Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Discontinued Operations,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,684.794983,2.703,2.703,0.0,168.147003,,,156.018005,,,,,18.93,,,,,345.798004,232.826004,435.002991,-202.177002,0.0,,,106.170998,,,,,,,,106.170998,338.997002,,50.581001,50.581001,,,,0.0,,,,,,83.801003,,,83.801003,134.382004,105.216003,,,,,31.038,,,,31.038,136.254004,270.636007,0.0,97.055,,,-0.646,,317.750004,414.159004,0.0,414.159004,684.795012,
12/31/1992,772.0,5.2,5.2,0.0,161.199997,,,183.800003,,,,,28.200001,,,,,378.399994,259.700012,478.0,-218.300003,0.0,,,133.899994,,,,,,,,133.899994,393.600006,,49.900002,49.900002,,,,9.5,,,,,,81.599998,,,81.599998,141.0,147.899994,,,,,41.5,,,,41.5,189.399994,330.399994,0.0,110.5,,,-4.3,,335.400006,441.600006,0.0,441.600006,772.0,
03/31/1993,700.328979,0.924,0.924,0.0,174.738007,,,157.235992,,,,,22.066,,,,,354.963989,237.895004,,,0.0,,,107.470001,,,,,,,,107.470001,345.365005,,49.319,49.319,,,,0.0,,,,,,87.524002,,,87.524002,136.843002,86.765999,,,,,33.549,,,,33.549,120.314999,257.158001,0.0,103.005997,,,-2.149,,342.314009,443.171006,0.0,443.171006,700.329007,
06/30/1993,719.744995,1.376,1.376,0.0,182.335007,,,163.414001,,,,,20.683001,,,,,367.808014,243.675995,466.033997,-222.358002,0.0,,,108.261002,,,,,,,,108.261002,351.936997,,52.257999,52.257999,,,,0.0,,,,,,87.452008,,,87.452008,139.710007,83.412003,,,,,35.263,,,,35.263,118.675003,258.38501,0.0,105.523003,,,-1.385,,357.222006,461.360009,0.0,461.360009,719.745019,
09/30/1993,899.205994,1.222,1.222,0.0,229.278,,,192.231995,,,,,22.003,,,,,444.734985,300.316986,548.862,-248.544998,6.822,,,147.332001,,,,,,,,147.332001,454.470987,,81.320999,81.320999,,,,0.0,,,,,,99.778,,,99.778,181.098999,179.996002,,,,,42.368,,,,42.368,222.364002,403.463001,0.0,115.306,,,-0.253,,380.690012,495.743011,0.0,495.743011,899.206013,
12/31/1993,901.900024,0.4,0.4,0.0,194.600006,,,209.100006,,,,,31.5,,,,,435.600006,313.100006,571.200012,-258.100006,0.0,,,153.199997,,,,,,,,153.199997,466.300003,,74.099998,74.099998,,,,1.4,,,,,,90.699999,,,90.699999,166.199997,165.800003,,,,,54.299999,,,,54.299999,220.100002,386.299999,0.0,117.699997,,,-0.3,,398.199994,515.599991,0.0,515.599991,901.89999,
03/31/1994,935.200012,0.8,0.8,0.0,233.699997,,,210.5,,,,,23.5,,,,,468.5,316.0,583.700012,-267.700012,0.0,,,150.699997,,,,,,,,150.699997,466.699997,,83.300003,83.300003,,,,0.0,,,,,,100.099991,,,100.099991,183.399994,154.5,,,,,55.5,,,,55.5,210.0,393.399994,0.0,126.300003,,,-0.3,,415.8,541.800003,0.0,541.800003,935.199997,
06/30/1994,1017.799988,8.8,8.8,0.0,248.600006,,,223.100006,,,,,27.0,,,,,507.5,340.5,618.400024,-277.899994,0.0,,,169.800003,,,,,,,,169.800003,510.300003,,81.300003,81.300003,,,,0.0,,,,,,117.199997,,,117.199997,198.5,196.399994,,,,,55.799999,,,,55.799999,252.199993,450.699993,0.0,129.0,,,,,438.100006,567.100006,0.0,567.100006,1017.799999,
09/30/1994,1084.300049,6.7,6.7,0.0,261.0,,,231.600006,,,,,31.1,,,,,530.400024,377.0,,,0.0,,,176.899994,,,,,,,,176.899994,553.899994,,93.699997,93.699997,,,,0.0,,,,,,134.199997,,,134.199997,227.899994,204.899994,,,,,55.900002,,,,55.900002,260.799995,488.699989,0.0,130.699997,,,0.0,,464.899994,595.599991,0.0,595.599991,1084.29998,
12/31/1994,1119.900024,2.7,2.7,0.0,245.300003,,,255.5,,,,,41.200001,,,,,544.700012,396.0,699.5,-303.5,0.0,,,179.199997,,,,,,,,179.199997,575.199997,,89.900002,89.900002,,,,3.9,,,,,,139.099992,,,139.099992,232.899994,204.899994,,,,,56.900002,,,,56.900002,261.799996,494.69999,0.0,135.100006,,,-0.3,,490.400006,625.200012,0.0,625.200012,1119.900002,
03/31/1995,1176.599976,3.1,3.1,0.0,274.299988,,,277.899994,,,,,34.099998,,,,,589.400024,410.899994,726.799988,-315.899994,0.0,,,176.300003,,,,,,,,176.300003,587.199997,,100.900002,100.900002,,,,0.0,,,,,,155.200004,,,155.200004,256.100006,206.699997,,,,,60.200001,,,,60.200001,266.899998,523.000004,0.0,138.100006,,,,,515.5,653.600006,0.0,653.600006,1176.60001,
06/30/1995,1203.599976,4.5,4.5,0.0,281.100006,,,275.0,,,,,33.299999,,,,,593.900024,428.299988,,,0.0,,,181.399994,,,,,,,,181.399994,609.699982,,89.800003,89.800003,,,,0.0,,,,,,141.300003,,,141.300003,231.100006,224.300003,,,,,58.299999,,,,58.299999,282.600002,513.700008,0.0,153.800003,,,-4.7,,540.799976,689.899979,0.0,689.899979,1203.599987,
09/30/1995,1209.900024,7.5,7.5,0.0,291.0,,,263.200012,,,,,36.799999,,,,,598.5,430.899994,773.900024,-343.0,0.0,,,180.5,,,,,,,,180.5,611.399994,,106.199997,106.199997,,,,0.0,,,,,,159.800003,,,159.800003,266.0,170.699997,,,,,59.400002,,,,59.400002,230.099999,496.099999,0.0,154.0,,,-8.7,,568.499988,713.799988,0.0,713.799988,1209.899987,
12/31/1995,1478.099976,8.2,8.2,0.0,299.299988,,,344.100006,,,,,35.0,,,,,686.599976,510.600006,875.5,-364.899994,0.0,,,280.899994,,,,,,,,280.899994,791.5,,127.5,127.5,,,,7.5,,,,,,140.100006,,,140.100006,275.100006,380.600006,,,,,75.599998,,,,75.599998,456.200004,731.30001,0.0,164.899994,,,-14.7,,596.600024,746.800018,0.0,746.800018,1478.100028,
03/31/1996,1262.400024,3.9,3.9,0.0,283.100006,,,278.299988,,,,,38.200001,,,,,603.5,461.899994,831.400024,-369.5,0.0,,,197.0,,,,,,,,197.0,658.899994,,83.400002,83.400002,,,,0.0,,,,,,169.200004,,,169.200004,252.600006,175.300003,,,,,68.0,,,,68.0,243.300003,495.900009,0.0,153.0,,,-6.7,,620.2,766.5,0.0,766.5,1262.400009,
06/30/1996,1661.300049,4.8,4.8,0.0,375.5,,,352.299988,,,,,39.900002,,,,,772.5,546.0,,,0.0,,,342.799988,,,,,,,,342.799988,888.799988,,129.199997,129.199997,,,,128.199997,,,,,,28.800018,,,28.800018,286.200012,465.5,,,,,100.0,,,,100.0,565.5,851.700012,0.0,180.300003,,,0.0,,629.299988,809.599991,0.0,809.599991,1661.300003,
09/30/1996,1686.699951,4.6,4.6,0.0,372.799988,,,359.700012,,,,,42.900002,,,,,780.0,555.900024,,,0.0,,,350.799988,,,,,,,,350.799988,906.700012,,124.300003,124.300003,,,,0.0,,,,,,185.499985,,,185.499985,309.799988,431.799988,,,,,97.5,,,,97.5,529.299988,839.099976,0.0,184.899994,,,-0.1,,662.800012,847.600006,0.0,847.600006,1686.699982,
12/31/1996,1712.900024,3.7,3.7,0.0,335.299988,,,370.5,,,,,53.799999,,,,,763.299988,582.900024,1015.099976,-432.200012,0.0,,,366.700012,,,,,,,,366.700012,949.600036,,110.300003,110.300003,,,,0.0,,,,,,182.499985,,,182.499985,292.799988,388.5,,,,,90.5,,,,90.5,479.0,771.799988,0.0,241.100006,,,-0.2,,700.2,941.100006,0.0,941.100006,1712.899994,
03/31/1997,1859.900024,3.7,3.7,0.0,406.0,,,386.100006,,,,,40.0,,,,,835.799988,617.799988,1071.400024,-453.600006,0.0,,,406.299988,,,,,,,,406.299988,1024.099976,,123.699997,123.699997,,,,0.0,,,,,,199.800003,,,199.800003,323.5,462.299988,,,,,93.099998,,,,93.099998,555.399986,878.899986,0.0,250.5,,,-4.4,,734.9,981.0,0.0,981.0,1859.899986,
06/30/1997,1938.300049,7.2,7.2,0.0,432.600006,,,386.100006,,,,,46.900002,,,,,872.799988,632.099976,1103.0,-470.899994,0.0,,,433.399994,,,,,,,,433.399994,1065.49997,,124.699997,124.699997,,,,0.0,,,,,,194.800003,,,194.800003,319.5,458.700012,,,,,96.5,,,,96.5,555.200012,874.700012,0.0,289.200012,,,-0.9,,775.300024,1063.600036,0.0,1063.600036,1938.300048,
09/30/1997,2084.800049,9.5,9.5,0.0,461.899994,,,417.5,,,,,53.599998,,,,,942.5,674.799988,1172.599976,-497.799988,0.0,,,467.5,,,,,,,,467.5,1142.299988,,142.0,142.0,,,,0.0,,,,,,236.5,,,236.5,378.5,487.0,,,,,98.699997,,,,98.699997,585.699997,964.199997,0.0,295.700012,,,-0.1,,825.000024,1120.600036,0.0,1120.600036,2084.800033,
12/31/1997,2106.3,7.7,7.7,0.0,438.600006,,,433.200012,170.0,50.299999,212.899994,,65.099998,,,,,944.599976,693.200012,1212.300049,-519.099976,0.0,,,468.5,425.600006,,,,,,,42.899994,1161.700012,,128.699997,128.699997,,,,0.0,,,,,,243.800003,,,243.800003,372.5,466.200012,,,,,93.599998,,,,93.599998,559.80001,932.30001,0.0,312.899994,,,-0.1,,861.199976,1173.99997,0.0,1173.99997,2106.29998,
03/31/1998,2372.899902,9.9,9.9,0.0,521.299988,,,487.899994,182.899994,57.299999,247.699997,,56.599998,,,,,1075.699951,773.400024,1313.699951,-540.299988,0.0,,,523.799988,476.600006,,,,,,,47.199982,1297.200012,,148.699997,148.699997,,,,0.0,,,,,,235.099991,,,235.099991,383.799988,591.299988,,,,,110.199997,,,,110.199997,701.499985,1085.299973,0.0,381.700012,,,-0.3,,906.200024,1287.600036,0.0,1287.600036,2372.900009,
06/30/1998,2380.199951,21.700001,21.700001,0.0,489.200012,,,483.399994,175.399994,63.900002,244.100006,,63.900002,,,,,1058.199951,775.299988,1335.300049,-560.0,0.0,,,546.700012,486.700012,,,,,,,60.0,1322.0,,132.5,132.5,,,,0.0,,,,,,224.100006,,,224.100006,356.600006,576.200012,,,,,110.400002,,,,110.400002,686.600014,1043.20002,0.0,388.899994,,,-0.6,,948.699976,1336.99997,0.0,1336.99997,2380.19999,
09/30/1998,2482.800049,42.299999,42.299999,0.0,561.599976,,,471.0,186.5,60.700001,223.800003,,63.700001,,,,,1138.599976,803.799988,1394.300049,-590.5,0.0,,,540.400024,488.200012,,,,,,,52.200012,1344.200012,,154.100006,154.100006,,,,0.0,,,,,,237.5,,,237.5,391.600006,585.099976,,,,,116.099998,,,,116.099998,701.199974,1092.79998,0.0,395.600006,,,-1.3,,995.700024,1390.00003,0.0,1390.00003,2482.80001,
12/31/1998,2535.3,83.5,83.5,0.0,503.100006,,,486.200012,185.5,56.200001,251.699997,-7.2,64.300003,,,,,1137.099976,820.400024,1435.0,-614.599976,0.0,,,577.799988,528.599976,,,,,,,49.200012,1398.200012,,134.800003,134.800003,,,,0.0,,,,,,266.599997,,,266.599997,401.4,574.099976,,,,,123.0,,,,123.0,697.099976,1098.499976,0.0,398.100006,,,-1.8,,1040.4875,1436.787506,0.0,1436.787506,2535.287482,
03/31/1999,2568.0,23.3,23.3,0.0,560.1,,,487.8,176.3,61.0,250.5,-7.0,65.2,,,,,1136.4,833.3,1474.8,-641.5,0.0,,,598.3,548.5,518.7,29.8,,,,,49.8,1431.6,,136.3,136.3,,,,0.0,,,,,,242.5,,,242.5,378.8,574.0,,,,,129.3,,,,129.3,703.3,1082.1,0.0,408.8,,,-12.4,1107.1,-17.6,1485.9,0.0,1485.9,2568.0,
06/30/1999,2687.0,13.4,13.4,0.0,569.2,,,514.4,180.9,62.3,271.2,-7.0,66.8,,,,,1163.8,844.8,1511.8,-667.0,0.0,,,678.4,631.7,601.5,30.2,,,,,46.7,1523.2,,158.9,158.9,,,,0.0,,,,,,267.0,,,267.0,425.9,611.6,,,,,127.5,,,,127.5,739.1,1165.0,0.0,421.1,,,-43.6,1161.7,-17.2,1522.0,0.0,1522.0,2687.0,
09/30/1999,2894.4,21.8,21.8,0.0,607.5,,,541.4,203.3,65.5,280.2,0.0,68.7,,,,,1239.4,884.4,1578.6,-694.2,0.0,,,770.6,726.1,682.0,44.1,,,,,44.5,1655.0,,160.1,160.1,,,,0.0,,,,,,286.7,,,286.7,446.8,745.2,,,,,121.3,,,,121.3,866.5,1313.3,0.0,422.3,,,-50.8,1221.5,-11.9,1581.1,0.0,1581.1,2894.4,
12/31/1999,2977.5,20.6,20.6,0.0,559.4,,,605.8,238.2,63.2,309.9,0.0,70.4,,,,,1256.2,915.0,1628.7,-713.7,0.0,,,806.3,759.5,714.3,45.2,,,,,46.8,1721.3,,146.1,146.1,,,,3.8,,,,,,281.6,,,281.6,431.5,787.4,,,,,112.4,,,,112.4,899.8,1331.3,0.0,426.8,,,-39.8,1278.1,-18.9,1646.2,0.0,1646.2,2977.5,
03/31/2000,3274.0,111.4,111.4,0.0,655.9,,,636.5,245.8,71.5,326.1,0.0,68.0,,,,,1471.8,934.2,1679.7,-745.5,0.0,,,868.0,818.3,763.3,55.0,,,,,49.7,1802.2,,170.7,170.7,,,,0.0,,,,,,313.8,,,313.8,484.5,993.6,,,,,106.5,,,,106.5,1100.1,1584.6,0.0,425.2,,,-46.9,1332.3,-21.2,1689.4,0.0,1689.4,3274.0,
06/30/2000,3387.0,17.7,17.7,0.0,679.4,,,676.9,269.1,71.2,345.3,0.0,71.8,,,,,1445.8,981.8,1765.1,-783.3,0.0,,,959.4,905.2,851.0,54.2,,,,,54.2,1941.2,,183.1,183.1,,,,0.0,,,,,,314.4,,,314.4,497.5,1031.5,,,,,109.6,,,,109.6,1141.1,1638.6,0.0,427.0,,,-38.6,1388.7,-28.7,1748.4,0.0,1748.4,3387.0,
09/30/2000,3414.3,23.8,23.8,0.0,711.6,,,655.4,266.1,87.4,312.2,-10.3,68.8,,,,,1459.6,990.3,1785.8,-795.5,0.0,,,964.4,910.9,857.6,53.3,,,,,53.5,1954.7,,192.7,192.7,,,,0.0,,,,,,309.2,,,309.2,501.9,1010.4,,,,,111.0,,,,111.0,1121.4,1623.3,0.0,424.3,,,-34.2,1435.7,-34.8,1791.0,0.0,1791.0,3414.3,
12/31/2000,3373.2,37.3,37.3,0.0,634.2,,,671.8,255.5,89.2,336.8,0.0,62.0,,,,,1405.3,1018.4,1822.8,-804.4,0.0,,,949.5,895.3,846.0,49.3,,,,,54.2,1967.9,,179.4,179.4,,,,5.9,,,,,,291.3,,,291.3,476.6,988.4,,,,,114.4,,,,114.4,1102.8,1579.4,0.0,425.5,,,-46.3,1460.0,-45.4,1793.8,0.0,1793.8,3373.2,
03/31/2001,3437.4,12.2,12.2,0.0,683.1,,,654.4,225.2,80.4,358.1,0.0,67.9,,,,,1417.6,1027.1,1864.8,-837.7,0.0,,,992.7,907.5,853.0,54.5,,,,,85.2,2019.8,,180.2,180.2,,,,8.6,,,,,,287.9,,,287.9,476.7,1038.3,,,,,112.5,,,,112.5,1150.8,1627.5,0.0,419.6,,,-45.4,1482.2,-46.5,1809.9,0.0,1809.9,3437.4,
06/30/2001,3401.6,35.5,35.5,0.0,657.8,,,630.9,224.3,76.1,339.4,0.0,67.4,,,,,1391.6,1014.4,1882.8,-868.4,0.0,,,995.6,912.3,860.1,52.2,,,,,83.3,2010.0,,196.6,196.6,,,,5.5,,,,,,274.8,,,274.8,476.9,966.5,,,,,114.5,,,,114.5,1081.0,1557.9,0.0,419.6,,,-40.1,1509.1,-44.9,1843.7,0.0,1843.7,3401.6,
09/30/2001,3497.7,126.4,126.4,0.0,705.1,,,596.0,217.6,73.3,313.4,0.0,63.7,,,,,1491.2,995.9,1882.5,-886.6,0.0,,,1010.6,904.3,858.4,45.9,,,,,106.3,2006.5,,202.5,202.5,,,,5.6,,,,,,319.8,,,319.8,527.9,984.0,,,,,118.0,,,,118.0,1102.0,1629.9,0.0,419.9,,,-45.8,1540.8,-47.1,1867.8,0.0,1867.8,3497.7,
12/31/2001,3412.9,187.2,187.2,0.0,562.5,,,601.3,224.1,74.7,308.6,0.0,70.9,,,,,1421.9,961.9,1865.5,-903.6,0.0,,,1029.1,922.8,879.0,43.8,,,,,106.3,1991.0,,162.4,162.4,,,,57.1,,,,,,237.5,,,237.5,457.0,977.6,,,,,111.7,,,,111.7,1089.3,1546.3,0.0,421.3,,,-51.6,1552.7,-55.8,1866.6,0.0,1866.6,3412.9,
03/31/2002,3497.3,226.1,226.1,0.0,635.7,,,588.6,213.0,71.1,312.3,0.0,74.3,,,,,1524.7,951.4,1872.8,-921.4,0.0,,,1021.2,926.6,883.4,43.2,,,,,94.6,1972.6,,193.1,193.1,,,,5.8,,,,,,326.3,,,326.3,525.2,966.0,,,,,109.2,,,,109.2,1075.2,1600.4,0.0,423.1,,,-53.9,1585.2,-57.5,1896.9,0.0,1896.9,3497.3,
06/30/2002,3524.2,148.5,148.5,0.0,679.7,,,618.2,230.2,72.7,327.2,0.0,77.7,,,,,1524.1,960.2,1910.3,-950.1,0.0,,,1039.9,931.7,890.2,41.5,,,,,108.2,2000.1,,212.0,212.0,,,,89.2,,,,,,332.0,,,332.0,633.2,831.0,,,,,112.6,,,,112.6,943.6,1576.8,0.0,422.8,,,-66.0,1631.8,-41.2,1947.4,0.0,1947.4,3524.2,
09/30/2002,3531.3,188.6,188.6,0.0,669.9,,,607.6,235.5,72.9,312.3,0.0,74.1,,,,,1540.2,944.1,1903.6,-959.5,0.0,,,1047.0,934.1,894.7,39.4,,,,,112.9,1991.1,,211.2,211.2,,,,108.0,,,,,,331.0,,,331.0,650.2,810.8,,,,,110.1,,,,110.1,920.9,1571.1,0.0,422.2,,,-85.3,1663.9,-40.6,1960.2,0.0,1960.2,3531.3,
12/31/2002,3501.1,225.0,225.0,0.0,569.0,569.0,,625.7,237.1,71.1,326.8,0.0,68.3,,,,,1488.0,960.7,1952.2,-991.5,0.0,,,1052.4,934.8,898.0,36.8,,,,,117.6,2013.1,,181.9,181.9,,,,174.2,,,,,,241.9,,,241.9,598.0,808.6,,,,,117.6,,,,117.6,926.2,1524.2,0.0,424.9,,,-96.3,1687.3,-39.0,1976.9,0.0,1976.9,3501.1,
03/31/2003,3715.9,363.6,363.6,0.0,640.2,,,667.8,250.6,81.9,344.6,0.0,69.3,,,,,1740.9,959.8,1985.7,-1025.9,0.0,,,1015.2,946.3,910.1,36.2,,,,,68.9,1975.0,,218.0,218.0,,,,78.0,,,,,,303.8,,,303.8,599.8,997.3,,,,,117.9,,,,117.9,1115.2,1715.0,0.0,429.2,,,-118.6,1711.5,-21.2,2000.9,0.0,2000.9,3715.9,
06/30/2003,3884.2,476.7,476.7,0.0,648.1,,,671.8,254.6,79.5,348.4,0.0,73.9,,,,,1870.5,970.2,2034.9,-1064.7,0.0,,,1043.5,975.4,935.8,39.6,,,,,68.1,2013.7,,204.6,204.6,,,,72.4,,,,,,309.2,,,309.2,586.2,1118.7,,,,,131.5,,,,131.5,1250.2,1836.4,0.0,430.7,,,-136.9,1732.8,21.2,2047.8,0.0,2047.8,3884.2,
09/30/2003,3894.4,472.6,472.6,0.0,718.3,,,637.2,237.8,83.6,327.2,0.0,72.9,,,,,1901.0,954.2,2031.2,-1077.0,0.0,,,1039.2,968.2,930.0,38.2,,,,,71.0,1993.4,,213.7,213.7,,,,140.3,,,,,,349.7,,,349.7,703.7,1022.2,,,,,132.2,,,,132.2,1154.4,1858.1,0.0,431.8,,,-148.8,1756.5,-3.2,2036.3,0.0,2036.3,3894.4,
12/31/2003,3889.7,443.9,443.9,0.0,680.7,680.7,,628.3,242.9,80.0,316.5,0.0,66.5,,,,,1819.4,967.1,2066.8,-1099.7,0.0,,,1103.2,1033.5,989.5,44.0,,,,,69.7,2070.3,,195.2,195.2,,,,119.4,,,,,,311.3,,,311.3,625.9,1012.2,,,,,137.6,,,,137.6,1149.8,1775.7,0.0,435.7,,,-144.4,1788.3,34.4,2114.0,0.0,2114.0,3889.7,
03/31/2004,4004.0,428.7,428.7,0.0,751.2,751.2,,660.0,263.6,93.3,331.7,0.0,69.4,,,,,1909.3,959.9,2087.3,-1127.4,0.0,,,1134.8,1061.6,1001.8,59.8,,,,,73.2,2094.7,,246.5,246.5,,,,487.5,,,,,,328.8,,,328.8,1062.8,640.9,,,,,135.5,,,,135.5,776.4,1839.2,0.0,439.9,,,-144.1,1823.9,45.1,2164.8,0.0,2164.8,4004.0,
06/30/2004,4035.0,408.3,408.3,0.0,777.8,777.8,,697.2,287.0,98.6,363.7,0.0,68.8,,,,,1952.1,948.6,2098.7,-1150.1,0.0,,,1134.3,1067.0,1004.8,62.2,,,,,67.3,2082.9,,244.0,244.0,,,,482.6,,,,,,357.5,,,357.5,1084.1,618.8,,,,,140.9,,,,140.9,759.7,1843.8,0.0,442.3,,,-156.8,1873.6,32.1,2191.2,0.0,2191.2,4035.0,
