Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1989,,4.208,,130.867004,138.942001,17.233999,291.251007,0.0,76.694,147.119003,-70.425003,89.876999,166.570999,457.821991,,27.778,74.371002,71.295998,173.445007,56.255001,1.912,58.167001,231.612008,0.0,0,67.329002,158.880997,226.209999,457.822007,
12/31/1989,,4.841,,125.200996,138.320999,9.489,277.85199,0.0,79.688004,154.089996,-74.402,88.628998,168.317001,446.169006,,22.669001,33.115002,99.543999,155.328003,56.155998,1.912,58.067998,213.396001,0.0,0,68.102997,164.669998,232.772995,446.168996,
03/31/1990,,4.605,,133.052002,165.341003,9.088,312.085999,0.0,80.281998,160.507004,-80.224998,97.445999,177.727997,489.813995,,22.323,31.280001,140.964005,194.567001,56.362999,1.912,58.274999,252.842,0.0,0,68.817001,168.154999,236.972,489.814,
06/30/1990,,26.916,,149.841995,109.742996,9.158,295.658997,0.0,81.196999,160.548004,-79.350998,96.579002,177.776001,473.434998,,24.57,21.586,111.626999,157.783005,53.247002,5.068,58.315002,216.098007,0.0,0,69.517998,187.819,257.336998,473.435005,
09/30/1990,,2.359,,142.371994,152.792007,9.441,306.963989,0.0,82.410004,167.787994,-85.377998,102.500999,184.911003,491.875,,32.924999,110.549004,47.153999,190.628006,33.244999,5.068,38.312999,228.941005,0.0,0,69.385002,193.548996,262.933998,491.875003,
12/31/1990,,10.729,,151.108002,149.651001,9.487,320.975006,0.0,82.222,171.820007,-89.598,104.662003,186.884003,507.859009,,27.936001,74.362,96.690002,198.988007,33.042999,5.068,38.110999,237.099006,0.0,0,70.851997,199.908005,270.760002,507.859008,
03/31/1991,,2.719,,160.171997,182.556,9.755,355.201996,0.0,84.525002,175.546005,-91.021004,106.124001,190.649002,545.851013,,28.219999,70.561996,133.029007,231.811005,32.841,5.068,37.908999,269.720004,0.0,0,73.359001,202.772003,276.131004,545.851008,
06/30/1991,,15.522,,193.535004,115.327003,11.59,335.973999,0.0,86.190002,180.651001,-94.460999,108.018997,194.208999,530.182983,,27.322001,56.993999,106.333,190.649002,31.632999,11.669,43.301999,233.951001,0.0,0,73.929001,222.302994,296.231995,530.182996,
09/30/1991,,14.278,,182.229996,154.199005,15.499,366.205994,0.0,88.735001,196.811996,-108.077003,129.110992,217.845993,584.052002,,34.813999,91.781998,49.467999,176.063995,60.575001,12.269,72.844001,248.907996,0.0,0,146.856003,188.287994,335.143997,584.051993,
12/31/1991,,20.878,,183.117004,154.074997,12.417,370.487,0.0,88.079002,201.098007,-113.018997,114.526001,202.605003,573.09198,,36.653999,30.75,90.334,157.738007,60.312,12.269,72.581,230.319007,0.0,0,147.212006,195.561005,342.77301,573.092017,
