Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1989,,29.171997,29.171997,,2.170472,,,0.285,0.285,,0.285,0.285,0.285,,,,,,,
03/31/1990,29.172001,29.172001,29.172001,,2.985534,,0.472165,0.3,0.3,,0.3,0.3,0.3,0.05125,0.31088,,0.201974,4.657274,,
06/30/1990,29.172001,29.172001,29.172001,,2.27451,,0.265323,0.17,0.17,,0.17,0.17,0.17,0.05125,-0.839846,,0.07017,4.778143,,
09/30/1990,29.172001,29.172001,29.172001,,3.12961,,0.463527,0.285,0.285,,0.285,0.285,0.285,0.05125,1.215995,,0.106129,5.014157,,
12/31/1990,29.172001,29.172001,29.172001,,2.69553,0.56136,0.378891,0.26,0.26,,0.26,0.26,0.26,0.09125,0.728987,,0.234403,5.181886,,
03/31/1991,29.172001,29.172001,29.172001,,3.39939,,0.551076,0.345,0.345,,0.345,0.345,0.345,0.05125,-0.137769,,0.136775,5.478438,,
06/30/1991,29.172001,29.172001,29.172001,,2.448272,,0.229912,0.155,0.155,,0.155,0.155,0.155,0.05125,-0.458693,,0.113465,5.581379,,
09/30/1991,29.172001,29.172001,29.172001,,3.901412,,0.517551,0.325,0.325,,0.325,0.325,0.325,0.05125,1.356095,,0.275161,5.853181,,
12/31/1991,29.172001,29.172001,29.172001,,2.768854,0.328363,0.103215,-0.015,-0.015,,-0.015,-0.015,-0.015,0.1025,0.60822,,0.491944,5.737694,,
03/31/1992,29.172001,29.172001,29.172001,,3.507987,,0.389757,0.235,0.255,,0.235,0.255,0.255,0.05125,-0.140991,,0.308172,5.941348,,
06/30/1992,29.172001,29.172001,29.172001,,2.433086,,0.115727,0.08,0.08,,0.08,0.08,0.08,0.05125,-0.707836,,0.043363,5.969937,,
09/30/1992,29.1716,29.172001,29.172001,,3.44337,,0.26001,0.22,0.22,,0.22,0.22,0.22,0.05125,1.313623,,0.606617,6.140972,,
12/31/1992,29.1716,29.1716,29.1716,,2.48334,0.217712,-0.069383,-0.015,-0.015,,-0.015,-0.015,-0.015,0.1025,0.318495,,0.7243,6.00423,,
03/31/1993,29.1716,29.172001,29.172001,,3.19601,,0.196387,0.135,0.135,,0.135,0.135,0.135,0.05125,-0.058069,,0.304097,6.08873,,
06/30/1993,29.1716,29.172001,29.172001,,2.170095,,0.044838,0.045,0.045,,0.045,0.045,0.045,0.05125,-0.822261,,0.005999,6.084411,,
09/30/1993,29.172001,29.172001,29.172001,,3.534691,,0.271459,0.185,0.185,,0.185,0.185,0.185,0.05125,1.170814,,0.400555,6.2186,,
12/31/1993,29.172001,29.172001,29.172001,,2.760592,0.378616,0.062114,-0.21,-0.21,,-0.21,-0.21,-0.21,0.1025,0.450329,,0.611991,5.895996,,
03/31/1994,29.172001,29.172001,29.172001,,2.995818,,0.014534,0.03,0.03,,0.03,0.03,0.03,0.05125,-0.183464,,0.555773,5.879233,,
06/30/1994,27.882,29.094,29.094,,2.27394,,-0.048945,-0.025,-0.025,,-0.025,-0.025,-0.025,0.05125,-0.56998,,0.194678,5.772864,,
