Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,8.0625,,
12/31/1980,,,,,,,,,,,,7.8125,,
03/31/1981,,,,,,,,,,,,7.625,,
06/30/1981,,,,,,,,,,,,8.6875,,
09/30/1981,,,,,,,,,,,,8.75,,
12/31/1981,,,,,,,,,,,,9.3125,,
03/31/1982,,,,,,,,,,,,10.0,,
06/30/1982,,,,,,,,,,,,9.6875,,
09/30/1982,,,,,,,,,,,,10.875,,
12/31/1982,,,,,,,,,,,,11.875,,
03/31/1983,,,,,,,,,,,,11.9375,,
06/30/1983,,,,,,,,,,,,11.4375,,
09/30/1983,,,,,,,,,,,,13.1875,,
12/31/1983,,,,,,,,,,,,13.875,,
03/31/1984,,,,,,,,,,,,12.5625,,
06/30/1984,,,,,,,,,,,,13.875,,
09/30/1984,,,,,,,,,,,,15.375,,
12/31/1984,,,,,,,,,,,,15.625,,
03/31/1985,,,,,,,,,,,,16.5,,
06/30/1985,,,,,,,,,,,,18.6875,,
09/30/1985,,,,,,,,,,,,18.0,,
12/31/1985,,,,,,,,,,,,19.5625,,
03/31/1986,,,,,,,,,,,,22.875,,
06/30/1986,,,,,,,,,,,,25.3125,,
09/30/1986,,,,,,,,,,,,25.75,,
12/31/1986,,,,,,,,,,,,24.6875,,
03/31/1987,,,,,,,,,,,,24.75,,
06/30/1987,,,,,,,,,,,,22.9375,,
09/30/1987,,,,,,,,,,,,22.5,,
12/31/1987,,,,,,,,,,,,20.875,,
03/31/1988,,,,,,,,,,,,21.125,,
06/30/1988,,,,,,,,,,,,22.375,,
09/30/1988,,,,,,,,,,,,21.25,,
12/31/1988,,,,,,,,,,,,21.625,,
03/31/1989,,,,,,,,,,,,20.875,,
06/30/1989,,,,,,,,,,,,23.0,,
09/30/1989,,,,,,,,,,,,23.125,,
12/31/1989,,,,,,,,,,,,23.75,,
03/31/1990,,,,,1.291444,,,,,,,21.25,811.463243,
06/30/1990,,819.384107,840.074493,800.018744,1.303606,,,,,,,21.375,819.507377,
09/30/1990,,810.141296,822.368502,790.896128,1.271897,,,,,,,21.0,818.835984,
12/31/1990,11.8125,872.638508,901.808609,818.835984,1.45312,,0.918128,5.387807,1.528721,5.686056,9.544652,23.625,900.375624,
03/31/1991,11.782297,907.29255,944.639617,874.625499,1.57163,,0.934679,5.828103,1.566483,5.878097,9.807611,24.625,944.639617,
06/30/1991,11.887255,949.677353,981.834242,918.889492,1.552615,,0.911421,4.785067,1.535566,5.888981,9.864394,24.25,935.164235,
09/30/1991,12.211981,962.097505,987.996497,923.719736,1.672877,,0.983294,5.301343,1.601644,6.121643,9.934406,26.5,987.996497,
12/31/1991,12.668161,994.27273,1043.479262,970.829747,1.750928,,1.037073,7.146646,1.673586,6.332099,10.371939,28.25,1043.479262,
03/31/1992,11.637931,1022.351464,1049.201512,994.212008,1.644513,,0.999806,6.233388,1.608437,5.929258,9.666433,27.0,994.212008,
06/30/1992,12.447034,1014.301347,1046.723359,997.073133,1.752069,,1.076247,8.140495,1.713946,6.283394,10.235586,29.375,1071.369005,
09/30/1992,14.488636,1108.409856,1142.989017,1049.584484,1.892892,,1.174719,9.112281,1.827484,6.95151,11.668047,31.875,1144.997133,
12/31/1992,13.510638,1137.601189,1156.610249,1118.232257,1.832195,,1.167152,7.104507,1.824752,6.693807,10.891826,31.75,1158.356519,
03/31/1993,14.14609,1183.621628,1229.89451,1120.923748,1.940315,,1.252908,7.028195,1.833283,6.669619,10.758292,34.375,1187.672356,
06/30/1993,13.226744,1168.923897,1203.803777,1139.878357,1.918075,,1.230078,6.644309,1.79349,6.42785,10.174787,34.125,1185.739089,
09/30/1993,13.138686,1212.853597,1239.507338,1185.739089,2.000274,,1.270563,6.663535,1.824049,6.384154,9.836283,36.0,1233.341979,
12/31/1993,13.61336,1181.705468,1233.341992,1143.728244,1.849323,,1.180069,5.863792,1.740398,5.774084,10.137445,33.625,1184.570598,
03/31/1994,11.607143,1103.279079,1172.622111,1039.754237,1.573541,,1.009564,5.056572,1.501756,4.862732,8.590809,29.25,1039.754237,
06/30/1994,11.869748,1034.69738,1063.651237,997.934488,1.52561,,0.989516,4.657516,1.489192,4.769211,8.745181,28.25,1015.980224,
09/30/1994,12.5,1026.929724,1063.774222,989.096099,1.518299,,0.99544,5.095944,1.509527,4.865222,9.354391,28.25,1023.735232,
12/31/1994,11.836283,1002.413279,1026.722357,984.902608,1.431551,,0.948723,5.029463,1.498561,5.286866,9.542701,26.75,1009.722731,
03/31/1995,13.122172,1050.758931,1075.439489,1012.709866,1.521494,,1.048787,6.158473,1.559615,5.470188,10.252758,29.0,1030.555984,
06/30/1995,13.668224,1030.338288,1045.491609,1012.633235,1.546658,,1.034985,8.008377,1.545435,5.594702,10.778945,29.25,1043.725245,
09/30/1995,13.440265,1040.989791,1080.490367,1028.789621,1.588928,,1.052215,10.944984,1.566266,5.497196,10.362627,30.375,1080.490356,
12/31/1995,14.655172,1114.996207,1190.254975,1077.503242,1.753185,,1.128708,17.605589,1.653481,5.735256,10.979503,34.0,1190.254963,
03/31/1996,13.72449,1171.906841,1193.2421,1136.571603,1.697029,,1.025593,14.690033,1.450682,5.301174,9.871728,33.625,1136.571603,
06/30/1996,12.024715,1084.705355,1130.597353,1055.91923,1.591128,,0.941161,20.584122,1.38616,5.020368,9.154444,31.625,1113.015597,
09/30/1996,12.65625,1106.174353,1124.964097,1083.144348,1.532188,,0.890365,43.284971,1.366543,5.268014,9.999368,30.375,1113.97961,
12/31/1996,14.25,1093.761648,1120.257617,1063.219737,1.455894,,0.793367,74.470529,1.26935,5.667857,11.077916,28.5,1089.424467,
03/31/1997,14.606742,1063.706581,1092.524346,996.380997,1.310922,,0.713916,,1.145776,5.551134,11.000022,26.0,996.744995,
06/30/1997,15.198864,995.012204,1038.564744,936.673498,1.347073,,0.726267,25.672668,1.148344,5.811066,11.797155,26.75,1010.154981,
09/30/1997,15.978741,1041.541861,1072.114979,1015.304408,1.455941,,0.785539,15.497093,1.192672,5.964853,11.80474,28.9375,1072.838405,
12/31/1997,15.432451,1099.861997,1238.648306,1057.194979,1.730567,,0.925637,11.71094,1.489293,6.858809,13.091423,33.8125,1328.386736,
03/31/1998,15.780436,1212.397758,1238.648306,1152.34651,1.645764,,0.912722,14.633711,1.252173,5.792083,11.329197,33.3125,1152.213269,
06/30/1998,15.617563,1132.254619,1164.27851,1079.142017,1.61902,,0.881211,17.142331,1.191857,5.470384,10.632088,32.8125,1145.214029,
09/30/1998,17.312349,1160.553486,1301.601018,1121.485269,1.813043,,0.914513,32.569493,1.382617,6.556486,12.98361,35.75,1396.374235,
12/31/1998,20.08547,1324.150659,1432.651739,1238.979016,1.80963,,0.878502,,1.348269,7.079861,14.33572,35.25,1434.202761,
03/31/1999,15.245478,1339.145406,1439.278489,1243.885507,1.482135,,0.709488,476.888482,1.129177,5.928665,11.526767,29.5,1244.740987,
06/30/1999,15.584416,1272.747914,1380.792992,1228.950569,1.510311,1.714,0.728948,,1.268822,6.737705,13.015831,30.0,1385.353004,
09/30/1999,14.03125,1365.646362,1395.744242,1330.218254,1.405882,,0.680965,,1.249004,6.761753,12.854316,28.0625,1367.557837,
12/31/1999,11.216518,1344.858022,1438.836657,1275.608148,1.257937,1.433318,0.609287,,1.312105,6.598908,12.038045,25.125,1441.399389,
03/31/2000,10.458669,1437.711287,1468.929282,1376.979593,1.284663,1.472293,0.592522,,1.218492,6.271576,11.755163,25.9375,1422.656833,
06/30/2000,11.876235,1515.477528,1580.479285,1414.265895,1.487743,,0.605305,,1.165713,6.793767,13.510682,30.046875,1539.528752,
09/30/2000,13.1,1560.330565,1684.043373,1524.097885,1.620687,1.858289,0.569232,,1.110631,7.201034,14.589202,32.75,1695.440359,
12/31/2000,14.550395,1682.121692,1861.676576,1617.63459,1.821102,2.060199,0.499443,,0.961459,8.127282,16.877376,36.8125,1874.671412,
03/31/2001,14.711207,1803.828719,1833.522452,1740.617795,1.65342,1.879878,0.353922,,0.708787,8.322359,17.182342,34.13,1806.276482,
06/30/2001,15.326087,1799.495009,1917.880555,1750.310717,1.666305,1.913436,0.344103,,0.707136,8.940022,17.481077,35.25,1945.25925,
09/30/2001,13.385214,1901.161087,1942.368364,1842.204669,1.592562,1.690991,0.333516,,0.686004,8.923398,16.2799,34.4,1928.435514,
12/31/2001,13.242754,1944.02226,2056.800416,1907.751194,1.592342,,0.381124,,0.757889,9.682826,18.894854,36.55,2027.75795,
03/31/2002,14.289855,2058.836972,2121.324917,1993.573862,1.685912,1.771144,0.556705,,1.003554,9.040958,18.009597,39.44,2082.575716,
06/30/2002,13.475248,2114.856429,2200.329121,2048.834416,1.728965,,0.668077,,1.206962,9.274664,18.704929,40.83,2208.659317,
09/30/2002,11.006211,2078.974072,2196.229714,1906.748519,1.474625,1.546336,0.64516,,1.205507,7.451637,15.589539,35.44,2037.225311,
12/31/2002,11.317784,2102.275129,2220.871785,1957.972346,1.585679,,0.842057,,1.522394,7.502089,14.332278,38.82,2224.3695,
03/31/2003,11.049724,2222.662081,2289.424318,2166.667456,1.588811,,0.545061,,0.928206,7.202729,13.457261,40.0,2177.384872,
06/30/2003,12.681388,2217.489853,2308.507547,2159.371417,1.62155,,0.432662,,0.762969,7.618971,15.116605,40.2,2278.072363,
