Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,11.25,,9.53125,12.5625,9.53125,,,
12/31/1980,12.9375,15.0,11.25,13.3125,10.625,,,
03/31/1981,13.34375,3.140097,12.8125,13.5,11.71875,,,
06/30/1981,12.90625,-3.278689,13.4375,14.5625,12.75,,,
09/30/1981,11.25,-12.83293,12.8125,12.875,10.25,,,
12/31/1981,12.5625,11.666667,11.3125,13.90625,11.1875,,,
03/31/1982,11.1875,-10.945274,12.625,12.6875,10.6875,,,
06/30/1982,9.5,-15.083799,11.125,12.0,9.3125,,,
09/30/1982,13.125,38.157895,9.5,14.125,9.0,,,
12/31/1982,14.5,10.47619,12.875,17.0,12.0,,,
03/31/1983,14.4375,-0.431034,14.625,17.5,14.25,,,
06/30/1983,15.125,4.761905,14.5,16.625,14.0,,,
09/30/1983,16.125,6.61157,15.0,18.5,14.375,,,
12/31/1983,15.5,-3.875969,15.875,17.25,14.625,,,
03/31/1984,12.5,-19.354839,15.375,16.625,11.6875,,,
06/30/1984,11.875,-5.0,12.625,12.6875,10.5,,,
09/30/1984,12.25,3.157895,11.6875,14.125,10.75,,,
12/31/1984,13.25,8.163265,12.25,13.5625,11.75,,,
03/31/1985,12.0,-9.433962,13.25,14.1875,11.5625,,,
06/30/1985,12.125,1.041667,12.0,13.0,11.25,,,
09/30/1985,11.4375,-5.670103,12.0,13.1875,11.3125,,,
12/31/1985,13.375,16.939891,11.4375,13.875,11.0,,,
03/31/1986,14.8125,10.747664,13.5,15.625,12.875,,,
06/30/1986,13.9375,-5.907173,14.8125,15.0,13.5,,,
09/30/1986,12.125,-13.004484,13.875,14.4375,11.75,,,
12/31/1986,13.6875,12.886598,12.25,14.9375,12.0,,,
03/31/1987,17.125,25.114155,13.8125,17.75,13.8125,,,
06/30/1987,17.875,4.379562,17.0,19.0,15.5625,,,
09/30/1987,21.25,18.881119,17.9375,21.875,17.75,,,
12/31/1987,16.5625,-22.058824,21.25,22.75,12.0,,,
03/31/1988,18.5,11.698113,16.75,19.9375,15.625,,78.297997,
06/30/1988,18.6875,1.013514,18.625,19.625,16.625,,78.297997,
09/30/1988,16.8125,-10.033445,18.625,19.6875,15.6875,,78.297997,
12/31/1988,17.625,4.832714,16.6875,17.75,15.875,,78.297997,
03/31/1989,18.5,4.964539,17.875,19.25,17.25,,77.129997,
06/30/1989,20.25,9.459459,18.625,20.9375,17.625,,77.129997,
09/30/1989,22.125,9.259259,20.125,22.9375,19.6875,,77.129997,
12/31/1989,24.75,11.864407,21.875,24.9375,20.25,,77.129997,
03/31/1990,24.8125,0.252525,24.5,25.1875,22.0,1770.868193,77.129997,
06/30/1990,28.3125,14.105793,24.625,28.75,23.8125,1973.664349,71.370003,
09/30/1990,24.1875,-14.569536,28.375,30.625,23.25,1674.6941,69.709999,
12/31/1990,28.25,16.795866,24.25,28.25,22.375,1957.386057,69.237999,
03/31/1991,32.4375,14.823009,28.25,32.625,26.125,2253.238399,69.288002,
06/30/1991,28.375,-12.524085,32.3125,34.5,26.5,1974.41763,69.288002,
09/30/1991,33.625,18.502203,28.5,34.0,27.0,2342.855584,69.463997,
12/31/1991,41.625,23.791822,33.625,42.25,31.75,2906.590625,69.583,
03/31/1992,33.5,-19.51952,40.75,40.875,32.25,2343.425598,69.828003,
06/30/1992,35.875,7.089552,33.375,37.0,30.75,2514.945011,69.953003,
09/30/1992,35.25,-1.74216,35.875,36.0,32.0,2474.245457,70.102997,
12/31/1992,34.625,-1.77305,35.125,37.75,30.375,2424.477264,70.191399,
03/31/1993,34.0,-1.805054,34.875,37.375,32.5,2355.418015,70.021004,
06/30/1993,34.625,1.838235,34.25,36.375,31.25,2389.263424,69.277,
09/30/1993,33.875,-2.166065,34.625,36.375,32.5,2335.071473,69.003998,
12/31/1993,37.5,10.701107,34.125,37.875,30.25,2583.3,68.931999,
03/31/1994,34.0,-9.333333,37.25,37.875,33.0,2338.894012,68.931999,
06/30/1994,31.875,-6.25,33.25,34.5,31.0,2178.783631,68.791,
09/30/1994,32.875,3.137255,31.875,34.875,29.75,2243.38993,68.353996,
12/31/1994,33.5,1.901141,32.625,34.0,31.25,2274.248,68.239998,
03/31/1995,33.625,0.373134,33.375,35.625,32.875,2271.536885,68.239998,
06/30/1995,36.375,8.178439,33.375,38.125,32.875,2456.949308,67.555,
09/30/1995,34.25,-5.841924,36.25,38.625,32.625,2303.791998,67.544998,
12/31/1995,30.125,-12.043796,34.0,34.375,28.125,2026.719625,67.264,
03/31/1996,30.75,2.074689,30.25,33.25,28.125,2070.212923,67.264,
06/30/1996,31.5,2.439024,31.375,32.875,29.125,2123.288944,67.323997,
09/30/1996,36.25,15.079365,31.5,36.25,28.5,2441.655102,67.405998,
12/31/1996,36.125,-0.344828,36.0,39.0,34.5,2417.665733,67.356003,
03/31/1997,37.375,3.460208,36.25,38.875,35.125,2494.930668,66.925003,
06/30/1997,38.625,3.344482,37.25,40.0,34.25,2580.806677,66.753998,
09/30/1997,40.0625,3.721683,38.75,41.8125,38.3125,2667.882155,66.817001,
12/31/1997,39.5625,-1.24805,40.3125,42.4375,37.5,2611.125,66.593002,
03/31/1998,40.5625,2.527646,39.3125,40.9375,36.75,2684.913054,66.0,
06/30/1998,35.125,-13.405239,40.5625,40.9375,34.125,2314.842871,66.192001,
09/30/1998,29.5,-16.014235,35.375,36.375,27.375,1932.073097,65.903,
12/31/1998,31.0,5.084746,29.375,34.375,27.6875,2030.5,65.494003,
03/31/1999,26.5625,-14.314516,31.125,31.75,25.6875,1748.157907,65.5,
06/30/1999,51.875,95.294118,26.5625,51.9375,26.125,3461.930003,65.813004,
09/30/1999,50.5,-2.650602,51.875,52.5,47.0,3437.736874,66.736,
