Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2003,,,,,,,,,,,,,,,,,,,
06/28/2003,,-77.199998,0.0,0.0,0.0,,6842.700104,0.0,,,,,,,,,,,
09/27/2003,6737.651892,-870.900024,0.0,0.0,1496.000046,7362.751914,6443.499852,23.217197,0.203185,,,,,,6741.490299,7366.590321,13.632395,,
12/27/2003,9563.341179,-698.0,0.0,0.0,1396.099976,10261.441154,6476.100067,21.557727,0.136053,0.299477,10.014093,13.840628,,,9643.479568,10341.579544,18.965231,,
03/27/2004,8949.908319,-700.700012,0.0,0.0,1296.600098,9545.808405,6494.399719,19.964895,0.135829,0.274019,8.708885,12.312406,,,9040.311396,9636.211482,17.614597,,
06/26/2004,9781.897044,-651.900024,0.0,0.0,1284.999878,10414.996898,6677.599792,19.24344,0.12338,0.29531,8.920004,12.676481,,,9877.362216,10510.46207,19.149018,,
09/25/2004,8528.777889,-1057.999939,0.0,0.0,1274.300049,8745.077999,6795.399963,18.752392,0.145716,0.246753,7.185767,10.27503,,,8590.686376,8806.986486,16.062283,,
12/25/2004,11046.064255,-1210.9,0.0,0.0,1192.9,11028.064255,6912.3,17.257642,0.108169,0.311951,8.867142,12.731545,,,10943.975,10925.975,20.092206,,
03/26/2005,13312.914104,-1563.9,0.0,0.0,985.9,12734.914104,6916.1,14.255144,0.077417,0.361897,10.157864,14.197229,,,13472.81,12894.81,23.005833,,
06/25/2005,14914.728465,-1359.6,0.0,0.0,976.2,14531.328465,7160.9,13.632365,0.067179,0.411049,11.601859,16.038994,,,15132.216,14748.816,25.974674,,
09/24/2005,16116.37213,-1391.1,0.0,0.0,1691.4,16416.67213,9436.5,17.924018,0.103029,0.456265,12.933642,17.753512,,,15563.285,15863.585,26.734029,,
12/31/2005,16977.576368,-944.8,0.0,0.0,1469.4,17502.176368,9193.6,15.982858,0.083955,0.462155,12.962655,17.630882,,,17404.02,17928.62,28.762098,,
04/01/2006,17378.786074,-767.5,0.0,0.0,1445.5,18056.786074,9128.1,15.835716,0.080053,0.454934,14.703026,21.17353,,,17658.092,18336.092,29.726164,,
07/01/2006,16837.403073,-466.9,0.0,0.0,1422.9,17793.403073,8773.1,16.218896,0.079968,0.43103,13.188114,18.490495,,,17350.112,18306.112,30.266132,,
09/30/2006,17693.392325,-519.2,0.0,0.0,1410.9,18585.092325,8959.6,15.747355,0.075916,0.438154,12.863436,17.705147,,,17954.857,18846.557,31.569692,,
12/30/2006,15414.685382,-886.9,0.0,0.0,1266.7,15794.485382,8770.2,14.443228,0.080199,0.371254,10.74601,14.655735,12.143354,13.738289,15791.52,16171.32,27.37835,,
03/31/2007,20298.793184,-554.4,0.0,0.0,1524.8,21269.193184,8698.4,17.529661,0.071691,0.493031,11.529893,14.560959,,,21113.483,22083.883,37.998677,,
06/30/2007,21233.10147,-1046.0,0.0,0.0,2082.0,22269.10147,8889.1,23.421944,0.093493,0.510753,11.852202,14.922671,,,22000.979,23036.979,40.897634,,
09/29/2007,24155.798833,-699.6,0.0,0.0,2088.7,25544.898833,8692.0,24.030143,0.081766,0.579802,13.14985,16.382286,,,24766.86,26155.96,47.793977,,
12/29/2007,26995.261836,-844.4,0.0,0.0,3494.4,29645.261836,10369.7,33.698178,0.117874,0.666093,14.82189,18.49246,,,27517.131,30167.131,55.31459,,
03/29/2008,22580.969174,-611.0,0.0,0.0,4189.9,26159.869174,10364.5,40.425491,0.160165,0.564892,12.790861,16.002856,,,23491.104,27070.004,50.602925,,
06/28/2008,23635.311477,-442.6,0.0,0.0,4683.0,27875.711477,10627.9,44.063267,0.167996,0.580327,12.415692,15.284412,,,24192.624,28433.024,55.125601,,
09/27/2008,23138.210402,-507.7,0.0,0.0,4585.0,27215.510402,10488.7,43.713711,0.16847,0.547871,11.411594,13.976023,,,23832.028,27909.328,54.599901,,
12/27/2008,20857.796601,-1002.4,0.0,0.0,4602.9,24458.296601,10560.8,43.584766,0.188194,0.477162,9.660056,11.707576,14.183621,17.014417,21364.084,24964.584,49.578429,,
03/28/2009,19432.906492,-1861.9,0.0,0.0,4601.2,22172.206492,10668.2,43.13005,0.207521,0.417329,8.6374,10.4848,8.093193,9.026258,19887.616,22626.916,45.273369,,
06/27/2009,21622.277385,-2147.6,0.0,0.0,4607.5,24082.177385,10273.7,44.847523,0.191324,0.435603,9.328031,11.365951,6.324823,6.860696,22321.12,24781.02,50.943699,,
09/26/2009,26195.920859,-2067.9,0.0,0.0,4210.9,28338.920859,10373.3,40.593639,0.148591,0.492676,10.555712,12.852701,8.105119,8.823589,26653.653,28796.653,59.488547,,
12/26/2009,30391.276586,-2548.3,0.0,0.0,4015.9,31858.876586,10403.1,38.602916,0.126053,0.532719,11.583361,14.060763,8.833985,9.460412,31205.16,32672.76,67.142986,,
03/27/2010,29733.356856,-1580.3,0.0,0.0,4021.8,32174.856856,9551.1,42.108239,0.124998,0.525035,11.53262,13.931525,11.769114,12.932857,31092.564,33534.064,70.358998,,
06/26/2010,24977.884071,-1237.7,0.0,0.0,4023.9,27764.084071,8949.2,44.963796,0.144932,0.442396,9.808204,11.789921,11.930185,13.309002,26190.78,28976.98,63.013581,,
09/25/2010,21839.967455,-947.4,0.0,0.0,5023.6,25916.167455,9477.6,53.00498,0.19384,0.403155,8.991177,10.728667,10.693198,11.915412,22506.279,26582.479,61.100066,,
12/25/2010,25194.69423,-910.1,0.0,0.0,5027.2,29311.79423,9014.0,55.771023,0.171508,0.444331,9.855685,11.737864,11.963386,13.32339,26401.374,30518.474,71.398557,,
03/26/2011,21466.959756,-171.1,0.0,0.0,5028.5,26324.359756,8625.9,58.295366,0.191021,0.394804,8.711483,10.381906,11.696927,13.171819,22250.824,27108.224,65.875402,,
06/25/2011,20873.033171,-100.6,0.0,0.0,5036.1,25808.533171,8480.3,59.385871,0.195133,0.383237,8.524138,10.189724,12.204032,13.9208,21595.881,26531.381,65.915332,,
09/24/2011,18542.763696,-166.8,0.0,0.0,5038.6,23414.563696,8589.0,58.663407,0.215191,0.344305,7.750344,9.299612,10.685755,12.227603,18927.557,23799.357,60.522803,,
12/31/2011,21659.186172,-231.7,0.0,0.0,5044.3,26471.786172,9053.7,55.715343,0.190554,0.377827,8.565535,10.238556,18.772291,24.385551,22063.73,26876.33,68.320796,,
03/31/2012,27602.152344,-1028.5,0.0,,5040.7,31614.352344,9480.6,53.168576,0.159443,0.457678,10.756108,13.00467,15.120777,18.330466,27923.16,31935.36,80.518684,,
09/12/2020,,-1028.5,0.0,,5040.7,,9480.6,53.1685758285341,,,,,,,,,80.5186835463705,,
06/30/2012,,,,,,,,,,,,,,,,,,,
09/30/2012,,,,,,,,,,,,,,,,,,,
