Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
04/29/1989,2575,-1918.0,657.0,-549.0,108.0,-73.0,,63.0,98.0,-35.0,63.0,,,63,-2.994,,60.006,,,60.006,,0.15,0.15,414.0,0.15,0.15,0.15,414.0,
07/29/1989,2040,-1438.0,602.0,-436.0,166.0,-63.0,,7.0,110.0,-39.0,71.0,7.0,,78,-1.852,,76.148,,,69.148,,0.17,0.186667,395.400009,0.17,0.17,0.186667,395.400009,
10/28/1989,2268,-1584.0,684.0,-481.0,203.0,-63.0,,13.0,153.0,-56.0,97.0,-39.0,,74,-3.706,,70.294,,,93.294,,0.273333,0.176667,397.5,0.273333,0.273333,0.176667,397.5,
02/03/1990,2643,-1641.0,1002.0,-523.0,479.0,-56.0,,15.0,438.0,-154.0,284.0,49.0,,283,-14.448,,268.552,,,269.552,,0.573333,0.696667,394.949982,0.573333,0.573333,0.696667,394.949982,
05/05/1990,2188,-1514.0,674.0,-491.0,183.0,-72.0,,15.0,126.0,-46.0,80.0,,,80,-4.5,,75.5,,,75.5,,0.2,0.2,377.099991,0.2,0.2,0.2,377.099991,
08/04/1990,2198,-1556.0,642.0,-471.0,171.0,-70.0,,20.0,121.0,-43.0,78.0,,,78,-4.5,,73.5,,,73.5,,0.196667,0.196667,377.400009,0.196667,0.196667,0.196667,377.400009,
11/03/1990,2372,-1658.0,714.0,-505.0,209.0,-71.0,,4.0,142.0,-52.0,90.0,,,90,-4.5,,85.5,,,85.5,,0.23,0.23,372.900009,0.23,0.23,0.23,372.900009,
02/02/1991,3099,-2250.0,849.0,-579.0,270.0,-67.0,,170.0,373.0,-121.0,252.0,,,252,-4.5,,247.5,,,247.5,0.706667,0.706667,0.706667,370.5,0.706667,0.706667,0.706667,370.5,
05/04/1991,2313,-1600.0,713.0,-514.0,199.0,-84.0,,4.0,119.0,-43.0,76.0,,,76,-4.256,,71.744,,,71.744,,0.193333,0.193333,371.700005,0.193333,0.193333,0.193333,371.700005,
08/03/1991,2377,-1664.0,713.0,-508.0,205.0,-84.0,,8.0,129.0,-47.0,82.0,,,82,-5.0,,77.0,,,77.0,,0.206667,0.206667,372.900009,0.206667,0.206667,0.206667,372.900009,
11/02/1991,2561,-1792.0,769.0,-551.0,218.0,-83.0,,7.0,142.0,-51.0,91.0,,,91,-4.032,,86.968,,,86.968,,0.233333,0.233333,372.299995,0.233333,0.233333,0.233333,372.299995,
02/01/1992,3151,-2283.0,868.0,-591.0,277.0,-89.0,,218.0,406.0,-140.0,266.0,,,266,-4.712,,261.288,,,261.288,0.706667,0.706667,0.706667,370.200006,0.706667,0.706667,0.706667,370.200006,
05/02/1992,2297,-1668.0,629.0,-508.0,121.0,-88.0,,97.0,130.0,-49.0,81.0,,,81,-4.924,,76.076,,,76.076,,0.203333,0.203333,372.900009,0.203333,0.203333,0.203333,372.900009,
08/01/1992,2403,-1736.0,667.0,-526.0,141.0,-73.0,0.0,387.0,455.0,-62.0,393.0,0.0,0.0,393,-3.658,,389.342,,,389.342,,1.043333,1.043333,372.900009,1.043333,1.043333,1.043333,372.900009,
10/31/1992,2591,-1874.0,717.0,-553.0,164.0,-70.0,0.0,-401.0,-307.0,117.0,-190.0,0.0,0.0,-190,-4.591,,-194.591,,,-194.591,,-0.52,-0.52,373.799995,-0.52,-0.52,-0.52,373.799995,
01/30/1993,3859,-2413.0,1446.0,-609.0,837.0,-48.0,0.0,-270.0,519.0,-194.0,325.0,0.0,0.0,325,-4.827,,320.173,,,320.173,0.843333,0.843333,0.843333,374.400009,0.843333,0.843333,0.843333,374.400009,
05/01/1993,2272,-1683.0,589.0,-517.0,72.0,-63.0,0.0,150.0,159.0,-63.0,96.0,0.0,0.0,96,-4.488,,91.512,,,91.512,,0.246667,0.246667,374.700005,0.246667,0.246667,0.246667,374.700005,
07/31/1993,2460,-1791.0,669.0,-536.0,133.0,-60.0,0.0,126.0,199.0,-82.0,117.0,0.0,0.0,117,-4.96,,112.04,,,112.04,,0.3,0.3,374.849991,0.3,0.3,0.3,374.849991,
