Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
05/02/1992,160.039993,159.940002,159.940002,,9.826972,0.884544,0.501819,0.075,0.075,,0.075,0.075,0.075,,0.749606,,5.134848,9.168839,,
08/01/1992,252.039993,226.764008,226.764008,,6.426117,0.300489,0.120279,-0.13,-0.07,,-0.13,-0.07,-0.07,,0.553143,,1.186578,7.703821,,
10/31/1992,252.056,252.039993,252.039993,,7.097941,0.602865,0.394652,0.125,0.125,,0.125,0.125,0.125,,-0.322195,,0.628114,7.833727,,
01/30/1993,252.198578,252.127289,252.127289,,8.97181,1.243864,0.883907,0.39,0.415,,0.39,0.415,0.415,,1.100385,,2.248165,8.227564,,
05/01/1993,252.668625,252.417999,252.417999,,6.300102,0.558843,0.328546,0.07,0.085,,0.07,0.085,0.085,0.0,0.107429,,0.840219,8.30861,,
07/31/1993,252.613998,252.617996,252.617996,,5.946876,0.500594,0.231021,0.035,0.035,,0.035,0.035,0.035,,0.851523,,1.433341,8.353314,,
10/30/1993,252.671997,252.621994,252.621994,,7.082974,0.664055,0.407752,0.08,0.08,,0.08,0.08,0.08,,-0.298687,,1.333642,8.435086,,
01/29/1994,253.054,252.580002,252.580002,,9.294259,1.205784,1.138732,0.58,0.58,0.58,0.58,0.58,0.58,,0.964969,,0.878974,9.002995,,
04/30/1994,253.192001,252.927994,252.927994,,6.537948,0.625166,0.408836,0.125,0.125,,0.125,0.125,0.125,,-0.366239,,0.406439,9.138097,,
07/30/1994,253.184006,253.156006,253.156006,,6.304808,0.561614,0.339593,0.015,0.015,,0.015,0.015,0.015,,0.365913,,0.387603,9.158659,,
10/29/1994,253.231995,253.199997,253.199997,,7.609838,0.742895,0.51075,0.175,0.175,,0.175,0.175,0.175,,-0.500746,,0.497267,9.337371,,
01/28/1995,365.200012,303.631988,303.631988,,10.339279,1.342013,1.043019,0.355,0.355,0.355,0.355,0.355,0.355,,0.94933,,0.565416,9.966073,,
04/29/1995,365.556,365.364014,365.364014,,8.178162,0.312327,0.029571,-0.155,-0.155,,-0.155,-0.155,-0.155,,-0.57305,-0.698939,0.410996,9.80662,,
07/29/1995,366.171997,365.660004,365.660004,,8.333558,0.600815,0.318457,-0.185,-0.185,,-0.185,-0.185,-0.185,,0.091413,-0.247528,0.65044,9.624764,,
