Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1982,5.875,-39.224138,9.75,13.291667,5.375,,,,
03/31/1983,7.375,25.531915,5.833333,8.125,5.416667,,,,
06/30/1983,8.083333,9.60452,7.375,9.375,6.833333,,,,
09/30/1983,7.291667,-9.793814,8.083333,8.208333,6.0,,,,
12/31/1983,7.208333,-1.142857,7.291667,7.625,5.958333,,,,
03/31/1984,4.666667,-35.260116,7.0,7.416667,4.25,,,,
06/30/1984,4.75,1.785714,4.666667,5.25,4.083333,,,,
09/30/1984,5.041667,6.140351,4.708333,6.333333,4.5,,,,
12/31/1984,3.791667,-24.793388,5.041667,5.041667,3.166667,,,,
03/31/1985,4.25,12.087912,3.833333,4.75,3.291667,,,,
06/30/1985,4.333333,1.960784,4.25,4.458333,3.333333,,,,
09/30/1985,3.625,-16.346154,4.375,4.5,3.5,,,,
12/31/1985,3.583333,-1.149425,3.666667,4.083333,2.666667,,,,
03/31/1986,3.416667,-4.651163,3.625,3.916667,2.875,,,,
06/30/1986,3.416667,0.0,3.375,4.125,3.041667,,,,
09/30/1986,2.625,-23.170732,3.458333,3.458333,2.333333,,,,
12/31/1986,2.208333,-15.873016,2.625,3.5,2.208333,,,,
03/31/1987,2.375,7.54717,2.291667,2.875,2.25,,,,
06/30/1987,3.333333,40.350877,2.375,3.458333,2.125,,,,
09/30/1987,2.958333,-11.25,3.333333,3.708333,2.75,,,,
12/31/1987,1.208333,-59.15493,2.958333,3.0,1.0,,,,
03/31/1988,1.333333,10.344828,1.291667,1.5,1.166667,,,,
06/30/1988,2.083333,56.25,1.291667,2.375,1.208333,,,,
09/30/1988,1.791667,-14.0,2.083333,2.375,1.75,,,,
12/31/1988,1.291667,-27.906977,1.75,1.75,1.166667,,,,
03/31/1989,1.5,16.129032,1.291667,1.666667,1.166667,,,,
06/30/1989,1.5,0.0,1.5,1.833333,1.291667,,,,
09/30/1989,1.416667,-5.555556,1.541667,1.75,1.375,,,,
12/31/1989,1.125,-20.588235,1.458333,1.708333,1.083333,,,,
03/31/1990,0.958333,-14.814815,1.166667,1.25,0.791667,,,,
06/30/1990,1.0,4.347826,1.0,1.083333,0.791667,,,,
09/30/1990,0.791667,-20.833333,1.125,1.166667,0.791667,,,,
12/31/1990,0.833333,5.263158,0.833333,1.0,0.75,,,,
03/31/1991,1.291667,55.0,0.833333,1.416667,0.75,,,,
06/30/1991,1.166667,-9.677419,1.291667,1.333333,1.0,,,,
09/30/1991,1.0,-14.285714,1.125,1.333333,0.791667,,,,
12/31/1991,0.833333,-16.666667,0.958333,1.041667,0.541667,,,,
03/31/1992,0.791667,-5.0,0.833333,0.958333,0.666667,,,,
06/30/1992,0.833333,5.263158,0.75,1.291667,0.708333,,,,
09/30/1992,0.916667,10.0,0.875,1.083333,0.833333,,,,
12/31/1992,1.125,22.727273,0.916667,1.25,0.833333,,,,
03/31/1993,0.958333,-14.814815,1.166667,1.25,0.958333,,,,
06/30/1993,1.166667,21.73913,0.916667,1.208333,0.875,,,,
09/30/1993,1.958333,67.857143,1.125,2.125,1.0,,,,
12/31/1993,1.375,-29.787234,2.0,2.0,1.333333,,,,
03/31/1994,1.041667,-24.242424,1.375,1.645833,1.041667,,,,
06/30/1994,1.291667,24.0,1.0625,1.5,1.0,,,,
09/30/1994,1.958333,51.612903,1.291667,2.291667,1.291667,,,,
12/31/1994,2.083333,6.382979,2.0,2.458333,1.75,,,,
03/31/1995,3.75,80.0,2.125,3.875,2.125,,,,
06/30/1995,4.75,26.666667,3.666667,5.083333,3.541667,,23.194799,,
09/30/1995,5.958333,25.438596,4.708333,6.541667,4.708333,,23.194799,,
12/31/1995,4.708333,-20.979021,5.958333,5.958333,3.5,,23.194799,,
03/31/1996,2.895833,-38.495575,4.625,4.625,2.333333,,23.194799,,
06/30/1996,2.958333,2.158273,2.916667,3.916667,2.625,,29.0685,,
09/30/1996,2.541667,-14.084507,2.958333,3.125,2.291667,,29.0685,,
12/31/1996,2.625,3.278689,2.541667,3.25,1.916667,,29.0685,,
03/31/1997,2.041667,-22.222222,2.625,3.0,1.958333,,29.0685,,
06/30/1997,2.770833,35.714286,2.041667,2.9375,1.833333,,29.895899,,
09/30/1997,6.166667,122.556391,2.770833,6.375,2.75,,29.895899,,
12/31/1997,5.375,-12.837838,6.5,6.875,4.291667,,29.895899,,
03/31/1998,5.083333,-5.426357,5.416667,6.666667,4.666667,,29.895899,,
06/30/1998,4.979167,-2.04918,5.145833,6.291667,3.916667,,31.334999,,
09/30/1998,3.791667,-23.849372,5.0,5.75,3.083333,,31.334999,,
12/31/1998,12.0,216.483516,3.708333,12.416667,2.875,,31.334999,,
03/31/1999,9.1875,-23.4375,11.916667,13.958333,6.75,,31.334999,,
06/30/1999,23.8125,159.183673,9.1875,24.0,8.8125,,31.334999,,
09/30/1999,28.203125,18.43832,23.34375,29.875,21.6875,,31.334999,,
12/31/1999,28.65625,1.606648,27.84375,33.8125,21.9375,,31.334999,,
03/31/2000,47.5,65.757906,29.0625,78.25,26.25,,31.334999,,
06/30/2000,44.0625,-7.236842,49.4375,64.5,33.75,,42.638199,,
09/30/2000,34.0625,-22.695035,44.375,52.5,25.75,,42.829399,,
12/31/2000,37.0,8.623853,34.875,55.375,22.375,,42.971001,,
03/31/2001,15.75,-57.432432,37.625,38.0,13.1875,,43.4263,,
06/30/2001,29.55,87.619048,15.375,31.34,13.0625,,43.5937,,
09/30/2001,19.37,-34.450085,28.76,41.45,16.73,,43.978802,,
12/31/2001,21.8,12.545173,19.0,31.84,15.64,,44.124802,,
03/31/2002,15.25,-30.045872,22.32,24.24,14.05,,44.2272,,
06/30/2002,5.55,-63.606557,15.25,17.54,4.71,762.392379,138.330902,,
09/27/2002,4.77,-14.054054,5.75,6.0,2.89,656.299554,137.5103,,
12/31/2002,8.62,80.712788,4.69,12.73,4.0,,137.899704,,
03/31/2003,6.23,-27.726218,8.78,9.57,5.96,863.744532,138.081207,,
06/27/2003,7.007,12.47191,6.25,8.1,4.94,0.972649,138.642807,,
09/30/2003,9.1,29.87013,7.04,12.28,6.52,1352.296436,148.072006,,
01/02/2004,9.0,-1.098901,9.34,11.25,7.4,1.3401,148.746506,147.6253,
04/02/2004,11.89,32.111111,9.22,12.45,9.13,1.778649,149.083099,148.1135,
07/02/2004,8.22,-30.866274,11.95,12.68,7.98,1278.31686,149.684494,148.7045,
10/01/2004,9.99,21.532847,8.06,10.04,6.98,1484.55396,155.574799,154.5948,
12/31/2004,9.43,-5.605606,10.0,11.1,8.25,1478.68058,156.259399,155.1733,
03/31/2005,6.35,-32.661718,9.5,9.6,6.07,999.4265,156.889297,155.8756,
06/30/2005,7.37,16.062992,6.42,8.11,5.02,1166.60467,157.518005,156.3205,
09/30/2005,7.02,-4.748982,7.43,8.5,6.66,1113.5475,158.396194,157.1987,
12/31/2005,5.09,-27.492877,7.01,7.14,4.64,810.7861,158.786499,157.2235,
03/31/2006,6.78,33.202358,5.13,7.09,5.01,1086.46788,159.491592,157.9286,
06/30/2006,5.51,-18.731563,6.91,8.0,5.15,884.53132,160.395599,158.8327,
09/29/2006,5.19,-5.807623,5.44,5.8,4.03,839.01021,161.046799,159.4534,
12/29/2006,7.08,36.416185,5.2,7.972125,5.01,1154.1816,162.876205,161.0409,
03/30/2007,5.75,-18.785311,7.22,7.67,5.56,917.46425,163.206604,161.8362,
06/29/2007,7.35,27.826087,5.69,7.75,5.56,1177.1466,159.898895,158.5363,
09/28/2007,9.04,22.993197,7.71,9.55,6.72,1456.35304,160.421295,159.0338,
12/28/2007,8.65,-4.314159,9.0,9.48,7.85,1401.473,161.675598,160.0845,
03/28/2008,7.07,-18.265896,8.55,9.23,6.49,1151.57574,162.076599,160.8381,
06/27/2008,9.56,35.219236,7.07,11.24,7.02,1576.2528,162.996002,161.684,
10/03/2008,7.47,-21.861925,9.61,10.91,7.43,1236.97224,164.943695,163.6324,
01/02/2009,5.59,-25.167336,7.4,7.55,3.57,926.96175,165.764099,164.4607,
04/03/2009,8.84,58.139535,5.62,8.99,3.88,1475.56396,165.479004,164.2081,
07/03/2009,10.1,14.253394,8.8,10.66,7.85,1705.89,167.438095,165.8452,
10/02/2009,11.9,17.821782,10.1,14.58,9.5,2056.4985,171.161407,169.6624,
01/01/2010,14.19,19.243697,12.02,14.45,10.05,2484.5271,174.378799,172.8568,
04/02/2010,15.49,9.161381,14.45,16.6,12.64,2735.73537,175.756393,174.2966,
07/02/2010,16.64,7.424145,15.63,18.34,13.75,2956.57856,176.793304,175.2469,
10/01/2010,20.65,24.098558,16.9,21.42,16.14,3722.43095,178.6371,177.1613,
12/31/2010,28.63,38.644068,20.52,29.75,19.82,5295.57658,183.287003,182.0223,
04/01/2011,31.45,9.849808,29.14,37.82,28.33,5847.9388,185.435593,184.301,
07/01/2011,23.44,-25.468998,31.39,31.95,21.41,4363.44976,186.187103,184.9833,
09/30/2011,17.96,-23.37884,23.43,27.36,17.94,3347.49256,186.2771,185.1054,
12/30/2011,16.22,-9.688196,17.81,23.469313,13.72,3048.01374,187.889801,186.1447,
03/30/2012,27.65,70.468557,16.9,29.01,16.48,5240.42155,188.415497,186.7446,
06/29/2012,27.32,-1.19349,27.66,29.09,23.11,5201.48212,189.651398,188.0603,
09/28/2012,23.56,-13.762811,27.21,31.44,22.359875,4530.588,190.841003,189.8091,
12/28/2012,19.88,-15.619694,23.7,24.45,19.21,3815.42924,194.321503,192.9654,
03/29/2013,22.025,10.789738,19.82,25.1,19.73,4208.9775,191.983597,190.6275,
06/28/2013,21.89,-0.61294,21.98,24.58,19.57,4108.753,191.19342,189.7991,
09/27/2013,24.77,13.156693,22.1,26.46,20.95,4654.283,187.738373,186.427,
12/27/2013,27.85,12.434396,24.47,28.609,23.27,5255.295,188.414734,187.2148,
03/28/2014,36.94,32.639138,27.89,39.335,27.2,6996.436,189.314468,188.2127,
06/27/2014,46.06,24.688684,37.32,49.1,34.300375,8714.552,189.592346,188.5345,
10/03/2014,55.25,19.952236,46.29,59.25,45.5,10453.3,189.526245,188.5589,
01/02/2015,73.32,32.705882,55.89,74.97,44.06,13989.456,190.653625,189.6815,
04/03/2015,96.51,31.628478,73.1,102.77,68.71,18433.41,190.81987,190.0541,
07/03/2015,104.85,8.641592,94.14,112.88,90.68,20026.35,191.098419,190.2993,
10/02/2015,84.06,-19.828326,103.13,106.5,70.8,15996.618,190.737961,189.9584,
01/01/2016,76.83,-8.600999,84.49,88.52,73.650625,14720.628,191.151093,190.3677,
04/01/2016,78.18,1.757126,75.01,78.29,54.5,14869.836,190.12442,189.3926,
07/01/2016,62.6,-19.92837,78.36,78.46,57.110625,11737.5,190.238129,189.5793,
09/30/2016,76.14,21.629393,60.67,77.88,57.19,14078.286,187.496063,186.8741,
12/30/2016,74.66,-1.943788,75.76,82.275,71.65,13797.168,185.813919,185.1132,
03/31/2017,97.98,31.234932,75.22,99.38,73.94,18077.31,184.91835,184.2466,
06/30/2017,95.95,-2.071851,98.15,112.11,94.35,17626.015,184.524549,183.85701,
09/29/2017,101.9,6.201146,96.44,110.6068,95.145,18657.89,183.740136,183.063095,
12/29/2017,94.95,-6.820412,102.16,117.65,93.05,17318.88,183.18959,182.500305,
03/30/2018,100.26,5.592417,96.0,115.98,94.331,18257.346,182.165379,181.580811,
06/29/2018,96.65,-3.600638,99.88,104.1998,86.13,17368.005,182.074657,181.464569,
09/28/2018,90.71,-6.145887,95.46,103.95,83.05,16091.954,178.981545,178.366898,
12/28/2018,67.22,-25.895712,91.28,93.07,62.71,11703.002,177.531995,176.811462,
03/29/2019,82.48,22.701577,67.8,87.48,60.115,14244.296,173.001607,172.286636,
06/28/2019,77.27,-6.316683,83.34,94.39,66.29,13259.532,172.693582,171.999313,
