Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
09/30/1988,,,,,,,,,1.199295,,,
12/31/1988,,,,,,,,,1.075838,,,
03/31/1989,,,,,,,,,1.128748,,,
06/30/1989,,,,,,,,,1.181658,,,
09/30/1989,,,,,,,,,1.375661,,,
12/31/1989,,,,,,,,,1.093474,,,
03/31/1990,,,,,0.508007,,,,1.058201,244.417505,0.042971,
06/30/1990,,0.037772,0.03939,0.034377,0.423535,,,,0.864198,199.607629,0.034585,
09/30/1990,,0.030805,0.034585,0.024703,,,,,0.634921,,,
12/31/1990,,0.016285,0.016285,0.016285,0.248431,,0.134288,,0.405644,93.693378,0.016285,
03/31/1991,,0.020557,0.026906,0.012745,0.37887,,0.197768,,0.582011,134.4915,0.023754,
06/30/1991,,0.02219,0.025194,0.016556,0.300126,,0.142045,,0.405644,93.7365,0.016664,
09/30/1991,,0.01868,0.021736,0.016664,0.339301,,0.153666,,0.42328,97.796997,0.018139,
12/31/1991,,0.015594,0.018142,0.011692,0.204045,,0.094351,,0.26455,61.124996,0.011692,
03/31/1992,,0.0294,0.041312,0.01403,,,0.268496,,0.723104,,,
06/30/1992,,0.038897,0.038897,0.038897,0.651773,,0.334256,,0.846561,195.73201,0.038924,
09/30/1992,11.363636,0.037093,0.047001,0.030004,0.538827,,0.288552,,0.705467,163.104992,0.033294,
12/31/1992,40.178571,0.034565,0.040785,0.029549,0.598333,,0.360599,,0.793651,183.493114,0.037187,
03/31/1993,17.156863,0.04668,0.062805,0.036361,0.855468,,0.578362,,1.234568,285.696259,0.059733,
06/30/1993,9.253247,0.05063,0.062236,0.041813,0.685989,,0.465444,,1.005291,232.645503,0.048529,
09/30/1993,10.080645,0.055687,0.065699,0.047676,0.882763,,0.626237,,1.322751,306.168759,0.065711,
12/31/1993,7.627119,0.062574,0.065699,0.058702,0.825348,,0.594069,,1.269841,294.209991,0.062318,
03/31/1994,8.1,0.07218,0.083091,0.057934,0.906047,,0.667735,,1.428571,332.018998,0.070957,
06/30/1994,7.017544,0.077176,0.087601,0.06899,1.036393,,0.79665,,1.693122,406.007996,0.087215,
09/30/1994,8.060109,0.098701,0.114924,0.082768,1.252308,,0.97437,,2.081129,523.344735,0.11449,
12/31/1994,6.283069,0.098443,0.111026,0.090234,0.9978,,0.786278,,1.675485,434.803149,0.09343,
03/31/1995,8.084239,0.100481,0.113765,0.088631,1.202502,,0.97746,,2.098765,549.943635,0.118543,
06/30/1995,10.645161,0.119936,0.129075,0.109941,1.28552,,1.058845,,2.328042,622.74301,0.131766,
09/30/1995,12.721893,0.150303,0.171088,0.126141,1.614621,,1.359178,,3.03351,822.847986,0.173491,
12/31/1995,10.555555,0.166053,0.186604,0.150292,1.374199,,1.191001,,2.680776,733.685038,0.15171,
03/31/1996,11.256545,0.162118,0.176662,0.147395,1.522453,,1.329121,,3.03351,842.069008,0.171476,
06/30/1996,11.588542,0.165209,0.180449,0.154811,1.543274,,1.369073,,3.13933,885.839244,0.175109,
