Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
05/31/2006,-147,334,127,-10.0,,-14.0,4.0,-598.0,-1304.0,156.0,550.0,,58,-77,0.0,,,-77,,,0,0.0,0.0,,,,,135,103,-54,161,,,,-84,3.0,-87,80,,14,19.0,13.0,
08/31/2006,1490,-144,133,-42.0,,-120.0,78.0,1543.0,1586.0,26.0,-69.0,,-217,-145,0.0,,,-145,,,0,0.0,0.0,,,,,-72,-408,-53,-364,,,,82,109.0,-27,-73,,865,88.0,42.0,
11/30/2006,600,90,128,-47.0,6.0,-4.0,-49.0,429.0,251.0,-256.0,434.0,,-67,-92,0.0,,,-92,,,0,0.0,0.0,,,,,25,-151,-54,-73,,,,-27,29.0,-56,3,,382,54.0,10.0,
02/28/2007,-80,543,129,103.0,-5.0,11.0,97.0,-855.0,-836.0,86.0,-105.0,,-163,-90,0.0,,,-90,,,0,0.0,0.0,,,,,-73,-34,-68,-10,,,,32,47.0,-15,12,,-277,37.0,44.0,
05/31/2007,-431,570,129,-99.0,4.0,-17.0,-86.0,-1031.0,-1384.0,261.0,92.0,,-180,-115,0.0,,,-115,,,0,0.0,0.0,,,,,-65,40,-69,67,,,,2,32.0,-30,40,,-571,244.0,10.0,
08/31/2007,1765,-210,141,96.0,,-79.0,175.0,1738.0,1967.0,-31.0,-198.0,,-1501,-212,0.0,,,-212,,,0,0.0,0.0,,,,,-1289,-392,-67,-262,,,,-38,58.0,-96,-25,,-128,147.0,47.0,
11/30/2007,996,256,143,-21.0,-26.0,50.0,-45.0,618.0,46.0,-460.0,1032.0,,-256,-154,0.0,,,-154,,,-26,,-26.0,,,,,-76,11,-96,22,,,,28,77.0,-49,57,,751,74.0,15.0,
02/29/2008,881,1129,138,57.0,-51.0,106.0,2.0,-443.0,-551.0,21.0,87.0,,-148,-160,0.0,,,-160,,,-52,0.0,-52.0,,,,,64,-65,-96,-172,,,,172,172.0,0,31,,668,85.0,42.0,
05/31/2008,-552,811,142,-199.0,,-30.0,-169.0,-1306.0,-985.0,52.0,-373.0,,-246,-216,0.0,,,-216,,,0,0.0,0.0,,,,,-30,227,-96,423,,,,-84,12.0,-96,-16,,-571,363.0,8.0,
08/31/2008,1474,-172,150,112.0,,-79.0,191.0,1384.0,1172.0,-304.0,516.0,,-1377,-388,0.0,,,-388,,,0,0.0,0.0,,,,,-989,-198,-131,101,,,,-165,51.0,-216,-3,,-101,74.0,40.0,
11/30/2008,114,556,135,133.0,21.0,52.0,60.0,-710.0,165.0,-832.0,-43.0,,10,-264,0.0,,,-264,-264.0,0.0,-7,,-7.0,298.0,300.0,-2.0,0.0,-17,-258,-132,-63,-59.0,,-4.0,-63,12.0,-75,0,-137.0,-271,97.0,18.0,
02/28/2009,1386,1092,135,105.0,22.0,-50.0,133.0,54.0,-409.0,-140.0,603.0,,-369,-197,0.0,,,-197,-197.0,0.0,0,,0.0,-271.0,0.0,-271.0,0.0,99,-343,-132,-24,41.0,,-65.0,-182,17.0,-199,-5,-12.0,662,8.0,37.0,
05/31/2009,-1057,694,134,-15.0,19.0,10.0,-44.0,-1870.0,-723.0,119.0,-1266.0,,-229,-200,0.0,,0.0,-200,-200.0,0.0,0,,0.0,-7.0,0.0,-7.0,0.0,-22,-174,-144,-17,-16.0,,-1.0,-11,25.0,-36,-2,35.0,-1425,353.0,27.0,
08/31/2009,1803,-233,144,505.0,19.0,252.0,234.0,1387.0,1493.0,215.0,-321.0,,-135,-255,0.0,,,-255,-255.0,0.0,0,,0.0,-49.0,0.0,-49.0,0.0,169,-300,-144,-85,-78.0,,-7.0,-68,20.0,-88,-3,9.0,1377,199.0,54.0,
11/30/2009,-1403,-19,144,-199.0,11.0,-58.0,-152.0,-1329.0,-343.0,-539.0,-447.0,,-197,-192,0.0,,0.0,-192,-192.0,0.0,-2,,-2.0,-20.0,0.0,-20.0,0.0,17,102,-145,294,295.0,,-1.0,-35,29.0,-64,-12,13.0,-1485,57.0,30.0,
02/28/2010,1659,887,150,-25.0,10.0,-4.0,-31.0,647.0,-116.0,298.0,465.0,,-148,-150,0.0,,0.0,-150,-150.0,0.0,-6,,-6.0,-3.0,0.0,-3.0,0.0,11,-361,-145,-177,-176.0,,-1.0,-20,40.0,-60,-19,-14.0,1136,103.0,51.0,
05/31/2010,-794,384,152,-38.0,11.0,-36.0,-13.0,-1292.0,-1189.0,319.0,-422.0,0.0,-269,-218,0.0,,0.0,-218,-218.0,0.0,-6,,-6.0,-34.0,0.0,-34.0,0.0,-11,-64,-144,445,449.0,0.0,-4.0,-353,21.0,-374,-12,-5.0,-1132,276.0,25.0,
08/31/2010,1936,-143,156,285.0,27.0,108.0,150.0,1638.0,1626.0,135.0,-123.0,,-220,-195,0.0,,,-195,-195.0,0.0,-25,,-25.0,0.0,0.0,0.0,0.0,0,-715,-143,-545,,,,-25,9.0,-34,-2,9.0,1010,61.0,50.0,
11/30/2010,624,9,155,23.0,18.0,26.0,-21.0,437.0,34.0,-555.0,958.0,0.0,-124,-125,0.0,0.0,0.0,-125,-125.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,-263,-151,70,71.0,0.0,-1.0,-242,25.0,-267,60,10.0,247,50.0,33.0,
02/28/2011,817,1018,155,-192.0,18.0,-37.0,-173.0,-164.0,-646.0,290.0,192.0,,-400,-92,0.0,,,-92,-92.0,0.0,0,,,-99.0,0.0,-99.0,0.0,-209,-328,-151,-66,-65.0,,-1.0,-83,31.0,-114,-28,16.0,105,16.0,50.0,
05/31/2011,-497,692,147,-25.0,23.0,-22.0,-26.0,-1311.0,-1147.0,338.0,-502.0,,-183,-109,0.0,,,-109,-109.0,0.0,0,,,0.0,0.0,0.0,0.0,-74,-98,-150,90,-20.0,300.0,-190.0,-92,13.0,-105,54,15.0,-763,206.0,23.0,
08/31/2011,1870,-112,156,-5.0,9.0,170.0,-184.0,1831.0,1449.0,87.0,295.0,,-268,-214,0.0,,,-214,-214.0,0.0,0,,,0.0,0.0,0.0,0.0,-54,-98,-150,91,,,,16,32.0,-16,-55,-6.0,1498,113.0,45.0,
11/30/2011,1110,126,155,-33.0,17.0,-48.0,-2.0,862.0,49.0,-679.0,1492.0,,-254,-138,0.0,,0.0,-138,-138.0,0.0,0,0.0,0.0,-113.0,0.0,-113.0,0.0,-3,-340,-161,-162,-25.0,1.0,-138.0,-8,18.0,-26,-9,-81.0,435,48.0,34.0,
02/29/2012,562,1211,156,124.0,29.0,15.0,80.0,-929.0,-314.0,323.0,-938.0,,-148,-101,0.0,,,-101,-101.0,0.0,0,,,0.0,0.0,0.0,0.0,-47,-332,-161,4,,,,-213,60.0,-273,38,34.0,116,82.0,54.0,
05/31/2012,-819,937,155,192.0,23.0,228.0,-59.0,-2103.0,-1508.0,222.0,-817.0,,-140,-137,0.0,,,-137,-137.0,0.0,0,,,0.0,0.0,0.0,0.0,-3,-349,-160,-82,-82.0,,0.0,-100,24.0,-124,-7,-99.0,-1407,383.0,24.0,
08/31/2012,2198,-229,156,130.0,9.0,47.0,74.0,2141.0,1862.0,-288.0,567.0,,-492,-270,0.0,0.0,0.0,-270,-270.0,0.0,0,,,-209.0,0.0,-209.0,0.0,-13,-144,-160,-18,-30.0,499.0,-487.0,56,65.0,-9,-22,5.0,1567,175.0,47.0,
11/30/2012,1569,339,152,27.0,9.0,10.0,8.0,1051.0,-219.0,-754.0,2024.0,,-96,-133,0.0,,0.0,-133,-133.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37,-116,-201,69,53.0,16.0,0.0,20,47.0,-27,-4,-3.0,1354,147.0,49.0,
02/28/2013,288,1483,153,95.0,-7.0,42.0,60.0,-1443.0,23.0,493.0,-1959.0,,-205,-128,0.0,,,-128,-128.0,0.0,0,,,-79.0,0.0,-79.0,0.0,2,-306,-201,59,61.0,0.0,-2.0,-164,136.0,-300,0,29.0,-194,141.0,49.0,
05/31/2013,-1071,909,152,-189.0,1.0,119.0,-309.0,-1943.0,-1418.0,161.0,-686.0,,-86,-198,0.0,,,-198,-198.0,0.0,0,,,-41.0,0.0,-41.0,0.0,153,-317,-200,28,28.0,0.0,0.0,-127,124.0,-251,-18,-48.0,-1522,385.0,16.0,
08/31/2013,1954,-249,158,223.0,18.0,5.0,200.0,1822.0,1836.0,-92.0,78.0,,-390,-282,0.0,,,-282,-282.0,0.0,0,,,-45.0,0.0,-45.0,0.0,-63,-746,-200,-29,-45.0,16.0,0.0,-488,29.0,-517,-29,-71.0,747,234.0,27.0,
11/30/2013,1698,368,162,-107.0,12.0,-6.0,-113.0,1275.0,-478.0,-898.0,2651.0,,-1241,-303,0.0,,0.0,-303,-303.0,0.0,-12,0.0,-12.0,-917.0,0.0,-917.0,0.0,-9,346,-228,1117,119.0,999.0,-1.0,-482,79.0,-561,-61,25.0,828,102.0,42.0,
02/28/2014,148,1670,170,129.0,9.0,38.0,82.0,-1821.0,-227.0,156.0,-1750.0,,-315,-168,0.0,,,-168,-168.0,0.0,0,,0.0,-5.0,0.0,-5.0,0.0,-142,-493,-225,-137,-135.0,0.0,-2.0,-118,85.0,-203,-13,-31.0,-691,131.0,38.0,
05/31/2014,-1475,858,175,-33.0,11.0,5.0,-49.0,-2475.0,-1663.0,165.0,-977.0,,-178,-217,0.0,,,-217,-217.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,39,-273,-226,-13,-9.0,0.0,-4.0,-69,81.0,-150,35,19.0,-1907,555.0,38.0,
08/31/2014,2683,-156,184,266.0,16.0,-25.0,275.0,2389.0,2196.0,-73.0,266.0,,-361,-317,0.0,,,-317,-317.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,-44,-1839,-225,4593,113.0,4480.0,0.0,-6093,75.0,-6168,-114,-14.0,469,231.0,40.0,
11/30/2014,1349,243,182,-3.0,15.0,42.0,-60.0,927.0,-249.0,-827.0,2003.0,,-380,-347,0.0,,0.0,-347,-347.0,0.0,-30,0.0,-30.0,0.0,0.0,0.0,0.0,-3,-107,-238,424,424.0,3.0,-3.0,-253,43.0,-296,-40,-93.0,769,98.0,53.0,
02/28/2015,169,1425,180,-175.0,13.0,-116.0,-72.0,-1261.0,-233.0,130.0,-1158.0,,-152,-164,0.0,,,-164,-164.0,0.0,0,,0.0,-8.0,0.0,-8.0,0.0,20,-299,-237,63,-300.0,365.0,-2.0,-112,84.0,-196,-13,-122.0,-404,218.0,124.0,
05/31/2015,-1548,1141,176,-374.0,23.0,-21.0,-376.0,-2491.0,-1718.0,284.0,-1057.0,,-227,-190,0.0,0.0,0.0,-190,-190.0,0.0,-37,,,0.0,0.0,0.0,0.0,0,263,-234,676,-125.0,803.0,-2.0,-169,44.0,-213,-10,-41.0,-1553,584.0,35.0,
08/31/2015,3138,-495,178,509.0,16.0,-176.0,669.0,2946.0,2268.0,-12.0,690.0,,-260,-266,0.0,0.0,0.0,-266,-266.0,0.0,-7,41.0,-48.0,0.0,0.0,0.0,0.0,13,-287,-229,75,67.0,108.0,-100.0,-120,10.0,-130,-13,-69.0,2522,92.0,131.0,
11/30/2015,1363,-253,181,114.0,31.0,6.0,77.0,1321.0,-515.0,-528.0,2364.0,,-336,-326,0.0,0.0,0.0,-326,-326.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-10,-2414,-254,837,836.0,4.0,-3.0,-2978,22.0,-3000,-19,-37.0,-1424,211.0,71.0,
02/29/2016,26,1063,183,281.0,30.0,-7.0,258.0,-1501.0,240.0,144.0,-1885.0,,-147,-163,0.0,,,-163,-163.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,16,-1088,-237,-856,-860.0,5.0,-1.0,8,9.0,-1,-3,-18.0,-1227,74.0,130.0,
05/31/2016,-974,717,178,300.0,14.0,169.0,117.0,-2169.0,-1480.0,378.0,-1067.0,,-156,-177,0.0,,,-177,-177.0,0.0,-43,,-43.0,-2.0,0.0,-2.0,0.0,66,1269,-236,1459,1760.0,0.0,-301.0,48,48.0,0,-2,16.0,155,419.0,55.0,
08/31/2016,2173,-191,185,-218.0,20.0,-71.0,-167.0,2397.0,1257.0,187.0,953.0,,-225,-257,0.0,0.0,0.0,-257,-257.0,0.0,76,145.0,-69.0,0.0,0.0,0.0,0.0,-44,-1509,-237,-1284,-1283.0,0.0,-1.0,18,18.0,0,-6,32.0,471,137.0,131.0,
11/30/2016,1463,29,189,-93.0,32.0,94.0,-219.0,1338.0,-271.0,-681.0,2290.0,,-327,-317,0.0,0.0,0.0,-317,-317.0,0.0,-3,2.0,-5.0,-7.0,0.0,-7.0,0.0,0,-655,-237,-426,-516.0,599.0,-509.0,25,25.0,0,-17,-28.0,453,70.0,95.0,
02/28/2017,74,1368,183,70.0,30.0,-40.0,80.0,-1547.0,-419.0,265.0,-1393.0,,-111,-226,0.0,0.0,0.0,-226,-226.0,0.0,3,,,0.0,0.0,0.0,0.0,112,161,-238,383,383.0,1.0,-1.0,17,17.0,0,-1,633.0,757,117.0,130.0,
05/31/2017,-847,843,177,136.0,26.0,29.0,81.0,-2003.0,-1372.0,430.0,-1061.0,,-314,-305,0.0,0.0,0.0,-305,-305.0,0.0,0,0.0,0.0,-4.0,0.0,-4.0,0.0,-5,490,-237,691,698.0,0.0,-7.0,42,42.0,0,-6,4.0,-667,288.0,62.0,
08/31/2017,2536,20,199,-237.0,38.0,15.0,-290.0,2554.0,1800.0,-88.0,842.0,0.0,-355,-392,0.0,0.0,0.0,-392,-392.0,0.0,92,163.0,-71.0,0.0,0.0,0.0,0.0,-55,-1962,-236,-1743,-1242.0,1.0,-502.0,19,19.0,0,-2,23.0,242,68.0,130.0,
11/30/2017,1292,169,188,-2.0,34.0,106.0,-142.0,937.0,40.0,-742.0,1639.0,,-210,-418,0.0,0.0,0.0,-418,-418.0,0.0,201,209.0,-8.0,0.0,0.0,0.0,0.0,7,178,-238,393,394.0,0.0,-1.0,56,56.0,0,-33,-14.0,1246,102.0,89.0,
02/28/2018,338,1459,193,67.0,29.0,-120.0,158.0,-1381.0,-397.0,43.0,-1027.0,,-156,-243,0.0,0.0,0.0,-243,-243.0,0.0,-201,,,0.0,0.0,0.0,0.0,288,-892,-238,-675,-309.0,0.0,-366.0,26,26.0,0,-5,17.0,-693,127.0,146.0,
