Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Finished Goods,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1993,11086.5,1958.299973,185.699997,1772.599976,1195.5,,,463.600006,,,,,,,,3617.399902,5120.899902,,,0.0,,2348.199951,,,,,,,2348.199951,7469.099854,,2329.800049,2329.800049,,,,,,,,,,863.399902,,,863.399902,3193.199951,1959.199951,,,,,765.0,,,,,,765.0,2724.199951,5917.399902,0.0,856.400024,,,-684.099976,,4996.800171,5169.10022,0.0,5169.10022,11086.500122,
09/30/1993,11751.099609,2251.5,363.0,1888.5,1180.699951,,,608.900024,,209.600006,,,,,,4250.700195,5228.200196,7514.600098,-2286.399902,0.0,,2272.199951,,,,,,,2272.199951,7500.400147,,1755.400024,1755.400024,,,,1255.300049,,,,,,1906.400025,,,1906.400025,4917.100098,1130.5,,,,,673.0,,,,,,673.0,1803.5,6720.600098,0.0,876.400024,,,-715.700012,,4869.80011,5030.500122,0.0,5030.500122,11751.10022,
12/31/1993,12600.299805,2487.5,685.099976,1802.400024,1782.699951,,,473.600006,,,,,,,,4743.799805,5380.700195,7736.600098,-2355.899902,0.0,,2475.800049,,,,,,,2475.800049,7856.500244,,2974.100098,2974.100098,,,,,,,,,,874.899902,,,874.899902,3849.0,2654.399902,,,,,689.299988,,,,,,689.299988,3343.69989,7192.69989,0.0,911.400024,,,-715.700012,,5211.900208,5407.60022,0.0,5407.60022,12600.30011,
03/31/1994,12822.200195,2721.799927,673.599976,2048.199951,1590.0,,,502.600006,,,,,,,,4814.399902,5540.600098,7979.200195,-2438.600098,0.0,,2467.199951,,,,,,,2467.199951,8007.800049,,2932.600098,2932.600098,,,,,,,,,,837.399902,,,837.399902,3770.0,2717.800049,,,,,698.900024,,,,,,698.900024,3416.700073,7186.700073,0.0,927.200012,,,-715.700012,,5423.999817,5635.499817,0.0,5635.499817,12822.19989,
06/30/1994,12659.900391,2473.800049,707.0,1766.800049,1436.0,,,593.0,,,,,,,,4502.799805,5707.200195,8247.400391,-2540.199951,0.0,,2449.899902,,,,,,,2449.899902,8157.100098,,2835.199951,2835.199951,,,,,,,,,,751.900146,,,751.900146,3587.100098,2550.899902,,,,,707.700012,,,,,,707.700012,3258.599915,6845.700012,0.0,936.099976,,,-774.0,,5652.100098,5814.200073,0.0,5814.200073,12659.900085,
09/30/1994,12826.299805,1510.099945,186.899994,1323.199951,1328.400024,,,668.299988,,342.100006,,,,,,3848.899902,5814.499511,8441.599609,-2627.100098,0.0,,3162.899902,,,,,,,3162.899902,8977.399413,,1771.800049,1771.800049,,,,829.700012,,,,,,1670.299744,,,1670.299744,4271.799805,2107.199951,,,,,939.0,,,,,,939.0,3046.199951,7317.999756,0.0,945.299988,,,-1286.400024,,5849.400024,5508.299988,0.0,5508.299988,12826.299744,
12/31/1994,13805.0,2035.0,1137.599976,897.400024,2073.699951,,,598.200012,,,,,,,,4706.899902,5928.399902,8655.0,-2726.600098,0.0,,3169.699951,,,,,,,3169.699951,9098.099854,,3157.5,3157.5,,,,,,,,,,684.199951,,,684.199951,3841.699951,3665.399902,,,,,683.599976,,,,,,683.599976,4348.999878,8190.699829,0.0,984.400024,,,-1603.199951,,6233.099854,5614.299927,0.0,5614.299927,13804.999756,
03/31/1995,14048.200195,1973.799988,882.299988,1091.5,1839.099976,,,624.900024,,0.0,,,,,,4437.799805,6013.200195,8843.599609,-2830.399902,0.0,,3597.199951,,,,,,,3597.199951,9610.400146,,3233.399902,3233.399902,,,,,,,,,,0.0,,,0.0,3233.399902,3186.199951,,,,,1576.400024,,,,,,1576.400024,4762.599976,7995.999878,0.0,1099.0,,,-1603.099976,,6556.300171,6052.200195,0.0,6052.200195,14048.200073,
06/30/1995,14381.299805,2414.000061,956.700012,1457.300049,1449.900024,,,727.900024,,,,,,,,4591.799805,6131.899902,9075.599609,-2943.699951,0.0,,3657.600098,,,,,,,3657.600098,9789.5,,3170.300049,3170.300049,,,,,,,,,,687.599854,,,687.599854,3857.899902,3362.199951,,,,,787.099976,,,,,,787.099976,4149.299927,8007.199829,0.0,1165.199951,,,-1603.199951,,6812.099854,6374.099854,0.0,6374.099854,14381.299683,
09/30/1995,14605.799805,1942.799988,1076.5,866.299988,1792.800049,,,824.0,,0.0,,,,,,4559.600098,6190.299805,9228.799805,-3038.5,0.0,,3855.899902,,,,,,,3855.899902,10046.199707,,2842.5,2842.5,,,,0.0,,,,,,0.0,,,0.0,2842.5,2984.300049,,,,,2128.199951,,,,,,2128.199951,5112.5,7955.0,0.0,1226.300049,,,-1603.199951,,7027.699951,6650.800049,0.0,6650.800049,14605.800049,
12/31/1995,15276.0,1611.0,997.0,614.0,2416.0,,,784.0,,0.0,,,,,,4811.0,6440.0,9590.0,-3150.0,0.0,,4025.0,,,,,,,4025.0,10465.0,,3360.0,3360.0,,,,,,,,,,0.0,,,0.0,3360.0,2775.0,,,,,2017.0,,,,,,2017.0,4792.0,8152.0,0.0,1243.0,,,-1603.0,,7484.0,7124.0,0.0,7124.0,15276.0,
03/31/1996,36767.0,846.0,281.0,565.0,3309.0,,,878.0,,0.0,,,,,,5033.0,7632.0,11835.0,-4203.0,0.0,,24102.0,,,,,,,24102.0,31734.0,,6933.0,6933.0,,,,,,,,,,0.0,,,0.0,6933.0,12040.0,,,,,1925.0,,,,,,1925.0,13965.0,20898.0,0.0,8482.0,,,0.0,,7387.0,15869.0,0.0,15869.0,36767.0,
06/30/1996,36578.0,868.0,357.0,511.0,3029.0,,,854.0,,0.0,,,,,,4751.0,7618.0,11974.0,-4356.0,0.0,,24209.0,,,,,,,24209.0,31827.0,,6503.0,6503.0,,,,,,,,,,0.0,,,0.0,6503.0,11705.0,,,,,2136.0,,,,,,2136.0,13841.0,20344.0,0.0,8514.0,,,0.0,,7720.0,16234.0,0.0,16234.0,36578.0,
09/30/1996,36626.0,278.0,278.0,0.0,2875.0,,,951.0,,468.0,,,,,,4572.0,8031.0,12479.0,-4448.0,1009.0,,23014.0,,,,,,,23014.0,32054.0,,4835.0,4835.0,,,,,,,,,,1441.0,,,1441.0,6276.0,12342.0,,,,,1922.0,,,,,,1922.0,14264.0,20540.0,0.0,8576.0,,,-462.0,,7972.0,16086.0,0.0,16086.0,36626.0,
12/31/1996,38677.0,1190.0,707.0,483.0,4131.0,,,808.0,808.0,0.0,,,,,,6129.0,8270.0,12834.0,-4564.0,0.0,,24278.0,17864.0,,,,,,6414.0,32548.0,,7543.0,7543.0,,,,,,,,,,0.0,,,0.0,7543.0,12364.0,,,,,1978.0,,,,,,1978.0,14342.0,21885.0,0.0,8623.0,,,-465.0,,8634.0,16792.0,0.0,16792.0,38677.0,
03/31/1997,39137.0,1612.0,1140.0,472.0,3638.0,,,906.0,906.0,0.0,,,,,,6156.0,8443.0,13171.0,-4728.0,0.0,,24538.0,18494.0,,,,,,6044.0,32981.0,,6292.0,6292.0,,,,,,,,,,0.0,,,0.0,6292.0,12848.0,,,,,3140.0,,,,,,3140.0,15988.0,22280.0,0.0,8592.0,,,-462.0,,8727.0,16857.0,0.0,16857.0,39137.0,
06/30/1997,38300.0,2340.0,528.0,1812.0,3544.0,3544.0,,908.0,,3980.0,,,,,,10772.0,8812.0,13568.0,-4756.0,,,18716.0,16983.0,,,,,,1733.0,27528.0,,6257.0,6257.0,,,,11588.0,,,,,,3188.0,,,3188.0,21033.0,,,,,,,,,,,,,,,,8561.0,,,-462.0,9235.0,-67.0,17267.0,,17267.0,,
09/30/1997,38497.0,317.0,317.0,0.0,3329.0,,,853.0,853.0,3154.0,,,,,,7653.0,8951.0,13808.0,-4857.0,1914.0,,19979.0,16011.0,,,,,,3968.0,30844.0,,4748.0,4748.0,,,,897.0,,,,,,631.0,,,631.0,6276.0,10171.0,,,,,4765.0,,,,,,4765.0,14936.0,21212.0,0.0,8548.0,,,-462.0,,9199.0,17285.0,0.0,17285.0,38497.0,
12/31/1997,39944.0,2686.0,887.0,1799.0,4600.0,4600.0,,907.0,,4819.0,,,,,,13012.0,9226.0,9226.0,-4954.0,,,17706.0,16095.0,,,,,,1611.0,26932.0,,6831.0,6831.0,,,,12003.0,,,,,,2850.0,,,2850.0,21684.0,,,,,,,,,,,,,,,,8592.0,,,-593.0,10222.0,39.0,18260.0,,18260.0,,
03/31/1998,39317.0,2397.0,597.0,1800.0,3871.0,3871.0,,935.0,,5019.0,,,,,,12222.0,9450.0,9450.0,-5135.0,,,17645.0,15955.0,,,,,,1690.0,27095.0,,6228.0,6228.0,,,,11450.0,,,,,,3013.0,,,3013.0,20691.0,,,,,,,,,,,,,,,,8697.0,,,-593.0,10499.0,23.0,18626.0,,18626.0,,
06/30/1998,40036.0,2582.0,853.0,1729.0,3694.0,3694.0,,920.0,,5354.0,,,,,,12550.0,9797.0,15137.0,-5340.0,,,17689.0,15859.0,,,,,,1830.0,27486.0,,5888.0,5888.0,,,,11972.0,,,,,,2962.0,,,2962.0,20822.0,,,,,,,,,,,,,,,,8970.0,,,-593.0,10792.0,45.0,19214.0,,19214.0,,
09/30/1998,41378.0,127.0,127.0,0.0,3999.0,,,899.0,899.0,4350.0,,,,,,9375.0,10346.0,15728.0,-5382.0,1814.0,,19843.0,15769.0,,,,,,4074.0,32003.0,,4767.0,4767.0,,,,2123.0,,,,,,635.0,,,635.0,7525.0,9562.0,,,,,4903.0,,,,,,4903.0,14465.0,21990.0,0.0,8995.0,,,-593.0,,10986.0,19388.0,0.0,19388.0,41378.0,
12/31/1998,43537.0,1194.0,1194.0,0.0,4242.0,,,836.0,836.0,4522.0,,,,,,10794.0,10486.0,16088.0,-5602.0,2583.0,,19674.0,15706.0,,,,,,3968.0,32743.0,,4384.0,4384.0,,,,2028.0,,,,,,817.0,,,817.0,7229.0,11077.0,,,,,5230.0,,,,,,5230.0,16307.0,23536.0,0.0,9001.0,,,-593.0,,11593.0,20001.0,0.0,20001.0,43537.0,
03/31/1999,43474.0,790.0,790.0,,4036.0,4036.0,,850.0,,4650.0,,,,,,10326.0,10781.0,16550.0,-5769.0,2549.0,,19818.0,15800.0,,,,,,4018.0,33148.0,,4210.0,4210.0,,,,2017.0,,,,,,893.0,,,893.0,7120.0,10523.0,,,,,5476.0,,,,,,5476.0,15999.0,23119.0,,9145.0,,,-605.0,11829.0,-14.0,20355.0,,20355.0,43474.0,
06/30/1999,43244.0,851.0,851.0,0.0,3319.0,3319.0,,818.0,818.0,4794.0,,,,,,9782.0,11237.0,17184.0,-5947.0,2470.0,,19755.0,15778.0,,,,,,3977.0,33462.0,,4147.0,4147.0,,,,1734.0,,,,,,782.0,,,782.0,6663.0,10367.0,,,,,5403.0,,,,,,5403.0,15770.0,22433.0,0.0,9235.0,,,-605.0,12196.0,-15.0,20811.0,0.0,20811.0,43244.0,
09/30/1999,43679.0,414.0,414.0,0.0,3633.0,,,796.0,796.0,5357.0,,,,,,10200.0,11346.0,17566.0,-6220.0,2434.0,,19699.0,15695.0,14.247,15680.753,,,,4004.0,33479.0,,4588.0,4588.0,,,,2415.0,,,,,,704.0,,,704.0,7707.0,9278.0,,,,,5719.0,,,,,,5719.0,14997.0,22704.0,0.0,9324.0,,,-605.0,,12256.0,20975.0,0.0,20975.0,43679.0,
12/31/1999,46373.0,992.0,992.0,0.0,4406.0,4406.0,,725.0,725.0,5629.0,,,,,,11752.0,11551.0,17993.0,-6442.0,2031.0,,21039.0,17386.0,,,,,,3653.0,34621.0,,5267.0,5267.0,,,,2459.0,,,,,,718.0,,,718.0,8444.0,9091.0,,,,,5472.0,,,,,,5472.0,14563.0,23007.0,0.0,11545.0,,,-605.0,12162.0,-107.0,22995.0,371.0,23366.0,46373.0,
03/31/2000,44853.0,856.0,856.0,0.0,3917.0,,,706.0,706.0,5329.0,,,,,,10808.0,11692.0,18277.0,-6585.0,1997.0,,20356.0,15045.0,,,,,,5311.0,34045.0,,4988.0,4988.0,,,,2829.0,,,,,,870.0,,,870.0,8687.0,7742.0,,,,,5293.0,,,,,,5293.0,13035.0,21722.0,0.0,,,,,,22761.0,22761.0,370.0,23131.0,44853.0,
06/30/2000,44119.0,685.0,685.0,0.0,3748.0,3748.0,,635.0,,5051.0,,,,,,10119.0,11857.0,18589.0,-6732.0,2021.0,,20122.0,14885.0,,,,,1286.0,3951.0,34000.0,,4494.0,4494.0,,,,2481.0,,,,,,765.0,,,765.0,7740.0,7249.0,,,,,5495.0,,,,,,5495.0,12744.0,20484.0,0.0,23301.0,,,,,0.0,23301.0,334.0,23635.0,44119.0,
09/30/2000,45027.0,842.0,842.0,0.0,3599.0,,,702.0,,4864.0,,,,,,10007.0,12310.0,19202.0,-6892.0,2270.0,,20440.0,16117.0,,,,,,4323.0,35020.0,,5161.0,5161.0,,,,2502.0,,,,,,739.0,,,739.0,8402.0,6959.0,,,,,5210.0,,,,,,5210.0,12169.0,20571.0,0.0,12101.0,,,-689.0,,12688.0,24100.0,356.0,24456.0,45027.0,
12/31/2000,45802.0,1200.0,1200.0,0.0,4381.0,4381.0,,567.0,,2763.0,,,,,,8911.0,12514.0,19556.0,-7042.0,2078.0,,22299.0,15791.0,,,,,,6508.0,36891.0,,5495.0,5495.0,,,,1974.0,,,,,,698.0,,,698.0,8167.0,8341.0,,,,,5440.0,,,,,,5440.0,13781.0,21948.0,0.0,12079.0,,,-689.0,12293.0,-215.0,23468.0,386.0,23854.0,45802.0,
03/31/2001,44457.0,663.0,663.0,0.0,3974.0,3974.0,,578.0,578.0,2896.0,,,,,,8111.0,12589.0,19800.0,-7211.0,2137.0,,21620.0,15172.0,,,,,,6448.0,36346.0,,4813.0,4813.0,,,,175.0,175.0,0.0,0.0,,,916.0,,,916.0,5904.0,9661.0,9661.0,0.0,0.0,,5482.0,,,,,,5482.0,15143.0,21047.0,0.0,12083.0,,,-689.0,11726.0,-129.0,22991.0,419.0,23410.0,44457.0,
09/30/2001,43810.0,618.0,618.0,0.0,3343.0,3343.0,,671.0,,1973.0,,,,,,6605.0,12906.0,20568.0,-7662.0,2112.0,,22187.0,14842.0,12106.0,2736.0,,,,7345.0,37205.0,,3623.0,3623.0,,,,829.0,,,,,,1568.0,,,1568.0,6020.0,8940.0,,,,,5796.0,,,,,,5796.0,14736.0,20756.0,0.0,12096.0,,,-1395.0,12171.0,-200.0,22672.0,382.0,23054.0,43810.0,
12/31/2001,50462.0,845.0,845.0,,4606.0,4606.0,,654.0,,3160.0,,,,,,9265.0,12876.0,20866.0,-7990.0,1792.0,,26529.0,19849.0,17131.0,2718.0,,,,6680.0,41197.0,,5373.0,5373.0,,,,780.0,,,,,,703.0,,,703.0,6856.0,14987.0,,,,,5397.0,,,,,,5397.0,20384.0,27240.0,,12100.0,,,-1395.0,12181.0,-127.0,22759.0,463.0,23222.0,50462.0,
03/31/2002,50480.0,1869.0,1869.0,0.0,4006.0,4006.0,,663.0,,3002.0,,,,,,9540.0,12830.0,20976.0,-8146.0,1745.0,,26365.0,19796.0,17060.0,2736.0,,,,6569.0,40940.0,,4811.0,4811.0,,,,867.0,,,,,,929.0,,,929.0,6607.0,14765.0,,,,,5587.0,,,,,,5587.0,20352.0,26959.0,0.0,12107.0,,,-1394.0,12440.0,-126.0,23027.0,494.0,23521.0,50480.0,
06/30/2002,50223.0,2196.0,2196.0,,3637.0,3637.0,,656.0,,2403.0,,,,,,8892.0,12740.0,21004.0,-8264.0,1841.0,,26750.0,19780.0,17028.0,2752.0,,,,6970.0,41331.0,,4916.0,4916.0,,,,585.0,,,,,,967.0,,,967.0,6468.0,14664.0,,,,,5361.0,,,,,,5361.0,20025.0,26493.0,0.0,12105.0,,,-1395.0,12804.0,-205.0,23309.0,421.0,23730.0,50223.0,
09/30/2002,50045.0,1239.0,1239.0,0.0,4049.0,,,697.0,,1864.0,,,,,,7849.0,12780.0,20913.0,-8133.0,1810.0,,27606.0,19859.0,17083.0,2776.0,,,,7747.0,42196.0,,3820.0,3820.0,,,,1663.0,1651.0,12.0,12.0,,,2336.0,,,2336.0,7819.0,12467.0,12109.0,358.0,358.0,,5880.0,,,,,,5880.0,18347.0,26166.0,0.0,12107.0,,,-1395.0,,12733.0,23445.0,434.0,23879.0,50045.0,
12/31/2002,50876.0,1380.0,1380.0,0.0,4765.0,,,631.0,,1958.0,,,,,,8734.0,12713.0,21063.0,-8350.0,1810.0,,27619.0,19742.0,16978.0,2764.0,,,,7877.0,42142.0,,5675.0,5675.0,,,,1820.0,,,,,,836.0,,,836.0,8331.0,13079.0,,,,,5722.0,,,,,,5722.0,18801.0,27132.0,0.0,12097.0,,,-1527.0,,12715.0,23285.0,459.0,23744.0,50876.0,
03/31/2003,50756.0,1752.0,1752.0,0.0,4382.0,,,629.0,,1902.0,,,,,,8665.0,12735.0,21254.0,-8519.0,1824.0,,27532.0,19745.0,16978.0,2767.0,,,,7787.0,42091.0,,4952.0,4952.0,,,,1781.0,,,,,,1171.0,,,1171.0,7904.0,12932.0,,,,,5919.0,,,,,,5919.0,18851.0,26755.0,0.0,12117.0,,,-1527.0,13035.0,-115.0,23510.0,491.0,24001.0,50756.0,
06/30/2003,50006.0,1370.0,1370.0,0.0,4717.0,,,622.0,,1259.0,,,,,,7968.0,12626.0,21440.0,-8814.0,1890.0,,27522.0,19759.0,16978.0,2781.0,,,,7763.0,42038.0,,4509.0,4509.0,,,,1855.0,,,,,,1149.0,,,1149.0,7513.0,12056.0,,,,,6117.0,,,,,,6117.0,18173.0,25686.0,0.0,12138.0,,,-1527.0,13.435,13307.565,23932.0,388.0,24320.0,50006.0,
09/30/2003,49988.0,1583.0,1583.0,0.0,4238.0,4238.0,,703.0,,1790.0,,,,,,8314.0,12678.0,21472.0,-8794.0,1849.0,,27147.0,19752.0,16966.0,2786.0,,,,7395.0,41674.0,,4095.0,4095.0,,,,2457.0,2441.0,16.0,16.0,,,2117.0,,,2117.0,8669.0,10643.0,10299.0,344.0,344.0,,6457.0,,,,,,6457.0,17100.0,25769.0,0.0,12154.0,,,-1527.0,13817.0,-653.0,23791.0,428.0,24219.0,49988.0,
12/31/2003,51520.0,1462.0,1462.0,,5670.0,5670.0,,660.0,,2284.0,,,,,,10076.0,12570.0,21572.0,-9002.0,1942.0,,26932.0,19744.0,16966.0,2778.0,,,,7188.0,41444.0,,5950.0,5950.0,,,,2332.0,,,,,,1273.0,,,1273.0,9555.0,10827.0,,,,,6660.0,,,,,,6660.0,17487.0,27042.0,,12185.0,,,-1526.0,14075.0,-700.0,24034.0,444.0,24478.0,51520.0,
03/31/2004,55096.0,3148.0,3148.0,0.0,4612.0,4612.0,,742.0,,2246.0,,,,,,10748.0,16278.0,27794.0,-11516.0,1256.0,,26814.0,19741.0,16966.0,2775.0,,,,7073.0,44348.0,,5738.0,5738.0,,,,5354.0,,,,,,1684.0,,,1684.0,12776.0,9961.0,,,,,6866.0,,,,,,6866.0,16827.0,29603.0,0.0,12327.0,,,-1526.0,14612.0,-653.0,24760.0,733.0,25493.0,55096.0,
