Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,16.625,,
12/31/1980,,,,,,,,,,,,19.5625,,
03/31/1981,,,,,,,,,,,,20.125,,
06/30/1981,,,,,,,,,,,,18.1875,,
09/30/1981,,,,,,,,,,,,16.0,,
12/31/1981,,,,,,,,,,,,16.6875,,
03/31/1982,,,,,,,,,,,,14.5625,,
06/30/1982,,,,,,,,,,,,13.5625,,
09/30/1982,,,,,,,,,,,,13.8125,,
12/31/1982,,,,,,,,,,,,13.8125,,
03/31/1983,,,,,,,,,,,,14.0,,
06/30/1983,,,,,,,,,,,,16.25,,
09/30/1983,,,,,,,,,,,,15.25,,
12/31/1983,,,,,,,,,,,,13.25,,
03/31/1984,,,,,,,,,,,,13.1875,,
06/30/1984,,,,,,,,,,,,13.0625,,
09/30/1984,,,,,,,,,,,,13.875,,
12/31/1984,,,,,,,,,,,,14.5,,
03/31/1985,,,,,,,,,,,,15.0625,,
06/30/1985,,,,,,,,,,,,16.5625,,
09/30/1985,,,,,,,,,,,,14.125,,
12/31/1985,,,,,,,,,,,,10.8125,,
03/31/1986,,,,,,,,,,,,11.875,,
06/30/1986,,,,,,,,,,,,14.125,,
09/30/1986,,,,,,,,,,,,13.5625,,
12/31/1986,,,,,,,,,,,,13.6875,,
03/31/1987,,,,,,,,,,,,16.0625,,
06/30/1987,,,,,,,,,,,,13.5,,
09/30/1987,,,,,,,,,,,,13.0,,
12/31/1987,,,,,,,,,,,,11.625,,
03/31/1988,,,,,,,,,,,,13.875,,
06/30/1988,,,,,,,,,,,,14.5625,,
09/30/1988,,,,,,,,,,,,15.4375,,
12/31/1988,,,,,,,,,,,,15.625,,
03/31/1989,,,,,,,,,,,,15.5625,,
06/30/1989,,,,,,,,,,,,17.9375,,
09/30/1989,,,,,,,,,,,,21.125,,
12/31/1989,,,,,,,,,,,,23.0,,
03/31/1990,,1556.648649,1556.648649,1556.648649,1.716232,,,,,,,19.375,1531.387476,
06/30/1990,,1512.841811,1571.459599,1414.438717,1.665752,,,,,,,18.9375,1414.097885,
09/30/1990,,1485.451601,1699.603509,1389.089968,1.929359,,,,,,,21.75,1699.864449,
12/31/1990,11.398964,1734.62889,1808.647952,1652.541883,1.884525,,0.833019,5.236755,1.1774,5.914336,9.327509,22.0,1808.603976,
03/31/1991,10.307017,1727.366696,1812.268827,1554.826738,1.684601,,0.770081,4.091338,1.004036,4.948918,7.809895,20.5625,1554.950124,
06/30/1991,11.321989,1581.491082,1623.751498,1514.998488,1.77415,,0.829201,5.144586,1.051092,5.156932,8.237732,21.625,1589.882229,
09/30/1991,11.635638,1550.68721,1735.968724,1488.47673,1.815462,,0.839231,5.385187,1.148511,5.676099,9.148149,21.875,1736.318782,
12/31/1991,12.264151,1786.165548,1963.935537,1732.347099,1.851932,,0.866587,6.218293,1.285453,6.339867,10.262638,22.75,1948.874979,
03/31/1992,11.84593,1867.93827,1982.048663,1720.587489,1.632101,,0.81126,6.610214,1.17855,5.816608,9.440229,20.375,1692.633033,
