Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/03/1992,6333.076172,,-4905.118164,,1427.958008,,-1274.754028,,,,,,153.203995,-141.757996,,141.757996,,0.0,,0.0,11.445999,-4.583,6.863,27.292,,,-20.429001,0.0,-20.429001,0.0,,-20.429001,-20.429001,,729.047974,-0.0275,0.01,,729.047974,-0.0275,0.01,0.01,
01/02/1993,5700.789062,,-4364.674805,,1336.114257,,-1111.699951,,,,,,224.414001,-110.167,,110.167,,0.0,,0.0,114.247001,-45.453999,68.792999,15.646,,,53.147002,0.0,53.146999,0.0,,53.146999,53.146999,,727.119992,0.0725,0.09375,0.09375,727.119992,0.0725,0.09375,0.09375,
03/27/1993,5173.925781,,-3964.438965,,1209.486816,,-1062.895996,,,,,,146.591003,-96.988998,,96.988998,,0.0,,0.0,49.602005,-20.138,29.464001,168.235001,,,-138.770996,0.0,-138.770996,0.0,,-138.770996,-138.770996,,782.119995,-0.1775,0.0375,,782.119995,-0.1775,0.0375,0.0375,
06/19/1993,5329.373047,,-4074.455078,,1254.917969,,-1085.209961,,,,,,169.707993,-117.316004,,94.591003,,0.0,,22.725,52.391989,-22.771,29.621,2.136,,,27.484989,0.0,27.485001,0.0,,27.485001,27.485001,,867.143982,0.03125,0.03375,,867.143982,0.03125,0.03375,0.03375,
10/09/1993,6478.64502,,-4968.567871,,1510.077148,,-1340.448975,,,,,,169.627899,-119.914001,,119.914001,,0.0,,0.0,49.713898,-24.504999,25.2089,8.834,,,16.374899,0.0,16.374901,0.0,,16.374901,16.374901,,877.061584,0.01875,0.02875,,877.061584,0.01875,0.02875,0.02875,
01/01/1994,5402.356934,,-4101.598145,,1300.758789,,-1090.031982,,,,,,210.727097,-78.497002,,78.497002,,0.0,,0.0,132.230095,-45.719002,86.511101,3.82,,,82.691093,0.0,82.691353,0.0,,82.691353,82.691353,,881.455992,0.09375,0.0975,0.0975,881.455992,0.09375,0.0975,0.0975,
03/26/1994,5328.803223,,-4052.900879,,1275.902344,,-1108.666016,,,,,,167.235992,-76.030998,,76.030998,,0.0,,0.0,91.204994,-35.515999,55.688999,8.332,,,47.356996,0.0,47.356998,0.0,,47.356998,47.356998,,895.38562,0.05375,0.0625,,895.38562,0.05375,0.0625,0.0625,
06/18/1994,5394.228027,,-4081.212891,,1313.015137,,-1123.729004,,,,,,189.285995,-75.008003,,75.008003,,0.0,,0.0,114.277992,-44.299999,69.977997,2.645,,,67.332993,0.0,67.333,0.0,,67.333,67.333,,903.728027,0.075,0.0775,,903.728027,0.075,0.0775,0.0775,
10/08/1994,6650.255859,,-5052.99707,,1597.258789,,-1424.399048,,,,,,172.860001,-100.722,,100.722,,0.0,,0.0,72.138,-20.941,51.196999,15.175,,,36.022,0.0,36.021999,0.0,,36.021999,36.021999,,913.544006,0.04,0.05625,,913.544006,0.04,0.05625,0.05625,
12/31/1994,5585.834961,,-4217.829102,,1368.005859,,-1148.474976,,,,,,219.531006,-75.789001,,75.789001,,0.0,,0.0,143.742005,-51.702999,92.039001,0.555,,,91.484006,0.0,91.484001,0.0,,91.484001,91.484001,,916.296024,0.1,0.1,0.1,916.296024,0.1,0.1,0.1,
03/25/1995,5464.954102,,-4129.438965,,1335.515137,,-1154.439941,,,,,,181.074997,-75.323997,,75.323997,,0.0,,,105.750999,-41.275002,64.475998,5.336,,,59.139998,0.0,59.139999,0.0,,59.139999,59.139999,,919.935974,0.06375,0.07,,919.935974,0.06375,0.07,0.07,
06/17/1995,5652.890137,,-4267.793945,,1385.096191,,-1173.406006,,,,,,211.690002,-74.639,,74.639,,0.0,,,137.051003,-54.587002,82.463997,5.451,,,77.013,0.0,77.013,0.0,,77.013,77.013,,923.127991,0.0825,0.08875,,923.127991,0.0825,0.08875,0.08875,
10/07/1995,6959.21582,,-5284.005859,,1675.209961,,-1479.759033,,,,,,195.451004,-93.43,,93.43,,0.0,,,102.021004,-39.344002,62.676998,1.516,,,61.161002,0.0,61.160999,0.0,,61.160999,61.160999,,972.935974,0.06375,0.065,,972.935974,0.06375,0.065,0.065,
12/30/1995,5860.734863,,-4416.788086,,1443.946777,,-1209.939941,,,,,,234.007004,-69.292,,69.292,,0.0,,,164.715004,-55.466,109.249001,3.75,,,105.499004,0.0,105.499001,0.0,,105.499001,105.499001,,1035.624023,0.10125,0.105,,1035.624023,0.10125,0.105,0.105,
03/31/1996,5784.253906,,-4367.966797,,1416.287109,,-1221.286987,,,,,,195.0,-70.625999,,70.625999,,0.0,,,124.374001,-47.883999,76.489998,1.084,,,75.406002,0.0,75.405998,0.0,,75.405998,75.405998,,972.984009,0.0775,0.0775,0.0775,1041.57605,0.075,0.075,0.075,
06/15/1996,5844.366211,,-4412.202148,,1432.164062,,-1234.197998,,,,,,197.966003,-70.523003,,70.523003,,0.0,,,127.443001,-49.064999,78.377998,0.766,,,77.612002,0.0,77.612,0.0,,77.612,77.612,,1000.015991,0.0775,0.0775,0.0775,1049.151978,0.075,0.075,0.075,
10/05/1996,7343.131836,,-5582.030762,,1761.101074,,-1551.630005,,,,,,209.470993,-91.831001,,91.831001,,0.0,,,117.639992,-45.292,72.348,0.928,,,71.419992,0.0,71.419998,0.0,,71.419998,71.419998,,1051.991943,0.07,0.0725,0.0725,1051.991943,0.07,0.07,0.07,
12/28/1996,6199.157227,,-4679.265137,,1519.89209,,-1255.031982,,,,,,264.859985,-67.003998,,67.003998,,0.0,,,197.855988,-72.336998,125.518997,0.084,,,125.43499,0.0,125.434998,0.0,,125.434998,125.434998,,1011.671997,0.125,0.125,0.125,1051.199951,0.12,0.12,0.12,
03/22/1997,6139.413086,,-4686.362793,,1453.050293,,-1233.286987,,,,,,219.763,-69.747002,,69.747002,,0.0,,0.0,150.015999,-57.756001,92.260002,5.21,,,87.049998,0.0,87.050003,0.0,,87.050003,87.050003,,1016.320007,0.085,0.09,0.09,1049.791992,0.0825,0.0875,0.0875,
06/14/1997,6231.793945,,-4741.736816,,1490.057129,,-1245.925049,,,,,,244.132004,-68.351997,,68.351997,,0.0,,0.0,175.780006,-67.642998,108.137001,3.033,,,105.104009,0.0,105.103996,0.0,,105.103996,105.103996,,1015.880005,0.105,0.1075,0.1075,1060.552002,0.1,0.1025,0.1025,
10/04/1997,7686.640137,,-5863.918945,,1822.721191,,-1579.234009,,,,,,243.487,-85.212997,,85.212997,,0.0,,0.0,158.274002,-61.743999,96.529999,0.802,,,95.728003,0.0,95.727997,0.0,,95.727997,95.727997,,1017.692017,0.095,0.095,0.095,1052.312012,0.0925,0.0925,0.0925,
12/27/1997,6509.501953,,-4961.334961,,1548.166992,,-1257.243042,,,,,,290.924011,-62.632,,62.632,,0.0,,0.0,228.292011,-81.188004,147.104004,23.33,,,123.774008,0.0,123.774002,0.0,,123.774002,123.774002,,1018.460022,0.1225,0.145,0.145,1055.0,0.1225,0.145,0.145,
03/21/1998,10429.0,,-7840.0,,2589.0,,-2275.0,,,,,,314.0,-322.0,,164.0,,0.0,,158.0,-8.0,-12.0,-20.0,221.0,,,-241.0,0.0,-241.0,0.0,,-241.0,-241.0,,1618.0,-0.145,-0.01,-0.01,1692.0,-0.14,-0.01,-0.01,
06/13/1998,9947.0,,-7394.0,,2553.0,,-2165.0,,,,,,388.0,-203.0,,155.0,,0.0,,48.0,185.0,-85.0,100.0,1.0,,,99.0,0.0,99.0,0.0,,99.0,99.0,,1638.0,0.06,0.06,0.06,1708.0,0.06,0.06,0.06,
10/03/1998,11501.0,,-8552.0,,2949.0,,-2493.0,,,,,,456.0,-201.0,,170.0,,0.0,,31.0,255.0,-104.0,151.0,7.0,,,144.0,0.0,144.0,0.0,,144.0,144.0,,1642.0,0.085,0.09,0.09,1710.0,0.085,0.09,0.09,
01/02/1999,11205.0,,-8272.0,,2933.0,,-2306.0,,,,,,627.0,-188.0,,156.0,,0.0,,32.0,439.0,-176.0,263.0,28.0,,,235.0,0.0,235.0,0.0,,235.0,235.0,,1640.0,0.15,0.165,0.175,1708.0,0.145,0.15,0.16,
05/22/1999,13493.0,,-9962.0,,3531.0,,-2950.0,,,,,,581.0,-234.0,199.0,199.0,,0.0,,35.0,347.0,-140.0,207.0,0.0,,,207.0,0.0,207.0,0.0,,207.0,207.0,,1654.0,0.125,0.125,0.14,1726.0,0.12,0.12,0.135,
08/14/1999,10289.0,,-7590.0,,2699.0,,-2250.0,,,,,,449.0,-343.0,143.0,143.0,,0.0,,200.0,106.0,-50.0,56.0,10.0,,,46.0,0.0,46.0,0.0,,46.0,46.0,,1658.0,0.03,0.035,0.125,1720.0,0.025,0.03,0.12,
11/06/1999,10329.0,,-7606.0,,2723.0,,-2271.0,,,,,,452.0,-212.0,143.0,143.0,,0.0,,69.0,240.0,-111.0,129.0,0.0,,,129.0,0.0,129.0,0.0,,129.0,129.0,,1664.0,0.08,0.08,0.08,1714.0,0.075,0.075,0.12,
01/29/2000,11241.0,,-8172.0,,3069.0,,-2397.0,,,,,,672.0,-236.0,157.0,157.0,,0.0,,79.0,436.0,-190.0,246.0,0.0,,,246.0,0.0,246.0,0.0,,246.0,246.0,85.0,1660.0,0.145,0.145,0.195,1708.0,0.145,0.145,0.195,
05/20/2000,14329.0,,-10500.0,,3829.0,,-3257.0,,,,,,572.0,-406.0,206.0,206.0,0.0,0.0,,200.0,166.0,-67.0,99.0,0.0,,,99.0,0.0,99.0,0.0,0.0,99.0,99.0,,1662.0,0.06,0.06,0.165,1700.0,0.06,0.06,0.16,
08/12/2000,11017.0,,-8053.0,,2964.0,,-2432.0,,,,,,532.0,-157.0,155.0,155.0,,0.0,,2.0,375.0,-157.0,218.0,2.0,,,216.0,0.0,216.0,0.0,,216.0,216.0,,1648.0,0.13,0.13,0.14,1694.0,0.13,0.13,0.14,
11/04/2000,10962.0,,-7999.0,,2963.0,,-2466.0,,,,,,497.0,-148.0,146.0,146.0,0.0,0.0,,2.0,349.0,-146.0,203.0,2.0,,,201.0,0.0,201.0,0.0,0.0,201.0,201.0,,1642.0,0.125,0.125,0.14,1690.0,0.12,0.12,0.14,
02/03/2001,12692.0,,-9218.900391,,3473.099609,,-2525.899902,,,,,,947.200012,-314.400009,167.600006,167.600006,0.0,0.0,,146.800003,632.800003,-264.399994,368.399994,-0.6,,,369.000009,0.0,369.0,0.0,0.0,369.0,369.0,,1632.400024,0.225,0.225,0.245,1683.400024,0.22,0.22,0.24,
05/26/2001,15102.0,,-11035.0,,4067.0,,-3361.0,,,,,,706.0,-208.0,206.0,206.0,0.0,0.0,,2.0,498.0,-194.0,304.0,0.0,,,304.0,0.0,304.0,0.0,0.0,304.0,304.0,,1624.0,0.185,0.185,0.195,1666.0,0.18,0.18,0.19,
08/18/2001,11485.0,,-8330.0,,3155.0,,-2582.0,,,,,,573.0,-154.0,152.0,152.0,0.0,0.0,,2.0,419.0,-163.0,256.0,0.0,,,256.0,0.0,256.0,0.0,0.0,256.0,256.0,,1610.0,0.16,0.16,0.165,1654.0,0.155,0.155,0.16,
11/10/2001,11382.0,,-8265.0,,3117.0,,-2653.0,,,,,,464.0,-241.0,149.0,149.0,0.0,0.0,,92.0,223.0,-90.0,133.0,0.0,,,133.0,0.0,133.0,0.0,0.0,133.0,133.0,,1602.0,0.085,0.085,0.16,1642.0,0.08,0.08,0.16,
02/02/2002,12129.0,,-8768.0,,3361.0,,-2613.0,,,,,,748.0,-177.0,141.0,141.0,0.0,0.0,,36.0,571.0,-221.0,350.0,0.0,,,350.0,0.0,350.0,0.0,0.0,350.0,350.0,,1605.0,0.22,0.22,0.22,1646.0,0.215,0.215,0.215,
05/25/2002,15667.0,,-11529.0,,4138.0,,-3415.0,,,,,,723.0,-208.0,193.0,193.0,0.0,0.0,,15.0,515.0,-194.0,321.0,16.0,,,305.0,0.0,305.0,0.0,0.0,305.0,305.0,,1586.0,0.19,0.205,0.245,1618.0,0.19,0.2,0.24,
08/17/2002,11927.0,,-8738.0,,3189.0,,-2614.0,,,,,,575.0,-153.0,152.0,152.0,0.0,0.0,,1.0,422.0,-158.0,264.0,0.0,,,264.0,0.0,264.0,0.0,0.0,264.0,264.0,,1572.0,0.17,0.17,0.175,1600.0,0.165,0.165,0.17,
11/09/2002,11696.0,,-8485.0,,3211.0,,-2669.0,,,,,,542.0,-134.0,134.0,134.0,0.0,0.0,,0.0,408.0,-153.0,255.0,0.0,,,255.0,0.0,255.0,0.0,0.0,255.0,255.0,,1540.0,0.165,0.165,0.165,1558.0,0.165,0.165,0.165,
02/01/2003,12469.6,,-9057.7,,3411.9,,-2677.9,,,,,,734.0,-124.4,139.6,139.6,0.0,0.0,,-15.2,609.6,-228.6,381.0,0.0,,,381.0,0.0,381.0,0.0,0.0,381.0,381.0,,1522.6,0.25,0.25,0.245,1539.2,0.25,0.25,0.245,
05/24/2003,16266.0,,-11930.0,,4336.0,,-3589.600098,,,,,,746.400024,-183.4,190.0,190.0,0.0,0.0,,-6.6,563.000024,-211.0,352.0,0.0,,,352.000024,0.0,352.0,0.0,0.0,352.0,352.0,,1508.0,0.235,0.235,0.23,1522.0,0.23,0.23,0.225,
08/16/2003,12351.0,,-9102.0,,3249.0,,-2739.800049,,,,,,509.200012,-205.199997,138.0,138.0,0.0,0.0,,67.199997,304.000015,-114.0,190.0,0.0,,,190.000015,0.0,190.0,0.0,0.0,190.0,190.0,,1494.0,0.125,0.125,0.155,1512.0,0.125,0.125,0.155,
11/08/2003,12141.0,,-8919.5,,3221.5,,-2755.399902,,,,,,466.100006,-290.100006,148.0,148.0,0.0,0.0,,142.100006,176.0,-66.0,110.0,0.0,,,110.0,0.0,110.0,0.0,0.0,110.0,110.0,,1486.0,0.075,0.075,0.14,1508.0,0.075,0.075,0.14,
01/31/2004,13033.5,,-9508.0,,3525.5,,-2876.6,,,,,,648.9,-922.3,127.9,127.9,0.0,0.0,,794.4,-273.4,-64.0,-337.4,0.0,,,-337.4,0.0,-337.4,0.0,0.0,-337.4,-337.4,,1485.8,-0.225,-0.225,0.22,1485.8,-0.225,-0.225,0.22,
05/22/2004,16905.0,,-12441.0,,4464.0,,-3761.600098,,,,,,702.400024,-285.400002,172.0,172.0,0.0,0.0,,113.400002,417.000023,-154.0,263.0,0.0,,,263.000023,0.0,263.0,0.0,0.0,263.0,263.0,,1482.0,0.175,0.175,0.225,1498.0,0.175,0.175,0.225,
08/14/2004,12980.0,,-9660.4,,3319.6,,-2900.9,,,,,,418.7,-189.7,152.0,152.0,0.0,0.0,,37.7,229.0,-87.0,142.0,0.0,,,142.0,0.0,142.0,0.0,0.0,142.0,142.0,,1474.0,0.095,0.095,0.12,1488.0,0.095,0.095,0.12,
11/06/2004,12854.0,,-9632.0,,3222.0,,-2885.0,,,,,,337.0,-117.0,,117.0,0.0,0.0,,0.0,220.0,-77.0,143.0,0.0,,,143.0,0.0,143.0,0.0,0.0,143.0,143.0,,1472.0,0.095,0.095,0.095,1484.0,0.095,0.095,0.095,
01/29/2005,13695.3,,-10279.6,,3415.7,,-2975.9,,,,,,439.8,-1019.3,,115.5,0.0,0.0,,903.8,-579.5,-72.6,-652.1,0.0,,,-652.1,0.0,-652.1,0.0,0.0,-652.1,-652.1,,1460.0,-0.445,-0.445,0.14,1460.0,-0.445,-0.445,0.14,
05/21/2005,17948.0,,-13437.0,,4511.0,0.0,-3893.0,,,,,,618.0,-159.0,159.0,159.0,0.0,0.0,,0.0,459.0,-165.0,294.0,0.0,,,294.0,0.0,294.0,0.0,0.0,294.0,294.0,,1454.0,0.2,0.2,0.2,1464.0,0.2,0.2,0.2,
08/13/2005,13865.0,,-10464.0,,3401.0,0.0,-2967.0,,,,,,434.0,-121.0,121.0,121.0,0.0,0.0,,0.0,313.0,-117.0,196.0,0.0,,,196.0,0.0,196.0,0.0,0.0,196.0,196.0,,1444.0,0.135,0.135,0.135,1460.0,0.135,0.135,0.135,
11/05/2005,14020.0,,-10596.0,,3424.0,,-3009.0,,,,,,415.0,-114.0,114.0,114.0,0.0,0.0,,0.0,301.0,-116.0,185.0,0.0,,,185.0,0.0,185.0,0.0,0.0,185.0,185.0,,1448.0,0.13,0.13,0.13,1464.0,0.125,0.125,0.125,
01/28/2006,14720.0,,-11068.0,,3652.0,,-3084.0,,,,,,568.0,-116.0,,116.0,0.0,0.0,,0.0,452.0,-169.0,283.0,0.0,,,283.0,0.0,283.0,0.0,0.0,283.0,283.0,,1448.0,0.195,0.195,0.195,1460.0,0.195,0.195,0.195,
05/20/2006,19415.0,,-14659.0,,4756.0,0.0,-4112.0,,,,,,644.0,-155.0,155.0,155.0,0.0,0.0,,0.0,489.0,-183.0,306.0,0.0,,,306.0,0.0,306.0,0.0,0.0,306.0,306.0,,1444.0,0.21,0.21,0.225,1458.0,0.21,0.21,0.225,
08/12/2006,15138.0,,-11598.0,,3540.0,0.0,-3092.0,,,,,,448.0,-110.0,,110.0,,0.0,,0.0,338.0,-129.0,209.0,0.0,,,209.0,0.0,209.0,0.0,0.0,209.0,209.0,,1438.0,0.145,0.145,0.145,1450.0,0.145,0.145,0.145,
11/04/2006,14699.0,,-11131.0,,3568.0,,-3119.0,,,,,,449.0,-107.0,107.0,107.0,,0.0,,0.0,342.0,-127.0,215.0,0.0,,,215.0,0.0,215.0,0.0,0.0,215.0,215.0,,1424.0,0.15,0.15,0.15,1440.0,0.15,0.15,0.15,
02/03/2007,16858.7,,-12728.3,,4130.4,,-3436.6,,,,,,693.8,-115.7,115.7,115.7,,0.0,,0.0,578.1,-193.3,384.8,0.0,,,384.8,0.0,384.8,0.0,0.0,384.8,384.8,,1411.6,0.275,0.275,0.26,1430.4,0.27,0.27,0.255,
05/26/2007,20726.0,,-15834.0,,4892.0,,-4202.0,,,,,,690.0,-146.0,146.0,146.0,,0.0,,0.0,544.0,-207.0,337.0,0.0,,,337.0,0.0,337.0,0.0,0.0,337.0,337.0,14.3,1412.0,0.24,0.24,0.25,1430.0,0.235,0.235,0.245,
08/18/2007,16139.0,,-12315.0,,3824.0,,-3287.0,,,,,,537.0,-104.0,104.0,104.0,,0.0,,0.0,433.0,-166.0,267.0,0.0,,,267.0,0.0,267.0,0.0,0.0,267.0,267.0,,1404.0,0.19,0.19,0.19,1418.0,0.19,0.19,0.19,
11/10/2007,16135.0,,-12402.0,,3733.0,,-3288.0,,,,,,445.0,-110.0,110.0,110.0,,0.0,,0.0,335.0,-81.0,254.0,0.0,,,254.0,0.0,254.0,0.0,0.0,254.0,254.0,,1356.0,0.185,0.185,0.185,1370.0,0.185,0.185,0.185,
02/02/2008,17235.0,,-13228.0,,4007.0,,-3378.0,,,,,,629.0,-114.0,,114.0,,0.0,,0.0,515.0,-192.0,323.0,0.0,,,323.0,0.0,323.0,0.0,0.0,323.0,323.0,,1336.6,0.24,0.24,0.24,1351.6,0.24,0.24,0.24,
05/24/2008,23144.0,23144.0,-17845.0,17845.0,5299.0,0.0,-4530.0,3890.0,3890.0,,433.0,207.0,769.0,-152.0,,152.0,,,,0.0,617.0,-227.0,390.0,0.0,0.0,0.0,390.0,-4.0,386.0,0.0,0.0,386.0,395.75,9.75,1314.0,0.29,0.29,0.301179,1326.0,0.29,0.29,0.297353,
08/16/2008,18094.0,18094.0,-14066.0,14066.0,4028.0,0.0,-3482.0,3004.0,3004.0,,327.0,151.0,546.0,-111.0,,111.0,,,,0.0,435.0,-159.0,276.0,0.0,0.0,0.0,276.0,1.0,277.0,0.0,0.0,277.0,278.3,1.3,1302.0,0.21,0.21,0.213748,1316.0,0.21,0.21,0.210988,
11/08/2008,17615.0,17615.0,-13545.0,13545.0,4070.0,0.0,-3591.0,3104.0,3104.0,,335.0,152.0,479.0,-106.0,,106.0,,,,0.0,373.0,-136.0,237.0,0.0,0.0,0.0,237.0,0.0,237.0,0.0,0.0,237.0,256.15,19.15,1298.0,0.18,0.18,0.197342,1310.0,0.18,0.18,0.194618,
01/31/2009,17308.0,17308.0,-13088.3,13088.3,4219.7,0.0,-3562.0,3064.5,3064.5,,347.7,149.8,657.7,-114.7,,114.7,,,,0.0,543.0,-195.5,347.5,0.0,0.0,0.0,347.5,1.7,349.2,0.0,0.0,349.2,361.55,12.35,1296.8,0.27,0.27,0.278801,1307.6,0.265,0.265,0.274445,
05/23/2009,22789.0,22789.0,-17266.0,17266.0,5523.0,0.0,-4679.0,4026.0,4026.0,,453.0,200.0,844.0,-163.0,,163.0,,,,0.0,681.0,-250.0,431.0,0.0,0.0,0.0,431.0,4.0,435.0,0.0,0.0,435.0,442.15,7.15,1296.0,0.335,0.335,0.341165,1302.0,0.33,0.33,0.335491,
08/15/2009,17728.0,17728.0,-13646.0,13646.0,4082.0,0.0,-3583.0,3085.0,3085.0,,348.0,150.0,499.0,-115.0,,115.0,,,,0.0,384.0,-133.0,251.0,0.0,0.0,0.0,251.0,4.0,255.0,0.0,0.0,255.0,257.6,2.6,1296.0,0.195,0.195,0.198766,1302.0,0.195,0.195,0.196997,
11/07/2009,17662.0,17662.0,-13662.0,13662.0,4000.0,0.0,-4758.0,3137.0,3137.0,,356.0,1265.0,-758.0,-105.0,,105.0,,,,0.0,-863.0,-13.0,-876.0,0.0,0.0,0.0,-876.0,1.0,-875.0,0.0,0.0,-875.0,176.6,1051.6,1292.0,-0.675,-0.675,0.136687,1292.0,-0.675,-0.675,0.136687,
01/30/2010,18554.5,18554.5,-14384.0,14384.0,4170.5,0.0,-3663.8,3149.8,3149.8,0.0,367.7,146.3,506.7,-119.1,,119.1,,0.0,0.0,0.0,387.6,-136.0,251.6,0.0,0.0,0.0,251.6,3.8,255.4,0.0,0.0,255.4,258.0,2.6,1288.6,0.195,0.195,0.200217,1295.4,0.195,0.195,0.197007,
05/22/2010,24738.0,24738.0,-19155.0,19155.0,5583.0,0.0,-4860.0,4182.0,4182.0,,478.0,200.0,723.0,-132.0,,132.0,,,,0.0,591.0,-216.0,375.0,0.0,0.0,0.0,375.0,-1.0,374.0,0.0,0.0,374.0,374.0,0.0,1282.0,0.29,0.29,0.29,1290.0,0.29,0.29,0.29,
08/14/2010,18760.0,18760.0,-14550.0,14550.0,4210.0,0.0,-3716.0,3199.0,3199.0,,368.0,149.0,494.0,-102.0,,102.0,,,,0.0,392.0,-124.0,268.0,0.0,0.0,0.0,268.0,-6.0,262.0,0.0,0.0,262.0,247.4,-14.6,1274.0,0.205,0.205,0.194191,1280.0,0.205,0.205,0.193594,
11/06/2010,18667.0,18667.0,-14550.0,14550.0,4117.0,0.0,-3711.0,3189.0,3189.0,,368.0,154.0,406.0,-103.0,,103.0,,,,0.0,303.0,-96.0,207.0,0.0,0.0,0.0,207.0,-5.0,202.0,0.0,0.0,202.0,215.65,13.65,1266.0,0.16,0.16,0.17034,1272.0,0.16,0.16,0.17034,
