Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,155.039,140.937,102.716,,,,,,14.046976,12.769294,9.306363,,7.524784,6.840347,4.985299,,
06/30/2008,210.265,171.189,99.33,480.784,,,,,18.718958,15.240195,8.842908,42.802061,10.248286,8.343727,4.84133,23.433343,
09/30/2008,376.794,170.515,93.728,641.037,,,,,34.997831,15.837978,8.705756,59.541566,17.103879,7.740218,4.254612,29.098709,
12/31/2008,5.866,134.692,90.347,230.905,,,,,0.560121,12.861212,8.626881,22.048215,0.306064,7.02769,4.713945,12.047699,
03/31/2009,132.996,241.783,89.375,464.154,,,,,12.960868,23.562494,8.709868,45.23323,6.636216,12.064454,4.459621,23.160291,
06/30/2009,46.57,162.783,89.487,298.84,0.0,0.0,24.263,24.263,4.420931,15.453134,8.49508,28.369144,2.602451,9.096731,5.000763,16.699945,
09/30/2009,14.094,148.89,89.707,252.691,0.0,0.0,25.085,25.085,1.24189,13.119414,7.904515,22.265819,0.794372,8.3918,5.056103,14.242275,
12/31/2009,91.246,135.883,23.698,250.827,0.0,0.0,25.112,25.112,8.052321,11.991468,2.091312,22.135101,4.993788,7.43672,1.296964,13.727472,
03/31/2010,28.383,208.991,21.398,258.772,0.0,0.0,21.919,21.919,2.598617,19.134252,1.959102,23.691971,1.583616,11.660551,1.193891,14.438057,
06/30/2010,18.875,216.069,12.394,247.338,0.0,0.0,19.347,19.347,1.763122,20.183103,1.157729,23.103955,1.089329,12.469946,0.715292,14.274567,
09/30/2010,0.0,108.68,0.0,108.68,0.0,0.0,13.913,13.913,0.0,9.654154,0.0,9.654154,0.0,5.689728,0.0,5.689728,
12/31/2010,0.0,108.68,0.0,108.68,0.0,0.0,13.913,13.913,0.0,9.629203,0.0,9.629203,0.0,5.494433,0.0,5.494433,
03/31/2011,0.0,156.23,0.0,156.23,0.0,0.0,21.919,21.919,0.0,13.38601,0.0,13.38601,0.0,7.671702,0.0,7.671702,
06/30/2011,0.0,159.325,0.0,159.325,0.0,0.0,14.889,14.889,0.0,13.37198,0.0,13.37198,0.0,7.842515,0.0,7.842515,
09/30/2011,89.97,165.36,0.0,255.33,0.0,2.083,14.828,16.911,7.51277,13.808065,0.0,21.320835,4.293875,7.891911,0.0,12.185786,
12/31/2011,0.0,205.893,0.0,205.893,0.0,0.0,14.938,14.938,0.0,17.686472,0.0,17.686472,0.0,10.004529,0.0,10.004529,
03/31/2012,0.0,192.312,0.0,192.312,0.0,0.0,17.992,17.992,0.0,16.698374,0.0,16.698374,0.0,9.1514,0.0,9.1514,
06/30/2012,16.376,103.787,0.0,120.163,0.0,0.0,16.485,16.485,1.487071,9.424686,0.0,10.911757,0.84173,5.334672,0.0,6.176401,
09/30/2012,45.122,94.408,0.0,139.53,0.0,0.531,15.427,15.958,4.826703,10.09883,0.0,14.925533,2.595314,5.430132,0.0,8.025446,
12/31/2012,0.0,108.594,0.0,108.594,,0.07,14.233,14.303,0.0,12.33968,0.0,12.33968,0.0,6.445264,0.0,6.445264,
03/31/2013,0.0,86.308,0.0,86.308,0.0,0.012,18.322,18.334,0.0,10.140342,0.0,10.140342,0.0,5.307267,0.0,5.307267,
06/30/2013,0.0,43.266,0.0,43.266,0.0,0.151,15.817,15.968,0.0,5.22881,0.0,5.22881,0.0,2.818243,0.0,2.818243,
09/30/2013,0.0,49.534,0.0,49.534,0.0,0.017,14.362,14.379,0.0,5.979695,0.0,5.979695,0.0,3.208306,0.0,3.208306,
