Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,34.131737,,34.131737,22.52994,22.52994,21.482036,,33.991228,33.101045,,
06/30/1994,,,,,,35.235158,,35.235158,23.438705,23.438705,22.359291,,33.479212,33.855862,,
09/30/1994,,,,,,34.678625,,34.678625,22.496263,22.496263,21.748879,,35.12931,33.707903,,
12/31/1994,,,,,,34.542816,,34.542816,22.859216,22.859216,22.133527,,33.823529,35.023278,,
03/31/1995,,,,,,36.721546,93.442623,36.721546,24.051539,24.051539,23.335719,,34.502924,31.595092,,
06/30/1995,,,,,,35.618375,39.830508,35.618375,23.392226,23.392226,22.685512,,34.325397,33.333333,,
09/30/1995,,,,,,36.448598,51.25,36.448598,23.831776,23.831776,23.164219,,34.615385,30.84121,,
12/31/1995,,,,,,30.758899,,12.827401,8.462055,8.462055,7.991941,,34.031414,96.80672,,
03/31/1996,,14.270229,0.980542,2.681975,,33.620119,,33.620119,22.501655,22.501655,21.972204,,33.070866,34.036145,9.413193,
06/30/1996,,14.308802,0.999603,2.755892,,35.672891,36.231884,35.672891,23.245332,23.245332,22.7302,,34.837545,32.577904,9.647294,
09/30/1996,,13.93215,1.027086,2.916744,,36.127355,24.390244,34.957765,23.261858,23.261858,22.74204,,33.457249,32.857143,9.354444,
12/31/1996,,17.005568,1.267314,3.828415,,35.910543,136.842105,35.910543,24.089457,24.089457,23.642173,,32.918149,34.054054,11.214482,
03/31/1997,,17.390259,1.314348,3.846956,,36.527331,136.363636,36.527331,24.437299,24.437299,23.987138,,33.098592,33.243968,11.609047,
06/30/1997,,17.748184,1.319435,3.813879,,35.946463,62.5,35.946463,24.091778,24.091778,23.773104,,32.978723,32.707775,11.943148,
09/30/1997,,18.239454,1.381818,4.138983,,35.875,29.508197,35.875,24.0625,24.0625,23.75,,32.926829,31.052632,12.575623,
12/31/1997,,18.416702,1.394509,4.362066,,35.021889,,35.021889,23.889931,23.889931,23.639775,,31.785714,33.597884,12.22908,
03/31/1998,,18.539636,1.36467,4.107196,,35.8125,11.111111,35.8125,23.9375,23.9375,23.8125,,33.158813,33.595801,12.311097,
06/30/1998,,18.92671,1.34093,3.952609,,35.283893,28.66242,35.283893,23.63847,23.63847,23.406721,,33.004926,31.188119,13.023825,
