Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2003,,,77.184998,,77.185,77.185,,-7.67045454545454,,,,,,,,,
09/30/2003,,,191.813004,,191.813,191.813,,181.25,,,,,,,,,
12/31/2003,,,57.374001,,57.374,57.374,,-12.568306010929,,,,,,,,,
03/31/2004,,,60.188,,60.188,60.188,,0.401606425702812,,,,,,,,,
06/30/2004,,,69.702003,,69.702,69.702,,-17.4964438122333,,,,,,,,,
09/30/2004,,,90.941002,,80.916,80.916,,13.9817629179331,,,,,,,,,
12/31/2004,,,105.277,,102.048,102.048,,6.6066066066066,,,,,,,,,
03/31/2005,,,83.475998,,84.657,84.657,,20.507399577167,,,,,,,,,
06/30/2005,,,130.835999,,185.559,185.559,,37.2549019607843,,,,,,,,,
09/30/2005,,104.5,104.586998,,123.573,123.573,,11.6138763197587,,,,,,,,0.0832516746411427,
12/31/2005,,134.333,97.143997,,140.779,140.779,,-14.1039236479321,,,,,,,,-27.684190035211,
03/31/2006,,120.46,9.033,-29.9504928800068,543.207,543.207,,-90.979381443299,,,,,,,,-92.5012452266312,
06/30/2006,,78.88,75.816002,-2.2613892086331,88.039,88.039,,-2.5974025974026,,,,,,,,-3.88437880324543,
09/30/2006,,88.55,80.325996,-7.36197264547463,80.799,80.799,,-2.14067278287462,,,,,,,,-9.28741276115188,
12/31/2006,,36.943,30.784,-8.75599859566999,27.686,27.686,,-23.5474006116208,,,,,,,,-16.6716292667082,
03/31/2007,,54.633,30.476,-6.43155086342117,29.593,29.593,,-23.444976076555,,,,,,,,-44.2168652645837,
06/30/2007,,63.9,65.480003,-3.95134720838794,36.48,36.48,,-0.562851782363978,,,,,,,,2.47261815336463,
09/30/2007,,68.457,90.977997,1.4158376757651,101.927,101.927,,31.8101933216169,,,,,,,,32.8980191945309,
12/31/2007,,92.4,84.352997,1.73016477694082,204.728,204.728,,-7.31070496083552,,,,,,,,-8.70887770562771,
03/31/2008,,112.117,120.359001,2.85009447513811,129.74,129.74,,20.0951248513674,,,,,,,,7.3512500334472,
06/30/2008,,153.625,158.033005,-0.479237571501475,158.829,158.829,,-4.099560761347,,,,,,,,2.869327908869,
09/30/2008,,143.778,109.494003,-5.71384383181887,-3.038,-3.038,,-24.9174917491749,,,,,,,,-23.8450924341693,
12/31/2008,,25.79,-14.488,-1.74144126571305,-69.399,-69.399,,,,,,,,,,,
03/31/2009,,-26.737,-16.714,5.03989884799101,-14.674,-48.1785,,46.236559139785,,,0.202801617040722,,,,,37.487377043049,
06/30/2009,,-32.0,-12.494,-3.13770577475829,-87.117,-25.04245,,50.9803921568627,,,41.9584709510273,,,,,60.95625,
09/30/2009,,3.557,2.652,2.25782393862072,-7.165,-7.37475,,-71.4285714285714,,,-9.87986501687289,,,,,-25.4427888670228,
12/31/2009,,-0.15,20.735,12.230593751672,56.66,12.4737,,220.0,,,-9.61759259259259,,,,,,
03/31/2010,,50.43,58.0,0.141793061014401,239.866,48.50345,,11.1111111111111,,,7.08260162601626,,,,,15.010906206623,
06/30/2010,,58.18,50.724,-9.72431400816138,163.493,39.522,,-0.462962962962963,,,-3.25419968304279,,,,,-12.815400481265,
09/30/2010,,45.517,42.0,0.587934305857249,109.327,24.69505,,-6.41711229946525,,,-2.30222230884929,,,,,-7.72678339960894,
12/31/2010,,46.7,59.0,-10.0352833638026,78.466,10.08005,,22.3021582733813,,,-0.267563493882191,,,,,26.338329764454,
03/31/2011,,61.288,81.0,-1.18427498214425,342.454,89.58085,,32.295719844358,,,5.50592647566343,,,,,32.1629030152722,
06/30/2011,,95.007,115.0,-1.97955562617516,240.73,109.5051,,15.6211562115621,,,4.4215459729885,,,,,21.0437125685476,
09/30/2011,,108.054,135.197,7.24997571591062,344.478,151.50025,,32.1637426900585,,,13.6417185185185,,,,,25.1198474836656,
12/31/2011,,112.314,147.0,5.40733675715334,-111.262,152.88485,,15.4219204655674,,,10.8374919841036,,,,,30.883059992521,
03/31/2012,,140.85,153.0,4.57068264292319,212.171,154.60405,,2.07468879668049,,,6.23694898464586,,,,,8.6261980830671,
06/30/2012,,121.722,98.0,7.83327300916748,-70.657,136.426,,-17.981072555205,,,15.1468207233644,,,,,-19.4886709058346,
09/30/2012,,121.769,104.0,4.81409316537483,18.867,124.1128,,-16.241062308478,,,1.17422544722981,,,,,-14.5923839400833,
12/31/2012,,111.8,106.852,2.0341839191141,28.834,112.0369,,-5.35917901938427,,,-3.50070875926538,,,,,-4.4257602862254,
03/31/2013,,125.184,136.434,2.11202403618047,100.0,132.709,,4.83042137718397,,,9.45012968001962,,,,,8.98677147239264,
06/30/2013,,153.95,154.0,-2.17424200278165,332.679,153.469,,-1.25673249551167,,,0.451094020608508,,,,,0.0324780772978314,
09/30/2013,,186.136,175.937,-6.51657999907418,90.0,163.3,,-6.66666666666667,,,4.13009554140128,,,,,-5.47932694374005,
12/31/2013,,139.762,139.595,4.98232129471365,-1367.0,100.56555,,1.83299389002037,,,-1.08046175051688,,,,,-0.119488845322764,
03/31/2014,,153.222,183.0,4.08648099621056,122.0,194.44,,18.75589066918,,,11.5566897557419,,,-18.0080987918744,,19.434545952931,
06/30/2014,,180.84,195.0,-0.958400462676083,1.0,257.8,,5.46875,,,10.7009856170963,,,-67.8883071553229,,7.83012607830126,
09/30/2014,,182.923,195.0,-2.30744362725289,370.0,192.3,,7.48407643312103,,,6.66878626500279,,,,,6.6022315400469,
12/31/2014,,147.304,116.0,-10.9525091124158,426.0,61.95,,-13.5135135135135,,,-5.4726368159204,,,180.74376019593,,-21.2512898495628,
03/31/2015,,6.033,-5.0,-28.4857656242003,-78.0,-9.65,,,,,0.1661961513257,,,,,,
06/30/2015,,1.767,15.0,-1.8905145487424,-218.0,17.25,,203.030303030303,,,7.67314114630866,,,,,748.896434634975,
09/30/2015,,-9.886,-1.0,1.64797579883163,640.0,-10.4,,79.5918367346939,,,4.86408001935953,,,-266.248767432033,,89.8846854137164,
12/31/2015,,-48.652,-27.0,0.973305981070702,-623.0,-18.15,,45.945945945946,,,-1.4045331301121,,,28.9852785355186,,44.5038230699663,
03/31/2016,,-119.042,-104.0,-2.4039449352784,-267.0,-105.3,,15.5672823218997,,,-6.75182242929499,,,10.1914531334358,,12.6358764133667,
06/30/2016,,-49.858,-37.0,2.17138186451114,-268.0,-36.35,,36.046511627907,,,14.4877336464078,,,42.0585440470948,,25.7892414457058,
09/30/2016,,28.636,22.0,-2.66969838198671,22.0,80.35,,-10.958904109589,,,-3.24385729498271,,,-4.81580572134184,,-23.1736276016203,
12/31/2016,,55.45,85.0,3.2250738133091,-44.0,85.65,,54.5741324921136,,,2.40798085597746,,,83.8887210539451,,53.2912533814247,
03/31/2017,,19.924,42.0,0.686982734456827,-42.0,42.85,,66.6666666666667,,,-0.274688926146006,,,540.107002961689,,110.801043967075,
06/30/2017,,28.25,38.0,-3.11926605504587,233.0,38.0,,81.0344827586207,,,-10.7965175887256,,,90.396703268042,,34.5132743362832,
09/30/2017,,49.771,80.0,2.17376714563753,-23.0,80.0,,57.8947368421053,,,5.0253196175943,,,66.8856767411301,,60.7361716662313,
12/31/2017,,130.004,209.0,5.68948891031823,660.0,202.05,,41.8604651162791,,,17.4423004161937,,,66.864749227478,,60.7642841758715,
03/31/2018,,259.423,284.0,5.93643281687105,177.0,279.84,,10.3723404255319,,,0.527579880810251,,,4.47882583317171,,9.47371667122807,
06/30/2018,,251.308,243.0,-5.62463971012105,66.0,258.01,,-5.87449933244326,,,-1.98096218163108,,,-19.8585439696735,,-3.30590351282092,
09/30/2018,,279.5,355.0,-26.7441860465116,413.0,357.0,,24.8492159227985,,,16.8354430379747,,,31.984041181216,,27.0125223613596,
12/31/2018,,241.043,202.0,-41.9276375798115,322.0,200.0,,-13.6795903438186,,,-13.8836657576609,,,-39.8825429269739,,-16.1975249229391,
03/31/2019,,274.167,310.0,-8.30363331758099,348.0,320.64,,14.4465290806754,,,5.3897978825794,,,20.9962119103632,,13.0697713437431,
06/30/2019,,323.0,340.0,-8.04773561811506,-169.0,398.37,,5.51181102362203,,,-20.1772716612487,,,-28.6887739580164,,5.26315789473684,
09/30/2019,,332.235,332.0,-3.00462249614792,232.0,333.79,,3.26933056564608,,,2.24057272160481,,,1.45537618896714,,-0.070733065450664,
12/31/2019,,340.765,395.0,1.33928571428571,342.0,393.0,,13.0268199233716,,,7.71037181996086,,,20.6178747908642,,15.9156603524423,
03/31/2020,,179.188,190.0,9.37095334693411,288.0,129.0,,15.4618473895582,,,11.8387345900581,,,-23.9097460176947,,6.03388619773646,
06/30/2020,,-47.8,-54.0,5.76276308124121,-439.0,-94.0,,18.9873417721519,,,6.01340238062448,,,-65.4608571521267,,-12.9707112970711,
09/30/2020,,60.633,,,,,,,,,,,,,,,
12/31/2020,,102.447,,,,,,,,,,,,,,,
