Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/2015,13147.714143,-230.18,0.0,0.0,5683.741,18601.275143,9602.635,59.189389,0.305557,4.539738,17.708113,29.478761,13194.743519,18648.304519,81.067557,,
12/31/2015,13349.976639,-115.937,0.0,0.0,6397.537,19631.576639,10178.417,62.853949,0.32588,4.51815,17.029163,27.945862,13486.995686,19768.595686,86.173214,,
03/31/2016,12550.909175,-154.867,0.0,0.0,6300.097,18696.139175,10227.708,61.598327,0.336973,4.16906,15.275784,24.173364,12612.314415,18757.544415,82.361327,,
06/30/2016,9045.832356,-145.964,0.0,0.0,6552.947,15452.815356,10671.308,61.407158,0.424062,3.369636,12.553671,19.734035,9078.926607,15485.909607,68.057879,,
09/30/2016,8563.76039,-155.431,0.0,0.0,6382.159,14790.48839,10918.886,58.450642,0.431504,3.090542,11.040347,16.621589,8580.467484,14807.195484,65.111748,,
12/31/2016,9664.686299,-128.347,0.0,0.0,6398.687,15935.026299,10936.413,58.508096,0.401549,3.269166,11.622083,17.218418,9689.264471,15959.604471,70.122987,,
03/31/2017,11561.595082,-219.789,0.0,0.0,6175.953,17517.759082,10801.235,57.178212,0.352554,3.540737,12.726694,19.1678,11594.643445,17550.807445,76.864473,,
06/30/2017,12381.846303,-219.315,0.0,0.0,6683.726,18846.257303,11675.475,57.245859,0.354645,3.691901,13.051841,19.591335,12437.300715,18901.711715,82.634147,,
09/30/2017,12348.188357,-522.904,0.0,0.0,6608.704,18433.988357,12146.308,54.409159,0.358506,3.496743,12.053077,17.981309,12421.606472,18507.406472,80.688522,,
12/31/2017,12169.145926,-176.19,0.0,0.0,6307.765,18300.720926,12057.531,52.313902,0.344673,3.391425,11.654261,17.448884,12257.97321,18389.54821,80.080672,,
03/31/2018,11901.059858,-301.748,0.0,0.0,6352.477,17951.788858,11991.55,52.974611,0.353863,3.241099,11.009484,16.377307,12140.068655,18190.797655,79.900972,,
06/30/2018,10460.114469,-205.007,0.0,0.0,6828.988,17084.095469,12515.781,54.563019,0.399728,2.988366,10.28588,15.346572,10602.469033,17226.450033,77.171575,,
09/30/2018,12727.805846,-286.461,0.0,0.0,6555.16,18996.504846,12753.25,51.399918,0.345072,3.206981,10.902769,16.008178,12792.689743,19061.388743,85.715424,,
12/31/2018,9226.210799,-163.851,0.0,0.0,6492.091,15554.450799,12455.092,52.123991,0.417378,2.568807,8.708938,12.75937,9386.981275,15715.221275,71.465218,,
03/31/2019,11837.629124,-304.708,0.0,0.0,6780.45,18313.371124,12685.752,53.449334,0.370246,2.970369,9.929908,15.005536,12029.275029,18505.017029,85.025715,,
06/30/2019,11557.499041,-419.925,0.0,0.0,6585.266,17722.840041,12735.609,51.707508,0.371569,2.809824,9.423454,14.327703,11627.561381,17792.902381,82.238892,,
09/30/2019,11014.457328,-407.258,0.0,0.0,6508.423,17115.622328,12781.847,50.919269,0.380262,2.689887,9.247202,14.282665,11156.407148,17257.572148,80.446611,,
12/31/2019,12446.143627,-252.876,0.0,0.0,7048.062,19241.329627,13563.641,51.962906,0.366298,2.977439,10.37179,16.198172,12544.858804,19340.044805,90.299943,,
03/31/2020,2351.196861,-1360.261,0.0,0.0,8830.524,9821.459861,13205.178,66.871677,0.899105,1.55757,,,2341.393546,9811.656546,45.7823,,
06/30/2020,4211.788965,-2259.949,0.0,0.0,10572.472,12524.311965,14909.497,70.91099,0.844156,2.688613,,,3932.4013,12244.9243,48.85678,,
09/12/2020,4826.08672888,-2259.949,0.0,0.0,10572.472,13138.60972888,14909.497,70.9109904914968,0.804687270431713,2.82048518527869,,,4190.89151973121,12503.4145197312,48.8567796953348,,
09/30/2020,,,,,,,,,,11.0639340143173,,-14.5625666179127,,,,,
12/31/2020,,,,,,,,,,6.22739001563174,48.1475815019851,-38.2685012506444,,,,,
