Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,,153.983994,153.983994,,0.133527,,,0.015625,0.015625,,0.015625,0.015625,0.015625,,,,,,,
06/30/1990,96.832001,155.343994,155.343994,,0.16562,,,0.00625,0.00625,,0.00625,0.00625,0.00625,,0.022177,,0.22884,0.24211,,
09/30/1990,146.863998,155.488007,155.488007,,0.197996,,,-0.00875,-0.00875,,-0.00875,-0.00875,-0.00875,,0.006914,,0.1314,0.162068,,
12/31/1990,155.296005,174.160004,174.160004,,0.205168,,,0.02,0.02,,0.02,0.02,0.02,,-0.022686,,0.120525,0.206895,,
03/31/1991,171.84,188.016,188.016,,0.220806,0.179841,0.170932,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.053597,,0.152136,0.233554,,
06/30/1991,158.095993,189.792007,189.792007,,0.229067,,,0.01625,0.01625,,0.01625,0.01625,0.01625,,0.027483,,0.152123,0.297465,,
09/30/1991,170.720001,192.496002,192.496002,,0.284079,,,0.01125,0.01125,,0.01125,0.01125,0.01125,,-0.051139,,0.076863,0.287881,,
12/31/1991,174.975998,198.776001,198.776001,,0.291393,0.058765,0.048381,0.03375,0.03375,,0.03375,0.03375,0.03375,0.0,0.045609,,0.114564,0.346493,,
04/01/1992,183.600008,204.168,204.168,,0.309338,0.065559,0.055097,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0,0.067866,,0.179722,0.410414,,
07/04/1992,182.104004,223.712006,223.712006,,0.330832,,,0.02,0.02,,0.02,0.02,0.02,,0.027571,,0.185169,0.4786,,
10/03/1992,185.608002,204.391998,204.391998,,0.283534,,,-0.0625,-0.0625,,-0.0625,-0.0625,-0.0625,,-0.010881,,0.155537,0.405936,,
01/01/1993,190.048004,227.671997,227.671997,,0.270762,-0.050235,-0.061281,-0.05,-0.05,,-0.05,-0.05,-0.05,0.0,0.008446,,0.146305,0.362714,,
04/02/1993,191.039992,190.544008,190.544008,,0.335529,0.040605,-0.050697,-0.04125,-0.04125,-0.04125,-0.04125,-0.04125,-0.04125,0.0,-0.028429,,0.279193,0.364191,,
07/02/1993,212.192001,264.664001,264.664001,,0.335595,-0.002592,-0.052365,-0.03875,-0.03875,,-0.03875,-0.03875,-0.03875,0.0,0.010168,,0.241673,0.301882,,
10/01/1993,216.048004,267.144012,267.144012,,0.298296,-0.030747,-0.055554,-0.055,-0.055,,-0.055,-0.055,-0.055,0.0,-0.001636,,0.255374,0.326724,,
12/30/1993,244.584,271.679993,271.679993,,0.304259,-0.038501,-0.055175,-0.04125,-0.04125,,-0.04125,-0.04125,-0.04125,0.0,-0.030043,,0.192997,0.2851,,
03/31/1994,279.920016,254.136,254.136,,0.303499,0.180415,0.146634,-0.07625,-0.07625,-0.07625,-0.07625,-0.07625,-0.07625,0.0,0.029051,,0.216255,0.22883,,
06/30/1994,283.928009,287.528015,287.528015,,0.289061,0.050538,0.038779,0.00375,0.00375,,0.00375,0.00375,0.00375,0.0,0.021497,,0.227931,0.238958,,
09/30/1994,286.959991,291.64801,291.64801,,0.271142,0.067266,0.037532,0.0275,0.0275,,0.0275,0.0275,0.0275,0.0,0.001005,,0.210357,0.273697,,
12/30/1994,291.615997,294.920013,294.920013,,0.285257,0.049851,0.039892,0.03125,0.03125,,0.03125,0.03125,0.03125,0.0,0.087481,,0.298495,0.319297,,
03/31/1995,406.256008,452.272,430.896,,0.251346,0.014846,0.013224,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0.013764,,0.324414,0.455068,,
06/30/1995,308.791992,435.895996,435.895996,,0.252044,0.025545,0.014421,0.01625,0.01625,,0.01625,0.01625,0.01625,0.0,0.022611,0.00699,0.36829,0.449652,,
09/30/1995,314.519989,419.984009,419.984009,,0.258367,-0.044411,-0.053893,-0.0425,-0.0425,,-0.0425,-0.0425,-0.0425,0.0,0.0122,-0.013339,0.383158,0.508839,,
12/31/1995,426.928009,424.855988,424.855988,,0.261493,-0.06635,-0.090452,-0.08625,-0.08625,-0.08625,-0.08625,-0.08625,-0.08625,0.0,0.039757,0.01433,0.286252,0.401424,,
03/31/1996,429.088013,433.415985,433.415985,,0.326197,,-0.023672,0.01875,0.01875,,0.01875,0.01875,0.01875,0.0,-0.059259,-0.07655,0.301101,0.420233,,
06/30/1996,437.623993,441.056,441.056,,0.247628,0.02324,0.008348,0.0075,0.0075,0.01,0.0075,0.0075,0.01,0.0,0.030971,0.0132,0.317844,0.428948,,
09/27/1996,438.063995,439.608002,439.608002,,0.248353,0.027763,0.015514,0.0025,0.0025,0.02,0.0025,0.0025,0.02,0.0,0.033052,0.013862,0.320223,0.431494,,
12/27/1996,439.112,453.272003,438.511993,,0.282959,0.048181,0.033636,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0,0.090486,0.075736,0.303881,0.467589,,
03/31/1997,443.415984,452.888,452.888,,0.286398,0.031047,0.021246,0.01875,0.01875,0.01875,0.01875,0.01875,0.01875,0.0,0.058538,0.048705,0.36102,0.49159,,
06/30/1997,445.415985,467.0,443.664001,,0.30432,0.062847,0.049195,0.04125,0.04125,0.04125,0.04,0.04,0.04,0.0,0.08375,0.067982,0.420443,0.53153,,
09/30/1997,449.584015,480.063995,447.503998,,0.310641,0.065418,0.050793,0.04625,0.04625,0.04625,0.04375,0.04375,0.04375,0.0,0.059501,0.043019,0.393041,0.581727,,
12/31/1997,451.648,480.8,450.216,,0.329264,0.100287,0.057919,0.04875,0.04875,0.04875,0.04625,0.04625,0.04625,,0.194273,0.149522,0.407171,0.614667,0.611596,
03/31/1998,456.872008,487.976016,453.712008,,0.344033,0.079057,0.065489,0.05375,0.05375,0.05375,0.05,0.05,0.05,0.0,0.09568,0.082034,0.494412,0.694958,0.691741,
06/30/1998,462.911984,481.28,459.376008,,0.299907,0.042865,0.028861,0.01625,0.01625,0.05,0.01625,0.01625,0.04875,0.0,0.069401,0.053714,0.644645,0.6871,0.653882,
09/30/1998,450.455992,470.096008,456.567992,,0.284808,0.016701,0.003128,0.00375,0.00375,0.02375,0.00375,0.00375,0.02375,0.0,0.023317,0.009834,0.596043,0.623038,0.557924,
01/01/1999,444.071991,461.063995,444.247986,,0.349368,0.06464,0.049531,0.03625,0.03625,0.0525,0.035,0.035,0.05125,0.0,0.09754,0.084451,0.411591,0.625149,0.449709,
03/31/1999,454.976016,464.567992,451.048008,,0.376053,0.090443,0.079705,0.055,0.055,0.00125,0.05375,0.05375,0.00125,0.0,0.083528,0.070305,0.42366,0.75853,0.513609,
06/30/1999,452.119992,466.272,450.880008,,0.388436,0.094265,0.067688,0.0525,0.0525,0.0575,0.05125,0.05125,0.05625,0.0,0.12484,0.108985,0.531193,0.796472,0.568026,
09/30/1999,461.104004,483.160004,456.272003,,0.400057,0.108442,0.072956,0.05625,0.05625,0.06625,0.05375,0.05375,0.06375,0.0,0.074037,0.055068,0.45599,0.897335,0.597746,
12/31/1999,472.928009,504.160004,467.200012,,0.429895,0.117087,0.093238,0.19,0.19,0.075,0.17625,0.17625,0.07,0.0,0.181329,0.165467,0.855227,1.186307,0.975108,
03/31/2000,482.471984,513.567992,477.504,,0.392049,0.147297,0.123637,0.06625,0.06625,0.085,0.06125,0.06125,0.07875,0.0,0.103534,0.09256,0.894456,1.280814,1.038226,
06/30/2000,487.239992,513.984008,483.984008,,0.395381,0.138017,0.104913,0.07875,0.07875,0.08375,0.075,0.075,0.08,0.0,0.192988,0.175838,1.840594,1.354903,1.130589,
09/30/2000,488.783997,511.584015,488.088013,,0.393978,0.136117,0.106344,0.08,0.08,0.09375,0.07625,0.07625,0.09,0.0,0.055955,0.021199,1.038964,1.417074,1.208166,
12/31/2000,607.791992,523.872009,504.567993,,0.434617,0.130054,0.091478,0.0275,0.0275,0.13,0.02625,0.02625,0.13,0.0,0.183395,0.166174,1.177877,2.682332,1.222035,
03/31/2001,576.047974,594.94397,594.94397,,0.421226,0.09673,-0.022311,-0.04625,-0.04625,0.08125,-0.04625,-0.04625,0.08125,0.0,0.187033,0.141282,0.96698,2.38956,0.969822,
06/30/2001,593.76001,620.848022,586.400024,,0.388874,0.079848,-0.032708,-0.035,-0.035,0.055,-0.035,-0.035,0.055,0.0,0.092205,0.044297,1.060316,2.415836,1.1245,
09/30/2001,556.552002,583.200012,583.200012,,0.41559,0.096567,-0.011576,-0.02,-0.02,0.07,-0.02,-0.02,0.07,0.0,0.107011,0.078088,0.84699,2.220253,0.940205,
12/31/2001,562.064026,588.559998,558.960022,,0.519263,0.166552,0.039311,0.0,0.0,0.0975,0.0,0.0,0.0975,0.0,0.335248,0.246807,2.112603,2.232662,1.076319,
03/31/2002,574.236024,606.644,606.644,,0.512299,0.15626,0.038609,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0,0.341764,0.265177,2.394575,2.29849,1.263825,
06/30/2002,579.208008,676.107971,575.651978,,0.549014,0.17977,0.145996,0.0975,0.0975,0.115,0.09,0.09,0.1025,0.0,0.166552,0.124113,2.637139,2.494026,1.477966,
09/30/2002,573.288025,673.955994,578.14801,,0.562539,0.141019,0.127844,0.09,0.09,0.1025,0.0825,0.0825,0.095,0.0,0.166743,0.135353,2.039952,2.506353,0.891363,
12/31/2002,585.119995,683.231995,580.59198,,0.646986,0.200554,0.173469,0.1225,0.1225,0.1325,0.11,0.11,0.1175,0.0,0.315485,0.291291,2.443921,2.746802,1.176198,
03/31/2003,595.140016,695.604004,592.547972,,0.65824,0.253585,0.166451,0.115,0.115,0.13,0.1025,0.1025,0.1175,0.0,0.351801,0.123011,2.865978,2.964645,1.44135,
