Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/29/1992,1828.229004,141.632996,141.632996,0.0,690.02301,,,473.950989,,,,,63.264,,,,,1368.870972,323.95401,461.411987,-137.457993,0.0,135.404007,,,,135.404007,459.358017,,108.082001,108.082001,,,,153.929001,,,,,,206.046005,,,206.046005,468.057007,70.344002,,,,,16.179001,,,,,,16.179001,86.523003,554.580009,0.3,94.320999,,,0.0,,1179.027954,1273.648953,0.0,1273.648953,1828.228963,
05/31/1992,1872.860962,260.049988,260.049988,0.0,596.018005,,,471.201996,,,,,60.487999,,,,,1387.758057,346.036987,497.795013,-151.757996,0.0,139.065994,,,,139.065994,485.102982,,134.729004,134.729004,,,,109.348,,,,,,176.511009,,,176.511009,420.588013,69.475998,,,,,50.801998,,,,,,50.801998,120.277996,540.866009,0.3,96.676003,,,0.0,,1235.019043,1331.995045,0.0,1331.995045,1872.861054,
08/31/1992,2140.365967,352.428009,352.428009,0.0,748.577026,,,469.727997,,,,,69.030998,,,,,1639.764038,361.070007,527.138977,-166.069,0.0,139.531998,,,,139.531998,500.602005,,154.856003,154.856003,,,,208.136993,,,,,,234.720016,,,234.720016,597.713013,20.715,,,,,54.841,,,,,,54.841,75.556,673.269012,0.3,101.623001,,,0.0,,1365.17395,1467.096951,0.0,1467.096951,2140.365964,
11/30/1992,2073.983887,354.911011,354.911011,0.0,668.052002,,,477.601013,,,,,71.300003,,,,,1571.864014,363.683014,540.775024,-177.091995,0.0,138.436996,,,,138.436996,502.12001,,125.805,125.805,,,,53.549,,,,,,303.570011,,,303.570011,482.924011,17.573999,,,,,63.233002,,,,,,63.233002,80.807001,563.731012,0.3,105.700996,,,0.0,,1404.251953,1510.25295,0.0,1510.25295,2073.983962,
02/28/1993,2174.633057,197.042999,197.042999,0.0,754.268982,,,583.900024,,,,,76.056,,,,,1611.267944,374.132996,565.239014,-191.106003,0.0,189.231995,,,,189.231995,563.36499,,162.867996,162.867996,,,,182.820999,,,,,,167.134003,,,167.134003,512.822998,17.316,,,,,65.870003,,,,,,65.870003,83.186003,596.009001,0.3,110.911003,,,0.0,,1467.412964,1578.623967,0.0,1578.623967,2174.632968,
05/31/1993,2187.462891,291.283997,291.283997,0.0,667.546997,,,592.986023,,,,,68.830002,,,,,1620.646973,377.994995,571.031982,-193.037003,0.0,188.820999,,,,188.820999,566.815994,,135.701004,135.701004,,,,161.149994,,,,,,155.712997,,,155.712997,452.563995,15.033,,,,,73.540001,,,,,,73.540001,88.573001,541.136996,0.3,111.330002,,,0.0,,1534.696045,1646.326047,0.0,1646.326047,2187.463043,
08/31/1993,2266.290039,361.648987,361.648987,0.0,746.057007,,,525.784973,,,,,61.338001,,,,,1694.828979,382.058014,584.002014,-201.944,0.0,189.403,,,,189.403,571.461014,,149.498001,149.498001,,,,106.046997,,,,,,207.944992,,,207.944992,463.48999,13.69,,,,,76.857002,,,,,,76.857002,90.547002,554.036992,0.3,97.931,,,0.0,,1614.021973,1712.252972,0.0,1712.252972,2266.289964,
11/30/1993,2183.439941,376.210999,376.210999,0.0,631.59198,,,526.888977,,,,,73.823997,,,,,1608.515991,386.472992,588.112,-201.639008,0.0,188.451004,,,,188.451004,574.923996,,129.248993,129.248993,,,,63.060001,,,,,,181.442013,,,181.442013,373.751007,13.823,,,,,77.621002,,,,,,77.621002,91.444002,465.195009,0.3,111.762001,,,0.0,,1606.182983,1718.244984,0.0,1718.244984,2183.439994,
02/28/1994,2374.920898,385.998993,385.998993,0.0,778.731018,,,548.268982,,,,,77.209999,,,,,1790.208984,389.013,603.244019,-214.231003,0.0,195.699005,,,,195.699005,584.712006,,200.160995,200.160995,,,,139.960007,,,,,,215.292023,,,215.292023,555.413025,13.387,,,,,77.171997,,,,,,77.171997,90.558997,645.972022,0.3,111.277,,,0.0,,1617.371948,1728.948949,0.0,1728.948949,2374.920971,
05/31/1994,2373.814941,518.815979,518.815979,0.0,703.682007,,,470.02301,,,,,77.910004,,,,,1770.43103,405.845001,639.085022,-233.240005,0.0,197.539001,,,,197.539001,603.384003,,210.576004,210.576004,,,,131.235001,,,,,,220.175995,,,220.175995,561.987,12.364,,,,,58.215,,,,,,58.215,70.579,632.566,0.3,111.147003,,,0.0,,1629.802002,1741.249005,0.0,1741.249005,2373.815005,
08/31/1994,2546.85498,614.047974,614.047974,0.0,805.039978,,,419.848999,,,,,91.652,,,,,1930.588989,412.864014,661.478027,-248.613998,0.0,203.401993,,,,203.401993,616.266006,,209.151001,209.151001,,,,165.761993,,,,,,255.207977,,,255.207977,630.120972,13.652,,,,,65.056999,,,,,,65.056999,78.709,708.829971,0.3,112.552002,,,0.0,,1725.172974,1838.024976,0.0,1838.024976,2546.854947,
11/30/1994,2527.754883,546.10498,546.10498,0.0,776.952026,,,459.276001,,,,,99.914001,,,,,1882.246948,441.901001,707.155029,-265.253998,0.0,203.606995,,,,203.606995,645.507996,,196.921005,196.921005,,,,136.244003,,,,,,254.18399,,,254.18399,587.348999,14.299,,,,,64.556,,,,,,64.556,78.855,666.203999,0.3,110.697998,,,0.0,,1750.552979,1861.550977,0.0,1861.550977,2527.754975,
02/28/1995,2963.333008,242.746994,242.746994,0.0,930.59198,,,627.982971,,,,,118.640999,,,,,1919.963013,505.821991,821.018005,-315.196014,0.0,537.547974,,,,537.547974,1043.369965,,276.329987,276.329987,,,,359.865997,,,,,,270.936035,,,270.936035,907.132019,69.352997,,,,,68.200996,,,,,,68.200996,137.553993,1044.686012,0.3,111.93,,,0.0,,1806.416992,1918.646993,0.0,1918.646993,2963.333005,
05/31/1995,3142.745117,216.070999,216.070999,0.0,1053.237061,,,629.742004,,,,,146.878006,,,,,2045.927979,554.879028,891.213013,-336.334015,0.0,541.937988,,,,541.937988,1096.817017,,297.656006,297.656006,,,,429.042999,,,,,,380.836029,,,380.836029,1107.535034,10.565,,,,,59.655998,,,,,,59.655998,70.220998,1177.756032,0.3,125.289001,,,0.0,,1839.400024,1964.989026,0.0,1964.989026,3142.745058,
08/31/1995,3323.416016,178.556,178.556,0.0,1192.171997,,,676.416992,,,,,155.981995,,,,,2203.126953,582.710022,934.801025,-352.091003,0.0,537.578979,,,,537.578979,1120.289001,,367.796997,367.796997,,,,329.174011,,,,,,448.299011,,,448.299011,1145.27002,14.082,,,,,60.873001,,,,,,60.873001,74.955001,1220.22502,0.3,132.473999,,,0.0,,1970.416992,2103.190991,0.0,2103.190991,3323.416012,
11/30/1995,3411.413086,204.826004,204.826004,0.0,1184.843994,,,710.848022,,,,,176.195999,,,,,2276.714111,600.489014,964.364014,-363.875,0.0,534.210022,,,,534.210022,1134.699036,,277.21701,277.21701,,,,445.80899,,,,,,424.848022,,,424.848022,1147.874023,13.728,,,,,51.868999,,,,,,51.868999,65.596999,1213.471023,0.3,144.248001,,,0.0,,2053.394043,2197.942044,0.0,2197.942044,3411.413067,
02/29/1996,3642.503906,259.497009,259.497009,0.0,1169.067993,,,880.593018,,,,,188.513,,,,,2497.670898,616.52301,995.508972,-378.985992,0.0,528.309998,,,,528.309998,1144.833008,,359.252991,359.252991,,,,532.463989,,,,,,409.795959,,,409.795959,1301.512939,13.647,,,,,40.924999,,,,,,40.924999,54.572,1356.084939,0.3,147.304001,,,0.0,,2138.814941,2286.418942,0.0,2286.418942,3642.503881,
05/31/1996,3951.62793,262.117004,262.117004,0.0,1346.125,,,931.151001,,,,,187.546997,,,,,2726.939941,643.458984,1047.704956,-404.246002,0.0,581.229004,,,,581.229004,1224.687988,,455.033997,455.033997,,,,452.36499,,,,,,559.659973,,,559.659973,1467.05896,9.584,,,,,43.285,,,,,,43.285,52.869,1519.92796,0.3,157.688004,,,0.0,,2273.711914,2431.699918,0.0,2431.699918,3951.627878,
08/31/1996,4425.828125,398.097992,398.097992,0.0,1627.046021,,,909.414001,,,,,209.149994,,,,,3143.708008,691.578003,1116.998047,-425.420013,0.0,590.541992,,,,590.541992,1282.119995,,416.600006,416.600006,,,,543.38501,,,,,,667.024994,,,667.024994,1627.01001,107.247002,,,,,34.323002,,,,,,34.323002,141.570004,1768.580013,0.3,166.378006,,,0.0,,2490.570068,2657.248074,0.0,2657.248074,4425.828088,
11/30/1996,4421.154785,267.533997,267.533997,0.0,1572.426025,,,981.080017,,,,,249.916,,,,,3070.956055,757.757019,1200.746948,-442.98999,0.0,592.442017,,,,592.442017,1350.199036,,465.686005,465.686005,,,,435.730988,,,,,,564.125,,,564.125,1465.541992,98.970001,,,,,36.633999,,,,,,36.633999,135.604,1601.145992,0.3,182.828995,,,0.0,,2636.879883,2820.008878,0.0,2820.008878,4421.15487,
02/28/1997,4944.500977,300.800995,300.800995,0.0,1850.310059,,,1089.142944,,,,,260.246002,,,,,3500.5,828.791992,1294.483032,-465.69101,0.0,615.208984,,,,615.208984,1444.000977,,511.802002,511.802002,,,,530.033997,,,,,,562.004944,,,562.004944,1603.840942,289.375,,,,,36.486,,,,,,36.486,325.861,1929.701942,0.3,194.020996,,,0.0,,2820.478027,3014.799023,0.0,3014.799023,4944.500966,
05/31/1997,5361.207031,445.42099,445.42099,0.0,1754.136963,,,1338.640015,39.993999,50.244999,1248.401001,,292.721008,,,,,3830.918945,922.369019,1425.746948,-503.377991,0.0,607.919006,464.200012,,,143.718994,1530.288025,,687.120972,687.120972,,,,555.369019,,,,,,624.427001,,,624.427001,1866.916992,296.019989,,,,,42.132,,,,,,42.132,338.151989,2205.068981,0.3,213.507996,,,0.0,,2942.330078,3156.138074,0.0,3156.138074,5361.207055,
08/31/1997,5625.412109,403.087006,403.087006,0.0,1992.390015,,,1293.593018,,,,,313.696991,,,,,4002.76709,972.273987,1513.449951,-541.176025,0.0,650.370972,,,,650.370972,1622.644958,,534.69397,534.69397,,,,431.484985,,,,,,829.421997,,,829.421997,1795.600952,393.174011,,,,,50.798,,,,,,50.798,443.972012,2239.572964,0.3,227.753998,,,0.0,,3157.784912,3385.83891,0.0,3385.83891,5625.411874,
11/30/1997,5383.140137,139.686005,139.686005,0.0,1759.449951,,,1448.550049,,,,,328.312988,,,,,3675.999023,1051.206055,1632.029053,-580.822998,0.0,655.934998,,,,655.934998,1707.141052,,495.460999,495.460999,,,,243.664001,,,,,,756.391968,,,756.391968,1495.516968,386.234985,,,,,44.851002,,,,,,44.851002,431.085987,1926.602955,0.3,249.720993,,,0.0,,3206.516113,3456.537106,0.0,3456.537106,5383.140061,
02/28/1998,5638.103027,150.279999,150.279999,0.0,1809.829956,,,1566.098999,,,,,366.822998,,,,,3893.031982,1091.519043,1710.067993,-618.549011,0.0,653.552002,,,,653.552002,1745.071045,,471.575012,471.575012,,,,631.625,,,,,,733.548035,,,733.548035,1836.748047,385.311005,,,,,41.167,,,,,,41.167,426.478004,2263.226051,0.3,253.143005,,,0.0,,3121.434082,3374.877087,0.0,3374.877087,5638.103139,
05/31/1998,5397.399902,108.599998,108.599998,0.0,1674.400024,,,1396.599976,58.099998,34.700001,1303.800049,,353.0,,,,,3532.600098,1153.099976,1819.599976,-666.5,0.0,711.700012,435.799988,,,275.900024,1864.799988,,584.599976,584.599976,,,,481.799988,,,,,,637.400085,,,637.400085,1703.800049,379.399994,,,,,52.299999,,,,,,52.299999,431.699993,2135.500042,0.3,265.399994,,,0.0,,2996.199951,3261.899945,0.0,3261.899945,5397.399987,
08/31/1998,5304.6,167.8,167.8,,1755.0,1755.0,,1160.1,36.2,32.8,1091.1,0.0,326.2,,,,,3409.1,1177.2,1879.3,-702.1,,718.3,436.5,,,281.8,1895.5,,432.5,432.5,,,,349.6,,,,,,750.8,,,750.8,1532.9,375.7,,,,,46.6,,,,,,46.6,422.3,1955.2,0.3,270.6,,,0.0,3130.8,-52.3,3349.4,,3349.4,5304.6,
11/30/1998,5249.9,254.6,254.6,,1511.2,1511.2,,1197.7,31.5,38.7,1127.5,0.0,336.0,,,,,3299.5,1230.8,1967.6,-736.8,,719.6,435.5,,,284.1,1950.4,,429.9,429.9,,,,432.9,,,,,,709.9,,,709.9,1572.7,389.1,,,,,52.3,,,,,,52.3,441.4,2014.1,0.3,275.1,,,0.0,3016.3,-55.9,3235.8,,3235.8,5249.9,
02/28/1999,5292.2,127.9,127.9,0.0,1737.7,1737.7,,1147.4,28.5,47.1,1071.8,0.0,329.2,,,,,3342.2,1244.3,2006.9,-762.6,0.0,705.7,431.4,,,274.3,1950.0,,329.8,329.8,,,,556.9,,,,,,704.3,,,704.3,1591.0,388.7,,,,,54.1,,,,,,54.1,442.8,2033.8,0.3,282.3,,,0.0,3042.6,-66.8,3258.4,0.0,3258.4,5292.2,
05/31/1999,5247.7,198.1,198.1,,1540.1,1540.1,,1199.3,21.8,44.8,1132.7,0.0,327.4,,,,,3264.9,1265.8,2001.3,-735.5,,717.0,426.6,,,290.4,1982.8,,373.2,373.2,,,,420.1,,,,,,653.6,,,653.6,1446.9,386.1,,,,,79.8,,,,,,79.8,465.9,1912.8,0.3,337.0,,,0.0,3066.5,-68.9,3334.9,,3334.9,5247.7,
08/31/1999,5704.3,226.2,226.2,0.0,1701.2,1701.2,,1229.4,16.8,46.5,1166.1,0.0,300.5,,,,,3457.3,1525.4,2301.2,-775.8,0.0,721.6,422.5,,,299.1,2247.0,,488.0,488.0,,,,539.6,,,,,,780.2,,,780.2,1807.8,462.2,,,,,81.0,,,,,,81.0,543.2,2351.0,0.3,338.8,,,0.0,3094.6,-80.4,3353.3,0.0,3353.3,5704.3,
11/30/1999,5559.4,253.0,253.0,0.0,1510.0,1510.0,,1251.7,14.8,59.2,1177.7,0.0,270.9,,,,,3285.6,1549.0,2355.0,-806.0,0.0,724.8,417.3,,,307.5,2273.8,,491.4,491.4,,,,619.1,,,,,,676.3,,,676.3,1786.8,472.4,,,,,87.6,,,,,,87.6,560.0,2346.8,0.3,355.6,,,0.0,2941.1,-84.4,3212.6,0.0,3212.6,5559.4,
02/29/2000,5777.7,159.4,159.4,,1637.1,1637.1,,1388.9,15.2,47.6,1326.1,,297.9,,,,,3483.3,1553.2,2348.7,-795.5,,741.2,413.6,,,327.6,2294.4,,474.9,474.9,,,,852.8,,,,,,691.7,,,691.7,2019.4,462.9,,,,,91.3,,,,,,91.3,554.2,2573.6,0.3,353.7,,,,2928.7,-78.6,3204.1,,3204.1,5777.7,
05/31/2000,5856.9,254.3,254.3,0.0,1567.2,1567.2,,1446.0,12.1,17.3,1416.6,0.0,328.9,,,,,3596.4,1583.4,2393.8,-810.4,0.0,677.1,410.9,,,266.2,2260.5,,543.8,543.8,,,,974.3,,,,,,621.9,,,621.9,2140.0,470.3,,,,,110.3,,,,,,110.3,580.6,2720.6,0.3,371.8,,,0.0,2887.0,-122.8,3136.3,0.0,3136.3,5856.9,
08/31/2000,6191.1,407.1,407.1,0.0,1703.7,1703.7,,1469.2,11.3,19.3,1438.6,0.0,356.0,,,,,3936.0,1587.9,2428.2,-840.3,0.0,667.2,407.1,,,260.1,2255.1,,589.6,589.6,,,,1031.9,,,,,,694.9,,,694.9,2316.4,467.1,,,,,104.6,,,,,,104.6,571.7,2888.1,0.3,386.0,,,0.0,3058.9,-142.2,3303.0,0.0,3303.0,6191.1,
11/30/2000,5777.5,325.5,325.5,0.0,1509.1,1509.1,,1373.6,10.4,12.8,1350.4,0.0,296.5,,,,,3504.7,1609.8,2482.8,-873.0,0.0,663.0,404.2,,,258.8,2272.8,,335.5,335.5,,,,924.3,,,,,,587.4,,,587.4,1847.2,466.2,,,,,112.4,,,,,,112.4,578.6,2425.8,0.3,394.5,,,0.0,3113.8,-156.9,3351.7,0.0,3351.7,5777.5,
02/28/2001,5966.2,185.9,185.9,0.0,1669.7,1669.7,,1505.4,10.5,16.8,1478.1,0.0,299.8,,,,,3660.8,1621.6,2537.0,-915.4,0.0,683.8,400.6,,,283.2,2305.4,,482.6,482.6,,,,879.4,,,,,,583.0,,,583.0,1945.0,452.9,,,,,112.3,,,,,,112.3,565.2,2510.2,0.3,431.7,,,0.0,3159.9,-135.9,3456.0,0.0,3456.0,5966.2,
05/31/2001,5819.6,304.0,304.0,0.0,1621.4,1621.4,,1424.1,9.1,15.1,1399.9,0.0,275.8,,,,,3625.3,1618.8,2552.8,-934.0,0.0,575.5,397.3,,,178.2,2194.3,,432.0,432.0,,,,860.7,,,,,,494.0,,,494.0,1786.7,435.9,,,,,102.2,,,,,,102.2,538.1,2324.8,0.3,462.2,,,0.0,3194.3,-162.0,3494.8,0.0,3494.8,5819.6,
08/31/2001,6278.1,364.9,364.9,0.0,1784.1,1784.1,,1486.8,8.7,17.0,1461.1,0.0,345.2,,,,,3981.0,1638.6,2630.1,-991.5,0.0,658.5,394.2,,,264.3,2297.1,,445.0,445.0,,,,605.6,,,,,,803.4,,,803.4,1854.0,638.0,,,,,104.6,,,,,,104.6,742.6,2596.6,0.3,469.2,,,0.0,3341.8,-129.8,3681.5,0.0,3681.5,6278.1,
11/30/2001,6192.7,459.8,459.8,0.0,1659.9,1659.9,,1435.8,8.0,12.6,1415.2,0.0,343.4,,,,,3898.9,1627.0,2648.8,-1021.8,0.0,666.8,391.0,,,275.8,2293.8,,379.2,379.2,,,,599.0,,,,,,699.1,,,699.1,1677.3,624.0,,,,,119.4,,,,,,119.4,743.4,2420.7,0.3,475.0,,,0.0,3414.9,-118.2,3772.0,0.0,3772.0,6192.7,
02/28/2002,6245.0,349.6,349.6,0.0,1814.3,1814.3,,1432.6,8.5,17.0,1407.1,0.0,354.2,,,,,3950.7,1587.1,2646.9,-1059.8,0.0,707.2,387.2,,,320.0,2294.3,,372.9,372.9,,,,532.8,,,,,,728.4,,,728.4,1634.1,615.2,,,,,127.5,,,,,,127.5,742.7,2376.8,0.3,507.7,,,0.0,3497.1,-136.9,3868.2,0.0,3868.2,6245.0,
05/31/2002,6443.0,575.5,575.5,0.0,1807.1,1807.1,,1373.8,12.6,13.0,1348.2,0.0,401.3,,,,,4157.7,1614.5,2741.7,-1127.2,0.0,670.8,438.7,232.7,206.0,232.1,2285.3,,504.4,504.4,,,,480.5,,,,,,851.3,,,851.3,1836.2,625.9,,,,,141.6,,,,,,141.6,767.5,2603.7,0.3,541.5,,,0.0,3495.0,-197.5,3839.3,0.0,3839.3,6443.0,
08/31/2002,6355.9,430.0,430.0,0.0,2028.0,2028.0,,1424.8,13.6,12.8,1398.4,0.0,421.5,,,,,4304.3,1625.8,2814.9,-1189.1,0.0,425.8,184.8,66.1,118.7,241.0,2051.6,,486.6,486.6,,,,223.0,,,,,,1077.0,,,1077.0,1786.6,736.3,,,,,160.2,,,,,,160.2,896.5,2683.1,0.3,546.6,,,0.0,3370.9,-245.0,3672.8,0.0,3672.8,6355.9,
11/30/2002,6263.4,555.8,555.8,0.0,1890.7,1890.7,,1386.9,13.1,12.3,1361.5,0.0,378.9,,,,,4212.3,1601.9,2822.9,-1221.0,0.0,449.2,183.9,65.6,118.3,265.3,2051.1,,469.5,469.5,,,,267.2,,,,,,860.0,,,860.0,1596.7,730.1,,,,,162.8,,,,,,162.8,892.9,2489.6,0.3,552.7,,,0.0,3443.3,-222.5,3773.8,0.0,3773.8,6263.4,
02/28/2003,6401.0,443.2,443.2,0.0,1949.4,1949.4,,1519.2,14.9,16.0,1488.3,0.0,435.2,,,,,4347.0,1615.1,2906.2,-1291.1,0.0,438.9,183.9,65.6,118.3,255.0,2054.0,,467.5,467.5,,,,422.2,,,,,,965.5,,,965.5,1855.2,542.8,,,,,167.5,,,,,,167.5,710.3,2565.5,0.3,555.9,,,0.0,3505.1,-225.8,3835.5,0.0,3835.5,6401.0,
05/31/2003,6713.9,634.0,634.0,,2101.1,2101.1,,1514.9,15.6,15.2,1484.1,,429.9,,,,,4679.9,1620.8,2988.8,-1368.0,,413.2,183.8,65.6,118.2,229.4,2034.0,,572.7,572.7,,,,281.1,,,,,,1161.4,,,1161.4,2015.2,551.6,,,,,156.1,,,,,,156.1,707.7,2722.9,0.3,591.8,,,,3639.2,-240.3,3991.0,,3991.0,6713.9,
08/31/2003,7018.600098,997.799988,997.799988,0.0,2085.5,2085.5,,1480.5,14.7,11.5,1454.300049,,484.399994,,,,,5048.200195,1563.900024,2957.0,-1393.099976,0.0,406.5,183.600006,65.599998,118.000008,222.899994,1970.400024,,520.099976,520.099976,,,,443.200012,,,,,,1071.399963,,,1071.399963,2034.699951,532.299988,,,,,234.199997,,,,,,234.199997,766.499985,2801.199936,0.3,614.900024,,,0.0,3775.899902,-173.699951,4217.399976,0.0,4217.399976,7018.599912,
11/30/2003,7376.5,968.900024,968.900024,0.0,2010.400024,2010.400024,,1592.0,15.2,8.0,1568.800049,,449.5,,,,,5020.799805,1606.0,3082.100098,-1476.099976,0.0,749.700012,500.799988,132.300003,368.499985,248.900024,2355.700012,,533.099976,533.099976,,,,348.5,,,,,,1114.400024,,,1114.400024,1996.0,649.599976,,,,,363.299988,,,,,,363.299988,1012.899963,3008.899963,0.3,730.200012,,,0.0,3803.699951,-166.599854,4367.60011,0.0,4367.60011,7376.500073,
