Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,447.42099,,-290.578003,,156.842987,,-110.393997,,,,46.449001,1.004,,0.57,,0.0,,-1.574,47.453001,-18.601999,28.851,0.0,,,28.851002,0.0,28.851,0.0,,28.851,28.851,,109.996002,0.2625,0.2625,,109.996002,0.2625,0.2625,0.2625,
06/30/1990,495.682007,,-328.315002,,167.367005,,-115.246002,,,,52.120998,0.659,,0.115,,0.0,,-0.774,52.779998,-20.690001,32.09,0.0,,,32.089997,0.0,32.09,0.0,,32.09,32.09,,110.36,0.29,0.29,,110.36,0.29,0.29,0.29,
09/30/1990,503.477997,,-333.309998,,170.167999,,-119.637001,,,,50.530998,1.308,,0.309,,0.0,,-1.617,51.838998,-20.32,31.518999,0.0,,,31.518998,0.0,31.518999,0.0,,31.518999,31.518999,,110.108,0.2875,0.2875,,110.108,0.2875,0.2875,0.2875,
12/31/1990,488.627991,,-306.835999,,181.791992,,-127.177002,,,,54.615002,1.804,,0.647,,0.0,,-2.451,56.419002,-22.104,34.314999,0.0,,,34.315002,0.0,34.314999,0.0,,34.314999,34.314999,,108.424004,0.315,0.315,0.315,108.424004,0.315,0.315,0.315,
03/31/1991,475.937988,,-309.229004,,166.708984,,-121.612,,,,45.097,1.426,,0.557,,0.0,,-1.983,46.523,-18.238001,28.285,0.0,,,28.284999,0.0,28.285,0.0,,28.285,28.285,,108.047997,0.2625,0.2625,,108.047997,0.2625,0.2625,0.2625,
06/30/1991,540.307007,,-354.141998,,186.165009,,-132.852997,,,,53.312,1.144,,0.468,,0.0,,-1.612,54.456,-21.349001,33.106998,0.0,,,33.106999,0.0,33.106998,0.0,,33.106998,33.106998,,108.178001,0.31,0.31,,108.178001,0.31,0.31,0.31,
09/30/1991,541.242981,,-354.428986,,186.813995,,-136.289001,,,,50.525002,0.971,,0.39,,0.0,,-1.361,51.496001,-19.910999,31.584999,0.0,,,31.585002,0.0,31.584999,0.0,,31.584999,31.584999,,108.265999,0.29,0.29,,108.265999,0.29,0.29,0.29,
12/31/1991,519.747009,,-330.89801,,188.848999,,-133.539993,,,,55.308998,1.61,,0.402,,0.0,,-2.012,56.918998,-22.159,34.759998,0.0,,,34.759998,0.0,34.759998,0.0,,34.759998,34.759998,,106.447998,0.325,0.325,0.325,106.447998,0.325,0.325,0.325,
03/31/1992,532.262024,,-345.822998,,186.439026,,-140.630997,,,,45.807999,0.538,,0.458,,0.0,,-0.996,46.345999,-18.075001,28.271,0.0,,,28.270998,0.0,28.271,0.0,,28.271,28.271,,106.842003,0.265,0.265,,106.842003,0.265,0.265,0.265,
06/30/1992,606.346985,,-391.239014,,215.107971,,-154.362,,,,60.745998,-0.659,,0.958,,0.0,,-0.299,60.086998,-24.072001,36.014999,0.0,,,36.014998,0.0,36.014999,0.0,,36.014999,36.014999,,106.713997,0.335,0.335,,106.713997,0.335,0.335,0.335,
