Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1997,-23,76,92,41,,,41,-232,,,,-232,,-65,-81,,,,-81,,,17.0,17.0,0.0,,,,,-1,142,-52.0,236,,,,-41.0,10.0,-51.0,-1,,54,,,
06/30/1997,37,104,91,-20,,,-20,-138,,,,-138,,-471,-121,,,,-121,,,-69.0,0.0,-69.0,,,,,-281,399,-50.0,478,,,,-29.0,10.0,-39.0,0,,-35,,,
09/30/1997,207,105,90,33,,,33,-21,,,,-21,,-140,-122,,,,-122,,,8.0,8.0,0.0,,,,,-26,-108,-52.0,-72,,,,15.0,15.0,0.0,1,,-41,,,
12/31/1997,298,30,92,58,,,58,118,,,,118,,-221,-234,,,,-234,,,-10.0,0.0,-10.0,,,,,23,-76,-50.0,-99,,,,-29.0,13.0,-42.0,102,,1,,,
03/31/1998,-34,75,110,-26,,,-26,-193,,,,-193,,-106,-102,,,,-102,,,-5.0,0.0,-5.0,,,,,1,128,-51.0,177,,,,2.0,13.0,-11.0,0,,-12,17.0,31.0,
06/30/1998,212,137,110,14,,,14,-49,,,,-49,,-208,-130,,,,-130,,,-36.0,0.0,-36.0,,,,,-42,-3,-51.0,105,,,,-57.0,14.0,-71.0,0,,1,,,
09/30/1998,187,103,115,6,,27.0,-21,-37,-179.0,-16.0,7.0,151,,-163,-108,,,,-108,,,-37.0,0.0,-37.0,,,,,-18,-26,-50.0,31,,,,-10.0,12.0,-22.0,3,,-2,25.0,35.0,
12/31/1998,167,-60,-185,-92,,,-92,504,,,,504,,-277,-353,0.0,,,-353,,,10.0,22.0,-12.0,,,,,66,123,-51.0,210,,,,-39.0,11.0,-50.0,3,,13,,97.0,
03/31/1999,-363,-291,113,-25,,-105.0,80,-160,-118.0,-65.0,42.0,-19,,235,-84,,,,-84,,,,,,,,,,319,130,-51.0,175,,,,8.0,12.0,-4.0,-2,,2,17.0,37.0,
06/30/1999,-130,92,36,-151,,,-151,-107,,,,-107,,-899,-34,3.0,,,-37,,,0.0,0.0,0.0,,,,,-865,1038,-49.0,1079,,,,8.0,8.0,0.0,0,,9,14.0,89.0,
