Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/09/1999,6053.819824,,,-5341.71582,,712.104004,,-534.278015,,,177.826004,-1.365,,10.524,-10.659,0.0,,1.5,176.461004,-70.584,105.876999,0.0,,,105.877004,0.0,105.876999,0.0,0.0,105.876999,105.876999,,440.437988,0.24,0.24,0.24,473.570008,0.23,0.23,0.23,
08/29/1999,8811.775,,,-7752.045,,1059.73,0.0,-757.714,747.485,10.229,302.016,-46.72,-3.28,13.096,-16.376,,,50.0,255.296,-102.118,153.178,,,,153.178,,153.178,0.0,0.0,153.178,153.178,,442.152,0.346438,0.346438,0.45952,472.96,0.323871,0.323871,0.429588,
11/21/1999,6943.512207,,,-6120.201172,,823.311035,,-607.051025,596.717,10.334025,216.259995,-0.73,,10.397,-10.667,0.0,,1.0,215.529995,-86.211998,129.317993,0.0,,,129.317997,0.0,129.317993,0.0,,129.317993,129.317993,,443.299988,0.29,0.29,0.29,473.414002,0.28,0.28,0.28,
02/13/2000,7736.986816,,,-6792.367188,,944.619628,,-644.846985,636.739,8.107985,299.77301,2.907,,10.576,-14.983,0.0,,1.5,302.68001,-121.071999,181.608002,0.0,,,181.608011,0.0,181.608002,0.0,,181.608002,181.608002,,445.255005,0.41,0.41,0.41,476.641998,0.39,0.39,0.39,
05/07/2000,6894.60791,,,-6084.246094,,810.361816,,-611.651978,604.924,6.727978,198.710007,1.839,,9.604,-12.943,0.0,,1.5,200.549007,-80.220001,120.329002,0.0,,,120.329006,0.0,120.329002,0.0,,120.329002,120.329002,,448.113007,0.27,0.27,0.27,478.75,0.26,0.26,0.26,
09/03/2000,10589.189,,,-9325.356,,1263.833,,-934.126,916.975,17.151,329.707,3.929,-6.929,8.704,-15.633,,,3.0,333.636,-133.454,200.182,,,,200.182,,200.182,,0.0,200.182,200.182,,447.757,0.45,0.45,0.45,474.304,0.43,0.43,0.43,
11/26/2000,7637.278,,,-6713.644,,923.634,0.0,-710.807,691.127,19.68,212.827,3.041,-4.041,6.964,-11.005,,,1.0,215.868,-86.347,129.521,,,,129.521,,129.521,,0.0,129.521,129.521,,447.676,0.29,0.29,0.29,473.92,0.28,0.28,0.28,
02/18/2001,8306.308594,,,-7275.958008,,1030.350586,,-741.982971,731.411,10.571971,288.368011,5.927,,8.902,-15.829,0.0,,1.0,294.295011,-117.718002,176.576996,0.0,,,176.577009,0.0,176.576996,0.0,,176.576996,176.576996,,448.787994,0.39,0.39,0.39,475.488007,0.38,0.38,0.38,
05/13/2001,7718.89502,,,-6825.63623,,893.25879,,-718.609009,705.858,12.751009,174.649994,0.778,,9.023,-9.801,0.0,,0.0,175.427994,-70.170998,105.257004,0.0,,,105.256996,0.0,105.257004,0.0,,105.257004,105.257004,,450.195007,0.23,0.23,0.23,475.839996,0.23,0.23,0.23,
09/02/2001,11134.555,,,-9782.902,,1351.653,0.0,-1017.231,1000.663,16.568,334.422,-16.532,0.532,7.135,-6.603,,,16.0,317.89,-127.156,190.734,,,,190.734,,190.734,,0.0,190.734,190.734,,451.31,0.42,0.42,0.44,477.875,0.41,0.41,0.43,
11/25/2001,8466.552734,,,-7434.396973,,1032.155761,,-808.252014,786.118,22.134014,223.904007,-7.811,,6.238,-2.427,0.0,,4.0,216.093007,-86.436996,129.656006,0.0,,,129.656011,0.0,129.656006,0.0,,129.656006,129.656006,,451.98999,0.29,0.29,0.3,477.394989,0.28,0.28,0.29,
02/17/2002,9382.851562,,,-8212.030273,,1170.821289,,-848.620972,840.005,8.615972,322.200989,-1.273,,6.199,-3.086,0.0,,-1.84,320.927989,-128.371994,192.556,0.0,,,192.555995,0.0,192.556,0.0,,192.556,192.556,,452.881989,0.43,0.43,0.43,479.931,0.41,0.41,0.41,
05/12/2002,8616.74707,,,-7583.250977,,1033.496093,,-812.69397,806.617,6.07697,220.802002,-3.519,,8.643,-2.329,0.0,,-2.795,217.283002,-86.913002,130.369995,0.0,,,130.37,0.0,130.369995,0.0,,130.369995,130.369995,,454.272003,0.29,0.29,0.3,480.256012,0.28,0.28,0.29,
09/01/2002,12296.347,,,-10753.443,,1542.904,,-1157.226,1142.796,14.43,385.678,-1.798,-11.218,8.016,-19.234,,,13.016,383.88,-136.479,247.401,,,,247.401,,247.401,,0.0,247.401,247.401,,455.008,0.54,0.54,0.54,479.24,0.52,0.52,0.52,
11/24/2002,9198.584961,,,-8048.896973,,1149.687988,,-906.895996,888.779,18.116996,242.792007,-5.834,,8.468,-3.107,0.0,,0.473,236.958007,-91.228996,145.729004,0.0,,,145.729011,0.0,145.729004,0.0,,145.729004,145.729004,,455.570007,0.32,0.32,0.33,478.856995,0.31,0.31,0.32,
02/16/2003,10114.169922,,,-8840.411133,,1273.758789,,-974.195984,967.051,7.144984,299.562988,-3.52,,8.003,-4.933,0.0,,0.45,296.042988,-113.974998,182.067993,0.0,,,182.06799,0.0,182.067993,0.0,,182.067993,182.067993,,455.927002,0.4,0.4,0.44,478.563995,0.39,0.39,0.43,
05/11/2003,9543.071289,,,-8358.323242,,1184.748047,,-929.161987,923.309,5.852987,255.585999,-5.536,,8.715,-3.854,0.0,,0.675,250.049999,-96.269997,153.779999,0.0,,,153.780002,0.0,153.779999,0.0,,153.779999,153.779999,,456.369995,0.34,0.34,0.35,479.183014,0.33,0.33,0.34,
08/31/2003,13689.730469,,,-11987.75,,1701.980469,,-1323.786987,1318.259,5.527987,378.192993,-3.005,,11.734,-9.306,0.0,,0.577,375.187993,-135.759003,239.429001,0.0,,,239.42899,0.0,239.429001,0.0,,239.429001,239.429001,,457.187012,0.52,0.52,0.53,480.384003,0.51,0.51,0.52,
11/23/2003,10521.480469,,,-9220.12207,,1301.358399,,-1042.537964,1032.413,10.124964,258.820007,-4.572,,8.475,-7.57,0.0,,3.667,254.248007,-94.070999,160.177002,0.0,,,160.177008,0.0,160.177002,0.0,,160.177002,160.177002,,457.631989,0.35,0.35,0.36,480.347992,0.34,0.34,0.35,
05/09/2004,10897.240234,,,-9540.311523,,1356.928711,,-1055.280029,1050.728,4.552029,301.647003,13.684,1.781,9.004,-7.223,,,-15.465,315.331003,-116.672997,198.658005,,,,198.658006,,198.658005,,,198.658005,198.658005,,459.074005,0.43,0.43,0.419,482.484985,0.42,0.42,0.409,
08/29/2004,15139.301,,,-13229.605,,1909.696,0.0,-1441.689,1430.131,11.558,468.007,3.053,-5.553,10.911,-16.464,,,2.5,471.06,-174.292,296.768,,,,296.768,,296.768,,,296.768,296.768,,461.268,0.64,0.64,0.64,485.073,0.62,0.62,0.62,
11/21/2004,11578.003,,,-10132.487,,1445.516,0.0,-1142.071,1131.686,10.385,303.445,3.148,-15.59,9.642,-25.232,,,12.442,306.593,-113.44,193.153,,,,193.153,,193.153,,,193.153,193.153,,465.869,0.41,0.41,0.41,489.284,0.4,0.4,0.4,
02/13/2005,12658.077,,,-11056.064,,1602.013,,-1208.118,1185.122,22.996,393.895,11.799,-24.779,8.98,,,,12.98,405.694,-100.242,305.452,,,,305.452,,305.452,,,305.452,305.452,,474.221,0.64,0.64,0.56,493.7,0.62,0.62,0.55,
05/08/2005,11996.9,,,-10503.661,,1493.239,,-1174.1,1164.625,9.475,319.139,18.683,-30.159,8.476,,,,11.476,337.822,-128.034,209.788,,,,209.788,,209.788,,,209.788,209.788,,478.248,0.44,0.44,0.44,493.282,0.43,0.43,0.43,
08/28/2005,16709.936,,,-14654.749,,2055.187,,-1580.97,1570.596,10.374,474.217,24.636,-38.568,7.339,,0.0,,13.932,488.479,-144.154,354.699,0.0,,,344.325,0.0,354.699,0.0,0.0,354.699,354.699,,476.636,0.74,0.74,0.75,491.392,0.73,0.73,0.74,
11/20/2005,12933.346,,,-11330.171,,1603.175,,-1276.469,1264.092,12.377,326.706,20.605,-18.252,3.724,-21.976,,,-2.353,347.311,-131.493,215.818,,,,215.818,,215.818,,,215.818,215.818,,472.717,0.46,0.46,0.47,486.367,0.45,0.45,0.46,
02/12/2006,14054.576,,,-12303.85,,1750.726,,-1317.982,1313.368,4.614,432.744,30.874,-35.225,2.923,,,,4.351,463.618,-167.415,296.203,,,,296.203,,296.203,,,296.203,296.203,,471.889,0.63,0.63,0.63,482.127,0.62,0.62,0.62,
05/07/2006,13273.175,,,-11635.052,,1638.123,,-1282.234,1271.803,10.431,355.889,29.89,-33.751,2.679,,,,3.861,385.779,-150.184,235.595,,,,235.595,,235.595,,,235.595,235.595,,470.516,0.5,0.5,0.5,480.533,0.49,0.49,0.49,
09/03/2006,19875.221,,,-17476.424,,2398.797,0.0,-1883.051,1867.969,15.082,515.746,38.963,-43.839,3.244,-47.083,0.0,,4.876,554.709,-199.11,355.599,0.0,,,355.599,,355.599,0.0,0.0,355.599,355.599,,465.542,0.76,0.76,0.76,474.449,0.75,0.75,0.75,
11/26/2006,14151.624,,,-12388.958,,1762.666,,-1405.194,1382.467,22.727,357.472,20.639,-18.468,2.14,-20.608,0.0,,-2.171,378.111,-141.225,236.886,0.0,,,236.886,0.0,236.886,0.0,,236.886,236.886,,458.873,0.52,0.52,0.53,467.836,0.51,0.51,0.52,
02/18/2007,15112.016,,,-13251.752,,1860.264,,-1495.477,1487.991,7.486,364.787,29.447,-20.729,3.62,-24.349,,,-8.718,394.234,-144.756,249.478,,,,249.478,,249.478,,,249.478,249.478,,450.901,0.55,0.55,0.61,461.575,0.54,0.54,0.6,
05/13/2007,14659.255,,,-12877.587,,1781.668,,-1441.672,1432.65,9.022,339.996,15.891,-10.889,26.016,-36.905,,,-5.002,355.887,-131.901,223.986,,,,223.986,,223.986,,0.0,223.986,223.986,,445.471,0.5,0.5,0.57,455.889,0.49,0.49,0.56,
09/02/2007,20477.26,,,-17931.405,,2545.855,0.0,-1985.916,1969.988,15.928,559.939,21.82,-59.009,32.303,-91.312,,,37.189,581.759,-209.337,372.422,,,,372.422,,372.422,,0.0,372.422,372.422,,438.449,0.85,0.85,0.93,448.733,0.83,0.83,0.91,
11/25/2007,15809.53,,,-13823.511,,1986.019,,-1591.086,1569.594,21.492,394.933,10.23,-3.131,22.968,-26.099,0.0,,-7.099,405.163,-143.182,261.981,0.0,,,261.981,0.0,261.981,0.0,,261.981,261.981,,435.09,0.6,0.6,0.60012,445.717,0.59,0.59,0.590115,
02/17/2008,16959.886,,,-14833.189,,2126.697,,-1625.23,1615.531,9.699,501.467,19.998,-2.875,23.471,-26.346,,,-17.123,521.465,-193.615,327.85,,,,327.85,,327.85,,,327.85,327.85,,434.779,0.75,0.75,0.75,444.925,0.74,0.74,0.74,
05/11/2008,16613.717,,,-14548.022,,2065.695,,-1590.915,1582.488,8.427,474.78,-9.457,5.636,24.14,-18.504,0.0,,3.821,465.323,-170.257,295.066,0.0,,,295.066,0.0,295.066,0.0,0.0,295.066,295.066,,433.678,0.68,0.68,0.69,443.281,0.67,0.67,0.68,
08/31/2008,23099.887,,,-20298.028,,2801.859,0.0,-2203.956,2186.191,17.765,597.903,9.12,-35.006,32.057,-67.063,,,25.886,607.023,-209.195,397.828,0.0,,,397.828,,397.828,0.0,0.0,397.828,397.828,6.324,434.282,0.92,0.92,0.935,443.874,0.9,0.9,0.915,
11/23/2008,16395.0,16036.0,359.0,-14276.0,14276.0,2119.0,0.0,-1697.0,1677.0,20.0,422.0,-4.0,19.0,25.0,-6.0,,-15.0,0.0,418.0,-152.0,266.0,0.0,0.0,0.0,266.0,-3.0,263.0,0.0,0.0,263.0,285.75,22.75,432.451,0.61,0.61,0.660769,440.533,0.6,0.6,0.651642,
02/15/2009,16843.0,16488.0,355.0,-14771.0,14771.0,2072.0,0.0,-1674.0,1666.0,8.0,398.0,-13.0,17.0,25.0,-8.0,,-7.0,3.0,385.0,-142.0,243.0,0.0,0.0,0.0,243.0,-4.0,239.0,0.0,0.0,239.0,239.0,0.0,433.476,0.55,0.55,0.55,439.688,0.55,0.55,0.55,
05/10/2009,15806.0,15477.0,329.0,-13776.0,13776.0,2030.0,0.0,-1671.0,1655.0,16.0,359.0,-19.0,22.0,25.0,-3.0,,-3.0,0.0,340.0,-128.0,212.0,0.0,0.0,0.0,212.0,-2.0,210.0,0.0,0.0,210.0,215.2,5.2,434.354,0.48,0.48,0.495448,439.997,0.48,0.48,0.491818,
08/30/2009,22378.0,21888.0,490.0,-19512.0,19512.0,2866.0,0.0,-2268.0,2254.0,14.0,598.0,-18.0,23.0,33.0,-10.0,,-8.0,3.0,580.0,-206.0,374.0,0.0,0.0,0.0,374.0,,374.0,0.0,0.0,374.0,388.95,14.95,435.255,0.86,0.86,0.893614,441.699,0.85,0.85,0.883847,
11/22/2009,17299.0,16922.0,377.0,-15081.0,15081.0,2218.0,0.0,-1790.0,1777.0,13.0,428.0,-6.0,17.0,24.0,-7.0,,-11.0,0.0,422.0,-152.0,270.0,0.0,0.0,0.0,270.0,-4.0,266.0,0.0,0.0,266.0,266.0,0.0,437.173,0.61,0.61,0.61,444.849,0.6,0.6,0.6,
02/14/2010,18742.0,18356.0,386.0,-16396.0,16396.0,2346.0,0.0,-1876.0,1873.0,3.0,470.0,4.0,22.0,26.0,-4.0,,-26.0,0.0,474.0,-169.0,305.0,0.0,0.0,0.0,305.0,-6.0,299.0,0.0,0.0,299.0,299.0,0.0,439.786,0.68,0.68,0.68,446.918,0.67,0.67,0.67,
05/09/2010,17780.0,17385.0,395.0,-15494.0,15494.0,2286.0,0.0,-1795.0,1789.0,6.0,491.0,-17.0,23.0,27.0,-4.0,,-6.0,0.0,474.0,-163.0,311.0,0.0,0.0,0.0,311.0,-5.0,306.0,0.0,0.0,306.0,306.65,0.65,440.973,0.69,0.69,0.695394,448.391,0.68,0.68,0.68145,
08/29/2010,24125.0,23592.0,533.0,-21024.0,21024.0,3101.0,0.0,-2413.0,2401.0,12.0,688.0,-4.0,28.0,34.0,-6.0,,,-24.0,684.0,-247.0,437.0,0.0,0.0,0.0,437.0,-5.0,432.0,0.0,0.0,432.0,432.0,0.0,437.071,0.99,0.99,0.99,444.289,0.97,0.97,0.97,
11/21/2010,19239.0,18823.0,416.0,-16757.0,16757.0,2482.0,0.0,-1957.0,1941.0,16.0,525.0,-21.0,19.0,26.0,-7.0,2.0,,0.0,504.0,-172.0,332.0,0.0,0.0,0.0,332.0,-20.0,312.0,0.0,0.0,312.0,312.65,0.65,434.099,0.72,0.72,0.720227,441.36,0.71,0.71,0.711473,
02/13/2011,20875.0,20449.0,426.0,-18235.0,18235.0,2640.0,0.0,-2044.0,2038.0,6.0,596.0,-23.0,18.0,27.0,-9.0,-8.0,,13.0,573.0,-204.0,369.0,0.0,0.0,0.0,369.0,-21.0,348.0,0.0,0.0,348.0,348.0,0.0,436.682,0.8,0.8,0.8,443.186,0.79,0.79,0.79,
05/08/2011,20623.0,20188.0,435.0,-18067.0,18067.0,2556.0,0.0,-2000.0,1991.0,9.0,556.0,-22.0,17.0,27.0,-10.0,8.0,,-3.0,534.0,-193.0,341.0,0.0,0.0,0.0,341.0,-17.0,324.0,0.0,0.0,324.0,324.0,0.0,436.977,0.74,0.74,0.74,443.57,0.73,0.73,0.73,
08/28/2011,28178.0,27588.0,590.0,-24680.0,24680.0,3498.0,0.0,-2736.0,2714.0,22.0,762.0,10.0,21.0,36.0,-15.0,9.0,,-40.0,772.0,-272.0,500.0,0.0,0.0,0.0,500.0,-22.0,478.0,0.0,0.0,478.0,478.0,0.0,436.596,1.09,1.09,1.09,443.518,1.08,1.08,1.08,
11/20/2011,21628.0,21181.0,447.0,-18931.0,18931.0,2697.0,1.0,-2155.0,2145.0,10.0,543.0,10.0,16.0,27.0,-11.0,-23.0,-3.0,0.0,553.0,-225.0,328.0,0.0,0.0,0.0,328.0,-8.0,320.0,0.0,0.0,320.0,348.9746,28.9746,434.222,0.74,0.74,0.803678,440.615,0.73,0.73,0.795759,
02/12/2012,22967.0,22508.0,459.0,-20139.0,20139.0,2828.0,0.0,-2184.0,2176.0,8.0,644.0,-17.0,16.0,27.0,-11.0,-3.0,,4.0,627.0,-215.0,412.0,0.0,0.0,0.0,412.0,-18.0,394.0,0.0,0.0,394.0,394.0,0.0,434.535,0.91,0.91,0.91,439.468,0.9,0.9,0.9,
05/06/2012,22324.0,21849.0,475.0,-19543.0,19543.0,2781.0,0.0,-2158.0,2152.0,6.0,623.0,-1.0,8.0,19.0,-11.0,-3.0,,-4.0,622.0,-217.0,405.0,0.0,0.0,0.0,405.0,-19.0,386.0,0.0,0.0,386.0,386.0,0.0,433.791,0.89,0.89,0.89,439.166,0.88,0.88,0.88,
09/02/2012,32218.0,31524.0,694.0,-28210.0,28210.0,4008.0,0.0,-3059.0,3044.0,15.0,949.0,16.0,6.0,22.0,-16.0,-17.0,,-5.0,965.0,-343.0,622.0,0.0,0.0,0.0,622.0,-13.0,609.0,0.0,0.0,609.0,609.0,0.0,432.437,1.41,1.41,1.41,438.344,1.39,1.39,1.39,
11/25/2012,23715.0,23204.0,511.0,-20726.0,20726.0,2989.0,0.0,-2350.0,2332.0,18.0,639.0,7.0,3.0,13.0,-10.0,-8.0,-2.0,0.0,646.0,-225.0,421.0,0.0,0.0,0.0,421.0,-5.0,416.0,0.0,0.0,416.0,416.0,0.0,433.423,0.96,0.96,0.96,438.643,0.95,0.95,0.95,
02/17/2013,24871.0,24343.0,528.0,-21766.0,21766.0,3105.0,0.0,-2367.0,2361.0,6.0,738.0,1.0,15.0,25.0,-10.0,-13.0,,-3.0,739.0,-185.0,554.0,0.0,0.0,0.0,554.0,-7.0,547.0,0.0,0.0,547.0,485.0,-62.0,435.975,1.26,1.26,1.112449,439.812,1.24,1.24,1.099031,
05/12/2013,24083.0,23552.0,531.0,-21038.0,21038.0,3045.0,0.0,-2323.0,2313.0,10.0,722.0,-10.0,16.0,25.0,-9.0,0.0,,-6.0,712.0,-248.0,464.0,0.0,0.0,0.0,464.0,-5.0,459.0,0.0,0.0,459.0,459.0,0.0,436.488,1.05,1.05,1.05,440.78,1.04,1.04,1.04,
09/01/2013,32487.0,31771.0,716.0,-28418.0,28418.0,4069.0,0.0,-3115.0,3098.0,17.0,954.0,0.0,21.0,36.0,-15.0,-18.0,,-3.0,954.0,-332.0,622.0,0.0,0.0,0.0,622.0,-5.0,617.0,0.0,0.0,617.0,617.0,0.0,436.752,1.41,1.41,1.41,441.907,1.4,1.4,1.4,
11/24/2013,25017.0,24468.0,549.0,-21824.0,21824.0,3193.0,0.0,-2525.0,2501.0,24.0,668.0,-9.0,9.0,27.0,-18.0,-3.0,,3.0,659.0,-228.0,431.0,0.0,0.0,0.0,431.0,-6.0,425.0,0.0,0.0,425.0,425.0,0.0,437.97,0.97,0.97,0.97,442.42,0.96,0.96,0.96,
02/16/2014,26306.0,25756.0,550.0,-23043.0,23043.0,3263.0,0.0,-2539.0,2531.0,8.0,724.0,4.0,14.0,26.0,-12.0,-13.0,,-5.0,728.0,-255.0,473.0,0.0,0.0,0.0,473.0,-10.0,463.0,0.0,0.0,463.0,463.0,0.0,439.776,1.05,1.05,1.05,442.829,1.05,1.05,1.05,
05/11/2014,25794.0,25233.0,561.0,-22554.0,22554.0,3240.0,0.0,-2503.0,2487.0,16.0,737.0,-13.0,14.0,25.0,-11.0,2.0,,-3.0,724.0,-245.0,479.0,0.0,0.0,0.0,479.0,-6.0,473.0,0.0,0.0,473.0,473.0,0.0,439.446,1.08,1.08,1.08,442.72,1.07,1.07,1.07,
