Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1989,,2.366,8.765,12.475,0.811,0.914,25.330999,0.0,4.176,12.871,-8.695,0.0,4.176,29.507,,12.028,0.743,1.235,14.006,0.682,0.328,1.01,15.016,0,0.521,,13.97,14.491,29.507,
03/31/1990,,2.084,8.43,8.61,0.868,0.943,20.934999,0.0,4.652,13.901,-9.249,0.0,4.652,25.587,,7.87,0.624,0.557,9.051,0.597,0.328,0.925,9.976,0,0.549,,15.062,15.611,25.587,
06/30/1990,,5.852,5.834,10.175,0.857,0.788,23.506001,0.0,4.752,14.561,-9.809,0.0,4.752,28.257999,,8.878,0.514,1.033,10.425,0.47,0.328,0.798,11.223,0,0.581,,16.454,17.035,28.258,
09/30/1990,,12.288,0.0,17.252001,1.383,0.928,31.851,0.0,5.776,15.515,-9.739,0.0,5.776,37.626999,,15.534,0.5,1.844,17.878,0.349,0.413,0.762,18.64,0,0.639,7.675,10.673,18.987,37.627,
12/31/1990,,17.910999,0.0,8.851,1.399,0.898,29.059,0.0,8.184,18.598,-10.414,0.0,8.184,37.243,,12.485,0.433,2.721,15.639,0.28,0.413,0.693,16.332,0,0.664,,20.247,20.911,37.243,
03/31/1991,,11.657,0.0,17.843,0.989,0.864,31.353001,0.0,8.715,18.924,-10.209,0.0,8.715,40.068001,,15.223,0.366,1.181,16.77,0.212,0.458,0.67,17.44,0,0.687,,21.941,22.628,40.068,
06/30/1991,,13.102,0.0,18.695999,0.473,0.877,33.147999,0.0,10.279,21.110001,-10.831,0.0,10.279,43.426998,,16.965,0.309,1.118,18.392,0.143,0.48,0.623,19.015,0,0.713,,23.698999,24.411999,43.426999,
09/30/1991,,20.771999,0.0,11.016,0.413,0.939,33.139999,0.0,11.422,23.285,-11.863,0.0,11.422,44.562,,15.049,0.294,1.478,16.820999,0.055,0.652,0.707,17.527999,0,0.744,8.344,17.945999,27.033999,44.561998,
03/31/1992,,12.594,0.0,14.307,1.361,0.788,29.049999,0.0,13.999,27.792,-13.793,0.0,13.999,43.049,,9.832,0.0,1.44,11.272,0.0,0.713,0.713,11.985,0,0.779,,30.285,31.064,43.049,
06/30/1992,,13.871,0.0,15.942,1.359,0.786,31.958,0.0,13.966,28.76,-14.794,0.0,13.966,45.924,,10.906,0.0,1.258,12.164,0.0,0.713,0.713,12.877,0,0.793,,32.254002,33.047002,45.924002,
09/30/1992,,16.452,0.0,15.945,0.757,0.816,33.970001,0.0,14.674,30.617001,-15.943,0.0,14.674,48.644001,,10.716,0.0,1.884,12.6,0.0,0.713,0.713,13.313,0,0.814,,34.516998,35.330998,48.643998,
12/31/1992,,18.896999,5.108,14.344,0.54,2.131,41.02,0.0,15.296,32.364001,-17.068001,0.0,15.296,56.316002,,13.559,0.0,1.221,14.78,0.0,1.113,1.113,15.893,0,0.85,10.615,28.958,40.423,56.316,
03/31/1993,,19.412001,4.202,15.99,0.436,1.788,41.827999,0.0,16.711,35.194,-18.483,0.0,16.711,58.539001,,11.989,0.0,2.65,14.639,0.0,1.113,1.113,15.752,0,0.885,,41.902,42.787,58.539,
06/30/1993,,12.84,9.942,17.881001,2.189,1.831,44.682999,0.0,16.976999,36.939999,-19.962999,0.0,16.976999,61.66,,13.419,0.0,1.828,15.247,0.0,1.226,1.226,16.473,0,0.893,,44.293999,45.186999,61.659998,
09/30/1993,,14.086,10.091,18.135,2.621,1.749,46.681999,0.0,17.740999,39.181,-21.440001,0.0,17.740999,64.422997,,13.482,0.0,1.588,15.07,0.0,1.282,1.282,16.352,0,0.87,,47.201,48.071,64.423,
12/31/1993,,12.466,16.427999,18.502001,3.35,2.676,53.422001,0.0,17.612,40.339001,-22.726999,0.0,17.612,71.033997,,16.841,0.0,1.925,18.766001,0.0,1.168,1.168,19.934001,0,0.85,11.429,38.820999,51.099999,71.034,
03/31/1994,,12.022,13.168,21.426001,2.372,3.67,52.658001,4.832,18.309999,42.699001,-24.389,0.0,23.141999,75.800003,,16.656,0.351,2.974,19.981001,1.649,1.923,3.572,23.553001,0,0.0,,52.247002,52.247002,75.800003,
06/30/1994,,16.302999,12.938,22.884001,1.753,3.478,57.355999,4.65,19.209,45.402,-26.193001,0.0,23.859,81.214996,,21.128,0.357,1.259,22.743999,1.557,1.126,2.683,25.427,0,0.815,,54.973,55.788,81.214999,
09/30/1994,,20.677999,12.471,21.764,3.183,3.232,61.327999,4.421,20.000999,48.134998,-28.134001,0.0,24.421999,85.75,,20.877001,0.362,3.097,24.336,1.465,1.975,3.44,27.776,0,0.0,,57.973999,57.973999,85.75,
12/31/1994,,23.030001,12.114,33.764,2.908,3.811,75.626999,4.196,19.629,49.779999,-30.150999,0.0,23.825,99.452003,,30.509001,0.368,3.229,34.105999,1.37,1.234,2.604,36.709999,0,0.807,10.552,51.382999,62.741999,99.451998,
03/31/1995,,26.128,12.63,23.209,2.819,3.815,68.600998,4.008,19.934,51.830002,-31.896,0.0,23.942,92.542999,,18.389,0.374,4.108,22.871,1.275,1.536,2.811,25.682,0,0.791,,66.07,66.861,92.543,
06/30/1995,,25.059,17.502001,27.936001,2.208,5.616,78.320999,3.789,20.044001,53.674,-33.630001,0.0,23.833001,102.153999,,21.233,0.38,3.142,24.754999,1.178,1.708,2.886,27.640999,0,0.763,,73.75,74.513,102.153999,
