Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1994,3898.173164,-244.496994,0.0,1.865,7.373,3662.914171,922.717027,0.799053,0.002013,3.663783,14.207474,21.870886,2707.613509,2472.354515,18.858431,,
12/31/1994,2608.107511,-248.666996,0.0,2.227,7.35,2369.017515,948.044003,0.77528,0.003103,2.256577,8.696866,13.305424,2745.510063,2506.420067,12.188178,,
03/31/1995,4212.744321,-250.742001,0.0,1.89,8.914,3972.80632,1061.591002,0.839683,0.002244,3.556628,13.662303,20.686636,2866.148895,2626.210894,20.161832,,
06/30/1995,5703.126897,-313.115002,0.0,2.104,8.274,5400.389895,1117.646006,0.740306,0.001532,4.50879,17.305004,26.061897,3128.52,2825.782998,27.386062,,
09/30/1995,3512.265943,-252.530007,0.0,2.343,8.349,3270.427936,1074.47798,0.777028,0.002553,2.581189,10.111765,15.306406,3651.933605,3410.095598,16.622086,,
12/31/1995,3135.369329,-265.174999,0.0,2.86,7.645,2880.69933,1087.879992,0.702743,0.002654,2.155331,8.571495,12.968704,3196.018581,2941.348582,14.682522,,
03/31/1996,3368.858917,-249.817993,0.0,2.779,7.608,3129.427924,1111.78102,0.684307,0.002431,2.27123,9.163503,13.984957,3511.807826,3272.376833,15.897714,,
06/30/1996,3080.253251,-282.662006,0.0,2.718,7.553,2807.862245,1141.542012,0.661649,0.00269,2.030749,8.352109,12.982713,3200.780873,2928.389867,14.262441,,
09/30/1996,3573.495118,-278.340004,0.0,2.73,7.421,3305.306114,1167.952025,0.635386,0.002245,2.354052,9.654334,15.097548,3794.098862,3525.909858,16.804527,,
12/31/1996,3756.592486,-275.760994,0.0,2.841,7.264,3490.936492,1185.297047,0.612842,0.002081,2.429975,9.976527,15.497434,3983.863883,3718.207889,17.777419,,
03/31/1997,3535.143754,-275.760994,0.0,2.916,7.952,3270.25076,1178.512027,0.674749,0.002432,2.214714,9.077171,13.882465,3602.7885,3337.895506,16.694103,,
06/30/1997,4706.155817,-325.336998,0.0,3.106,7.35,4391.274819,1246.368033,0.589713,0.001674,2.852011,11.24198,17.429912,4627.031927,4312.150929,22.397679,,
09/30/1997,5338.057924,-321.660004,0.0,2.63,7.35,5026.37792,1247.255055,0.589294,0.001462,3.160626,12.505512,19.190654,5635.181155,5323.501152,25.635385,,
12/31/1997,4762.364067,-307.238999,0.0,2.531,5.591,4463.247068,1230.777945,0.454266,0.001253,2.757128,10.672569,16.644777,5108.80685,4809.689851,22.802208,,
03/31/1998,4255.434622,-301.948997,0.0,2.577,5.555,3961.617625,1265.819973,0.438846,0.001402,2.414181,9.34097,14.679671,4365.40511,4071.588113,20.221491,,
06/30/1998,3768.547101,-322.412994,0.0,2.584,5.566,3454.284107,1269.719992,0.438364,0.001611,2.128366,8.373169,13.103171,3945.949925,3631.686931,17.726095,,
09/30/1998,4369.884164,-286.885994,0.0,2.57,5.659,4091.22717,1327.779003,0.4262,0.001383,2.521289,10.072002,16.145396,4564.57106,4285.914066,21.004618,,
12/31/1998,5426.567025,-294.572998,0.0,2.579,5.663,5140.236027,1404.576015,0.403182,0.001102,3.12117,12.582858,20.399462,5967.515396,5681.184398,26.484629,,
03/31/1999,4276.150316,-299.109001,0.0,0.937,9.967,3987.945315,1406.968972,0.708402,0.002499,2.396826,9.687991,16.023824,4582.676162,4294.471161,20.58839,,
06/30/1999,5374.48935,-266.866005,0.0,1.212,25.111001,5133.946346,1526.860034,1.644617,0.004891,2.999415,12.758792,22.680649,5793.534037,5552.991033,26.150075,,
09/30/1999,5392.735707,-260.105003,0.0,1.435,24.309999,5158.375703,1605.59705,1.514078,0.004713,2.875947,12.290128,21.950535,5757.36225,5523.002246,26.307337,,
12/31/1999,7999.840979,-270.86599,0.0,1.601,23.355,7753.930989,1728.252997,1.351365,0.003012,4.066211,17.773524,31.581281,8982.644562,8736.734572,39.533641,,
03/31/2000,10119.333734,-209.591995,0.0,2.323,22.584,9934.648739,1832.576983,1.232363,0.002273,4.850171,21.574222,37.778495,11659.701074,11475.016079,50.642543,,
06/30/2000,8147.612008,-241.242996,0.0,1.727,25.134,7933.230012,1732.664985,1.450598,0.003168,3.578208,15.25451,25.10627,9543.764807,9329.382811,40.547035,,
09/30/2000,9385.991274,-160.509998,0.0,2.329,21.285999,9249.096275,1747.561013,1.21804,0.002301,3.933859,16.632163,26.770487,10786.355016,10649.460017,47.298342,,
12/31/2000,5963.403452,-150.667999,0.0,2.556,21.546,5836.837453,1788.427043,1.204746,0.003691,2.394638,10.017776,16.05335,7024.030035,6897.464036,29.879176,,
03/31/2001,6174.119284,-147.586005,0.0,2.695,21.174,6050.402279,1804.424969,1.173449,0.0035,2.44986,10.267658,16.56197,6963.813301,6840.096296,30.965139,,
06/30/2001,6490.00069,-207.832001,0.0,2.358,28.964,6313.490689,1796.961984,1.611832,0.004588,2.668933,12.454069,22.581247,7208.501211,7031.99121,32.32532,,
09/30/2001,5113.168888,-213.682006,0.0,2.734,25.948999,4928.169881,1848.388962,1.403871,0.005265,2.270965,10.902331,22.398227,5531.991892,5346.992885,25.292121,,
12/31/2001,5643.491193,-227.486998,0.0,1.964,21.834999,5439.803194,1775.775958,1.229603,0.004014,2.779355,15.094799,40.809645,6073.844464,5870.156465,27.998225,,
03/31/2002,6325.837056,-243.857001,0.0,2.388,19.253,6103.621055,1765.274057,1.090652,0.003154,3.456724,20.0002,80.606714,6788.143275,6565.927274,31.539513,,
06/30/2002,5909.326999,-313.325,0.0,0.481,14.223,5610.705999,1842.36,0.771999,0.002535,3.278245,17.326887,56.035334,6541.904281,6243.283281,29.033309,,
09/30/2002,4288.265715,-298.400993,0.0,0.599,15.174,4005.637722,1834.381002,0.8272,0.003788,2.288557,12.112859,38.156561,4573.205162,4290.577169,20.815428,,
12/31/2002,4129.838681,-327.039001,0.0,0.081,13.978,3816.85868,1876.087992,0.745061,0.003662,2.134184,10.584304,29.195608,4453.908388,4140.928387,19.901343,,
03/31/2003,3825.010868,-333.992997,0.0,0.593,14.073,3505.683871,1891.114059,0.744165,0.004014,1.922704,9.467324,25.648467,4132.623056,3813.296059,18.342745,,
06/30/2003,4796.459152,-350.211,0.0,0.752,13.137,4460.137152,1910.461,0.687635,0.002945,2.419913,12.973246,43.616509,5200.961472,4864.639472,23.337128,,
09/30/2003,5070.866016,-320.642013,0.0,0.825,14.321,4765.370003,1947.667027,0.73529,0.003005,2.547488,13.849921,45.940132,5497.991589,5192.495576,25.033858,,
12/31/2003,6141.182369,-327.551987,0.0,1.295,13.906,5828.831383,2030.609051,0.684819,0.002386,2.966345,16.273197,49.135789,6714.580394,6402.229407,30.613933,,
03/31/2004,5375.977386,-350.513016,0.0,1.251,13.566,5040.28137,2051.779006,0.661182,0.002692,2.410506,12.960753,34.342529,5847.552856,5511.856841,26.579697,,
06/30/2004,5640.723655,-338.654,0.0,1.211,17.733,5321.013655,2084.937988,0.850529,0.003333,2.368353,11.661243,24.867919,6137.385264,5817.675264,28.135351,,
09/30/2004,5311.227918,-331.445007,0.0,3.383,13.218,4996.383911,2102.027026,0.628822,0.002646,2.090378,10.233584,20.526786,5684.199059,5369.355052,26.517691,,
12/31/2004,5365.996177,-412.009,0.0,3.503,13.469,4970.959177,2226.342,0.604983,0.00271,1.993952,9.650268,18.898111,5715.18,5320.143,26.344332,,
03/31/2005,4736.119683,-447.235,0.0,3.074,12.794,4304.752683,2240.435,0.57105,0.002972,1.696985,8.420548,16.773898,5021.81724,4590.45024,22.788392,,
06/30/2005,4676.772256,-497.591,0.0,2.078,15.746,4197.005256,2186.088,0.720282,0.003752,1.646755,8.461278,16.761872,4949.91756,4470.15056,22.34149,,
09/30/2005,4890.198763,,,,,,,,,,,,5030.32724,,,,
12/31/2005,4686.191283,-419.849007,0.0,2.369,8.925,4277.636277,2177.103967,0.409948,0.002086,1.636579,,16.505455,4869.46547,4460.910464,23.116023,,
03/31/2006,5825.661481,-401.449997,0.0,2.523,8.643,5435.377484,2219.498031,0.389412,0.00159,1.997381,,18.64438,6185.259393,5794.975396,29.483696,,
06/30/2006,5756.343593,-485.543,0.0,,8.061,5278.861593,2289.93,0.352019,0.001527,1.844924,,15.67721,6253.21818,5775.73618,28.751186,,
09/30/2006,6662.580714,-351.916014,0.0,0.866,134.503006,6446.033706,2496.287066,5.388123,0.020866,2.126689,10.867038,17.186627,7248.108411,7031.561404,35.010314,,
12/31/2006,5491.633231,-343.509995,0.0,0.945,132.764008,5281.832244,2579.397972,5.147093,0.025136,1.665595,8.661752,13.75051,5882.199285,5672.398298,28.686153,,
03/31/2007,4921.097523,-373.079006,0.0,1.103,134.600998,4683.722515,2650.927051,5.077507,0.028738,1.437684,7.569041,12.089647,5224.64209,4987.267082,25.39146,,
06/30/2007,5230.701794,-460.91,,,129.358,4899.149794,2652.389,4.877037,0.026404,1.500104,6.333996,13.668778,5562.53356,5230.98156,26.618725,,
09/30/2007,4681.225103,-447.294,0.0,,135.581,4369.512103,2682.084,5.055062,0.031029,1.353235,5.835922,13.207886,4962.55268,4650.83968,24.075611,,
12/31/2007,4921.095516,-442.583,0.0,,137.493,4616.005516,2729.44,5.037407,0.029786,1.427764,6.186555,14.097945,4973.3502,4668.2602,25.607499,,
03/31/2008,4133.67515,-492.215,0.0,,155.689,3797.14915,2821.018,5.518894,0.041002,1.168964,5.074259,11.657387,4170.79176,3834.26576,21.274525,,
06/30/2008,4331.26158,-509.805,,,213.02,4034.47658,2889.866,7.371276,0.0528,1.212156,6.706902,11.553583,4368.53565,4071.75065,22.737388,,
09/30/2008,3824.016345,-472.241,0.0,0.0,256.131,3607.906345,2841.279,9.014637,0.070992,1.069097,6.116039,10.769066,3986.9853,3770.8753,20.491668,,
12/31/2008,2510.110655,-457.733,0.0,0.0,301.92,2354.297655,2715.091,11.120069,0.128242,0.735743,5.834936,16.109107,2530.47564,2374.66264,13.590545,,
03/31/2009,2380.815854,-505.932,0.0,0.0,286.064,2160.947854,2558.807,11.179585,0.132379,0.749511,9.517079,,2380.15272,2160.28472,12.471113,,
06/30/2009,2610.191301,-467.941,0.0,0.0,254.651,2396.901301,2215.903,11.491974,0.106242,0.928369,,,2694.6595,2481.3695,13.828303,,
09/30/2009,3627.617452,-530.131,0.0,0.0,319.967,3417.453452,2388.419,13.396603,0.093627,1.413989,,,3622.38768,3412.22368,19.670329,,
12/31/2009,3556.215129,-495.963,0.0,0.0,291.053,3351.305129,2366.754,12.29756,0.086848,1.351476,,,3762.09125,3557.18125,19.282242,,
03/31/2010,3630.221389,-443.39,0.0,0.0,285.507,3472.338389,2365.515,12.069549,0.082223,1.27169,35.207487,,3647.12068,3489.23768,19.952772,,
06/30/2010,3177.3168,-394.86,0.0,0.0,293.504,3075.9608,2278.635,12.880694,0.095419,1.022863,8.170577,22.321598,3193.78752,3092.43152,17.658146,,
09/30/2010,3660.228584,-358.905,0.0,0.0,288.107,3589.430584,2395.64,12.026306,0.080265,1.110988,7.134315,13.497297,3666.01508,3595.21708,20.525161,,
12/31/2010,3972.661932,-410.629,0.0,0.0,306.307,3868.339932,2497.751,12.263312,0.079183,1.136833,6.610524,11.148853,3988.63232,3884.31032,22.123373,,
03/31/2011,4421.173405,-468.196,0.0,0.0,319.273,4272.250405,2587.452,12.339282,0.074732,1.213372,6.860738,11.153914,4432.39888,4283.47588,24.273857,,
06/30/2011,4518.56334,-546.546,0.0,0.0,342.558,4314.57534,2710.824,12.636674,0.079396,1.202725,6.416966,10.029255,4556.00715,4352.01915,24.606628,,
09/30/2011,3580.989901,-568.526,0.0,0.0,306.706,3319.169901,2665.284,11.507442,0.092404,0.91547,4.862512,7.572792,3597.03645,3335.21645,18.880671,,
12/31/2011,4200.407645,-618.566,0.0,0.0,324.302,3906.143645,2707.915,11.976078,0.083024,1.090559,5.841434,9.166016,4222.8621,3928.5981,22.188462,,
03/31/2012,4959.201104,-622.463,0.0,0.0,256.104,4592.842104,2699.27,9.487899,0.055762,1.295828,6.993129,11.023368,5009.12808,4642.76908,26.042646,,
06/30/2012,4225.1706,-652.247,0.0,0.0,254.965,3827.8886,2691.09,9.474414,0.066607,1.097071,6.014475,9.58237,4266.85014,3869.56814,21.688983,,
09/30/2012,4655.021733,-702.083,0.0,0.0,225.074,4178.012733,2733.315,8.23447,0.053871,1.203995,6.792379,10.947925,4692.66192,4215.65292,23.587038,,
12/31/2012,4850.783444,-716.785,0.0,0.0,345.869,4479.867444,2892.851,11.955991,0.077205,1.251268,7.176951,11.457461,4888.07982,4517.16382,25.240207,,
03/31/2013,5203.000924,-712.931,0.0,0.0,403.725,4893.794924,2925.297,13.801163,0.082497,1.360884,8.212567,13.513694,5260.21056,4951.00456,27.539937,,
06/30/2013,5222.87208,-721.939,0.0,0.0,364.283,4865.21608,2887.446,12.616097,0.074875,1.343816,8.288004,13.816377,5288.88708,4931.23108,27.330832,,
09/30/2013,6897.560611,-676.239,0.0,0.0,357.458,6578.779611,2946.891,12.130004,0.054335,1.80741,10.839812,17.660158,6993.1134,6674.3324,36.739741,,
09/12/2020,,-676.239,0.0,0.0,357.458,,2946.891,12.1300041297761,,,,,,,36.7397410341725,,
12/31/2013,,,,,,,,,,,,,,,,,
03/31/2014,,,,,,,,,,,,,,,,,
