Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,1.760417,,1.604167,1.90625,1.583333,,,
12/31/1980,1.677083,-4.733728,1.75,1.802083,1.479167,,,
03/31/1981,1.864583,11.180124,1.697917,1.947917,1.65625,,,
06/30/1981,1.895833,1.675978,1.854167,2.083333,1.8125,,,
09/30/1981,1.5,-20.879121,1.895833,1.895833,1.416667,,,
12/31/1981,1.854167,23.611111,1.479167,1.9375,1.479167,,,
03/31/1982,1.895833,2.247191,1.84375,1.989583,1.739583,,,
06/30/1982,1.6875,-10.989011,1.895833,2.114583,1.677083,,,
09/30/1982,1.854167,9.876543,1.666667,1.96875,1.635417,,,
12/31/1982,2.354167,26.966292,1.875,2.510417,1.833333,,,
03/31/1983,2.666667,13.274336,2.364583,2.802083,2.145833,,,
06/30/1983,2.604167,-2.34375,2.75,2.916667,2.322917,,,
09/30/1983,2.385417,-8.4,2.625,2.635417,2.197917,,,
12/31/1983,2.46875,3.49345,2.385417,2.614583,2.3125,,,
03/31/1984,2.822917,14.345992,2.458333,3.0625,2.447917,,,
06/30/1984,2.614583,-7.380074,2.833333,2.927083,2.427083,,,
09/30/1984,2.59375,-0.796813,2.614583,2.895833,2.395833,,,
12/31/1984,2.895833,11.646586,2.59375,3.010417,2.541667,,,
03/31/1985,3.302083,14.028777,2.895833,3.302083,2.78125,,,
06/30/1985,3.614583,9.463722,3.260417,3.635417,3.0,,,
09/30/1985,3.072917,-14.985591,3.614583,3.875,3.020833,,,
12/31/1985,3.958333,28.813559,3.072917,4.114583,2.8125,,,
03/31/1986,4.645833,17.368421,3.958333,4.822917,3.75,,,
06/30/1986,5.15625,10.986547,4.645833,5.239583,4.229167,,,
09/30/1986,4.458333,-13.535354,5.208333,5.260417,4.375,,,
12/31/1986,4.885417,9.579439,4.4375,5.03125,4.416667,,,
03/31/1987,6.1875,26.652452,4.885417,6.614583,4.885417,,,
06/30/1987,6.020833,-2.693603,6.104167,6.541667,5.385417,,,
09/30/1987,6.9375,15.224913,6.0,7.291667,5.979167,,,
12/31/1987,5.625,-18.918919,7.0,7.083333,4.020833,,,
03/31/1988,5.979167,6.296296,5.666667,6.59375,5.666667,,823.043976,
06/30/1988,5.645833,-5.574913,5.9375,6.302083,4.989583,,823.043976,
09/30/1988,6.25,10.701107,5.635417,6.4375,5.375,,823.043976,
12/31/1988,6.53125,4.5,6.25,6.625,5.895833,,823.043976,
03/31/1989,7.072917,8.293461,6.458333,7.083333,6.208333,,813.551971,
06/30/1989,7.354167,3.976436,7.145833,7.75,7.0,,813.551971,
09/30/1989,9.020833,22.66289,7.375,9.552083,7.364583,,813.551971,
12/31/1989,9.625,6.69746,9.0625,9.895833,8.583333,,813.551971,
03/31/1990,8.729167,-9.307359,9.604167,9.895833,8.270833,7024.744129,809.051971,
06/30/1990,10.979167,25.775656,8.625,11.145833,8.614583,8839.436714,804.743958,
09/30/1990,9.708333,-11.574953,10.958333,11.6875,9.416667,7820.64468,805.109985,
12/31/1990,11.25,15.879828,9.958333,11.729167,9.666667,9068.017702,805.559967,
03/31/1991,12.416667,10.37037,11.229167,13.708333,10.291667,10011.235336,806.046021,
06/30/1991,12.083333,-2.684564,12.375,13.375,11.5,9745.884628,806.046021,
09/30/1991,11.8125,-2.241379,12.229167,12.645833,11.0625,9530.48996,806.555969,
12/31/1991,12.9375,9.52381,11.833333,12.958333,11.291667,10447.858784,806.813965,
03/31/1992,10.625,-17.874396,12.791667,13.208333,10.354167,8581.83403,807.563965,
06/30/1992,10.166667,-4.313725,10.583333,10.979167,9.729167,8213.161896,807.702026,
09/30/1992,10.5625,3.893443,10.166667,11.354167,10.125,8538.386799,807.85199,
12/31/1992,11.520833,9.072978,10.5625,12.0625,10.354167,9355.38462,808.367981,
