Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
11/30/1991,,,,,,,,,,,,,24.625,,
02/29/1992,,,,,,,,,,,,,31.5,,
05/31/1992,,,,,,,,,,,,,23.0,,
08/31/1992,,,,,,,,,,,,,21.6875,,
11/30/1992,,,,,,,,,,,,,19.0,,
02/28/1993,,,,,,,,,,,,,18.9375,,
05/31/1993,,,,,,,,,,,,,15.75,,
08/31/1993,,,,,,,,,,,,,14.25,,
11/30/1993,,,,,,,,,,,,,19.1875,,
02/28/1994,,,,,,,,,,,,,23.0,,
05/31/1994,,,,,,,,,,,,,17.1875,,
08/31/1994,,,,,,,,,,,,,20.0625,,
11/30/1994,,,,,,,,,,,,,19.0,,
02/28/1995,,,,,,,,,,,,,23.375,,
05/31/1995,,,,,,,,,,,,,22.5,,
08/31/1995,,,,,,,,,,,,,31.625,,
11/30/1995,,,,,,,,,,,,,38.6875,,
02/29/1996,,,,,,,,,,,,,41.25,,
05/31/1996,,,,,,,,,,,,,36.625,,
08/31/1996,,,,,,,,,,,,,43.0,,
11/30/1996,,,,,,,,,,,,,36.125,,
02/28/1997,,,,,,,,,,,,,34.875,,
05/31/1997,,,,,,,,,,,,,39.125,,
08/31/1997,,,,,,,,,,,,,35.1875,,
11/30/1997,,,,,,,,,,,,,31.5,,
02/28/1998,,,,,,,,,,,,,38.1875,,
05/31/1998,,,,,,,,,,,,,32.5,,
08/31/1998,,,,,,,,,,,,,18.375,,
11/30/1998,,,,,,,,,,,,,22.875,,
02/28/1999,,,,,,,,,,,,,19.9375,,
05/31/1999,,,,,,,,,,,,,20.9375,,
08/31/1999,,,,,,,,,,,,,15.9375,,
11/30/1999,,,,,,,,,,,,,16.125,,
02/29/2000,,,,,,,,,,,,,13.5,,
05/31/2000,,,,,,,,,,,,,15.375,,
08/31/2000,,,,,,,,,,,,,14.688,,
11/30/2000,,,,,,,,,,,,,11.875,,
02/28/2001,,,,,,,,,,,,,13.75,,
05/31/2001,,,,,,,,,,,,,11.09,,
08/31/2001,,,,,,,,,,,,,11.81,,
11/30/2001,,,,,,,,,,,,,11.75,,
02/28/2002,,,,,,,,,,,,,13.3,,
05/31/2002,,,,,,,,,,,,,14.02,,
08/31/2002,,,,,,,,,,,,,13.24,,
11/30/2002,,,,,,,,,,,,,13.05,,
02/28/2003,,,,,,,,,,,,,8.81,,
05/31/2003,,,,,,,,,,,,,8.74,,
08/31/2003,,,,,,,,,,,,,7.83,,
11/30/2003,,,,,,,,,,,,,7.27,,
02/29/2004,,,,,,,,,,,,,11.3,,
05/31/2004,,,,,,,,,,,,,12.45,,
08/31/2004,,,,,,,,,,,,,15.94,,
11/30/2004,,,,,2.139494,7.11799,,,,,,,17.38,9004.68566,
02/28/2005,,8487.659658,8828.376837,8123.784714,1.971452,6.697305,,,,,,,16.46,8749.82128,
05/31/2005,30.309771,8179.123716,9127.538437,7311.640924,1.566539,4.779789,0.983981,12.830512,49.855999,1.699223,,23.456746,13.08,7470.973603,
08/31/2005,39.242463,8617.142219,9362.412576,7552.484145,1.806036,4.998131,1.145848,17.473243,192.895002,1.71561,,19.200838,16.15,8707.580032,
11/30/2005,23.282847,7973.974282,8754.945802,7357.209466,1.460681,4.092008,0.93464,13.980145,472.152911,1.391625,,13.173811,13.54,7647.397153,
