Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/1995,11547.0,1550.0,2822.0,,,,,,,,,,,-2198.0,,,,-2198.0,,,,,,,,,,2198.0,,,,,,,,,,,,,
06/30/1995,3149.0,1572.0,2834.0,,,,,,,,,,,-1899.0,,,,-1899.0,,,,,,,,,,1899.0,,,,,,,,,,,,,
09/30/1995,3509.0,357.0,3068.0,,,,,,,,,,,-2330.0,,,,-2330.0,,,,,,,,,,2330.0,,,,,,,,,,,,,
12/31/1995,2966.0,660.0,2995.0,,,,,,,,,,,-2570.0,,,,-2570.0,,,,,,,,,,2570.0,,,,,,,,,,,,,
03/31/1996,6014.0,653.0,3091.0,,,,,,,,,,,-1902.0,,,,-1902.0,,,,,,,,,,1902.0,,,,,,,,,,,,,
06/30/1996,6392.0,1903.0,3004.0,,,,,,,,,,,-1866.0,,,,-1866.0,,,,,,,,,,1866.0,,,,,,,,,,,,,
09/30/1996,2821.0,686.0,3283.0,,,,,,,,,,,-2507.0,,,,-2507.0,,,,,,,,,,2507.0,,,,,,,,,,,,,
12/31/1996,4030.0,1204.0,3413.0,,,,,,,,,,,-2506.0,,,,-2506.0,,,,,,,,,,2506.0,,,,,,,,,,,,,
03/31/1997,4708.0,1469.0,3235.0,,,,,,,,,,-6417.0,-1739.0,0.0,,,-1739.0,,,0.0,0.0,0.0,,,,,-4678.0,240.0,-479.0,1081.0,,,,23.0,23.0,0.0,-385.0,,-1469.0,
06/30/1997,5075.0,2530.0,3160.0,,,,,,,,,,-11823.0,-2012.0,0.0,,,-2012.0,,,0.0,0.0,0.0,,,,,-9811.0,6015.0,-508.0,5760.0,,,,507.0,507.0,0.0,256.0,,-733.0,
09/30/1997,9562.0,1125.0,3536.0,,,,,,,,,,-7207.0,-2415.0,0.0,,,-2415.0,,,0.0,0.0,0.0,,,,,-4792.0,-276.0,-541.0,110.0,,,,152.0,152.0,0.0,3.0,,2079.0,
12/31/1997,8289.0,48.0,3652.0,4589.0,,,4589.0,,,,,,-10629.0,-2551.0,0.0,,,-2551.0,,,0.0,0.0,0.0,,,,,-8078.0,3130.0,-492.0,3969.0,,,,81.0,81.0,0.0,-428.0,,790.0,
03/31/1998,7596.0,17646.0,3435.0,,,,,,,,,,-9163.0,-2199.0,0.0,,,-2199.0,,,0.0,0.0,0.0,,,,,-6964.0,1861.0,-520.0,3829.0,,,,-327.0,93.0,-420.0,-1121.0,,294.0,
06/30/1998,7562.0,2381.0,3457.0,,,,,,,,,,-7191.0,-1922.0,0.0,,,-1922.0,,,0.0,0.0,0.0,,,,,-5269.0,-1912.0,-3754.0,2690.0,,,,-272.0,117.0,-389.0,-576.0,,-1541.0,
09/30/1998,3885.0,1001.0,3694.0,,,,,,,,,,-2455.0,-1945.0,0.0,,,-1945.0,,,0.0,0.0,0.0,,,,,-510.0,-1735.0,-517.0,-1558.0,,,,-60.0,,-60.0,400.0,,-305.0,
12/31/1998,4057.0,1043.0,3743.0,,,,,,,,,,-13487.0,-2551.0,0.0,,,-2551.0,,,0.0,0.0,0.0,,,,,-10936.0,7937.0,-557.0,8959.0,,,,-220.0,,-220.0,-245.0,,-1546.0,
03/31/1999,5331.0,1979.0,2157.0,,,,,,,,,,-8115.0,-2054.0,0.0,,,-2054.0,,,-5445.0,12859.0,-18304.0,,,,,-616.0,3863.0,-562.0,4540.0,,,,-136.0,0.0,-136.0,21.0,,1079.0,
06/30/1999,7991.0,2338.0,4075.0,,,,,,,,,,-11849.0,-1707.0,,,,-1707.0,,,-13945.0,25292.0,-39237.0,,,,,3803.0,2548.0,-562.0,2626.0,,,,-110.0,,-110.0,594.0,,-1310.0,
09/30/1999,3873.0,1114.0,3834.0,,,,,,,,,,-4487.0,-2082.0,0.0,,,-2082.0,,,0.0,0.0,0.0,,,,,-2405.0,273.0,-561.0,773.0,,,,-19.0,0.0,-19.0,80.0,,-341.0,
12/31/1999,10619.0,1806.0,4101.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,0.0,18680.0,0.0,18344.0,,,,336.0,336.0,0.0,0.0,,952.0,
03/31/2000,8880.0,2079.0,2208.0,,,,,,,,,,-9318.0,-2841.0,0.0,,,-2841.0,,,-9196.0,15389.0,-24585.0,,,,,2719.0,1815.0,-607.0,3078.0,,,,-78.0,0.0,-78.0,-578.0,,1377.0,
06/30/2000,19126.0,,718.0,,,,,,,,,,-22891.0,-5885.0,0.0,,,-5885.0,,,-22775.0,22211.0,-44986.0,,,,,5769.0,8048.0,-1578.0,8233.0,,,,-192.0,0.0,-192.0,1585.0,,4283.0,
09/30/2000,7454.0,888.0,3810.0,,,,,,,,,,-2973.0,-2033.0,0.0,,,-2033.0,,,0.0,0.0,0.0,,,,,-940.0,-7483.0,-607.0,381.0,,,,7.0,7.0,0.0,-7264.0,,-3002.0,
12/31/2000,7184.0,1077.0,4919.0,,,,,,,,,,-10287.0,-2899.0,0.0,,,-2899.0,,,0.0,0.0,0.0,,,,,-7388.0,2292.0,-566.0,4568.0,,,,-1044.0,585.0,-1629.0,-666.0,,-811.0,
03/31/2001,5138.0,1059.0,3920.0,,,,,,,,,,-5808.0,-1488.0,0.0,,,-1488.0,,,0.0,0.0,0.0,,,,,-4320.0,1201.0,-557.0,1931.0,,,,-801.0,0.0,-801.0,628.0,,531.0,
06/30/2001,8527.0,-752.0,1273.0,,,,,,,,,,-12518.0,-3690.0,0.0,,,-3690.0,,,-21871.0,26132.0,-48003.0,,,,,13043.0,5195.0,-550.0,6839.0,,,,-521.0,0.0,-521.0,-573.0,,1204.0,
09/30/2001,21987.0,,,,,,,,,,,,-10197.0,-6286.0,,,,-6286.0,,,-32445.0,35250.0,-67695.0,,,,,28534.0,-6003.0,-1654.0,-2740.0,,,,-1347.0,,-1347.0,-262.0,,5787.0,
12/31/2001,30.0,-5068.0,4228.0,,,,,,,,,,-5502.0,-2586.0,0.0,,,-2586.0,,,0.0,0.0,0.0,,,,,-2916.0,2052.0,-275.0,2704.0,,,,-38.0,453.0,-491.0,-339.0,,-3420.0,
03/31/2002,5617.0,,,,,,,,,,,,6089.0,-1717.0,,,,-1717.0,,,-6859.0,14855.0,-21714.0,,,,,14665.0,-2910.0,-184.0,-7552.0,,,,4843.0,4900.0,-57.0,-17.0,,8796.0,
06/30/2002,12352.0,,,,,,,,,,,,-2903.0,-5132.0,,,,-5132.0,,,-17376.0,27078.0,-44454.0,,,,,19605.0,-3641.0,-369.0,-9052.0,,,,4992.0,4992.0,,788.0,,5808.0,
09/30/2002,17583.0,,,,,,,,,,,,-427.0,-5084.0,,,,-5084.0,,,-22257.0,38204.0,-60461.0,,,,,26914.0,-8338.0,-555.0,-13112.0,,,,5096.0,5096.0,,233.0,,8818.0,
12/31/2002,-17039.0,-130.0,15098.0,3783.0,,-783.0,4566.0,-238.0,35.0,-650.0,377.0,,-6273.0,2809.0,2809.0,,,0.0,,,-54021.0,0.0,-54021.0,,,,,44939.0,4927.0,0.0,14768.0,,,,-9921.0,0.0,-9921.0,80.0,,-18385.0,
03/31/2003,7775.0,896.0,3331.0,,,,,,,,,,3833.0,-1496.0,0.0,,,-1496.0,,,-6835.0,10749.0,-17584.0,,,,,12164.0,-4624.0,-183.0,-4569.0,,,,-22.0,0.0,-22.0,150.0,,6984.0,
06/30/2003,5999.0,417.0,3261.0,,,,,,,,,,-5410.0,-3582.0,0.0,,,-3582.0,,,-3285.0,8051.0,-11336.0,,,,,1457.0,-2138.0,-183.0,-2282.0,,,,19.0,19.0,0.0,308.0,,-1549.0,
09/30/2003,5685.0,-25.0,3170.0,,,,,,,,,,1277.0,-751.0,0.0,,,-751.0,,,1802.0,15121.0,-13319.0,,,,,226.0,3238.0,-183.0,3442.0,,,,-40.0,0.0,-40.0,19.0,,10200.0,
12/31/2003,-25.0,-793.0,4493.0,,,,,,,,,,-2702.0,-3412.0,0.0,,,-3412.0,,,-6709.0,10555.0,-17264.0,,,,,7419.0,-964.0,-184.0,-980.0,,,,-52.0,0.0,-52.0,252.0,,-3587.0,
03/31/2004,5850.0,1952.0,3329.0,,,,,,,,,,-1501.0,-1275.0,0.0,,,-1275.0,,,0.0,0.0,0.0,,,,,-226.0,-8831.0,-183.0,-7652.0,,,,-60.0,0.0,-60.0,-936.0,,-4482.0,
06/30/2004,6662.0,1165.0,3261.0,,,,,,,,,,-8629.0,-1505.0,0.0,,,-1505.0,,,0.0,0.0,0.0,,,,,-7124.0,26.0,-183.0,-506.0,,,,-41.0,0.0,-41.0,756.0,,-1941.0,
09/30/2004,7375.0,266.0,3168.0,,,,,,,,,,-289.0,-2116.0,0.0,,,-2116.0,,,0.0,0.0,0.0,,,,,1827.0,-5172.0,-183.0,-5088.0,,,,-26.0,0.0,-26.0,125.0,,1914.0,
12/31/2004,6551.0,104.0,3258.0,,,,,,,,,,-9754.0,-1843.0,0.0,,,-1843.0,,,0.0,0.0,0.0,,,,,-7911.0,7856.0,-184.0,4385.0,,,,-24.0,0.0,-24.0,3679.0,,4653.0,
03/31/2005,3945.0,875.0,3214.0,,,,,,,,,,5874.0,-1561.0,0.0,,,-1561.0,,,0.0,0.0,0.0,,,,,7435.0,-9934.0,-183.0,-9267.0,,,,-14.0,0.0,-14.0,-470.0,,-115.0,
06/30/2005,5174.0,946.0,3240.0,,,,,,,,,,3343.0,-5008.0,0.0,,,-5008.0,,,0.0,0.0,0.0,,,,,8351.0,-2307.0,-184.0,-960.0,,,,198.0,447.0,-249.0,-1361.0,,6210.0,
09/30/2005,1345.0,-576.0,3137.0,,,,,,,,,,908.0,-1890.0,0.0,,,-1890.0,,,0.0,0.0,0.0,,,,,2798.0,-7865.0,-185.0,-6903.0,,,,66.0,250.0,-184.0,-843.0,,-5612.0,
12/31/2005,1625.0,150.0,4451.0,,,,,,,,,,4443.0,-2055.0,0.0,,,-2055.0,,,0.0,0.0,0.0,,,,,6498.0,-3448.0,-186.0,-3096.0,,,,75.0,75.0,0.0,-241.0,,2620.0,
03/31/2006,944.0,-1423.0,3008.0,,,,,,,,,,-1752.0,-1838.0,0.0,,,-1838.0,,,0.0,0.0,0.0,,,,,86.0,-3577.0,-186.0,-3424.0,,,,42.0,42.0,0.0,-9.0,,-4385.0,
06/30/2006,8389.0,-317.0,2991.0,,,,,,,,,,-3848.0,-1565.0,0.0,,,-1565.0,,,0.0,0.0,0.0,,,,,-2283.0,2265.0,-188.0,1171.0,,,,95.0,192.0,-97.0,1187.0,,6806.0,
09/30/2006,1552.0,-5248.0,3200.0,,,,,,,,,,-5390.0,-1839.0,0.0,,,-1839.0,,,0.0,0.0,0.0,,,,,-3551.0,1364.0,-94.0,1740.0,,,,79.0,121.0,-42.0,-361.0,,-2474.0,
12/31/2006,-7362.0,-5625.0,7220.0,,,,,,,,,,-5155.0,-1606.0,0.0,,,-1606.0,,,0.0,0.0,0.0,,,,,-3549.0,15900.0,0.0,16345.0,,,,32.0,76.0,-44.0,-477.0,,3383.0,
03/31/2007,2108.0,-282.0,3300.0,,,,,,,,,,1368.0,-1296.0,0.0,,,-1296.0,,,-1619.0,10900.0,-12519.0,,,,,4283.0,-5492.0,0.0,-5089.0,,,,-4.0,27.0,-31.0,-399.0,,-2016.0,
06/30/2007,4083.0,750.0,3279.0,,,,,,,,,,-485.0,-1341.0,0.0,,,-1341.0,,,0.0,0.0,0.0,,,,,856.0,1532.0,0.0,1333.0,,,,24.0,24.0,0.0,175.0,,5130.0,
09/30/2007,5011.0,-380.0,3220.0,,,,,,,,,,-2900.0,-1578.0,0.0,,,-1578.0,,,0.0,0.0,0.0,,,,,-1322.0,-6682.0,0.0,-6998.0,,,,101.0,101.0,0.0,215.0,,-4571.0,
12/31/2007,3974.0,-2811.0,3937.0,,,,,,,,,,-2537.0,-1807.0,0.0,,,-1807.0,,,0.0,0.0,0.0,,,,,-730.0,6409.0,0.0,5598.0,,,,98.0,98.0,0.0,713.0,,7846.0,
03/31/2008,3167.0,70.0,3336.0,,,,,,,,,,-4013.0,-1490.0,0.0,,,-1490.0,,,-1230.0,10936.0,-12166.0,,,,,-1293.0,-1378.0,0.0,-1313.0,,,,63.0,63.0,0.0,-128.0,,-2224.0,
06/30/2008,395.0,-8697.0,5612.0,,,,,,,,,,-1436.0,-1638.0,0.0,,,-1638.0,,,-2065.0,11252.0,-13317.0,,,,,2267.0,-2644.0,0.0,-3084.0,,,,81.0,81.0,0.0,359.0,,-3685.0,
09/30/2008,3881.0,-161.0,2896.0,,,,,,,,,,21433.0,-1761.0,0.0,,,-1761.0,,,9251.0,41914.0,-32663.0,,,,,13943.0,-30536.0,0.0,-30333.0,,,,519.0,519.0,0.0,-722.0,,-5222.0,
12/31/2008,-10805.0,-5978.0,1256.0,,,,,,,,,,-16402.0,-1807.0,0.0,,,-1807.0,,,-8039.0,,-8039.0,,,,,-6556.0,24412.0,0.0,25220.0,,,,93.0,93.0,0.0,-901.0,,-2795.0,
03/31/2009,-499.0,-1427.0,2435.0,,,,,,,,,0.0,4260.0,-1069.0,0.0,0.0,0.0,-1069.0,-1069.0,0.0,4092.0,10124.0,-6032.0,166.0,166.0,0.0,0.0,1071.0,-4611.0,0.0,-3894.0,-3869.0,15410.0,-15435.0,0.0,0.0,0.0,-717.0,-310.0,-1160.0,
06/30/2009,968.0,2261.0,2164.0,,,,,,,,,0.0,8720.0,-1319.0,0.0,0.0,0.0,-1319.0,-1319.0,0.0,2719.0,10060.0,-7341.0,5.0,5.0,0.0,0.0,7315.0,-7178.0,0.0,-8380.0,-1783.0,9872.0,-16469.0,1651.0,1651.0,0.0,-449.0,612.0,3122.0,
09/30/2009,4488.0,997.0,2062.0,,,,,,,,,0.0,-1869.0,-1003.0,0.0,0.0,0.0,-1003.0,-1003.0,0.0,3799.0,11640.0,-7841.0,209.0,209.0,0.0,0.0,-4874.0,-1054.0,0.0,-1451.0,-16.0,10360.0,-11795.0,619.0,619.0,0.0,-222.0,222.0,1787.0,
12/31/2009,7532.0,886.0,1480.0,,,,,,,,,0.0,-10120.0,-1069.0,0.0,0.0,0.0,-1069.0,-1069.0,0.0,3011.0,8189.0,-5178.0,2.0,2.0,0.0,0.0,-12064.0,-9387.0,0.0,-5767.0,-295.0,10352.0,-15824.0,180.0,180.0,0.0,-3800.0,-49.0,-12024.0,
03/31/2010,2091.0,2085.0,1560.0,,,,,,,,,0.0,2348.0,-1068.0,0.0,,0.0,-1068.0,-1068.0,0.0,2694.0,9673.0,-6979.0,0.0,0.0,0.0,0.0,722.0,-701.0,0.0,-935.0,-1042.0,8827.0,-8720.0,530.0,530.0,0.0,-296.0,-276.0,3462.0,
06/30/2010,3070.0,2599.0,1494.0,,,,,,,,,0.0,1267.0,-959.0,0.0,,0.0,-959.0,-959.0,0.0,2456.0,9940.0,-7484.0,0.0,0.0,0.0,0.0,-230.0,-9947.0,0.0,-10160.0,342.0,6455.0,-16957.0,312.0,312.0,0.0,-99.0,-424.0,-6034.0,
09/30/2010,2964.0,1687.0,1326.0,,,,,,,,,0.0,-382.0,-919.0,0.0,0.0,0.0,-919.0,-919.0,0.0,2429.0,9462.0,-7033.0,1318.0,1318.0,0.0,0.0,-3210.0,-3422.0,0.0,-2836.0,-208.0,10522.0,-13150.0,388.0,388.0,0.0,-974.0,510.0,-330.0,
12/31/2010,2036.0,190.0,2223.0,,,,,,,,,0.0,6600.0,-1146.0,0.0,0.0,0.0,-1146.0,-1146.0,0.0,1367.0,8682.0,-7315.0,94.0,94.0,0.0,0.0,6285.0,-11960.0,0.0,-5081.0,-846.0,5017.0,-9252.0,109.0,109.0,0.0,-6988.0,137.0,-3187.0,
03/31/2011,3998.0,2551.0,1330.0,,,,,,,,,0.0,6231.0,-929.0,0.0,0.0,0.0,-929.0,-929.0,0.0,454.0,8444.0,-7990.0,0.0,0.0,0.0,0.0,6706.0,-4120.0,0.0,-3370.0,561.0,9268.0,-13199.0,0.0,0.0,0.0,-750.0,404.0,6513.0,
06/30/2011,3879.0,2398.0,1278.0,,,,,,,,,0.0,-3200.0,-1093.0,0.0,0.0,0.0,-1093.0,-1093.0,0.0,-464.0,8608.0,-9072.0,144.0,144.0,0.0,0.0,-1787.0,-4744.0,0.0,-3747.0,101.0,9245.0,-13093.0,0.0,0.0,0.0,-997.0,228.0,-3837.0,
09/30/2011,2100.0,1649.0,1281.0,,,,,,,,,0.0,591.0,-1113.0,0.0,0.0,0.0,-1113.0,-1113.0,0.0,-446.0,8574.0,-9020.0,6.0,6.0,0.0,0.0,2144.0,-2939.0,0.0,-2176.0,890.0,6557.0,-9623.0,0.0,0.0,0.0,-763.0,-704.0,-952.0,
12/31/2011,1796.0,13615.0,1567.0,,,,,,,,,0.0,-5749.0,-1158.0,0.0,0.0,0.0,-1158.0,-1158.0,0.0,-1425.0,8338.0,-9763.0,183.0,183.0,0.0,0.0,-3349.0,4659.0,0.0,4960.0,1289.0,10851.0,-7180.0,0.0,0.0,0.0,-301.0,-87.0,619.0,
03/31/2012,2144.0,1396.0,1500.0,,,,,,,,,0.0,-4334.0,-1093.0,0.0,0.0,0.0,-1093.0,-1093.0,0.0,-1193.0,7850.0,-9043.0,5.0,5.0,0.0,0.0,-2053.0,124.0,-190.0,302.0,-1651.0,10318.0,-8365.0,-27.0,0.0,-27.0,39.0,162.0,-1904.0,
06/30/2012,3137.0,1040.0,1499.0,,,,,,,,,0.0,-1775.0,-1191.0,0.0,0.0,0.0,-1191.0,-1191.0,0.0,-1899.0,8142.0,-10041.0,59.0,59.0,0.0,0.0,1256.0,-1213.0,-191.0,-458.0,-1362.0,9839.0,-8935.0,-32.0,0.0,-32.0,-532.0,-292.0,-143.0,
09/30/2012,2456.0,1631.0,1453.0,,,,,,,,,0.0,-3850.0,-1319.0,0.0,,0.0,-1319.0,-1319.0,0.0,-2011.0,7941.0,-9952.0,1.0,1.0,0.0,0.0,-521.0,-288.0,-191.0,75.0,902.0,5115.0,-5942.0,-33.0,0.0,-33.0,-139.0,120.0,-1562.0,
12/31/2012,1308.0,1546.0,876.0,,,,,,,,,0.0,-4331.0,-1885.0,0.0,0.0,0.0,-1885.0,-1885.0,0.0,-1772.0,7637.0,-9409.0,-65.0,-65.0,0.0,0.0,-609.0,5082.0,-191.0,4515.0,3319.0,7164.0,-5968.0,-33.0,0.0,-33.0,791.0,61.0,2120.0,
03/31/2013,1831.0,1611.0,1483.0,,,,,,,,,0.0,-5600.0,-1483.0,0.0,0.0,0.0,-1483.0,-1483.0,0.0,-1692.0,8255.0,-9947.0,0.0,0.0,0.0,0.0,-2425.0,2096.0,-392.0,2266.0,-1428.0,11242.0,-7548.0,-10.0,0.0,-10.0,232.0,-166.0,-1839.0,
06/30/2013,4922.0,1233.0,1658.0,,,,,,,,,0.0,-5911.0,-1594.0,0.0,0.0,0.0,-1594.0,-1594.0,0.0,-2356.0,8410.0,-10766.0,250.0,250.0,0.0,0.0,-2211.0,563.0,-393.0,1131.0,-2760.0,9055.0,-5164.0,-77.0,0.0,-77.0,-98.0,-32.0,-458.0,
09/30/2013,3431.0,1272.0,1833.0,,,,,,,,,0.0,-3566.0,-1582.0,0.0,0.0,0.0,-1582.0,-1582.0,0.0,-3235.0,8557.0,-11792.0,160.0,160.0,0.0,0.0,1091.0,1385.0,-394.0,2034.0,961.0,8649.0,-7576.0,-77.0,0.0,-77.0,-178.0,140.0,1390.0,
12/31/2013,315.0,3066.0,1771.0,,,,,,,,,0.0,-4411.0,-1938.0,0.0,0.0,0.0,-1938.0,-1938.0,0.0,-3361.0,8825.0,-12186.0,85.0,85.0,0.0,0.0,803.0,3791.0,-395.0,4232.0,300.0,11597.0,-7665.0,-49.0,0.0,-49.0,3.0,21.0,-284.0,
03/31/2014,3724.0,989.0,1706.0,,,,,,,,,0.0,-7155.0,-1516.0,0.0,0.0,0.0,-1516.0,-1516.0,0.0,-2025.0,8983.0,-11008.0,0.0,0.0,0.0,0.0,-3614.0,1977.0,-493.0,2463.0,-1023.0,11773.0,-8287.0,0.0,0.0,0.0,7.0,-31.0,-1485.0,
06/30/2014,4937.0,1311.0,1742.0,,,,,,,,,0.0,-6200.0,-1912.0,0.0,0.0,0.0,-1912.0,-1912.0,0.0,-2749.0,9294.0,-12043.0,0.0,0.0,0.0,0.0,-1539.0,-196.0,-494.0,1179.0,-2165.0,10982.0,-7638.0,-862.0,0.0,-862.0,-19.0,49.0,-1410.0,
09/30/2014,3678.0,835.0,1908.0,,,,,,,,,0.0,-2239.0,-1881.0,0.0,0.0,0.0,-1881.0,-1881.0,0.0,-6987.0,9330.0,-16317.0,0.0,0.0,0.0,0.0,6629.0,632.0,-483.0,2169.0,396.0,8352.0,-6579.0,-1102.0,0.0,-1102.0,48.0,-324.0,1747.0,
12/31/2014,2168.0,-1904.0,2067.0,,,,,,,,,0.0,-5530.0,-2154.0,0.0,0.0,0.0,-2154.0,-2154.0,0.0,-3415.0,8890.0,-12305.0,0.0,0.0,0.0,0.0,39.0,1010.0,-482.0,1503.0,-1078.0,8936.0,-6355.0,0.0,0.0,0.0,-11.0,-211.0,-2563.0,
03/31/2015,2730.0,1153.0,1916.0,,,,,,,,,0.0,-5238.0,-1800.0,0.0,0.0,0.0,-1800.0,-1800.0,0.0,-3006.0,9251.0,-12257.0,0.0,0.0,0.0,0.0,-432.0,4545.0,-593.0,5426.0,488.0,13624.0,-8686.0,0.0,0.0,0.0,-288.0,-426.0,1611.0,
06/30/2015,4893.0,2160.0,1000.0,1733.0,,,1733.0,,,,,0.0,-3712.0,-1733.0,0.0,0.0,0.0,-1733.0,-1733.0,0.0,-4655.0,9593.0,-14248.0,0.0,0.0,0.0,0.0,2676.0,-804.0,-597.0,-125.0,-312.0,11288.0,-11101.0,-91.0,0.0,-91.0,9.0,152.0,529.0,
09/30/2015,6455.0,2192.0,1100.0,,,,,,,,,0.0,-7714.0,-1825.0,0.0,0.0,0.0,-1825.0,-1825.0,0.0,-7469.0,9788.0,-17257.0,0.0,0.0,0.0,0.0,1580.0,3396.0,-595.0,4053.0,668.0,10964.0,-7579.0,-38.0,0.0,-38.0,-24.0,-348.0,1789.0,
12/31/2015,2148.0,1868.0,3950.0,-3670.0,,,-3670.0,,,,,0.0,-9498.0,-1838.0,0.0,0.0,0.0,-1838.0,-1838.0,0.0,-3957.0,9498.0,-13455.0,0.0,0.0,0.0,0.0,-3703.0,7129.0,-595.0,7794.0,802.0,12984.0,-5992.0,0.0,0.0,0.0,-70.0,-193.0,-414.0,
03/31/2016,4149.0,2452.0,1100.0,,,,,,,,,0.0,-6975.0,-1511.0,0.0,0.0,0.0,-1511.0,-1511.0,0.0,-3003.0,9674.0,-12677.0,0.0,0.0,0.0,0.0,-2461.0,4279.0,-1588.0,6071.0,-121.0,15623.0,-9431.0,-145.0,0.0,-145.0,-59.0,192.0,1645.0,
06/30/2016,7742.0,1970.0,1100.0,,,,,,,,,0.0,-5134.0,-1695.0,0.0,0.0,0.0,-1695.0,-1695.0,0.0,-4766.0,10058.0,-14824.0,0.0,0.0,0.0,0.0,1327.0,-1291.0,-596.0,-667.0,1055.0,9951.0,-11673.0,0.0,0.0,0.0,-28.0,-171.0,1146.0,
09/30/2016,5161.0,957.0,1200.0,,,,,,,,,0.0,-5949.0,-1706.0,0.0,0.0,0.0,-1706.0,-1706.0,0.0,-5723.0,10522.0,-16245.0,0.0,0.0,0.0,0.0,1480.0,-2878.0,-596.0,-2267.0,266.0,6382.0,-8915.0,0.0,0.0,0.0,-15.0,-57.0,-3723.0,
