Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/1989,,,,,,17.999091,8.846564,,8.846564,5.523902,5.141154,5.523902,,37.558783,16.404716,,
09/30/1989,,,,,,18.972275,9.612975,,9.612975,5.967214,5.530556,5.967214,,37.925416,17.060366,,
12/31/1989,,,,,,19.322077,10.176205,,10.176205,6.262801,5.817061,6.262801,,38.456421,15.837838,,
03/31/1990,,,,,,14.94392,5.671129,,5.671129,3.035561,2.832987,3.035561,,46.473428,34.717208,,
06/30/1990,,10.363372,2.768411,6.315437,,16.864731,8.689365,5.593167,8.689365,5.317244,5.014936,5.317245,,38.807449,18.743931,8.420869,
09/30/1990,,10.301083,2.58451,5.362404,,17.644944,9.892253,15.157479,9.892253,6.035166,5.707142,6.035166,,38.99098,18.127054,8.4338,
12/31/1990,,9.221786,2.139114,5.064559,,17.792356,7.909852,-38.250641,7.909852,4.794571,4.489628,4.794571,,39.384829,25.333842,6.885554,
03/31/1991,,10.979769,2.89211,6.367187,,19.526963,10.840503,43.735485,10.840503,6.569332,6.206753,6.569332,,39.400118,15.929841,9.230709,
06/30/1991,,11.598785,3.248506,6.95778,,18.737671,10.567684,27.260205,10.567684,6.390122,6.079072,6.390123,,39.53148,16.949153,9.632889,
09/30/1991,,12.014909,3.065771,6.180935,,19.558442,11.812737,36.201488,11.812737,7.034637,6.687444,7.034637,,40.448709,17.160278,9.953117,
12/31/1991,,14.072451,3.214614,6.992837,,20.242905,13.164572,29.24645,13.164572,7.963821,7.6003,7.963821,,39.505655,13.642658,12.152595,
03/31/1992,,15.180019,3.901304,8.154573,,20.53539,14.284779,30.901597,14.284779,8.653757,8.299166,8.653758,,39.419736,12.025987,13.354472,
06/30/1992,,17.11333,4.606941,9.111237,,21.780617,15.92276,41.531632,15.92276,9.730504,9.362341,9.730505,,38.889338,10.494477,15.317376,
09/30/1992,,18.009695,4.553323,8.547583,,20.588464,14.971379,36.302506,14.971379,9.132275,8.805064,9.132274,,39.001781,12.989479,15.670329,
12/31/1992,,18.107101,4.255905,8.6276,,19.188895,13.718069,17.881955,13.718069,8.573793,8.274315,8.573793,,37.500001,12.732434,15.801626,
03/31/1993,,18.59304,4.949944,9.803575,,20.578383,15.703108,24.065379,15.703108,9.736195,9.441018,9.736195,,37.998292,8.599311,16.994167,
06/30/1993,,18.035267,4.551355,8.523676,,20.234391,14.982973,7.604981,14.982973,9.194097,8.871851,9.194098,,38.636363,11.851852,15.897754,
09/30/1993,,19.693813,4.646943,7.836753,,23.237518,18.245184,27.077032,18.245184,11.058868,10.639992,11.058867,,39.387471,7.922535,18.133564,
12/31/1993,,20.345824,4.781477,8.962946,,21.76194,16.46093,29.728617,16.46093,9.973174,9.589333,9.973173,,39.413061,11.770654,17.950987,
03/31/1994,,18.535616,4.96108,9.233427,,17.842233,11.880962,,11.880962,7.235807,6.923588,7.235807,,39.09747,24.163792,14.056708,
06/30/1994,,16.325266,4.219796,7.56448,,11.338949,,,,,5.311453,,,40.014375,,,
09/30/1994,,11.858992,2.94442,4.868926,,8.201018,,,,,3.348147,,,42.035479,,,
12/31/1994,,8.821588,2.087279,3.722804,,9.630521,,,,,4.245525,,,40.853136,,,
03/31/1995,,7.425497,1.998224,3.613038,,10.021668,,,,,3.841051,,,42.637206,37.922465,4.609566,
06/30/1995,,8.449395,2.12884,3.69983,,19.54016,12.041015,,12.041015,7.107632,6.746726,7.107632,,40.971489,17.211857,6.995097,
09/30/1995,,10.163459,2.762304,4.725469,,20.203835,13.167275,,13.167275,7.778518,7.402032,7.778517,,40.92538,14.667966,8.672686,
12/31/1995,,11.585739,2.839222,5.524097,,18.679095,11.525812,,11.525812,6.85548,6.520631,6.85548,,40.520632,20.151497,9.251039,
03/31/1996,,14.415666,3.553655,6.871472,,22.051182,15.015704,,15.015704,8.938447,8.453325,8.938447,,40.472674,15.312575,12.208257,
06/30/1996,,15.828137,3.447968,6.097783,,16.741153,,,,,8.410883,,,41.318333,14.15427,13.587779,
09/30/1996,,14.368632,3.776506,7.113055,,17.782396,,,,,9.143613,,,40.043566,13.172329,12.475949,
12/31/1996,,15.949254,3.62299,8.111743,,17.562972,,,,,8.900801,,,40.005438,15.231187,13.519993,
03/31/1997,,15.843866,3.57312,7.804803,,16.268291,,,,,8.037451,,,40.923734,19.712358,12.720666,
06/30/1997,,16.226198,3.252528,6.474712,,24.985529,16.138077,,16.138077,9.458186,8.714224,9.458186,,41.392113,11.069372,14.43006,
09/30/1997,,15.570816,3.358052,7.30416,,25.364041,16.189641,,16.189641,9.510133,8.738339,9.510133,,41.257911,15.452422,13.164748,
12/31/1997,,15.292444,2.99872,7.349701,,22.686768,13.253715,,13.253715,7.892006,7.242828,7.892006,,40.454387,8.85795,13.937847,
03/31/1998,,16.491863,3.226105,8.042401,,27.626296,17.437396,,17.437396,10.472767,9.547992,10.472768,,39.940763,14.348881,14.125465,
06/30/1998,,17.597015,3.224722,7.610103,,28.23195,18.234416,25.084108,18.234416,10.851836,9.794848,10.851836,,40.487066,12.450624,15.406077,
09/30/1998,,17.410699,3.254067,8.321892,,26.461715,16.462408,19.070271,16.462408,9.741957,8.822187,9.741957,,40.823016,16.496383,14.538563,
12/31/1998,,16.933903,3.015935,9.037813,,22.898194,13.054513,11.038169,13.054513,7.73009,7.038009,7.73009,,40.786074,19.312817,13.663489,
03/31/1999,,16.122784,2.695489,8.005618,,21.653767,12.338355,,12.338355,7.710671,7.071168,7.710671,,37.506495,18.069843,13.209422,
06/30/1999,,16.624391,2.794606,7.552462,,28.914905,20.079459,26.063592,20.079459,11.803035,10.786543,11.803035,,41.218358,16.198442,13.931499,
09/30/1999,,17.344802,3.120761,8.928235,,27.886991,18.231602,25.352264,18.231602,10.82565,9.813001,10.82565,,40.62151,18.76588,14.089897,
12/31/1999,,19.281204,3.079439,9.221198,,29.655383,19.003635,37.538914,19.003635,11.277324,10.098429,11.277324,,40.657015,18.62229,15.690602,
03/31/2000,,22.704106,3.630624,10.370982,,32.618818,22.442089,46.14221,22.442089,13.247702,11.945309,13.247702,,40.969391,15.244292,19.243026,
06/30/2000,,21.754085,3.770717,9.872505,,31.863905,20.683414,24.275186,20.100545,11.7693,10.440079,11.7693,,41.447855,17.908082,17.858345,
09/30/2000,,21.622683,3.99463,10.726698,,31.239671,19.034628,23.533532,19.034628,11.277826,9.901296,11.277826,,40.751003,15.715207,18.224633,
12/31/2000,,21.350373,3.578562,10.153411,,31.54099,19.981093,28.543868,19.981093,11.836945,10.496728,11.836945,,40.759272,14.181651,18.322538,
03/31/2001,,18.395929,3.289145,9.319981,,30.235177,18.98242,-52.138658,18.98242,11.016842,9.820505,11.016842,,41.962925,12.529811,16.090954,
06/30/2001,,16.986688,3.190476,8.222028,,26.829134,17.135209,,17.135209,10.21044,9.281102,10.21044,,40.412517,16.622833,14.163019,
09/30/2001,,15.528494,2.861042,7.049994,,26.806667,15.214225,,15.214225,9.069801,8.148502,9.069801,,40.386049,19.559065,12.491265,
12/31/2001,,14.862239,2.639186,7.187606,,27.037555,17.87889,,17.87889,10.963641,10.175208,10.963641,,38.678288,16.206678,12.453564,
03/31/2002,,15.200361,2.878189,8.034718,,27.883238,19.212268,20.591779,19.212268,11.664663,10.953179,11.664663,,39.285338,15.079072,12.908288,
06/30/2002,,15.842478,3.036512,7.691739,,28.541582,20.477341,45.583706,20.477341,12.491081,11.744298,12.491081,,39.000473,13.658248,13.678673,
09/30/2002,,16.713619,3.113842,7.57742,,27.812599,19.453854,58.590005,19.453854,12.217327,11.471373,12.217327,,37.198422,14.826651,14.235549,
12/31/2002,,16.724869,3.058481,7.795725,,27.958132,20.229095,196.7729,20.229095,12.601282,11.934529,12.601282,,37.707137,15.438626,14.142779,
03/31/2003,,16.36944,3.179945,8.061176,,27.423858,20.508655,,20.508655,12.650344,12.120473,12.650344,,38.317046,16.57009,13.657009,
06/30/2003,,16.281712,3.290005,8.065108,,28.480745,22.454345,47.549733,22.454345,13.78706,13.260479,13.78706,,38.599592,12.634068,14.22467,
09/30/2003,,17.283116,3.537057,8.651719,,29.873012,24.934841,48.50341,21.111618,12.971431,14.09711,14.558833,,38.557857,12.502105,15.122363,
12/31/2003,,18.889995,3.906483,9.831022,,30.615581,26.400709,44.903566,26.400709,15.961589,15.510029,15.961589,,39.541059,12.623557,16.505406,
03/31/2004,,21.211533,4.467432,10.906229,,30.665258,26.205686,38.735293,26.205686,16.426354,15.94583,16.426354,,37.317595,11.136252,18.849363,
06/30/2004,,21.912645,4.754469,11.501207,,30.224876,25.736032,37.754113,25.736032,16.034156,15.572138,16.034156,,37.697637,11.754172,19.336995,
09/30/2004,,22.4628,5.182502,12.026218,,33.375623,30.34386,-0.910626,28.550016,17.839411,24.534074,24.534074,,37.515234,22.940435,17.309736,
12/31/2004,,20.975695,5.261498,12.24697,,33.355481,30.385206,-9.267302,30.501301,19.237181,27.431968,27.431968,,36.929964,19.503606,16.884678,
03/31/2005,,21.202017,5.27605,13.290938,,34.85535,32.533765,-3.656438,29.233431,17.4001,26.921915,26.921915,,40.478763,22.152073,16.505331,
06/30/2005,,21.043629,5.696316,13.576938,,33.482908,30.180769,-6.522405,32.46871,20.366199,25.766189,25.766189,,37.274384,18.308784,17.190797,
09/30/2005,,20.881825,6.108525,14.103751,,32.905864,29.711099,27.162982,31.670412,19.755011,25.951783,25.951783,,37.623132,21.818809,16.325659,
12/31/2005,,28.491953,12.950326,20.847157,,30.068259,22.385408,10.567097,24.47862,15.061779,110.350528,110.350528,,38.469657,21.788778,22.283905,
03/31/2006,,28.100975,13.059816,22.345694,,28.264913,23.445539,16.989643,24.425153,14.714456,14.261668,14.261668,,39.756955,16.543591,23.452064,
06/30/2006,,27.779616,13.934901,22.562544,,30.31737,25.397796,21.911832,24.366994,15.034193,15.029088,15.029088,,38.300993,16.178716,23.28523,
09/30/2006,,27.119193,13.872411,22.417633,,27.910273,23.046615,17.538459,23.16343,13.944416,13.939856,13.939856,,39.799868,20.642341,21.521156,
12/31/2006,,10.392513,6.582147,8.545314,,28.002697,23.466843,25.14505,24.522561,15.373888,15.413695,15.413695,,37.307169,17.062191,8.619322,
03/31/2007,,10.439615,6.842109,8.746393,,28.199058,23.86186,28.747992,24.023097,15.085781,15.105487,15.105487,,37.203011,17.239642,8.639863,
06/30/2007,,10.63148,7.192195,9.017155,,28.048257,24.226431,16.976655,25.338152,15.836241,15.839143,15.839143,,37.500409,17.854975,8.733232,
09/30/2007,,10.963383,7.393474,9.35428,,27.506609,23.74869,28.856606,24.241631,15.151009,15.137446,15.137446,,37.500044,19.261642,8.851656,
12/31/2007,,10.373913,6.921604,8.645327,,32.617786,28.820017,141.823331,20.81433,13.034491,13.026822,13.026822,,37.377324,22.092663,8.082039,
03/31/2008,,4.066405,2.496963,3.145489,,28.092139,31.891599,182.101021,-32.663526,-21.233188,-24.334067,-21.237428,,,,,
