Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
12/31/2009,34.874,-13.117,50.526,,20.781,-44.705,,0.0,-67.508,0.0,36.902,0.0,0.0,0.0,16.531,-14.075,-8.281,-44.838,-4.124,62.756,71.506,-8.75,1.433,0.0,-23.508,12.518,
03/31/2010,70.065,-0.151,47.381,,6.149,16.686,,22.408,-53.521,0.0,0.0,0.0,0.0,-153.211,1.072,-183.252,79.407,-45.644,-3.361,111.759,0.117,111.642,1.548,0.0,15.105,-33.78,
06/30/2010,16.49,-16.781,153.8,,-29.238,-91.291,,237.618,-272.693,-34.617,-109.337,13.639,0.0,0.0,-7.758,-173.148,-65.341,-98.171,-9.699,-1628.169,,-1628.169,27.166,0.0,1643.532,-221.999,
09/30/2010,121.876,-8.683,123.359,,-53.798,60.998,,343.434,-120.631,-25.533,-78.732,-81.0,0.0,0.0,0.0,37.538,-166.717,-72.108,-6.537,-254.579,,-254.579,1.173,0.0,165.334,-7.303,
12/31/2010,59.793,-1160.272,110.439,,1058.014,-22.977,,1343.665,0.0,-150.901,-5.864,-264.199,0.0,0.0,7.809,1129.936,-929.262,-85.912,-10.558,-2105.378,-269.442,-1835.936,1133.732,0.0,138.854,260.467,
03/31/2011,2.562,-40.247,95.956,,-13.006,-40.141,,394.494,-200.746,-16.964,50.022,-48.55,0.0,0.0,0.0,178.256,-193.708,-64.043,-6.439,-286.168,-16.351,-269.817,0.031,0.0,162.911,-12.89,
06/30/2011,-18.459,-143.829,139.183,,-3.155,-10.658,,215.877,-182.748,-25.098,18.563,3.245,0.0,0.0,-855.955,-826.116,183.609,-64.987,-6.439,-1558.275,-880.764,-677.511,1156.462,0.0,656.848,-660.966,
09/30/2011,120.844,65.845,206.333,,-82.435,-68.899,,201.815,-262.409,-51.089,36.119,-3.245,,-1025.251,953.397,-150.663,-14.325,-128.154,-21.841,143.527,1274.894,-1131.367,0.0,,-7.857,-44.144,
12/31/2011,102.117,-35.183,205.968,,-1.478,-67.19,,831.966,-165.132,-50.919,27.699,0.0,,0.0,-78.156,565.458,-708.252,-129.949,-9.624,-725.693,,-725.693,0.0,,534.793,-40.677,
03/31/2012,71.435,212.979,199.507,,-260.346,-80.705,,715.496,-171.726,-42.353,2.847,0.0,0.0,-317.328,-10.375,176.561,-80.332,-128.942,-20.099,-979.321,-75.392,-903.929,18.591,0.0,1029.439,167.664,
06/30/2012,88.67,1.93,193.239,,-27.042,-79.457,,175.77,-199.919,-43.384,155.621,0.0,0.0,0.0,-74.823,13.265,-152.04,-130.98,-11.019,-615.02,-538.949,-76.071,4.473,0.0,600.506,-50.105,
09/30/2012,213.243,-36.221,202.512,,49.214,-2.262,,119.523,-213.045,-54.621,9.109,0.0,0.0,0.0,-98.669,-237.703,-110.983,-128.667,-26.124,384.634,1737.696,-1353.062,6.378,,-347.204,-135.443,
12/31/2012,90.144,-218.408,193.209,,133.129,-17.786,,966.779,-200.816,-73.812,-40.909,55.0,0.0,-47.828,-80.922,577.492,-725.014,-162.935,0.0,801.326,-261.814,1063.14,1.539,,-1364.944,-57.378,
03/31/2013,129.14,284.829,179.923,,-327.557,-8.055,,3250.691,-161.673,-42.962,-175.567,0.0,0.0,0.0,-55.907,2814.582,-2259.173,-140.528,-7.356,-2127.583,-496.045,-1631.538,5.202,0.0,11.092,684.549,
06/30/2013,74.428,2.299,161.319,,-26.006,-63.184,,369.383,-152.096,-57.825,-275.143,0.0,0.0,0.0,-281.049,-396.73,-77.633,-157.967,0.0,-762.481,,-762.481,1497.14,-482.5,-264.698,-399.935,
09/30/2013,128.68,-5.399,161.426,,12.969,-40.316,,293.596,-227.909,-60.915,-228.731,,,-461.823,-65.402,-751.184,358.773,-160.312,-28.059,792.704,1241.661,-448.957,0.052,0.0,-245.612,-263.731,
12/31/2013,152.741,61.192,171.479,0.0,-98.453,18.523,,1496.075,-303.556,-66.332,-129.861,0.0,0.0,-216.819,-112.253,667.254,-450.559,-162.315,-42.153,1310.37,1051.215,259.155,3.397,0.0,-1559.858,369.436,
03/31/2014,72.243,6.801,165.606,,15.185,-115.349,,81.231,-244.268,-40.922,-235.861,0.0,0.0,0.0,-77.307,-517.127,142.641,-168.241,-1.171,-152.537,-607.496,454.959,7.465,0.0,457.125,-302.243,
06/30/2014,233.623,81.18,167.897,0.0,-113.127,97.673,,788.142,-208.688,-41.884,-293.112,0.0,0.0,0.0,83.055,327.513,-482.595,-168.004,-258.988,-639.706,,-639.706,4.036,-27.643,0.214,78.541,
09/30/2014,144.921,137.915,157.242,0.0,-63.986,-86.25,,785.181,-323.485,-60.921,-607.05,0.0,0.0,0.0,-207.566,-413.841,313.372,-166.014,-9.241,500.564,22.076,478.488,3.584,0.0,-15.521,44.452,
12/31/2014,253.744,410.287,144.392,,-340.897,39.962,,630.934,-287.779,-68.84,640.694,0.0,0.0,-590.39,-209.473,115.146,-330.077,-169.931,-46.026,-459.042,-739.445,280.403,363.162,0.0,-18.24,38.813,
03/31/2015,81.532,346.876,169.242,,-292.575,-142.011,,325.83,-335.959,-42.402,-88.84,9.866,0.0,0.0,-68.844,-200.349,-39.862,-190.585,-22.028,101.484,66.639,34.845,82.068,0.0,-10.801,-158.679,
06/30/2015,274.357,141.918,185.497,,-96.962,43.904,,601.003,-334.558,-49.064,-184.965,0.0,0.0,0.0,-4912.687,-4880.271,4764.926,-190.604,-16.04,2625.03,368.811,2256.219,1.294,0.0,2345.246,159.012,
09/30/2015,400.668,260.65,230.457,0.0,-112.757,22.318,,887.699,-279.682,-68.57,-150.25,0.0,0.0,0.0,-277.812,111.385,-552.645,-211.606,-119.449,-200.473,-235.492,35.019,0.75,0.0,-21.867,-40.592,
12/31/2015,466.512,119.995,263.336,,55.423,27.758,,980.717,-389.705,-77.879,-115.409,0.0,0.0,0.0,-312.171,85.553,-598.418,-211.902,-58.223,-308.443,-207.928,-100.515,6.146,,-25.996,-46.353,
03/31/2016,283.876,209.73,250.0,,-76.563,-99.291,,603.387,-343.955,-52.29,-5.876,197.5,0.0,0.0,-66.477,332.289,-510.508,-222.559,-78.888,-206.829,302.983,-509.812,1.192,0.0,-3.424,105.657,
06/30/2016,311.821,277.079,230.382,,-209.686,14.046,,680.739,-431.59,-66.465,431.852,3.75,0.0,0.0,-52.862,565.424,-914.761,-222.784,-135.375,-556.952,-306.498,-250.454,9.162,0.0,-8.812,-37.516,
09/30/2016,418.92,280.926,211.82,,-113.409,39.583,,575.191,-450.068,-72.584,-85.768,0.0,0.0,0.0,-144.69,-177.919,-198.102,-253.304,-58.593,96.749,-0.03,96.779,27.747,0.0,-10.701,42.899,
12/31/2016,1417.005,442.197,915.848,,138.784,-79.824,,2826.408,-1641.56,-267.61,510.599,202.95,0.0,0.0,-378.749,1252.038,-2125.807,-893.455,-343.55,-898.322,33.435,-931.757,39.47,0.0,-29.95,543.236,
03/31/2017,352.794,204.929,226.591,,-44.448,-34.278,,542.192,-320.986,-51.129,1.885,15.094,0.0,0.0,-130.569,56.487,-820.768,-235.072,-35.989,249.951,-33.745,283.696,1.899,0.0,-801.557,-411.487,
06/30/2017,392.366,268.617,223.7,,-137.566,37.615,,293.915,-394.308,-61.466,-13.102,17.006,0.0,0.0,-69.036,-226.991,-289.85,-235.72,-63.907,-185.919,,-185.919,23.475,0.0,138.476,-124.475,
09/30/2017,615.153,877.893,201.903,,-586.317,121.674,,1518.44,-380.329,-68.545,-89.48,0.0,0.0,0.0,-467.695,512.391,-830.172,-236.468,-32.108,-565.679,0.0,-565.679,5.31,0.0,-1.227,297.372,
12/31/2017,326.933,300.886,223.252,,-145.846,-51.359,,882.056,-510.51,-82.75,60.113,0.0,0.0,-374.605,227.087,201.391,-650.004,-207.59,-103.818,-407.935,317.0,-724.935,2.174,-13.182,80.347,-121.68,
03/31/2018,349.241,367.378,204.081,,-175.149,-47.069,,579.429,-365.837,-38.483,59.08,34.26,0.0,0.0,-116.587,151.862,-490.05,-257.687,-41.402,-155.706,12.138,-167.844,1.233,0.0,-36.488,11.053,
06/30/2018,423.983,336.087,203.673,,-37.797,-77.98,,322.379,-422.767,-54.148,-7.69,0.0,0.0,0.0,-176.41,-338.636,-15.616,-257.558,-80.122,330.721,,330.721,3.089,0.0,0.392,69.731,
09/30/2018,500.694,347.836,246.731,,-158.839,64.966,,405.726,-544.319,-61.036,7.205,0.0,,,-264.907,-457.331,-295.631,-304.331,-46.668,8.689,-502.445,511.134,0.831,0.0,33.71,-252.268,
12/31/2018,529.641,598.06,286.758,,-372.43,17.253,,1002.854,-620.221,-74.274,141.325,0.0,0.0,0.0,-469.375,-19.691,-441.656,-303.791,-56.658,-124.671,-184.252,59.581,1.738,0.0,532.033,68.294,
03/31/2019,494.914,348.546,284.009,,-70.007,-67.634,,595.496,-368.596,-53.95,279.98,0.0,,,-293.291,159.639,-747.379,-336.094,-47.643,-297.908,-24.565,-273.343,2.482,0.0,-68.216,-92.826,
06/30/2019,508.607,385.276,284.376,,-172.646,11.601,,676.802,-386.992,-69.034,-106.853,0.0,0.0,0.0,-191.789,-77.866,-280.581,-336.269,-42.512,145.738,83.539,62.199,1.89,0.0,-49.428,150.16,
09/30/2019,644.139,452.146,282.254,,-202.288,112.027,,496.998,-516.068,-94.561,-69.748,0.0,0.0,0.0,-180.64,-364.019,343.684,-336.599,-40.93,737.675,-115.426,853.101,1.527,0.0,-17.989,623.804,
12/31/2019,616.374,386.991,289.24,,-10.917,-48.94,,562.327,-523.481,-104.758,9.915,0.0,0.0,0.0,-347.107,-403.104,-149.409,-336.698,-33.334,217.19,184.018,33.172,0.183,0.0,3.25,63.861,
03/31/2020,679.093,491.053,345.97,,-140.11,-17.82,,723.887,-443.044,-53.035,-111.773,4.312,0.0,0.0,-2129.52,-2009.173,1049.096,-430.766,-132.025,800.872,-125.166,926.038,0.85,0.0,810.165,-280.984,
06/30/2020,676.256,406.173,398.195,,-208.055,79.943,,534.021,-534.558,-83.305,-33.584,0.0,0.0,0.0,-124.564,-241.99,-693.008,-430.971,-53.521,-176.367,62.685,-239.052,1.001,0.0,-33.15,-258.742,
