Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
12/31/1989,,66.510002,73.999001,2.371,-23.43,119.449997,,,,,,,,,,,,,,,,,
03/31/1990,,-226.341995,71.184998,285.368011,-3.928,126.282997,,,,,,,,,,,,,,,,,
06/30/1990,,82.377998,78.141998,4.639,28.714001,193.873001,,,,,,,,,,,,,,,,,
09/30/1990,,32.710999,81.786003,43.370998,-26.216,131.651993,,,,,,,,,,,,,,,,,
12/31/1990,,60.835999,84.733002,-9.955,62.179001,197.792999,,,,,,,,,,,,,,,,,
03/31/1991,,57.327999,85.366997,-6.529,-23.275999,112.889999,,,,,,,,,,,,,,,,,
06/30/1991,,58.926998,88.216003,-2.733,45.43,189.839996,,,,,,,,,,,,,,,,,
09/30/1991,,-111.914001,89.186996,132.274002,64.267998,173.815002,,,,,,,,,,,,,,,,,
12/31/1991,,40.298,91.167999,-3.597,-16.309999,111.558998,,,,,,,,,,,,,,,,,
03/31/1992,,38.671001,89.529999,-2.825,-22.528999,102.847,,,,,,,,,,,,,,,,,
06/30/1992,,46.466999,92.907997,0.208,23.426001,163.009003,,,,,,,,,,,,,,,,,
09/30/1992,,50.171001,91.515999,-2.73,63.299,202.255997,,,,,,,,,,,,,,,,,
12/31/1992,,52.286999,90.167999,29.924,9.593,181.972,,,,,,,,,,,,,,,,,
03/31/1993,,50.835999,88.040001,-50.944,13.192,101.124001,,,,,,,,,,,,,,,,,
06/30/1993,,41.237999,90.564003,86.833,-39.028,179.606995,,,,,,,,,,,,,,,,,
09/30/1993,,53.078999,97.709,-36.818001,37.292,151.261993,,,,,,,,,,,,,,,,,
12/31/1993,,58.991001,98.539001,0.054,-16.389,141.195007,,,,,,,,,,,,,,,,,
03/31/1994,,56.654999,103.498001,6.512,-29.216,137.449005,,,,,,,,,,,,,,,,,
06/30/1994,,80.813004,124.749001,33.504002,-33.379002,205.686996,,,,,,,,,,,,,,,,,
09/30/1994,,82.250999,117.405998,-10.581,20.521,209.597,,,,,,,,,,,,,,,,,
12/31/1994,,89.57,126.901001,-14.405,-17.16,184.906006,,,-199.128006,,,,,,,,,,,,,,
03/31/1995,,92.808998,105.973999,43.637001,-2.464,239.955994,,,-228.048004,,,,,,,,,,,,,,
06/30/1995,,106.266998,145.798004,40.282001,-24.569,267.778015,,,-188.470001,,,,,,,,,,,,,,
09/30/1995,,95.915001,173.197006,100.079002,-31.341999,337.848999,,,-313.950012,,,,,,,,,,,,,,
12/31/1995,,83.010002,145.572998,-60.768002,24.355,192.169998,,,-249.815994,,,,,,,,,,,,,,
03/31/1996,,48.825001,146.164001,-108.833,16.615,102.771004,,,-217.526001,,,,,,,,,,,,,,
06/30/1996,,62.021999,153.054993,110.709999,-72.726997,253.059998,,,-189.285995,,,,,,,,,,,,,,
09/30/1996,,-295.187988,157.733002,441.660004,4.637,308.84201,,,-278.753998,,,,,,,,,,,,,,
12/31/1996,,71.879997,147.100998,7.454,-5.285,221.149994,,,-103.176003,,,,,,,,,,,,,,
03/31/1997,,67.831001,108.088997,-1.945,-27.948,146.026993,,,-109.490997,,,,,,,,,,,,,,
06/30/1997,,40.241001,178.585999,126.481003,9.941,355.248993,,,-102.791,,,,,,,,,,,,,,
09/30/1997,,85.262001,135.893997,69.211998,-13.694,276.674011,,,-179.266998,,,,,,,,,,,,,,
12/31/1997,,72.995003,129.292007,43.571999,-52.428001,193.431,-106.989998,9.086,-108.707001,0.0,0.0,-7.369,-79.587997,-38.918999,637.846008,26.551001,-61.987,16.667999,-659.390991,-0.356,6.853,,
03/31/1998,,96.543999,129.350006,-20.455999,-22.927999,182.509995,767.651001,20.450001,-118.693001,0.0,0.0,865.893982,-962.210022,-35.881001,-637.846008,0.571,-5.404,12.108,-295.283997,-0.474,-12.049,,
06/30/1998,,84.200996,105.956001,-24.177999,-49.324001,116.654999,32.051998,11.622,-60.125,0.0,0.0,80.555,-175.459,-34.389999,0.0,0.0,-15.258,420.410004,-546.176025,-0.045,-26.752001,,
09/30/1998,,85.070999,105.357002,80.077003,-29.52,240.985001,-261.01001,6.139,-237.921997,0.0,0.0,-29.226999,63.119999,-32.334,0.0,572.724976,0.0,16.458,-507.617004,13.888,43.095001,,
12/31/1998,,78.213997,101.744003,40.608002,-36.487999,184.078003,-141.759003,14.973,-131.578995,0.0,0.0,-25.153,-72.323997,-30.941,0.0,49.272999,-3.342,3.353,-90.667999,0.001,-30.004999,,
03/31/1999,,60.562,102.768997,5.544,-37.167999,131.707001,-128.764999,0.886,-128.399994,0.0,0.0,-1.251,,-30.396999,0.0,217.246002,-107.051003,2.933,-90.071999,0.017,-4.382,,
