Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,31.297001,0.0,175.910004,13.406,50.658001,271.270996,0.0,706.718018,1393.708008,-686.98999,1693.313965,2400.031982,2671.302979,,160.658997,0.0,255.414001,416.072998,692.778992,154.897995,847.676987,1263.749985,0,0.0,251.809998,1155.743042,1407.55304,2671.303024,
06/30/1990,,23.830999,0.0,169.893005,8.872,58.611,261.207001,0.0,698.263,1414.303955,-716.041016,1687.262939,2385.52594,2646.73291,,161.731995,0.0,241.141998,402.873993,682.562012,154.841995,837.404007,1240.278,0,0.0,251.014008,1155.44104,1406.455048,2646.733047,
09/30/1990,,11.155,0.0,163.690994,12.401,53.432999,240.679993,0.0,689.690002,1440.097046,-750.406982,1678.036011,2367.726013,2608.406006,,158.214005,0.0,218.511002,376.725006,655.059998,145.503006,800.563004,1177.28801,0,0.0,250.343002,1180.775024,1431.118027,2608.406036,
12/31/1990,,18.305,0.0,159.302002,9.545,60.633999,247.785995,0.0,683.689026,1462.786011,-779.096985,1659.901978,2343.591004,2591.376953,,74.946999,5.318,323.867004,404.131989,607.804993,144.013,751.817993,1155.949982,0,0.0,250.309006,1185.118042,1435.427048,2591.37703,
03/31/1991,,17.562,0.0,172.535995,8.694,60.926998,259.718994,0.0,672.91803,1486.754028,-813.835999,1648.161011,2321.079041,2580.798096,,154.492004,5.318,255.873993,415.68399,585.54303,144.871002,730.414032,1146.098022,0,0.0,249.798996,1184.901001,1434.699997,2580.798019,
06/30/1991,,11.515,0.0,167.755005,7.563,65.511002,252.343994,0.0,645.97699,1485.993042,-840.015991,1632.411987,2278.388977,2530.73291,,157.960007,5.318,270.847992,434.126007,520.531982,141.848999,662.380981,1096.506989,0,0.0,246.406006,1187.819946,1434.225952,2530.732941,
09/30/1991,,18.985001,0.0,153.466995,9.202,63.935001,245.589005,0.0,631.468994,1508.171997,-876.703003,1620.186035,2251.655029,2497.243896,,173.209,5.318,243.639008,422.165985,483.528015,140.436005,623.96402,1046.130005,0,0.0,245.227997,1205.885986,1451.113983,2497.243988,
12/31/1991,,36.021999,0.0,165.031006,7.551,62.936001,271.540009,0.0,622.416016,1499.857056,-877.440979,1576.628052,2199.044068,2470.583984,,87.344002,5.318,363.936005,456.597992,447.98999,130.388,578.37799,1034.975982,0,0.0,245.089005,1190.519043,1435.608048,2470.58403,
03/31/1992,,20.724001,0.0,169.139008,4.894,69.186996,263.944,0.0,605.138,1507.699951,-902.562012,1572.520996,2177.658997,2441.603027,,171.686996,5.318,288.365997,465.371002,399.605988,128.347,527.952988,993.32399,0,0.0,241.75,1206.529053,1448.279053,2441.603043,
06/30/1992,,27.846001,0.0,169.302994,3.824,66.011002,266.984009,0.0,600.200012,1534.386963,-934.187012,1560.843018,2161.04303,2428.0271,,177.268997,5.318,279.641998,462.229004,386.959991,124.877998,511.83799,974.066994,0,0.0,239.345001,1214.61499,1453.959991,2428.026985,
09/30/1992,,11.074,0.0,166.574005,7.131,67.306999,252.085999,0.0,596.755981,1565.814941,-969.059021,1553.26001,2150.015991,2402.102051,,193.878006,5.318,256.052002,455.247986,355.901001,121.460999,477.362,932.609985,0,0.0,237.279999,1232.212036,1469.492035,2402.10202,
12/31/1992,,16.416,0.0,164.199005,7.237,61.575001,249.427002,0.0,592.971985,1581.517944,-988.546021,1529.635986,2122.607971,2372.034912,,63.479,5.318,393.671997,462.468994,334.717987,125.457001,460.174988,922.643982,0,0.0,237.332001,1212.05896,1449.390961,2372.034943,
03/31/1993,,20.358,0.0,195.656998,9.162,58.597,283.773987,0.0,589.192993,1610.062988,-1020.869995,1521.176025,2110.369019,2394.143066,,180.544006,5.318,285.540009,471.402008,359.096985,123.540001,482.636986,954.038994,0,0.0,237.048004,1203.05603,1440.104034,2394.143028,
06/30/1993,,9.36,0.0,189.815002,10.163,58.395,267.733002,0.0,589.848999,1643.099976,-1053.250977,1510.677979,2100.526978,2368.26001,,177.597,5.318,271.187012,454.10199,367.627991,122.961998,490.589989,944.691978,0,0.0,236.438004,1187.130005,1423.568008,2368.259987,
09/30/1993,,14.161,0.0,186.406006,9.482,61.582001,271.631012,0.0,590.15802,1650.77002,-1060.612061,1505.161987,2095.320007,2366.950928,,203.610992,5.318,253.667999,462.596985,329.320007,123.901001,453.221008,915.817993,0,0.0,236.065994,1215.067017,1451.133011,2366.951004,
12/31/1993,,5.652,0.0,192.854996,7.576,62.377998,268.460999,55.008999,594.46698,1675.753052,-1081.286011,1431.602051,2081.07803,2349.539062,,69.031998,5.318,396.488007,470.838013,261.072998,124.797997,385.870995,856.709008,0,0.0,237.289993,1255.540039,1492.830032,2349.53904,
03/31/1994,,14.876,0.0,217.858002,6.923,58.537998,298.195007,77.468002,589.047974,1707.932983,-1118.88501,1434.859009,2101.374985,2399.570068,,185.686996,5.318,321.378998,512.383972,234.651993,129.514999,364.166992,876.550964,0,0.0,237.987,1285.031982,1523.018982,2399.569946,
06/30/1994,,7.08,0.0,212.320007,7.097,60.557999,287.054993,76.774002,595.877991,1745.121948,-1149.244019,1426.817017,2099.469009,2386.523926,,195.960007,5.318,291.528015,492.806,250.953003,131.391998,382.345001,875.151001,0,0.0,236.623001,1274.75,1511.373001,2386.524002,
09/30/1994,,3.709,0.0,200.779999,9.195,61.707001,275.390991,73.169998,615.465027,1805.333008,-1189.868042,1424.93396,2113.568985,2388.959961,,225.848007,5.318,270.53299,501.699005,261.562988,134.996002,396.55899,898.257996,0,0.0,236.119995,1254.582031,1490.702026,2388.960022,
12/31/1994,,10.888,0.0,229.686996,7.832,61.723,310.130005,72.834999,642.088989,1858.769043,-1216.680054,1420.712036,2135.636024,2445.766113,,89.005997,5.318,436.973999,531.297974,295.552002,137.304993,432.856995,964.154969,0,0.0,236.197998,1245.412964,1481.610962,2445.765931,
03/31/1995,,13.406,0.0,241.889008,5.935,64.968002,326.197998,77.208,640.643982,1904.203003,-1263.55896,1469.41394,2187.265923,2513.464111,,208.595001,5.318,356.786987,570.700012,280.088989,153.242996,433.331985,1004.031998,0,0.0,236.367996,1273.063965,1509.431961,2513.463959,
