Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1996,683.999023,,-361.125,,322.874023,,-269.684998,,,,,53.188999,-24.392,,19.893,,0.0,4.499,28.796999,-8.263,20.534,0.0,,,20.534,0.0,20.534,-0.827,,19.707,19.707,,293.371002,0.07,0.07,0.07,298.858002,0.07,0.07,0.07,
06/30/1996,921.583008,,-485.55899,,436.024017,,-312.73999,,,,,123.283997,-30.694,,21.99,,0.0,8.704,92.589996,-29.219999,63.369999,0.0,,,63.369997,0.0,63.369999,-0.889,,62.480999,62.480999,,292.890015,0.21,0.21,0.21,297.915985,0.21,0.21,0.21,
09/30/1996,1497.916016,,-747.143005,,750.77301,,-444.886993,,,,,305.885986,-37.709999,,28.250999,,0.0,9.459,268.175987,-86.801003,181.375,0.0,,,181.374985,0.0,181.375,-2.838,,178.537,178.537,,289.182007,0.62,0.62,0.62,305.707001,0.59,0.59,0.59,
12/31/1996,1431.833984,,-721.747009,,710.086975,,-523.942017,,,,,186.145004,-38.951999,,30.091999,,0.0,8.86,147.193005,-40.248001,106.945,0.0,,,106.945004,0.0,106.945,-2.837,,104.108,104.108,,287.544006,0.36,0.36,0.36,303.593994,0.35,0.35,0.35,
03/31/1997,693.52002,,-370.709015,,322.811005,,-287.911987,,,,,34.898998,-302.517988,,19.636,,0.0,282.881989,-267.61899,62.994999,-204.623993,0.0,,,-204.623991,0.0,-204.623993,-2.84,,-207.463993,-207.463993,,288.381989,-0.72,-0.72,0.01,288.381989,-0.72,-0.72,0.01,
06/30/1997,972.656006,,-513.81897,,458.837036,,-324.420013,,,,,134.417007,-26.473,,18.514,,0.0,7.959,107.944007,-32.310001,75.634003,0.0,,,75.634006,0.0,75.634003,-2.837,,72.797003,72.797003,,291.737,0.25,0.25,0.25,296.609009,0.25,0.25,0.25,
09/30/1997,1555.347046,,-755.070007,,800.277039,,-442.997986,,,,,357.278992,-39.524,,24.632,,0.0,14.892,317.754992,-94.099998,223.654999,4.61,,,219.044993,0.0,219.044998,-2.838,,216.206998,216.206998,,290.649994,0.74,0.76,0.76,306.869995,0.71,0.73,0.73,
12/31/1997,1613.093018,,-795.018005,,818.075013,,-520.760986,,,,,297.313995,-30.312,,27.348,,0.0,2.964,267.001995,-71.873001,195.128998,0.0,,,195.128994,0.0,195.128998,-1.99,,193.138998,193.138998,,290.962006,0.66,0.66,0.66,306.053009,0.64,0.64,0.64,
03/31/1998,705.164,,-381.246,,323.918,,-281.872,,,,,42.046,-24.29,16.392,16.392,,0.0,7.898,17.756,-5.087,12.669,0.0,,,12.669,0.0,12.669,-1.99,,10.679,10.679,,293.048,0.04,0.04,0.04,298.164,0.04,0.04,0.04,
06/30/1998,1033.509,,-524.269,,509.24,,-448.349,,,,,60.891,-31.134,18.169,18.169,,,12.965,29.757,-25.179,4.578,,,,4.578,,4.578,-1.99,,2.588,2.588,,384.596,0.01,0.01,0.05,423.407,0.01,0.01,0.04,
09/30/1998,1884.843,,-888.753,,996.09,,-580.459,,,,,415.631,-148.304,42.346,42.346,,0.0,105.958,267.327,-98.593,168.734,0.0,,,168.734,0.0,168.734,-1.99,,166.744,166.744,,399.218,0.42,0.42,0.58,435.123,0.39,0.39,0.531,
12/31/1998,1818.355,,-850.27,,968.085,,-769.306,,,,,198.779,-57.076,44.859,44.859,,0.0,12.217,141.703,-53.006,88.696,0.0,,,88.697,0.0,88.698,-1.99,,86.708,86.708,,397.237,0.22,0.22,0.22,424.296,0.2,0.2,0.2,
03/31/1999,688.315002,,-372.94101,,315.373993,,-305.691986,,,,,9.682,-27.102,,24.858,,0.0,2.244,-17.42,4.79,-12.63,-17.679001,,,5.049001,0.0,5.049,-1.99,0.0,3.059,3.059,,396.480011,0.01,-0.04,-0.04,422.264008,0.01,-0.03,-0.03,
06/30/1999,802.271,,-442.612,,359.659,0.0,-308.346,198.511,96.875,,109.835,51.313,-321.699,,27.614,,,294.085,-270.386,59.405,-210.981,-6.647,,,-204.334,0.0,-204.334,-1.99,0.0,-206.324,-206.324,,409.04,-0.5,-0.52,-0.52,409.04,-0.5,-0.52,-0.52,
09/30/1999,1587.703,,-805.881,,781.822,0.0,-440.442,204.722,222.597,,235.72,341.38,-34.55,,36.019,,,-1.469,306.83,-84.685,222.145,86.812,,,135.333,,135.333,,0.0,135.333,135.333,,425.148,0.32,0.52,0.52,429.455,0.32,0.52,0.52,
12/31/1999,1517.201,,-792.035,,725.166,,-550.004,,,,,175.162,-24.022,43.118,43.118,,0.0,-19.096,151.14,-41.287,109.853,128.274,,,-18.421,0.0,-18.421,0.0,0.0,-18.421,-18.421,,425.68,-0.04,-0.04,-0.04,425.68,-0.04,-0.04,-0.04,
03/31/2000,693.260986,,-378.903992,,314.356995,,-358.018005,,,,,-43.660999,-17.983001,,24.356001,,0.0,-6.373,-61.644,17.014,-44.630001,126.606003,,,-171.236003,0.0,-171.235992,0.0,0.0,-171.235992,-171.235992,,425.494995,-0.4,-0.1,-0.1,425.494995,-0.4,-0.1,-0.1,
06/30/2000,817.796997,,-453.917999,,363.878998,,-330.670013,,,,,33.209,-24.919,,35.945,,0.0,-11.026,8.29,-2.285,6.005,0.0,,,6.005,0.0,6.005,0.0,0.0,6.005,6.005,,425.817993,0.01,0.01,0.007,427.782013,0.01,0.01,0.007,
09/30/2000,1583.763,,-917.145,,666.618,0.0,-463.179,224.695,225.209,,238.484,203.439,-68.181,,42.625,,,25.556,135.258,-31.564,103.694,440.56,,,-336.866,,-336.866,,0.0,-336.866,-336.866,,426.394,-0.79,0.24,0.24,426.945,-0.79,0.24,0.24,
12/31/2000,1575.120972,,-819.190002,,755.930969,,-553.007996,,,,,202.923004,-59.403002,,50.053001,,0.0,9.35,143.520002,-38.411999,105.108002,33.98,,,71.128004,0.0,71.127998,0.0,,71.127998,71.127998,,426.949005,0.17,0.25,0.28,428.457001,0.17,0.25,0.28,
03/31/2001,731.948,,-404.724,,327.224,0.0,-315.027,205.319,96.898,,109.708,12.197,-41.427,,34.944,,,6.483,-29.23,7.192,-22.038,12.001,,,-34.039,0.0,-34.039,0.0,0.0,-34.039,-34.039,,429.936,-0.08,-0.05,-0.05,429.936,-0.08,-0.05,-0.05,
06/30/2001,836.280029,,-475.809998,,360.470032,,-310.701996,,,,,49.768002,-56.560001,,39.568001,,0.0,16.992001,-6.792,1.937,-4.855,0.0,,,-4.855,0.0,-4.855,0.0,0.0,-4.855,-4.855,,430.899994,-0.01,-0.01,0.04,430.899994,-0.01,-0.01,0.04,
09/30/2001,1575.245972,,-839.940979,,735.304993,,-416.64801,,,,,318.657013,-43.066001,,39.553001,,0.0,3.513,275.591012,-75.755997,199.835007,0.0,,,199.835015,0.0,199.835007,0.0,0.0,199.835007,199.835007,,431.25,0.46,0.46,0.48,436.31601,0.46,0.46,0.48,
12/31/2001,1561.232056,,-818.062012,,743.170044,,-530.026978,,,,,213.143005,-22.702002,,41.067001,,0.0,-18.365,190.441004,-52.463001,137.977997,0.0,,,137.978003,0.0,137.977997,0.0,0.0,137.977997,137.977997,,431.799988,0.32,0.32,0.34,437.5,0.31,0.31,0.33,
03/31/2002,741.984,,-410.09,,331.894,0.0,-307.378,209.907,82.671,,97.471,24.516,-30.984,,29.607,,,1.377,-6.468,2.517,-3.951,252.194,,,-256.145,0.0,-256.145,0.0,0.0,-256.145,-256.145,,432.64,-0.59,-0.01,-0.01,432.64,-0.59,-0.01,-0.01,
06/30/2002,804.44397,,-450.085999,,354.357971,,-304.026001,,,,,50.332001,-24.683,,29.073,-4.553,0.0,0.163,25.649001,-6.071,19.577999,0.0,,,19.578001,0.0,19.577999,0.0,0.0,19.577999,19.577999,,436.134003,0.04,0.04,0.07,442.162994,0.04,0.04,0.07,
09/30/2002,1669.42395,,-829.023987,,840.399963,,-473.338989,,,,,367.061005,-19.892999,,26.587999,-5.211,0.0,-1.484,347.168005,-93.847,253.320999,-27.252998,,,280.574004,0.0,280.574005,0.0,0.0,280.574005,280.574005,,436.959015,0.64,0.58,0.59,442.151001,0.63,0.57,0.58,
12/31/2002,1669.488037,,-835.153015,,834.335022,,-542.513,,,,,291.821991,-36.674,,28.629,,0.0,8.045,255.147991,-69.054001,186.093994,0.0,,,186.09399,0.0,186.093994,0.0,0.0,186.093994,186.093994,,437.354004,0.43,0.43,0.44,442.234985,0.42,0.42,0.43,
03/31/2003,745.283,,-377.277,,368.006,0.0,-315.376,222.87,83.806,,92.506,52.63,-7.979,11.027,17.427,-6.4,,-3.048,44.651,-11.808,32.843,,,,32.843,0.0,32.843,0.0,0.0,32.843,32.843,,438.265,0.07,0.07,0.07,443.934,0.07,0.07,0.07,
06/30/2003,768.994019,,-412.670013,,356.324005,,-311.278015,,,,,45.046001,-16.224,,18.212,-5.266,0.0,3.278,28.822002,-7.93,20.892,0.0,,,20.892002,0.0,20.892,0.0,0.0,20.892,20.892,,439.700012,0.05,0.05,0.07,445.490997,0.05,0.05,0.07,
09/30/2003,1704.67395,,-864.60498,,840.06897,,-459.912994,,,,,380.156006,-6.724,,21.208,-3.083,0.0,-11.401,373.432006,-103.401001,270.031006,0.0,,,270.031005,0.0,270.031006,0.0,0.0,270.031006,270.031006,,439.315002,0.61,0.61,0.6,444.003998,0.61,0.61,0.6,
12/31/2003,1741.149,,-876.065,,865.084,,-561.137,,,,,303.947,-9.998,19.513,23.73,-4.217,0.0,-9.515,293.949,-80.083,213.866,0.0,,,213.866,0.0,213.866,0.0,0.0,213.866,213.866,,430.8,0.5,0.5,0.5,435.3,0.49,0.49,0.5,
03/31/2004,780.94397,,-429.266998,,351.676971,,-338.96701,,,,,12.71,-0.306,,15.221,-4.896,0.0,-10.019,12.404,-3.411,8.993,0.0,,,8.993,0.0,8.993,0.0,0.0,8.993,8.993,,428.169006,0.02,0.02,0.02,432.239014,0.02,0.02,0.02,
06/30/2004,804.002014,,-437.653992,,366.348022,,-323.132996,,,,,43.215,-10.725,,16.388,-4.144,0.0,-1.519,32.49,-8.935,23.555,0.0,,,23.554999,0.0,23.555,0.0,0.0,23.555,23.555,,419.177002,0.06,0.06,0.06,422.903015,0.06,0.06,0.06,
09/30/2004,1667.46106,,-870.807007,,796.654053,,-435.798004,,,,,360.855988,-9.737,,20.847,-5.238,0.0,-5.872,351.118987,-95.289001,255.830002,0.0,,,255.829986,0.0,255.830002,0.0,0.0,255.830002,255.830002,,414.59201,0.62,0.62,0.62,417.962006,0.61,0.61,0.61,
12/31/2004,1850.379,,-954.333,,896.046,,-582.01,,,,,314.036,-13.795,19.903,25.308,-5.405,0.0,-6.108,300.241,-15.896,284.345,0.0,,,284.345,0.0,284.345,0.0,0.0,284.345,284.345,,415.002,0.69,0.69,0.53,419.268,0.68,0.68,0.52,
03/31/2005,783.119995,,-439.059998,,344.059998,,-338.531006,,,,,5.529,3.418999,5.462,17.547001,-12.085,0.0,-8.881,8.947999,-2.441,6.507,0.0,,,6.506999,0.0,6.507,0.0,0.0,6.507,6.507,,416.096008,0.02,0.02,0.02,421.105011,0.02,0.02,0.02,
06/30/2005,886.822998,,-500.006012,,386.816986,,-358.291992,,,,,28.525,-2.519001,7.231,19.655001,-12.424,0.0,-4.712,26.005999,-119.992996,-93.987,0.0,,,-93.986998,0.0,-93.987,0.0,0.0,-93.987,-93.987,,409.769012,-0.23,-0.23,0.05,409.769012,-0.23,-0.23,0.05,
09/30/2005,1666.14502,,-904.888,,761.257019,,-452.457001,,,,,308.799988,2.539001,16.841999,16.841999,,-12.066,-7.315,311.338989,-86.0,225.339005,0.0,,,225.338989,0.0,225.339005,0.0,0.0,225.339005,225.339005,,403.743011,0.56,0.56,0.56,407.221985,0.55,0.55,0.55,
12/31/2005,1842.927979,,-962.19397,,880.734009,,-559.059021,,,,,321.674988,-15.918999,,22.445999,-9.702,12.066,-8.891001,305.755989,-26.596001,279.160004,0.0,,,279.159988,0.0,279.160004,0.0,0.0,279.160004,279.160004,,400.213013,0.7,0.7,0.69,402.506989,0.69,0.69,0.68,
03/31/2006,793.346985,,-461.389008,,331.957977,,-363.949005,,,,,-31.990999,-4.504,6.383,15.203,-8.82,0.0,-1.879001,-36.494999,66.665001,30.17,0.0,,,30.170002,0.0,30.17,0.0,0.0,30.17,30.17,,388.765991,0.08,0.08,-0.07,391.286987,0.08,0.08,-0.07,
06/30/2006,957.655029,,-541.534973,,416.120056,,-366.209015,,,,,49.910999,-7.556999,9.637,16.077999,-6.441,0.0,-2.08,42.354,-4.974,37.380001,0.0,,,37.38,0.0,37.380001,0.0,0.0,37.380001,37.380001,,386.19101,0.1,0.1,0.08,388.777008,0.1,0.1,0.08,
09/30/2006,1790.312012,,-938.942993,,851.369019,,-529.133972,,,,,322.234985,-17.682,15.837,22.559,-6.722,0.0,1.845,304.552985,-65.528,239.024994,0.0,,,239.024985,0.0,239.024994,0.0,0.0,239.024994,239.024994,,378.627991,0.63,0.63,0.66,382.664001,0.62,0.62,0.65,
12/31/2006,2108.751953,,-1096.5,,1012.251953,,-623.599976,,,,,388.652008,-15.4,17.5,26.0,-8.5,0.0,-2.1,373.252008,-86.900002,286.35199,0.0,,,286.352007,0.0,286.35199,0.0,0.0,286.35199,286.35199,,378.299988,0.76,0.76,0.76,384.0,0.75,0.75,0.75,
03/31/2007,940.265015,,-521.578979,,418.686035,,-398.054993,,,,,20.631001,-4.993,2.523,14.483,-11.96,0.0,2.47,15.638,-3.675,11.963,0.0,,,11.963001,0.0,11.963,0.0,0.0,11.963,11.963,,389.882996,0.03,0.03,0.03,396.75,0.03,0.03,0.03,
06/30/2007,1002.625,,-559.463013,,443.161987,,-406.312988,,,,,36.848999,-0.384,3.65,14.132,-10.482,0.0,-3.266,36.464999,-13.661,22.804001,0.0,,,22.803999,0.0,22.804001,0.0,0.0,22.804001,22.804001,,396.196014,0.06,0.06,0.06,402.839996,0.06,0.06,0.06,
09/30/2007,1838.573975,,-973.862,,864.711975,,-554.184021,,,,,310.528015,-2.84,10.152,16.354,-6.202,0.0,-7.312,307.688015,-70.938004,236.75,0.0,,,236.750011,0.0,236.75,0.0,0.0,236.75,236.75,,386.346008,0.61,0.61,0.69,391.294006,0.61,0.61,0.69,
12/31/2007,2188.626,,-1137.886,,1050.74,,-688.67,,,,,362.07,-18.463,,26.005,-4.661,0.0,-2.881,343.607,-15.131,328.476,0.0,,,328.476,0.0,328.476,0.0,0.0,328.476,328.476,47.3,365.1648,0.9,0.9,0.771,369.0687,0.89,0.89,0.762,
03/31/2008,919.299011,,-522.463013,,396.835999,,-433.371002,,,,,-36.535,-23.267,7.502,16.049,-8.547,0.0,15.765,-59.802,13.156,-46.646,0.0,,,-46.645999,0.0,-46.646,0.0,0.0,-46.646,-46.646,,361.751007,-0.13,-0.13,-0.13,361.751007,-0.13,-0.13,-0.13,
06/30/2008,1112.431,,-617.097,,495.334,,-464.726,,,,,30.608,-15.675,9.295,16.566,-7.271,0.0,6.38,14.933,-3.15,11.783,0.0,,,11.783,0.0,11.783,0.0,0.0,11.783,11.783,,361.262,0.03,0.03,0.03,363.919,0.03,0.03,0.03,
09/30/2008,1946.314941,,-1046.244995,,900.069946,,-584.721008,,,,,315.348999,-8.240999,14.398,20.410999,-6.013,0.0,-6.157,307.108,-69.010002,238.098007,0.0,,,238.097998,0.0,238.098007,0.0,0.0,238.098007,238.098007,,360.881012,0.66,0.66,0.66,362.795013,0.66,0.66,0.66,
12/31/2008,1939.957,,-1047.791,,892.166,,-659.796,,,,,232.37,-6.645,,28.918,-3.212,0.0,-19.061,225.725,-49.324,176.401,0.0,,,176.401,0.0,176.401,0.0,0.0,176.401,176.401,,360.757,0.49,0.49,0.49,363.189,0.49,0.49,0.49,
03/31/2009,785.646,785.646,-439.774,439.774,345.872,0.0,-401.081,401.081,,,0.0,-55.209,-10.241,12.439,15.917,-3.478,2.378,-4.576,-65.45,14.464,-50.986,0.0,0.0,0.0,-50.986,0.0,-50.986,0.0,0.0,-50.986,-19.84665,31.13935,358.891,-0.14,-0.14,-0.0553,358.891,-0.14,-0.14,-0.0553,
06/30/2009,898.197,898.197,-492.137,492.137,406.06,0.0,-373.547,373.547,,,0.0,32.513,-8.696,14.964,17.489,-2.525,-6.246,-0.022,23.817,-2.348,21.469,0.0,0.0,0.0,21.469,0.0,21.469,0.0,0.23,21.699,17.639,-4.06,358.824,0.06,0.06,0.049158,360.881,0.06,0.06,0.04875,
09/30/2009,1791.875,1791.875,-873.26,873.26,918.615,0.0,-582.161,582.161,,,0.0,336.454,-31.821,17.807,19.317,-1.51,-12.259,26.273,304.633,-74.791,229.842,0.0,0.0,0.0,229.842,0.0,229.842,0.0,2.71,232.552,264.54845,31.99645,360.843,0.63,0.63,0.73314,361.925,0.63,0.63,0.718406,
12/31/2009,1955.1,1955.1,-910.9,910.9,1044.2,0.0,-626.8,626.8,,,0.0,417.4,-20.4,18.5,19.1,-0.6,1.193,0.707,397.0,-68.6,328.4,0.0,0.0,0.0,328.4,0.0,328.4,0.0,3.759,332.159,343.3182,11.1592,361.8,0.918074,0.918074,0.948917,364.8,0.910524,0.910524,0.941113,
03/31/2010,880.082,880.082,-448.23,448.23,431.852,0.0,-386.625,386.625,,,0.0,45.227,-11.945,11.171,13.623,-2.452,2.032,-1.258,33.282,-8.44,24.842,0.0,0.0,0.0,24.842,0.0,24.842,0.0,0.0,24.842,34.7474,9.9054,363.231,0.07,0.07,0.095662,366.144,0.07,0.07,0.095662,
06/30/2010,1018.503,1018.503,-528.887,528.887,489.616,0.0,-420.18,420.18,,,0.0,69.436,-7.359,10.662,13.444,-2.782,-3.502,0.199,62.077,-10.502,51.575,0.0,0.0,0.0,51.575,0.0,51.575,0.0,0.597,52.172,53.24195,1.06995,362.819,0.14,0.14,0.146745,365.851,0.14,0.14,0.142925,
09/30/2010,1833.056,1833.056,-895.525,895.525,937.531,0.0,-578.9,578.9,,,0.0,358.631,-12.012,12.001,13.843,-1.842,-0.081,0.092,346.619,-63.357,283.262,0.0,0.0,0.0,283.262,0.0,283.262,0.0,3.186,286.448,265.80095,-20.64705,360.608,0.78,0.78,0.737091,363.483,0.77,0.77,0.713197,
12/31/2010,2124.6,2124.6,-1028.6,1028.6,1096.0,0.0,-667.4,667.4,,,0.0,428.6,-23.8,22.5,23.9,-1.4,4.523,-3.223,404.8,-79.6,325.2,0.0,0.0,0.0,325.2,0.0,325.2,0.0,3.717,328.917,329.03335,0.11635,355.7,0.924703,0.924703,0.925031,360.6,0.912138,0.912138,0.912461,
03/31/2011,951.856,951.856,-478.709,478.709,473.147,0.0,-436.389,436.389,,,0.0,36.758,-15.497,15.653,18.816,-3.163,0.025,-0.181,21.261,-4.654,16.607,0.0,0.0,0.0,16.607,0.0,16.607,0.0,0.0,16.607,22.542,5.935,349.072,0.05,0.05,0.064577,352.707,0.05,0.05,0.064577,
