Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
12/31/1989,-7.376,21.551001,12.384,0.0,-0.215,1.477,-0.395,,0.0,,0.0,,,,,-42.178001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1990,121.778999,35.987,12.376,0.0,-0.308,1.21,-0.395,,0.0,,0.0,,,,,72.908997,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,37.296001,-2.066,12.374,0.0,-0.379,3.738,-0.341,,0.0,,0.0,,,,,23.969999,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,-19.146999,-9.832,12.021,0.0,-0.349,-6.433,-0.39,,0.0,,0.0,,,,,-14.164,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,-10.514,23.986,13.345,0.0,-0.353,1.785,-0.392,,0.0,,0.0,,,,,-48.884998,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,67.612,34.706001,13.328,0.0,-0.526,1.871,-0.392,,0.0,,0.0,,,,,18.625,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,49.308998,-2.402,13.333,0.0,-0.687,2.382,-0.343,,0.0,,0.0,,,,,37.026001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,-4.602,-6.868,13.322,0.0,-1.416,7.911,-0.417,,0.0,,0.0,,,,,-17.134001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,-2.609,21.242001,14.39,0.0,-0.576,2.085,-1.826,1.911,0.0,,0.0,,,,,-39.834999,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,123.394997,43.097,14.388,0.0,-0.678,3.46,-0.389,2.45,0.0,,0.0,,,,,61.067001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,51.924,-1.601,14.416,0.0,-0.678,4.557,-0.389,1.782,0.0,,0.0,,,,,33.837002,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,-16.809999,-7.338,15.006,0.0,-0.968,2.198,,1.557,0.0,,0.0,,,,,-27.264999,,,0.0,,,,,,,,,,,,,0.0,,,-16.809999,
12/31/1992,-32.900002,22.1,15.7,0.0,-0.2,2.7,-0.4,2.1,0.0,,0.0,,,,,-74.900002,,0.1,-28.5,-28.5,0.0,0.0,,,,,,,,,,0.0,,,,
03/31/1993,119.800003,45.099998,15.6,0.0,-0.2,2.7,-0.3,2.3,0.0,,0.0,,,,,54.599998,,0.0,-28.9,-28.9,0.0,0.0,,,,,,,,,,0.0,,,,
06/30/1993,46.599998,-2.3,15.5,0.0,-0.3,2.4,-0.4,1.8,0.0,,0.0,,,,,29.9,,1.6,-25.799999,-25.799999,0.0,0.0,,,,,,,,,,0.0,,,,
09/30/1993,-53.599998,-7.4,15.6,0.0,-0.2,13.2,,-11.1,0.0,,0.0,,,,,-63.700001,,0.0,-41.099998,-38.799999,0.0,-2.3,,,,-41.099999,,,,,,0.0,,,-94.699997,
