Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/29/1989,717.007019,,-471.406006,,245.601013,,-201.304993,,,44.296001,-5.918001,,18.054001,,0.0,-12.136,38.378,-12.79,25.587999,0.0,,,25.588,0.0,25.587999,0.0,,25.587999,25.587999,,155.067993,0.165,0.165,,155.067993,0.165,0.165,0.165,
12/29/1989,755.447021,,-501.035004,,254.412018,,-199.151001,,,55.261002,-9.135,,17.666,,0.0,-8.531,46.126001,-15.335,30.791,0.0,,,30.791001,0.0,30.791,0.0,,30.791,30.791,,157.720001,0.195,0.195,,157.720001,0.195,0.195,0.195,
03/30/1990,772.669983,,-504.127991,,268.541992,,-212.061005,,,56.480999,-4.157999,,17.834999,,0.0,-13.677,52.323,-17.547001,34.776001,0.0,,,34.775999,0.0,34.776001,0.0,,34.776001,34.776001,,160.132004,0.2175,0.2175,,160.132004,0.2175,0.2175,0.2175,
06/30/1990,807.562012,,-498.320007,,309.242005,,-248.813004,,,60.429001,-7.392999,,20.146999,,0.0,-12.754,53.036002,-13.5,39.535999,0.0,,,39.536002,0.0,39.535999,0.0,,39.535999,39.535999,,160.272004,0.2475,0.2475,0.2475,160.272004,0.2475,0.2475,0.2475,
09/28/1990,719.322998,,-477.029999,,242.292999,,-210.110992,,,32.181999,-7.164,,17.882,,0.0,-10.718,25.018,-7.506,17.511999,0.0,,,17.512,0.0,17.511999,0.0,,17.511999,17.511999,,159.324005,0.11,0.11,,159.324005,0.11,0.11,0.11,
12/28/1990,765.374023,,-510.520996,,254.853027,,-225.391006,,,29.462,-122.654001,,19.364,,0.0,103.290001,-93.192001,37.381001,-55.811001,0.0,,,-55.811001,0.0,-55.811001,0.0,,-55.811001,-55.811001,,156.184006,-0.3575,-0.3575,,156.184006,-0.3575,-0.3575,-0.3575,
03/29/1991,750.346008,,-505.781006,,244.565002,,-209.526001,,,35.039001,3.757,,19.343,,0.0,-23.1,38.796001,-11.734,27.062,0.0,,,27.062001,0.0,27.062,0.0,,27.062,27.062,,155.548004,0.175,0.175,,155.548004,0.175,0.175,0.175,
06/30/1991,805.083008,,-557.127991,,247.955017,,-197.453995,,,50.500999,-11.365,,20.806,,0.0,-9.441,39.135999,-8.444,30.691999,0.0,,,30.691999,0.0,30.691999,0.0,,30.691999,30.691999,,155.544008,0.1975,0.1975,0.1975,155.544008,0.1975,0.1975,0.1975,
09/27/1991,685.900024,,-474.072998,,211.827026,,-187.080002,,,24.747,-6.52,,17.733999,,0.0,-11.214,18.227,-5.469,12.758,0.0,,,12.758,0.0,12.758,0.0,,12.758,12.758,,155.707993,0.0825,0.0825,,155.707993,0.0825,0.0825,0.0825,
12/27/1991,755.718018,,-523.197021,,232.520996,,-194.373993,,,38.146999,-10.694001,,16.863001,,0.0,-6.169,27.452999,-8.23,19.223,0.0,,,19.222999,0.0,19.223,0.0,,19.223,19.223,,156.276001,0.1225,0.1225,,156.276001,0.1225,0.1225,0.1225,
