Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
12/31/1997,26.794001,13.81,19.827999,5.648,-0.038,0.87,-0.441,-10.456,0.0,-31.41,-0.449,0.432,,24.327999,-0.666,5.338,,6.286,-16.712999,-12.403,-4.31,,0.0,0.0,-3.562,-13.989,-10.191,-12.367,0.413,1.845,0.0,0.0,-0.082,0.0,2.614,
03/31/1998,52.75,18.735001,20.115,4.386,-0.04,-1.449,-0.435,0.147,0.0,-14.233,-2.338,17.754999,,-1.076,0.369,10.814,,0.0,-17.656,-10.144,-4.126,-3.386,0.0,0.0,0.465,-17.191,-21.587999,-13.224,-8.595,0.377,0.0,0.0,-0.146,0.0,13.971,
06/30/1998,36.493,11.249,22.799999,4.203,-0.028,-2.077,-0.436,-4.615,0.0,31.013,-0.304,-8.365,,-12.497,-2.826,-1.624,,0.0,-32.431999,-32.061001,-3.757,3.386,0.0,0.0,1.242,-31.190001,32.247002,-13.421,43.556999,54.504002,-52.273998,0.0,,-0.265,37.549999,
09/30/1998,15.323,13.195,24.211,4.236,-0.03,-8.272,-0.727,-0.676,0.0,1.351,3.652,-8.81,,-1.338,-2.989,-8.48,,0.0,-36.568001,-28.677,-5.177,-2.714,0.0,0.0,3.543,-33.025002,-34.848,-15.455,-17.917999,0.304,-50.109001,50.0,0.0,-1.67,-52.549999,
12/31/1998,9.588,8.072,19.148001,3.432,-0.252,-0.142,-0.713,-9.254,0.0,-42.661999,-3.54,0.705,,40.653999,-1.83,-4.03,,0.0,-41.215,-23.674999,-4.179,-13.361,0.0,0.0,-1.204,-42.418999,32.499001,-13.505,3.043,48.723,-4.952,0.0,0.0,-0.81,-0.332,
03/31/1999,74.293999,24.405001,20.219,3.717,-0.196,-0.617,-0.06,5.367,0.0,0.356,-1.776,17.209,,-7.72,10.449,2.941,,0.0,-23.816999,-21.544001,-2.273,0.0,0.0,0.0,-0.26,-24.077,-48.157001,-14.81,-33.59,34.487,-36.650002,2.539,0.0,-0.133,2.06,
06/30/1999,43.348999,11.694,20.535999,3.677,-0.304,-0.867,-0.448,-1.69,0.0,39.063999,0.567,-11.613,,-24.503,-4.602,11.838,,0.0,-85.005997,-82.726997,-2.279,0.0,0.0,0.0,2.381,-82.625,39.575001,-14.796,51.813,0.524,-0.403,2.596,0.0,-0.159,0.299,
09/30/1999,16.927,15.471,21.349001,3.782,0.019,-1.231,-0.835,6.864,0.0,-4.201,1.131,-15.107,,-0.017,-0.922,-9.376,,0.0,-39.264,-36.998001,-2.266,0.0,0.0,0.0,1.147,-38.117001,18.320999,-15.06,30.812,0.2,-0.192,2.758,0.0,-0.197,-2.869,
12/31/1999,-13.1,14.607,21.639999,3.773,-0.235,-9.909,-0.059,-5.903,0.0,-54.726002,-11.427,0.962,,20.187,2.081,5.909,,0.0,-134.276001,0.572,-2.362,-132.485992,0.0,0.0,9.572,-124.704002,141.727005,-14.964,-19.07,174.983002,0.0,1.077,0.0,-0.299,3.923,
03/31/2000,115.938004,30.885,27.17,3.891,-0.368,0.997,-0.448,2.214,0.0,-19.874001,3.81,17.862,,33.765999,0.377,15.656,,0.0,-43.922001,-42.310001,-1.612,0.0,0.0,0.0,-6.615,-50.536999,-59.181,-15.174,-33.904999,0.225,-0.41,0.0,-9.834,-0.083,6.22,
06/30/2000,22.688,13.007,27.752,3.303,-0.399,0.346,-0.446,-20.147,0.0,4.13,2.475,-11.704,0.0,22.168,-2.852,-14.945,,30.42,-48.546,-37.299,-2.417,-8.83,0.0,0.0,1.171,-16.955,66.24,-14.867,-0.95,84.181,-1.331,0.0,-0.25,-0.543,71.973,
09/30/2000,1.622,14.519,24.525,7.178,-0.466,2.453,-0.447,-14.447,0.0,-8.573,-1.062,-24.621,0.0,12.675,-0.446,-9.666,,0.724,-70.808998,-37.712002,-2.421,-30.676001,0.0,0.0,-0.741,-70.825996,-11.459,-15.252,4.995,0.492,-2.697,0.192,-0.213,1.024,-80.663002,
12/31/2000,7.154997,15.194003,20.395002,5.374001,-0.479,-18.826,-0.444,40.778,0.0,-182.813995,1.312,-18.167999,,162.264999,11.284,10.328,,0.193,,-42.154003,-2.381,-0.103001,0.0,0.0,-9.384001,-53.82901,51.386002,-15.257,69.561996,2.452998,-5.892,,-0.208,0.92,4.712003,
03/31/2001,62.074001,25.207001,19.997,3.391,-0.474,-0.688,-1.375,-12.742,0.0,2.047,-4.455,53.771999,13.328,-22.702,-9.197,-4.035,,0.0,-48.903,-37.622002,-0.665,-10.616,0.0,0.0,-1.134,-50.036999,-6.978,-15.289,3.294,2.404,-1.827,4.811,0.0,-0.371,5.059,
06/30/2001,-3.891,13.318,19.53,5.922,-0.412,-4.503,0.52,16.172,0.0,162.492,-3.826,-35.762,-68.859,-117.149,11.839,-3.173,,0.089,-50.179,-43.306,-0.654,-6.219,0.0,0.0,40.001,-10.089,12.716,-16.266,16.875,27.555,-20.078,4.686,-0.618,0.562,-1.264,
09/30/2001,85.821999,23.5,21.231001,1.815,-0.343,-1.266,-0.407,0.063,0.0,30.895,2.386,-23.483,20.191999,14.637,-16.708,13.31,,0.0,-87.337997,-55.448002,-0.652,-31.238001,0.0,0.0,0.406,-86.931999,11.687,-16.620001,-70.377998,150.274994,-39.098999,4.452,-0.076,-16.867001,10.577,
12/31/2001,2.395,22.2,41.342,-11.128,1.229,-27.943,1.262,-23.518,0.0,-111.834,5.895,-40.527,36.239,90.214,14.066,4.898,,58.711,-64.88,-112.324,-0.629,48.073,0.0,0.0,13.927,7.758,6.575,-16.725,-54.391,0.566,-3.696,82.451,-0.406,-1.224,16.728,
03/31/2002,109.2,28.9,26.1,9.9,0.0,2.3,0.0,9.3,0.0,-2.3,0.0,41.4,4.4,-15.5,0.0,4.7,,0.2,-48.8,-48.1,-0.7,0.0,-3.3,1.7,-2.5,-52.7,-24.4,-17.3,-14.9,0.0,-1.7,9.6,-0.7,0.6,32.1,
06/30/2002,41.1,22.5,40.7,-9.9,0.0,11.5,0.0,-6.9,0.0,42.4,0.0,-25.2,-5.3,-18.8,0.0,-9.9,,0.0,-52.7,-52.1,-0.6,0.0,0.0,5.5,-70.4,-117.6,19.4,-17.4,29.6,0.2,-1.9,8.6,-0.4,0.7,-57.1,
09/30/2002,47.1,31.3,23.8,21.9,0.0,1.2,0.0,-12.7,0.0,-0.1,0.0,-9.5,-13.9,9.1,0.0,-4.0,,0.1,-45.8,-45.1,-0.7,0.0,0.0,1.5,-3.9,-48.1,25.9,-17.7,31.4,0.0,-1.0,5.4,-0.1,7.9,24.9,
12/31/2002,-25.7,29.8,-17.7,46.5,0.0,-14.3,0.0,-45.3,0.0,-139.7,0.0,11.1,8.6,84.3,0.0,11.0,,6.8,-65.6,-65.0,-0.6,0.0,-77.7,0.0,89.5,-47.0,72.2,-17.8,-42.2,250.1,-125.0,4.7,-0.1,2.5,-0.5,
03/31/2003,112.400002,33.799999,24.4,10.8,0.0,5.8,0.0,11.2,0.0,-220.699997,0.0,34.5,4.6,201.600006,0.0,6.4,,1.4,-29.200001,-28.5,-0.7,0.0,0.0,0.0,-2.1,-29.9,-37.200001,-17.9,24.5,0.0,-65.400002,7.5,-0.8,14.9,45.299999,
06/30/2003,-10.9,3.5,27.6,11.0,0.0,-5.1,0.0,-9.5,0.0,206.699997,0.0,-78.0,-20.299999,-133.899994,0.0,-12.9,,20.1,-41.900002,-41.200001,-0.7,0.0,0.0,0.0,-40.200001,-62.0,30.5,-17.799999,51.700001,0.0,-10.7,10.0,0.0,-2.7,-42.400002,
09/30/2003,0.0,34.799999,29.5,10.0,0.0,12.1,0.0,4.9,0.0,3.9,0.0,-40.099998,-2.0,-60.900002,0.0,7.8,,0.0,-49.599998,-48.799999,-0.8,0.0,0.0,0.0,-3.7,-53.299999,39.700001,-18.4,59.0,0.0,-0.9,6.6,0.0,-6.6,-13.6,
12/31/2003,-59.2,25.7,56.0,9.6,0.0,-14.5,0.0,-55.7,0.0,-192.3,0.0,0.0,-11.3,93.0,0.0,30.3,,11.2,-58.3,-57.5,-0.8,0.0,-102.7,0.0,53.1,-96.7,165.9,-20.8,-120.0,125.0,-10.7,173.6,-0.2,19.0,10.0,
03/31/2004,197.4,43.4,25.7,8.8,0.0,2.9,0.0,-1.0,0.0,60.6,0.0,81.4,13.5,-42.8,0.0,4.9,,1.9,-40.8,-40.5,-0.3,0.0,0.0,0.0,-3.0,-41.9,-144.8,-20.9,-28.0,0.0,-102.3,10.3,0.0,-3.9,10.7,
06/30/2004,49.7,5.4,26.6,9.2,0.0,2.1,0.0,13.3,0.0,103.7,0.0,-28.0,-18.3,-46.2,0.0,-18.1,,1.3,-73.0,-73.0,0.0,0.0,-19.1,0.0,15.6,-75.2,44.2,-21.0,58.0,0.0,-0.9,6.0,0.0,2.1,18.7,
09/30/2004,12.2,35.5,26.1,17.200001,0.0,4.2,0.0,-11.6,0.0,-26.700001,0.0,-68.5,4.7,31.5,0.0,-0.2,,1.5,-85.599998,-85.900002,0.3,0.0,-18.4,0.0,9.7,-92.800003,55.599998,-21.299999,72.400002,0.0,-2.5,6.0,0.0,1.0,-25.0,
12/31/2004,-17.9,58.5,28.6,10.8,0.0,-7.4,0.0,-15.4,0.0,-203.8,0.0,0.8,-4.8,104.5,0.0,10.3,,22.2,-91.7,-91.4,-0.3,0.0,-14.8,0.0,-19.2,-103.5,120.1,-21.2,148.8,0.0,-1.1,4.0,-11.2,0.8,-1.3,
03/31/2005,169.600006,66.699997,41.400002,0.0,0.0,3.1,0.0,-19.4,0.0,4.9,0.0,45.200001,13.3,-14.3,0.0,28.700001,,1.1,-60.400002,-60.200001,-0.2,0.0,-16.5,0.0,-0.6,-76.400002,-84.099998,-21.6,-76.800003,0.0,-0.8,9.9,0.0,5.2,9.1,
06/30/2005,-11.2,24.700001,75.800003,0.0,0.0,-16.200001,0.0,-83.5,0.0,68.0,0.0,-31.700001,-4.2,-42.799999,0.0,-1.3,,1.5,-128.0,-128.199997,0.2,0.0,-13.8,0.0,110.800003,-29.5,14.8,-21.6,46.900002,0.0,-0.4,7.0,0.0,-17.1,-25.9,
09/30/2005,13.9,48.8,33.5,0.0,0.0,-0.1,0.0,-37.4,0.0,-294.4,0.0,-66.0,7.0,309.5,0.0,13.0,,24.8,0.0,-104.7,127.1,0.0,-18.2,0.0,111.6,117.0,-126.7,-22.1,-111.9,0.1,0.0,6.8,0.0,0.4,4.2,
12/31/2005,-109.9,20.3,6.2,0.0,0.0,22.2,0.0,-3.8,0.0,-278.3,0.0,-60.4,-36.0,234.9,0.0,-15.0,,215.8,-120.8,-120.8,0.0,0.0,-34.1,0.0,-145.9,-85.0,195.2,-23.2,109.7,0.0,-2.3,103.6,0.0,7.4,0.3,
03/31/2006,50.700001,60.900002,27.200001,0.0,0.0,6.2,0.0,-5.2,0.0,245.899994,0.0,-54.200001,22.700001,-257.700012,0.0,4.9,,1.2,-65.0,-65.0,0.0,0.0,-27.299999,0.0,-332.899994,-424.0,368.299988,-23.299999,385.600006,,,6.4,,-0.4,-5.0,
06/30/2006,-55.400002,35.700001,29.299999,0.0,0.0,1.8,0.0,14.7,0.0,129.699997,0.0,-113.900002,-19.700001,-127.0,0.0,-6.0,,1.2,-88.599998,-88.599998,0.0,0.0,-14.2,0.0,-277.299988,-378.899994,429.100006,-25.0,309.299988,0.0,-1.4,145.5,0.0,0.7,-5.2,
09/30/2006,105.099998,40.200001,32.0,0.0,0.0,40.900002,0.0,-6.0,0.0,-100.599998,0.0,17.6,-36.0,128.0,0.0,-11.0,,1.5,-101.099998,-101.099998,0.0,0.0,-13.5,0.0,16.200001,-96.900002,6.1,-25.299999,25.6,0.0,0.0,6.3,0.0,-0.5,14.3,
12/31/2006,14.4,22.1,35.6,0.0,0.0,-36.5,0.0,24.0,0.0,-285.0,0.0,-56.0,0.6,264.2,0.0,45.4,,0.6,-87.3,-87.3,0.0,0.0,-5.1,0.0,-19.4,-111.2,88.2,-25.5,-330.9,447.0,-2.6,6.4,0.0,-6.2,-8.6,
03/31/2007,325.899994,140.199997,40.200001,0.0,0.0,8.1,0.0,-39.700001,0.0,146.800003,0.0,104.400002,39.0,-142.199997,0.0,29.1,,0.0,-57.599998,-57.599998,0.0,0.0,-16.6,0.0,13.7,-60.5,-231.300003,-27.9,-194.399994,0.0,-22.0,11.9,0.0,1.1,34.099998,
06/30/2007,64.800003,-15.6,50.599998,0.0,0.0,10.1,0.0,46.400002,0.0,401.700012,0.0,-161.600006,23.6,-106.800003,0.0,-183.600006,,2.3,-97.400002,-97.400002,0.0,0.0,-18.299999,0.0,-58.299999,-171.699997,81.300003,-50.599998,120.599998,0.0,-3.0,13.3,0.0,1.0,-25.6,
09/30/2007,-56.400002,43.900002,52.5,0.0,0.0,-132.300003,0.0,-96.099998,0.0,149.199997,0.0,-123.800003,-6.4,-185.399994,0.0,242.0,,4.5,-95.5,-95.5,0.0,0.0,-19.9,0.0,838.700012,727.799988,-446.799988,-50.700001,-411.600006,1.2,0.0,10.8,0.0,3.5,224.600006,
12/31/2007,-205.1,85.9,51.8,0.0,0.0,180.9,0.0,-173.6,0.0,-608.3,0.0,140.8,-55.3,337.9,0.0,-165.2,,8.8,-142.1,-142.1,0.0,0.0,0.0,10.3,-24.6,-147.6,137.6,-50.9,154.8,23.8,0.0,9.6,0.0,0.3,-215.1,
03/31/2008,488.799988,136.600006,51.200001,0.0,0.0,1.4,0.0,284.299988,0.0,-299.700012,0.0,210.699997,17.799999,244.600006,0.0,-158.100006,,0.0,-68.900002,-68.900002,0.0,0.0,-5.4,0.0,-16.6,-90.900002,-341.299988,-51.799999,-288.200012,0.0,0.0,0.0,0.0,-1.3,56.599998,
06/30/2008,-53.4,24.9,55.9,0.0,0.0,5.0,0.0,-198.1,0.0,255.2,0.0,-505.0,-1.5,231.1,0.0,79.1,,0.0,-129.6,-129.6,0.0,0.0,-12.1,0.0,100.7,-41.0,42.6,-51.7,80.5,68.9,-54.6,0.0,-1.8,1.3,-51.8,
09/30/2008,-734.599976,-58.400002,56.700001,0.0,0.0,59.400002,0.0,24.799999,0.0,267.600006,0.0,-402.0,-111.300003,-457.200012,0.0,-114.199997,,9.2,-156.699997,-156.699997,0.0,0.0,-10.1,0.0,2.2,-155.399994,899.400024,-51.700001,1020.599976,0.0,-0.1,0.0,0.0,-69.400002,9.4,
12/31/2008,49.2,26.4,57.6,0.0,0.0,-3.4,0.0,173.2,0.0,-670.0,0.0,384.3,-29.6,-71.7,0.0,182.4,,21.9,-177.6,-177.6,0.0,0.0,-10.2,0.0,4.8,-161.1,310.6,-51.8,-87.5,643.0,-260.6,0.0,0.0,67.5,198.7,
03/31/2009,852.6,-179.4,56.9,,,-54.3,,493.9,,66.8,,467.4,62.0,-319.3,,258.6,,3.2,-89.3,-89.3,,,-8.6,,1.2,-93.5,-681.5,-52.5,-539.2,107.5,-193.9,,,-3.4,77.6,
06/30/2009,395.9,35.5,57.6,,,17.6,,22.5,,831.0,,-24.0,-72.0,-213.3,,-259.0,,14.4,-98.3,-98.3,,,-6.9,,-4.2,-95.0,-426.2,-52.6,-384.9,181.9,-170.0,,,-0.6,-125.3,
09/30/2009,246.1,51.0,57.5,,,4.5,,18.9,,254.6,,-95.9,114.5,-145.9,,-13.1,,20.3,-154.7,-154.7,,,-8.4,,-2.4,-145.2,-157.9,-52.4,-27.8,89.2,-166.1,,,-0.8,-57.0,
12/31/2009,111.7,24.3,58.9,,,90.0,,63.6,,-305.7,,96.6,-1.3,73.8,,11.5,,6.7,-101.9,-101.9,,,-10.2,,1.6,-103.8,-112.8,-52.5,136.2,162.0,-601.0,,,242.5,-104.9,
03/31/2010,419.4,50.5,64.1,0.0,0.0,27.4,0.0,135.0,0.0,-71.5,,200.8,-37.2,-24.4,0.0,74.7,,55.7,-63.2,-63.2,0.0,0.0,-5.1,0.0,-3.1,-15.7,-189.1,-47.3,-49.4,20.7,-52.0,7.7,0.0,-68.8,214.6,
06/30/2010,339.0,79.9,67.8,0.0,0.0,37.1,0.0,-116.5,0.0,410.8,,-60.4,212.0,-80.1,0.0,-209.7,,4.1,-59.6,-59.6,0.0,0.0,0.0,0.0,5.8,-49.7,-315.3,-47.0,-150.2,0.6,-70.1,11.1,0.0,-59.7,-26.0,
09/30/2010,17.3,21.1,69.0,0.0,0.0,-10.6,0.0,51.5,0.0,101.5,,-165.6,-174.7,-13.9,0.0,139.0,,4.3,-64.3,-64.3,0.0,0.0,0.0,0.0,-2.4,-62.4,-22.7,-47.3,37.0,0.6,-0.5,7.4,0.0,-19.9,-67.8,
12/31/2010,-50.5,72.5,64.9,,,179.9,,-107.5,,-343.2,,76.3,-71.7,92.6,,-14.5,,1.9,-71.7,-71.7,0.0,0.0,-1.8,0.0,0.1,-71.5,135.7,-47.6,-49.5,250.0,-1.1,7.0,,-23.1,13.7,
03/31/2011,395.5,123.5,62.3,0.0,0.0,67.2,0.0,-52.6,0.0,-50.1,,152.7,23.1,-23.8,0.0,93.2,,1.1,-51.2,-51.2,0.0,0.0,-6.2,0.0,0.1,-56.2,-323.0,-48.2,57.9,0.0,-325.0,7.2,0.0,-14.9,16.3,
06/30/2011,192.7,29.9,62.2,,,59.7,,19.9,,286.8,,-66.7,-38.2,-30.3,,-130.6,,2.2,-63.3,-63.3,,,-4.8,0.0,-0.4,-66.3,-110.3,-53.8,-0.3,0.0,-40.2,,,-13.7,16.1,
09/30/2011,46.5,37.6,61.8,0.0,0.0,29.0,0.0,43.7,0.0,58.8,,-157.4,31.4,-2.2,0.0,-56.2,,0.0,-88.7,-92.0,0.0,0.0,-14.6,0.0,-37.5,-144.1,-84.1,-53.7,182.6,0.0,-201.0,0.8,-8.6,-4.2,-181.7,
12/31/2011,83.1,39.5,63.2,0.0,0.0,18.2,0.0,84.9,0.0,-202.1,,34.3,39.0,19.0,0.0,-10.5,,4.3,-106.9,-103.6,0.0,0.0,-12.0,0.0,-15.6,-126.9,39.0,-53.8,63.1,50.0,-9.6,4.3,-6.1,-8.9,-4.8,
03/31/2012,225.8,99.7,62.1,0.0,0.0,29.7,0.0,-166.4,0.0,49.8,,133.0,54.6,-77.7,0.0,41.0,,1.4,-123.0,-123.0,0.0,0.0,-10.4,0.0,-4.7,-136.7,-74.9,-53.8,2.2,0.0,0.0,10.1,-24.6,-8.8,14.2,
06/30/2012,207.9,49.6,62.6,0.0,0.0,35.7,0.0,-17.9,0.0,173.9,,-21.4,-5.0,14.9,0.0,-84.5,,4.5,-126.2,-126.2,0.0,0.0,-5.1,0.0,1.0,-125.8,-98.7,-53.8,-26.5,28.0,-28.2,18.2,-25.5,-10.9,-16.6,
09/30/2012,117.3,66.4,62.9,0.0,0.0,20.9,0.0,7.5,0.0,8.9,,-132.5,17.2,17.8,0.0,48.2,,2.3,-188.6,-188.6,0.0,0.0,-8.5,0.0,8.4,-186.4,61.5,-53.7,131.3,0.0,0.0,26.6,-35.0,-7.7,-7.6,
12/31/2012,22.8,68.8,64.9,0.0,0.0,59.7,0.0,-2.4,0.0,-258.8,,49.8,-60.2,66.8,0.0,34.2,,8.8,-156.6,-156.6,0.0,0.0,-3.4,0.0,-2.5,-153.7,140.2,-53.7,72.1,400.0,-277.0,0.9,-4.8,2.7,9.3,
03/31/2013,319.0,188.3,60.9,,,68.3,,-141.5,,-182.8,,137.9,45.4,24.7,,117.8,,1.1,-147.0,-147.0,,,-1.7,,-324.0,-471.6,197.2,-50.9,74.0,200.0,-22.0,6.4,-2.0,-8.3,44.6,
