Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
08/31/1989,122.529999,30.422001,118.304001,11.51,,,11.51,-37.706001,,,-37.706001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1989,-18.083,37.004002,117.989998,-20.858,,,-20.858,-152.218994,,,-152.218994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1990,67.030998,5.213,117.737999,8.299,,,8.299,-64.219002,,,-64.219002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1990,344.85199,43.125,125.155998,133.589005,,,133.589005,42.981998,,,42.981998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1990,324.217987,43.060001,125.809998,22.777,,,22.777,132.570999,,,132.570999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1990,193.119995,37.473999,129.490997,19.212999,,,19.212999,6.942,,,6.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1991,47.140999,-105.640999,136.684006,82.821999,,,82.821999,-66.723999,,,-66.723999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1991,222.919998,31.004999,142.554993,12.854,,,12.854,36.506001,,,36.506001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1991,163.123001,17.23,139.436005,16.507,,,16.507,-10.05,,,-10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1991,251.822998,26.527,140.259995,26.962999,,,26.962999,58.073002,,,58.073002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/29/1992,-112.315002,-193.358002,141.309998,-107.053001,,,-107.053001,46.785999,,,46.785999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1992,218.190002,35.819,156.151001,30.93,,,30.93,-4.71,,,-4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1992,235.979004,-45.794998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1992,176.669006,35.401001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1993,70.406998,8.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1993,242.026001,55.771999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1993,167.050003,32.851002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1993,212.117004,59.691002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1994,79.858002,31.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1994,308.252991,80.661003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1994,237.651993,61.141998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1994,228.315994,86.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/28/1995,177.270004,63.106998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1995,387.479004,87.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/31/1995,190.576996,75.334,,,,,,,,,,,,-190.576996,,,,-190.576996,,,,,,,,,,190.576996,,,,,,,,,,,,,,,
11/30/1995,234.917999,89.871002,,,,,,,,,,,,-468.700989,,,,-468.700989,,,,,,,,,,468.700989,,,,,,,,,,,,,,,
02/28/1996,170.681,27.156,,,,,,,,,,,,-343.42099,,,,-343.42099,,,,,,,,,,343.42099,,,,,,,,,,,,,,,
05/31/1996,350.403992,115.416,,,,,,,,,,,,-409.542999,,,,-409.542999,,,,,,,,,,409.542999,,,,,,,,,,,,,,,
08/31/1996,279.480988,61.950001,,,,,,,,,,,,-272.549011,,,,-272.549011,,,,,,,,,,272.549011,,,,,,,,,,,,,,,
11/30/1996,269.220012,103.717003,,,,,,,,,,,,-467.231995,,,,-467.231995,,,,,,,,,,467.231995,,,,,,,,,,,,,,,
02/28/1997,330.492004,62.987999,,,,,,,,,,,,-371.303986,,,,-371.303986,,,,,,,,,,371.303986,,,,,,,,,,,,,,,
05/31/1997,498.936005,-40.422001,,,,,,,,,,,-651.893982,-651.893982,,,,-651.893982,,,,,,,,,,0.0,,,,,,,,,,,,-152.957977,,,
08/31/1997,322.654999,164.776993,230.143997,-72.265999,,,-72.265999,,,,,,-158.167007,-260.89199,127.295998,,,-388.187988,,,0.0,0.0,0.0,,,,,102.724983,-99.590997,0.0,-95.740997,,,,3.591,3.591,0.0,-7.441,,64.897003,,,
11/30/1997,348.657013,149.824005,236.712997,-37.880001,,,-37.880001,,,,,,-269.584991,-172.022003,264.092987,,,-436.11499,,,0.0,0.0,0.0,,,,,-97.562988,-51.585999,0.0,-52.105999,,,,4.416,4.416,0.0,-3.896,,27.486,,,
02/28/1998,345.157013,17.711,305.472992,21.973,,,21.973,,,,,,-271.946991,-270.679017,199.610992,,,-470.290009,,,0.0,0.0,0.0,,,,,-1.267974,-161.213,0.0,-168.002,,,,14.583,14.583,0.0,-7.794,,-88.002998,,,
05/31/1998,847.075012,170.718002,246.912003,429.445007,,,429.445007,,,,,,-637.679993,-622.080017,0.0,,,-622.080017,,,0.0,0.0,0.0,,,,,-15.599976,-122.607003,-7.793,-117.550003,,,,11.335,11.335,0.0,-8.599,,86.788002,,,
08/31/1998,395.901001,149.378998,250.177002,-3.655,,,-3.655,,,,,,-417.713989,-484.089007,11.149,,,-495.238007,,,0.0,0.0,0.0,,,,,66.375018,-12.571,0.0,-6.0,,,,1.597,1.597,0.0,-8.168,,-34.383999,36.228001,22.941999,
11/30/1998,491.213989,182.755997,252.195999,56.262001,,,56.262001,,,,,,-286.928986,-219.861984,249.063004,,,-468.924988,,,0.0,0.0,0.0,,,,,-67.067002,264.976991,0.0,260.821991,,,,4.156,4.156,0.0,-0.001,,469.261993,202.257004,56.798,
02/28/1999,151.979004,77.833,263.725006,-189.578995,,,-189.578995,,,,,,-387.104004,-367.884005,3.496,,,-371.380005,,,0.0,0.0,0.0,,,,,-19.219999,-290.213015,0.0,-320.116015,,,,29.903,29.903,0.0,0.0,,-525.338013,362.970001,86.999001,
05/31/1999,733.026001,221.365005,269.019989,242.641006,,,242.641006,,,,,,-357.01001,-354.206016,80.196999,,,-434.403015,,,0.0,0.0,0.0,,,,,-2.803994,-189.797998,0.0,-204.072998,,,,14.276,14.276,0.0,-0.001,,186.218002,,,
08/31/1999,330.119995,159.033997,277.261993,-106.176003,,,-106.176003,,,,,,-258.628998,-358.195007,0.0,,,-358.195007,,,0.0,0.0,0.0,,,,,99.56601,-17.090999,0.0,-12.532,,,,5.631,5.631,0.0,-10.19,,54.400002,111.461998,34.618999,
11/30/1999,346.334015,171.182999,285.359985,-110.209,,,-110.209,,,,,,-542.21698,-480.390991,0.0,,,-480.390991,,,0.0,0.0,0.0,,,,,-61.825989,334.053,0.0,697.087995,,,,-362.476995,7.031,-369.507996,-0.558,,138.169998,193.897995,26.927999,
02/29/2000,199.115005,113.127998,293.72699,-207.740005,,,-207.740005,,,,,,-525.705017,-389.356995,0.0,,,-389.356995,,,0.0,0.0,0.0,,,,,-136.348022,-61.811007,0.0,43.460996,,,,-122.591003,0.0,-122.591003,17.319,,-388.401001,86.449997,37.393002,
05/31/2000,749.672974,244.990997,298.514008,206.167999,,,206.167999,,,,,,-381.56601,-399.475006,0.0,,,-399.475006,,,0.0,0.0,0.0,,,,,17.908997,-429.639991,0.0,-325.442993,,,,-111.545998,2.861,-114.406998,7.349,,-61.533001,57.305,36.32,
08/31/2000,312.187988,168.660004,302.696991,-159.169006,,,-159.169006,,,,,,-342.257996,-340.681,0.0,,,-340.681,,,0.0,0.0,0.0,,,,,-1.576996,138.700003,0.0,134.801003,,,,3.472,3.472,0.0,0.427,,108.629997,36.0,38.0,
11/30/2000,522.379028,193.804001,309.487,19.087999,,,19.087999,,,,,,-392.25,-478.696991,0.0,,,-478.696991,,,0.0,0.0,0.0,,,,,86.446991,348.059004,0.0,343.013003,,,,5.117,5.117,0.0,-0.071,,478.187988,167.0,36.0,
02/28/2001,191.386002,108.689003,325.822998,-243.126007,,,-243.126007,,,,,,-911.971008,-452.996002,0.0,,,-452.996002,,,0.0,0.0,0.0,,,,,-458.975006,205.752,0.0,195.931,,,,9.821,9.821,0.0,0.0,,-514.833008,81.0,59.0,
08/31/2001,328.0,109.0,336.0,-117.0,,,-117.0,,,,,,-483.0,-500.0,0.0,,,-500.0,,,0.0,0.0,0.0,,,,,17.0,144.0,0.0,134.0,,,,10.0,10.0,0.0,0.0,,-11.0,36.0,38.0,
11/30/2001,736.0,245.0,342.0,149.0,,,149.0,,,,,,-432.0,-437.0,0.0,,,-437.0,,,0.0,0.0,0.0,,,,,5.0,-166.0,0.0,-159.0,,,,-7.0,18.0,-25.0,0.0,,138.0,167.0,36.0,
02/28/2002,376.0,120.0,341.0,-85.0,,,-85.0,,,,,,-352.0,-364.0,0.0,,,-364.0,,,0.0,0.0,0.0,,,,,12.0,-52.0,0.0,-8.0,,,,-52.0,37.0,-89.0,8.0,,-28.0,81.0,59.0,
05/31/2002,788.0,236.0,345.0,207.0,,,207.0,,,,,,-345.0,-314.0,0.0,,,-314.0,,,0.0,0.0,0.0,,,,,-31.0,-332.0,0.0,-287.0,,,,-40.0,23.0,-63.0,-5.0,,111.0,28.0,13.0,
08/31/2002,481.0,158.0,339.0,23.0,,,23.0,-39.0,,,-39.0,,-531.0,-536.0,0.0,,,-536.0,,,0.0,0.0,0.0,,,,,5.0,-48.0,-15.0,0.0,,,,-33.0,8.0,-41.0,0.0,,-98.0,7.0,54.0,
