Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/27/1991,544.598999,,-507.460999,,37.138,,-6.221,,,,30.917,-5.048,,6.681,,0.0,,-1.633,25.869,-9.482,16.386999,0.0,,,16.386999,-0.242,16.145,0.0,,16.145,16.145,,99.257996,0.163333,0.163333,,99.257996,0.163333,0.163333,0.163333,
04/03/1992,644.911011,,-348.850006,,296.061005,,-247.544998,,,,48.515999,-10.568,,7.231,,0.0,,3.337,37.947999,-15.266,22.681999,0.0,,,22.681999,0.996,23.677999,0.0,,23.677999,23.677999,,98.019001,0.236667,0.236667,,98.019001,0.236667,0.236667,0.236667,
06/30/1992,605.122009,,-490.838013,,114.283997,,-83.209,,,,31.075001,-4.915,,6.47,,0.0,,-1.555,26.160001,-10.072,16.087999,0.0,,,16.088001,0.0,16.087999,0.0,,16.087999,16.087999,,100.074005,0.16,0.16,,100.074005,0.16,0.16,0.16,
10/02/1992,616.038025,,-498.644989,,117.393036,,-84.999001,,,,32.394001,-4.646,,5.078,,0.0,,-0.432,27.748001,-10.613,17.135,0.0,,,17.135001,0.0,17.135,0.0,,17.135,17.135,,100.056004,0.171667,0.171667,,100.056004,0.171667,0.171667,0.171667,
01/01/1993,608.364014,,-489.346985,,119.017029,,-85.043999,,,,33.973,-3.493,,4.528,,0.0,,-1.035,30.48,-11.659,18.820999,0.0,,,18.820999,0.0,18.820999,0.0,,18.820999,18.820999,,100.290001,0.186667,0.186667,,100.290001,0.186667,0.186667,0.186667,
04/02/1993,650.322998,,-498.876007,,151.446991,,-104.375999,,,,47.070999,-3.21,,4.399,,0.0,,-1.189,43.860999,-17.756001,26.105,0.0,,,26.104998,0.0,26.105,0.0,,26.105,26.105,,99.534256,0.258333,0.258333,,99.534256,0.258333,0.258333,0.258333,
07/02/1993,608.096008,,-483.834015,,124.261993,,-91.755997,,,,32.506001,-2.609,,4.314,,0.0,,-1.705,29.897,-11.735,18.162001,-4.9,,,23.062001,0.0,23.062,0.0,,23.062,23.062,,101.465996,0.226667,0.178333,,101.465996,0.226667,0.178333,0.178333,
10/01/1993,622.309998,,-507.75,,114.559998,,-80.817001,,,,33.743,-2.353,,4.037,,0.0,,-1.684,31.39,-13.123,18.267,0.0,,,18.267,0.0,18.267,0.0,,18.267,18.267,,102.467995,0.178333,0.178333,,102.467995,0.178333,0.178333,0.178333,
12/31/1993,621.361023,,-494.175995,,127.185028,,-89.413002,,,,37.771999,-2.811,,2.811,,0.0,,0.0,34.960999,-13.285,21.676001,0.0,,,21.675999,0.0,21.676001,0.0,,21.676001,21.676001,,103.103943,0.21,0.21,,103.103943,0.21,0.21,0.21,
04/01/1994,730.903015,,-579.263,,151.640015,,-95.721001,,,,55.918999,-3.084,,6.057,,0.0,,-2.973,52.834999,-20.01,32.825001,0.0,,,32.824999,0.0,32.825001,0.0,,32.825001,32.825001,,103.82,0.315,0.315,0.315,103.82,0.315,0.315,0.315,
07/01/1994,738.14502,,-583.661011,,154.484009,,-113.865997,,,,40.618,-5.422,,6.234,,0.0,,-0.812,35.196,-13.374,21.822001,0.0,,,21.822,0.0,21.822001,0.0,,21.822001,21.822001,,104.384002,0.21,0.21,0.21,104.384002,0.21,0.21,0.21,
09/30/1994,788.486023,,-631.877991,,156.608032,,-114.061996,,,,42.546001,-5.573,,6.054,,0.0,,-0.481,36.973001,-14.05,22.923,0.0,,,22.923001,0.0,22.923,0.0,,22.923,22.923,,104.632004,0.22,0.22,0.22,104.632004,0.22,0.22,0.22,
12/30/1994,827.901001,,-661.815002,,166.085999,,-115.282997,,,,50.803001,-7.475,,7.876,,0.0,,-0.401,43.328001,-16.58,26.747999,0.0,,,26.748001,0.0,26.747999,0.0,,26.747999,26.747999,,105.010002,0.255,0.255,0.255,105.010002,0.255,0.255,0.255,
03/31/1995,1017.969909,,-808.249023,,209.720886,,-140.590888,,,,69.129998,-10.915,,8.677,,0.0,,2.238,58.214998,-18.969,39.245998,0.0,,,39.245998,0.0,39.245998,0.0,,39.245998,39.245998,,109.706002,0.36,0.36,0.36,109.706002,0.36,0.36,0.36,
06/30/1995,1082.963013,,-849.724976,,233.238037,,-169.220993,,,,64.016998,-7.395,,9.352,,0.0,,-1.957,56.621998,-20.681,35.941002,0.0,,,35.940998,0.0,35.941002,0.0,,35.941002,35.941002,,152.490005,0.235,0.235,0.315,152.490005,0.235,0.235,0.315,
09/30/1995,1128.647949,,-881.692017,,246.955933,,-175.703995,,,,71.251999,-8.352,,9.284,,0.0,,-0.932,62.899998,-23.330999,39.569,0.0,,,39.568999,0.0,39.569,0.0,,39.569,39.569,,153.199997,0.255,0.255,0.245,153.199997,0.255,0.255,0.245,
12/29/1995,1236.67395,,-956.840027,,279.833923,,-199.113007,,,,80.721001,-34.616,,9.957,,0.0,,24.659,46.105,-26.384001,19.721001,0.0,,,19.721,0.0,19.721001,0.0,,19.721001,19.721001,,155.416,0.125,0.125,0.295,155.416,0.125,0.125,0.295,
03/29/1996,1160.509033,,-908.434998,,252.074036,,-166.647003,,,,85.427002,-7.017,,8.422,,0.0,,-1.405,78.410002,-30.799999,47.610001,0.0,,,47.610003,0.0,47.610001,0.0,,47.610001,47.610001,,115.202003,0.415,0.415,,115.202003,0.415,0.415,0.415,
06/28/1996,1303.891968,,-1037.208008,,266.68396,,-188.059998,,,,78.624001,-6.851,,8.314,,0.0,,-1.463,71.773,-26.496,45.277,0.0,,,45.277,0.0,45.277,0.0,,45.277,45.277,,155.354004,0.29,0.29,0.29,155.354004,0.29,0.29,0.29,
09/27/1996,1355.255005,,-1073.501953,,281.753052,,-197.207993,,,,84.544998,-57.535,,10.708,,0.0,,46.827,27.009998,-13.004,14.006,0.0,,,14.005999,0.0,14.006,0.0,,14.006,14.006,,156.044006,0.09,0.09,0.315,156.044006,0.09,0.09,0.315,
12/27/1996,1421.637939,,-1112.814941,,308.822998,,-211.822006,,,,97.000999,-9.311,,11.937,,0.0,,-2.626,87.689999,-30.299999,57.389999,0.0,,,57.39,0.0,57.389999,0.0,,57.389999,57.389999,,156.988007,0.365,0.365,0.365,156.988007,0.365,0.365,0.365,
03/28/1997,1535.262939,,-1189.647949,,345.61499,,-221.270004,,,,124.345001,-7.505,,9.309,,0.0,,-1.804,116.840001,-41.099998,75.739998,0.0,,,75.740003,0.0,75.739998,0.0,,75.739998,75.739998,,156.891998,0.485,0.485,0.485,156.890624,0.485,0.485,0.485,
06/27/1997,1488.75,,-1171.265991,,317.484009,,-227.367996,,,,90.115997,-217.728004,,10.736,,0.0,,206.992004,-127.612007,180.199997,52.588001,0.0,,,52.58799,0.0,52.588001,0.0,,52.588001,52.588001,,153.584,0.34,0.34,-0.21,157.039993,0.33,0.33,-0.21,
09/26/1997,1578.823975,,-1231.109009,,347.714966,,-244.231995,,,,103.483002,-11.13,,12.43,,0.0,,-1.3,92.353001,-33.799999,58.553001,0.0,,,58.553002,0.0,58.553001,0.0,,58.553001,58.553001,,154.899994,0.38,0.38,0.38,158.235992,0.37,0.37,0.37,
12/26/1997,1664.092041,,-1301.897949,,362.194092,,-244.029007,,,,118.165001,-11.533,,14.427,,0.0,,-2.894,106.632001,-37.5,69.132004,0.0,,,69.132001,0.0,69.132004,0.0,,69.132004,69.132004,,155.501999,0.44,0.44,0.44,158.593994,0.435,0.435,0.435,
04/03/1998,1869.171997,,-1444.944946,,424.227051,,-273.933014,,,,150.294006,-30.798,,13.358,,0.0,,17.440001,119.496006,-39.400002,80.096001,0.0,,,80.096004,0.0,80.096001,0.0,,80.096001,80.096001,,156.414993,0.51,0.51,0.6,160.113007,0.5,0.5,0.59,
07/03/1998,2203.399902,,-1747.5,,455.899902,,-319.399994,,,,136.5,-8.7,,13.8,-3.384,0.0,,-1.716,127.8,-43.200001,84.599998,0.0,,,84.599999,0.0,84.599998,0.0,,84.599998,84.599998,,165.330002,0.51,0.51,0.51,168.723999,0.5,0.5,0.5,
10/02/1998,1946.386963,,,,,,,,,,118.580002,,,,-2.542,,,2.542,,-36.981998,74.167999,0.0,,,,0.0,74.167999,0.0,,74.167999,74.167999,,164.817993,0.45,0.45,0.45,168.563995,0.44,0.44,0.44,
01/01/1999,2054.690918,,-1600.698975,,453.991943,,-307.127014,,,,146.865005,-8.579,,12.32,-3.741,0.0,,0.0,138.286006,-46.59,91.695999,0.0,,,91.696006,0.0,91.695999,0.0,,91.695999,91.695999,,164.464005,0.56,0.56,0.56,168.033997,0.55,0.55,0.55,
04/02/1999,2255.050049,,-1748.599976,,506.450073,,-314.799988,,,,191.649994,-8.3,,,-5.283,0.0,,13.583,183.349994,-61.535999,121.814003,0.0,,,121.813994,0.0,121.814003,0.0,,121.814003,121.814003,,164.994003,0.74,0.74,0.74,168.729996,0.72,0.72,0.72,
07/02/1999,2203.399902,,-1747.5,,455.899902,,-319.399994,,,,136.5,-8.7,,13.8,-5.1,0.0,,0.0,127.8,-43.200001,84.599998,0.0,,,84.599999,0.0,84.599998,0.0,,84.599998,84.599998,,165.330002,0.51,0.51,0.51,168.723999,0.5,0.5,0.5,
10/01/1999,2232.0,,-1763.099976,,468.900024,,-318.200012,,,,150.699997,-10.2,,14.4,-4.2,0.0,,0.0,140.499997,-47.400002,93.099998,0.0,,,93.099996,0.0,93.099998,0.0,,93.099998,93.099998,,166.011002,0.56,0.56,0.56,169.414993,0.55,0.55,0.55,
12/31/1999,2360.071045,,-1843.140991,,516.930054,,-337.946014,,,,178.983994,-51.133001,,14.413,-4.345,0.0,,41.065001,127.850992,-45.521999,82.329002,0.0,,,82.328993,0.0,82.329002,0.0,,82.329002,82.329002,,166.574005,0.49,0.49,0.67,169.904007,0.48,0.48,0.66,
03/31/2000,2575.225098,,-1998.800049,,576.425049,,-349.5,,,,226.925003,-11.5,,15.522,,0.0,,-4.022,215.425003,-72.593002,142.832001,0.0,,,142.832,0.0,142.832001,0.0,0.0,142.832001,142.832001,,167.330994,0.85,0.85,0.85,170.953003,0.84,0.84,0.84,
06/30/2000,2463.300049,,-1968.800049,,494.5,,-336.0,,,,158.5,-13.0,,16.5,-3.5,0.0,,0.0,145.5,-49.5,96.0,0.0,,,96.0,0.0,96.0,0.0,0.0,96.0,96.0,,167.791,0.57,0.57,0.57,171.141006,0.56,0.56,0.56,
09/29/2000,2498.899902,,-1978.599976,,520.299927,,-338.5,,,,181.800003,-19.200001,,23.200001,-4.0,0.0,,0.0,162.600002,-53.599998,109.0,0.0,,,109.000004,0.0,109.0,0.0,0.0,109.0,109.0,,168.177994,0.65,0.65,0.65,170.852997,0.64,0.64,0.64,
12/29/2000,2664.699951,,-2085.800049,,578.899902,,-372.899994,,,,206.0,-106.899998,,27.799999,-5.1,0.0,,84.199998,99.100002,-33.5,65.599998,0.0,,,65.600002,0.0,65.599998,0.0,0.0,65.599998,65.599998,,168.431,0.39,0.39,0.73,170.800995,0.38,0.38,0.72,
03/31/2001,2897.100098,,-2391.899902,,505.200195,,-398.5,,,,106.699997,-183.599998,,38.599998,-3.7,0.0,,148.7,-76.900002,39.5,-37.400002,0.0,,,-37.400002,0.0,-37.400002,0.0,0.0,-37.400002,-37.400002,,168.639008,-0.22,-0.22,0.36,170.274994,-0.22,-0.22,0.36,
06/29/2001,2704.800049,,-2230.199951,,474.600098,,-371.600006,,,,103.0,-34.1,,37.5,-3.4,0.0,,0.0,68.9,-21.200001,47.700001,0.0,,,47.699999,0.0,47.700001,0.0,0.0,47.700001,47.700001,,169.048996,0.28,0.28,0.28,170.136993,0.28,0.28,0.28,
09/28/2001,2745.800049,,-2208.300049,,537.5,,-399.5,,,,138.0,-39.600002,,41.900002,-2.3,0.0,,0.0,98.399998,-30.200001,68.199997,0.0,,,68.199998,0.0,68.199997,0.0,0.0,68.199997,68.199997,,169.729996,0.4,0.4,0.4,170.550003,0.4,0.4,0.4,
12/28/2001,2893.5,,-2344.800049,,548.699951,,-388.200012,,,,160.5,-34.899998,,38.599998,-3.7,0.0,,0.0,125.600002,-38.5,87.099998,0.0,,,87.100002,0.0,87.099998,0.0,0.0,87.099998,87.099998,,170.475006,0.51,0.51,0.51,171.753006,0.51,0.51,0.51,
03/29/2002,3035.100098,,-2403.899902,,631.200196,,-393.399994,,,,237.800003,-33.899999,,36.799999,-2.9,0.0,,0.0,203.900004,-62.799999,141.100006,0.0,,,141.100005,0.0,141.100006,0.0,0.0,141.100006,141.100006,,170.953995,0.83,0.83,0.83,172.664993,0.82,0.82,0.82,
06/28/2002,2753.7,,-2231.7,,522.0,,-378.2,,,,143.8,-32.6,32.6,34.3,-1.7,0.0,,0.0,111.2,-32.2,79.0,0.0,,,79.0,0.0,79.0,0.0,0.0,79.0,79.0,,171.314,0.46,0.46,0.46,172.834,0.46,0.46,0.46,
09/28/2002,2720.100098,,-2185.0,,535.100098,,-371.899994,,,,163.199997,-33.700001,,35.700001,-2.0,0.0,,0.0,129.499996,-36.599998,92.900002,0.0,,,92.899998,0.0,92.900002,0.0,0.0,92.900002,92.900002,,171.619003,0.54,0.54,0.54,172.281006,0.54,0.54,0.54,
12/27/2002,2793.600098,,-2248.5,,545.100098,,-362.899994,,,,182.199997,-34.599999,,36.299999,-1.7,0.0,,0.0,147.599998,-41.900002,105.699997,0.0,,,105.699996,0.0,105.699997,0.0,0.0,105.699997,105.699997,,171.669006,0.62,0.62,0.62,172.158005,0.61,0.61,0.61,
03/28/2003,3079.100098,,-2402.899902,,676.200195,,-414.200012,,,,262.0,-38.6,,36.5,-3.1,0.0,,5.2,223.4,-60.700001,162.699997,0.0,,,162.699999,0.0,162.699997,0.0,,162.699997,162.699997,,174.608002,0.93,0.93,0.95,175.143005,0.93,0.93,0.95,
07/04/2003,3554.8,,-2931.7,,623.1,,-443.7,,,,179.4,-46.3,40.1,43.1,-3.0,0.0,,6.2,133.1,-40.8,92.3,0.0,,,92.3,0.0,92.3,0.0,0.0,92.3,92.3,,186.903,0.49,0.49,0.49,187.815,0.49,0.49,0.49,
10/03/2003,3591.199951,,-2958.600098,,632.599854,,-428.899994,,,,203.699997,-48.3,,40.5,-1.4,0.0,,9.2,155.399997,-47.299999,108.099998,0.0,,,108.099998,0.0,108.099998,0.0,0.0,108.099998,108.099998,,187.184006,0.58,0.58,0.61,188.692001,0.57,0.57,0.6,
01/02/2004,3329.5,,-2662.300049,,667.199951,,-441.5,,,,225.699997,-48.299998,,42.599998,-1.6,0.0,,7.3,177.399999,-54.200001,123.199997,-5.2,,,128.399998,0.0,128.399994,0.0,0.0,128.399994,128.399994,,187.384995,0.69,0.66,0.69,188.964005,0.68,0.65,0.68,
04/02/2004,3594.9,,-2826.2,,768.7,0.0,-479.8,219.1,,260.7,288.9,-40.3,40.3,43.6,-3.3,0.0,,0.0,248.6,-72.7,175.9,-14.7,,,190.6,0.0,190.6,0.0,0.0,190.6,190.6,,186.862745,1.02,0.94,0.94,188.712871,1.01,0.93,0.93,
07/02/2004,3736.399902,,-3053.600098,,682.799804,,-483.100006,,,,199.699997,-36.900001,,39.200001,-2.3,0.0,,0.0,162.799996,-52.400002,110.400002,0.0,,,110.399994,0.0,110.400002,0.0,0.0,110.400002,110.400002,,188.184998,0.59,0.59,0.59,189.895996,0.58,0.58,0.58,
10/01/2004,3394.0,,-2752.6,,641.4,,-449.3,,,,192.1,-38.1,38.1,40.2,-2.1,0.0,,0.0,154.0,-46.2,107.8,-22.7,,,130.5,0.0,130.5,0.0,0.0,130.5,130.5,,188.981,0.69,0.57,0.57,191.118,0.68,0.56,0.56,
12/31/2004,3488.6,,-2803.9,,684.7,,-465.3,,,,219.4,-36.3,36.3,40.2,-3.9,0.0,,0.0,183.1,-54.0,129.1,-28.4,,,157.5,0.0,157.5,0.0,0.0,157.5,157.5,,190.08,0.83,0.68,0.68,192.829,0.82,0.67,0.67,
04/01/2005,3878.5,,-3094.8,,783.7,,-481.7,,,,302.0,-58.0,,37.2,-7.8,,,28.6,244.0,-77.4,166.6,-245.2,,,411.8,,411.8,,,411.8,411.8,,,2.15,0.87,0.87,,2.13,0.86,0.86,
07/01/2005,3582.5,,-2926.7,,655.8,,-474.8,,,,181.0,-18.8,18.8,24.1,-5.3,0.0,,0.0,162.2,-53.5,108.7,-22.9,,,131.6,0.0,131.6,0.0,0.0,131.6,131.6,,185.51,0.71,0.59,0.59,187.152,0.7,0.58,0.58,
09/30/2005,3572.6,,-2878.0,,694.6,,-486.3,,,,208.3,-68.9,16.9,25.9,-9.0,0.0,,52.0,139.4,-43.3,96.1,0.0,,,96.1,0.0,96.1,0.0,0.0,96.1,96.1,33.1,184.871,0.52,0.52,0.7,186.757,0.51,0.51,0.69,
12/30/2005,3577.0,,-2851.4,,725.6,,-481.3,,,,244.3,-10.8,10.8,24.6,-13.8,0.0,,0.0,233.5,-74.1,159.4,-38.4,,,197.8,0.0,197.8,0.0,0.0,197.8,197.8,,185.679,1.07,0.86,0.86,188.211,1.05,0.85,0.85,
03/31/2006,3883.5,,-3066.4,,817.1,,-501.1,,,,316.0,-42.2,,29.6,-12.7,0.0,,25.3,273.8,-70.1,203.7,4.3,,,199.4,0.0,199.4,0.0,0.0,199.4,199.4,,186.711,1.07,1.09,1.17,189.238,1.05,1.08,1.16,
06/30/2006,3561.1,,-2879.3,,681.8,,-488.5,,,,193.3,-214.4,21.9,47.9,-26.0,-8.2,,200.7,-21.1,-38.8,-59.9,0.0,,,-59.9,0.0,-59.9,0.0,0.0,-59.9,-59.9,171.8,187.536,-0.32,-0.32,0.6,187.536,-0.32,-0.32,0.6,
09/29/2006,3609.1,,-2893.7,,715.4,,-492.8,,,,222.6,-81.2,48.5,56.0,-7.5,-11.0,,43.7,141.4,-51.9,89.5,0.0,,,89.5,0.0,89.5,0.0,0.0,89.5,89.5,25.953,172.092,0.52,0.52,0.67,175.27,0.51,0.51,0.65,
12/29/2006,3640.6,,-2901.0,,739.6,,-489.9,,,,249.7,-75.5,48.0,56.3,-8.3,-16.3,,43.8,174.2,-60.7,113.5,0.0,,,113.5,0.0,113.5,0.0,0.0,113.5,113.5,35.875,172.362,0.66,0.66,0.868,175.746,0.65,0.65,0.854,
03/30/2007,4044.1,,-3139.5,,904.6,,-520.7,,,,383.9,-72.1,,57.7,-7.7,0.0,,22.1,311.8,-57.6,254.2,0.0,,,254.2,0.0,254.2,0.0,0.0,254.2,254.2,,173.061,1.47,1.47,1.68,176.397,1.44,1.44,1.65,
06/29/2007,3837.9,,-3098.1,,739.8,0.0,-519.6,240.6,,279.0,220.2,-50.5,19.7,29.2,-9.5,-18.2,,49.0,169.7,-61.6,108.1,0.0,,,108.1,0.0,108.1,0.0,0.0,108.1,108.1,,173.876,0.62,0.62,0.8,177.445,0.61,0.61,0.79,
09/28/2007,4017.2,,-3253.8,,763.4,0.0,-533.3,241.1,,292.2,230.1,-58.5,40.0,48.8,-8.8,-7.4,,25.9,171.6,-95.8,75.8,0.0,,,75.8,0.0,75.8,0.0,0.0,75.8,75.8,16.835,172.018,0.44,0.44,0.5379,175.264,0.43,0.43,0.526,
12/28/2007,4160.0,,-3301.6,,858.4,0.0,-547.3,240.2,,307.1,311.1,-44.8,43.6,51.1,-7.5,-11.7,,12.9,266.3,-87.3,179.0,0.0,,,179.0,0.0,179.0,0.0,0.0,179.0,179.0,,166.826,1.07,1.07,1.14,169.793,1.05,1.05,1.11,
03/28/2008,4484.4,,-3498.4,,986.0,0.0,-573.8,253.5,,320.3,412.2,-101.9,45.0,56.3,-11.3,0.0,,56.9,310.3,-128.6,181.7,0.0,,,181.7,0.0,181.7,0.0,0.0,181.7,181.7,,156.21,1.16,1.16,1.57,157.624,1.15,1.15,1.55,
07/04/2008,4437.0,4437.0,-3602.0,3602.0,835.0,0.0,-595.0,278.0,317.0,0.0,240.0,-61.0,54.0,64.0,-10.0,13.0,0.0,-11.5,179.0,-53.0,126.0,0.0,0.0,0.0,126.0,-5.0,121.0,0.0,0.0,121.0,120.87,-0.13,151.187,0.8,0.8,0.799473,153.223,0.79,0.79,0.789152,
10/03/2008,4239.0,4239.0,-3410.0,3410.0,829.0,0.0,-597.0,285.0,312.0,0.0,232.0,-46.0,50.0,59.0,-9.0,,0.0,-4.0,186.0,267.0,453.0,0.0,0.0,0.0,453.0,-1.0,452.0,0.0,0.0,452.0,80.47,-371.53,151.396,2.98,2.98,0.53152,153.107,2.95,2.95,0.523396,
01/02/2009,3952.0,3952.0,-3085.0,3085.0,867.0,0.0,-543.0,261.0,282.0,0.0,324.0,-61.0,56.0,68.0,-12.0,10.0,0.0,-5.0,263.0,-100.0,163.0,0.0,0.0,0.0,163.0,-2.0,161.0,0.0,0.0,161.0,160.09,-0.91,151.485,1.06,1.06,1.056804,151.857,1.06,1.06,1.054008,
04/03/2009,4112.0,4112.0,-3171.0,3171.0,941.0,0.0,-552.0,259.0,274.0,19.0,389.0,-58.0,59.0,69.0,-10.0,1.2,0.0,-2.2,331.0,52.0,383.0,0.0,0.0,0.0,383.0,-1.0,382.0,0.0,0.0,382.0,401.0,19.0,151.501,2.52,2.52,2.646847,152.378,2.51,2.51,2.63469,
07/03/2009,3898.0,3898.0,-3156.0,3156.0,742.0,0.0,-517.0,247.0,270.0,0.0,225.0,-40.0,48.0,55.0,-7.0,1.0,0.0,-9.0,185.0,-52.0,133.0,0.0,0.0,0.0,133.0,-2.0,131.0,0.0,0.0,131.0,128.4,-2.6,151.539,0.86,0.86,0.847307,152.804,0.85,0.85,0.832985,
10/02/2009,4041.0,4041.0,-3215.0,3215.0,826.0,0.0,-521.0,246.0,275.0,0.0,305.0,-45.0,46.0,53.0,-7.0,4.0,0.0,-5.0,260.0,-39.0,221.0,0.0,0.0,0.0,221.0,-5.0,216.0,0.0,0.0,216.0,215.35,-0.65,151.835,1.42,1.42,1.418316,154.126,1.4,1.4,1.395783,
01/01/2010,3953.0,3953.0,-3105.0,3105.0,848.0,0.0,-519.0,239.0,280.0,0.0,329.0,-38.0,44.0,50.0,-6.0,-2.0,0.0,-4.0,291.0,-75.0,216.0,0.0,0.0,0.0,216.0,-5.0,211.0,0.0,0.0,211.0,210.35,-0.65,152.784,1.38,1.38,1.37678,155.43,1.36,1.36,1.355818,
04/02/2010,4201.0,4201.0,-3292.0,3292.0,909.0,0.0,-529.0,256.0,273.0,0.0,380.0,-82.0,87.0,94.0,-7.0,1.0,0.0,-6.0,298.0,-34.0,264.0,0.0,0.0,0.0,264.0,-5.0,259.0,0.0,0.0,259.0,257.05,-1.95,153.691,1.69,1.69,1.672512,156.258,1.66,1.66,1.647521,
07/02/2010,3910.0,3910.0,-3170.0,3170.0,740.0,0.0,-499.0,243.0,256.0,0.0,241.0,-30.0,33.0,41.0,-8.0,,0.0,-3.0,211.0,-66.0,145.0,-3.0,-3.0,0.0,148.0,-5.0,143.0,0.0,0.0,143.0,140.0,0.0,154.215,0.93,0.91,0.91,156.53,0.91,0.89,0.89,
