Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1995,535.833008,115.172997,115.172997,0.0,48.522999,,,10.524,,,,,15.223,,,,,189.442993,303.140991,662.744995,-359.604004,0.0,43.249001,,,,,,43.249001,346.389992,,11.405,11.405,,,,0.0,,,,,,55.389998,,,55.389998,66.794998,30.0,,,,,86.725998,,,,86.725998,116.725998,183.520996,0.0,305.515991,,,0.0,,46.796001,352.311993,0.0,352.311993,535.832989,
12/31/1995,542.263977,112.972,112.972,0.0,50.450001,,,11.197,,,,,20.412001,,,,,195.031006,303.468994,666.526001,-363.057007,0.0,43.764,,,,,,43.764,347.232994,,14.213,14.213,,,,0.0,,,,,,47.931001,,,47.931001,62.144001,30.0,,,,,86.546997,,,,86.546997,116.546997,178.690998,0.0,307.377014,,,0.0,,56.195999,363.573013,0.0,363.573013,542.264011,
03/31/1996,561.781982,106.385002,106.385002,0.0,58.363998,,,19.608,,,,,12.713,,,,,197.070007,325.575989,694.374023,-368.798004,0.0,39.136002,,,,,,39.136002,364.71199,,19.747999,19.747999,,,,0.0,,,,,,48.616999,,,48.616999,68.364998,30.0,,,,,89.765999,,,,89.765999,119.765999,188.130997,0.0,307.335999,,,0.0,,66.315002,373.651001,0.0,373.651001,561.781998,
06/30/1996,574.515991,60.431,60.431,0.0,72.893997,,,16.632,,,,,12.029,,,,,161.985992,370.229004,723.189026,-352.959991,0.0,42.300999,,,,,,42.300999,412.530003,,10.178,10.178,,,,0.0,,,,,,52.313001,,,52.313001,62.491001,30.0,,,,,84.278,,,,84.278,114.278,176.769001,0.0,307.662994,,,0.0,,90.084,397.746994,0.0,397.746994,574.515995,
09/30/1996,2400.241943,43.787998,43.787998,0.0,161.296997,,,26.436001,,,,,20.261999,,,,,251.783005,1307.868042,1669.322998,-361.454987,0.0,840.591003,,,,,,840.591003,2148.459045,,31.481001,31.481001,,,,34.044998,,,,,,231.631014,,,231.631014,297.157013,304.376007,,,,,188.899002,,,,188.899002,493.275009,790.432022,0.0,1500.092041,,,0.0,,109.718002,1609.810043,0.0,1609.810043,2400.242065,
12/31/1996,2443.214111,24.153999,24.153999,0.0,150.546005,,,26.556,,,,,50.990002,,,,,252.246002,1370.348999,1751.863037,-381.514008,0.0,820.619019,,,,,,820.619019,2190.968018,,63.124001,63.124001,,,,28.013,,,,,,140.340996,,,140.340996,231.477997,392.321991,,,,,191.705002,,,,191.705002,584.026993,815.50499,0.0,1501.67395,,,0.0,,126.035004,1627.708954,0.0,1627.708954,2443.213943,
03/31/1997,2518.143066,21.806,21.806,0.0,175.542007,,,27.009001,,,,,33.028,,,,,257.38501,1433.198975,1832.245972,-399.046997,0.0,827.559021,,,,,,827.559021,2260.757996,,65.389,65.389,,,,30.271999,,,,,,136.363003,,,136.363003,232.024002,468.80899,,,,,214.395004,,,,214.395004,683.203995,915.227997,0.0,1502.119995,,,0.0,,100.794998,1602.914993,0.0,1602.914993,2518.14299,
06/30/1997,2521.489014,41.155998,41.155998,0.0,144.576004,,,25.896999,,,,,44.525002,,,,,256.153992,1497.625,1914.98999,-417.36499,0.0,767.710022,,,,,,767.710022,2265.335022,,53.125999,53.125999,,,,2.494,,,,,,111.503002,,,111.503002,167.123001,516.559021,,,,,206.328995,,,,206.328995,722.888016,890.011017,0.0,1505.807007,,,-49.91,,175.580997,1631.478004,0.0,1631.478004,2521.489021,
09/30/1997,2655.153076,50.598999,50.598999,0.0,159.744995,,,26.688,,,,,37.325001,,,,,274.356995,1590.765991,2036.19104,-445.424988,0.0,790.030029,,,,,,790.030029,2380.796021,,62.488998,62.488998,,,,4.796,,,,,,127.013006,,,127.013006,194.298004,619.096985,,,,,217.100998,,,,217.100998,836.197983,1030.495987,0.0,1509.828979,,,-96.307999,,211.136002,1624.656982,0.0,1624.656982,2655.152969,
12/31/1997,2755.087891,54.224998,54.224998,0.0,175.485992,,,30.917,,,,,46.462002,,,,,307.089996,1667.973999,2113.461914,-445.488007,0.0,780.023987,,,,,,780.023987,2447.997986,,61.393002,61.393002,,,,4.812,,,,,,118.986999,,,118.986999,185.192001,728.281982,,,,,220.436005,,,,220.436005,948.717987,1133.909988,0.0,1510.146973,,,-144.296997,,255.327995,1621.177971,0.0,1621.177971,2755.087959,
03/31/1998,2883.958008,57.618999,57.618999,0.0,241.167999,,,31.542999,,,,,20.205999,,,,,350.536011,1758.180054,2226.970947,-468.790985,0.0,775.242004,,,,,,775.242004,2533.422058,,45.456001,45.456001,,,,4.803,,,,,,122.972993,,,122.972993,173.231995,776.482971,,,,,228.998001,,,,228.998001,1005.480972,1178.712967,0.0,1519.651978,,,-144.296997,,329.889999,1705.24498,0.0,1705.24498,2883.957947,
06/30/1998,2949.445068,41.742001,41.742001,0.0,231.306,,,33.004002,,,,,24.427999,,,,,330.480011,1854.588989,2346.261963,-491.673004,0.0,764.375977,,,,,,764.375977,2618.964966,,47.715,47.715,,,,4.803,,,,,,111.827001,,,111.827001,164.345001,771.020996,,,,,235.871002,,,,235.871002,1006.891998,1171.237,0.0,1525.970947,,,-144.296997,,396.533997,1778.207947,0.0,1778.207947,2949.444946,
09/30/1998,3148.688965,30.681,30.681,0.0,245.539001,,,35.004002,,,,,30.042,,,,,341.265991,2042.880005,2548.093994,-505.213989,0.0,764.54303,679.724976,,,,,84.818054,2807.423035,,40.07,40.07,,,,4.798,,,,,,136.633008,,,136.633008,181.501007,853.133972,,,,,245.565994,,,,245.565994,1098.699966,1280.200974,0.0,1526.338013,,,-144.296997,,486.446991,1868.488007,0.0,1868.488007,3148.68898,
12/31/1998,1472.919,174.481,174.481,0.0,183.165,183.165,,45.976,,,,,111.071,,,,,514.693,915.423,1954.961,-1039.538,0.0,42.803,,,,,24.865,17.938,958.226,,87.425,87.425,,,,14.348,,,,,,196.211,,,196.211,297.984,86.1,,,,,524.453,,,,524.453,610.553,908.537,,,,,0.0,,564.382,564.382,0.0,564.382,1472.919,
03/31/1999,3236.058105,45.938,45.938,0.0,198.054993,,,34.214001,31.214001,0.0,0.0,0.0,19.287001,,,,,297.493988,2201.452881,2761.728027,-560.275024,0.0,737.111023,,,,,,737.111023,2938.563904,,36.863998,36.863998,,,,23.294001,,,,,,159.219,,,159.219,219.376999,681.945984,,,,,273.416992,,,,273.416992,955.362976,1174.739975,0.0,1536.703979,,,-144.296997,,668.911011,2061.317993,0.0,2061.317993,3236.057968,
06/30/1999,3332.595947,55.383999,55.383999,0.0,177.572006,,,35.219002,35.219002,0.0,0.0,0.0,17.201,,,,,285.376007,2324.086914,2908.284912,-584.197998,0.0,723.132996,,,,,,723.132996,3047.21991,,44.269001,44.269001,,,,27.868,,,,,,180.918999,,,180.918999,253.056,701.471008,,,,,264.123993,,,,264.123993,965.595001,1218.651001,0.0,1391.666016,,,0.0,,722.278992,2113.945007,0.0,2113.945007,3332.596008,
09/30/1999,3373.846924,26.363001,26.363001,0.0,165.046005,,,35.348,35.348,0.0,0.0,0.0,15.757,,,,,242.514008,2407.342041,3018.749023,-611.406982,0.0,723.991028,661.406982,,,,,62.584045,3131.333069,,31.632999,31.632999,,,,30.104,,,,,,175.612,,,175.612,237.348999,711.27002,,,,,267.100006,,,,267.100006,978.370026,1215.719025,0.0,1392.004028,,,0.0,,766.124023,2158.128052,0.0,2158.128052,3373.847076,
12/31/1999,6140.17,165.673,165.673,,220.066,220.066,,77.058,,,,,96.069,,,,,558.866,4344.502,5498.116,-1153.614,,1236.802,1067.594,1067.594,0.0,,101.892,67.316,5581.304,,129.248,129.248,,,,78.584,,,,,,320.689,,,320.689,528.521,1187.578,,,,,513.932,,,,513.932,1701.51,2230.031,,3910.139,,,0.0,,0.0,3910.139,,3910.139,6140.17,
03/31/2000,6179.452148,122.857002,122.857002,0.0,298.307007,,,78.268997,78.268997,0.0,0.0,0.0,41.556,,,,,540.989014,4433.25293,5642.367188,-1209.114014,0.0,1205.209961,1063.999023,,,,,141.210938,5638.462891,,107.426003,107.426003,,,,61.367001,,,,,,281.816006,,,281.816006,450.609009,1251.741943,,,,,533.526001,,,,533.526001,1785.267944,2235.876953,0.0,3917.4021,,,0.0,,26.173,3943.5751,0.0,3943.5751,6179.452053,
06/30/2000,6314.276855,169.296997,169.296997,0.0,287.544006,,,79.565002,79.565002,0.0,0.0,0.0,35.509998,,,,,571.916016,4539.695801,5776.383789,-1236.687988,0.0,1202.665039,1051.506958,,,,,151.158081,5742.36084,,73.138,73.138,,,,54.981998,,,,,,265.469997,,,265.469997,393.589996,1412.719971,,,,,531.755005,,,,531.755005,1944.474976,2338.064972,0.0,3920.415039,,,0.0,,55.797001,3976.21204,0.0,3976.21204,6314.277012,
09/30/2000,6264.188965,36.972,36.972,0.0,302.337006,,,83.068001,83.068001,0.0,0.0,0.0,34.953999,,,,,457.330994,4606.347168,5889.960938,-1283.614014,0.0,1200.510986,1044.717041,,,,,155.793945,5806.858154,,79.250999,79.250999,,,,15.628,,,,,,290.652006,,,290.652006,385.531006,1339.849976,,,,,521.179016,,,,521.179016,1861.028992,2246.559998,0.0,3918.874023,,,0.0,,98.754997,4017.629021,0.0,4017.629021,6264.189018,
12/31/2000,6358.76416,34.539001,34.539001,0.0,268.825989,,,89.522003,89.522003,0.0,0.0,0.0,55.244999,,,,,448.131989,4695.03418,6003.224121,-1308.189941,0.0,1215.598022,1037.85498,,,,,177.743042,5910.632202,,135.557007,135.557007,,,,23.120001,,,,,,336.52099,,,336.52099,495.197998,1430.265991,,,,,429.192993,,,,429.192993,1859.458984,2354.656982,0.0,3920.823975,,,0.0,,83.282997,4004.106972,0.0,4004.106972,6358.763954,
03/31/2001,16876.0,265.600006,265.600006,0.0,658.0,,,151.699997,151.699997,0.0,0.0,0.0,81.699997,,,,,1157.0,8768.799805,10149.299805,-1380.5,0.0,6950.200195,6564.600098,6564.600098,0.0,,,385.600098,15719.0,,241.699997,241.699997,,,,260.600006,,,,,,489.299973,,,489.299973,991.599976,4612.899902,,,,,581.700012,,,,581.700012,5194.599915,6186.19989,0.0,10583.900391,,,0.0,,105.900002,10689.800392,0.0,10689.800392,16876.000282,
06/30/2001,16788.5,108.699997,108.699997,0.0,786.0,,,155.699997,155.699997,0.0,0.0,0.0,63.299999,,,,,1113.699951,8744.799805,10240.299805,-1495.5,0.0,6930.0,6521.399902,6521.399902,0.0,,,408.600098,15674.799805,,207.600006,207.600006,,,,120.5,,,,,,453.600006,,,453.600006,781.700012,4685.100098,,,,,551.5,,,,551.5,5236.600098,6018.30011,0.0,10603.900391,,,0.0,,166.300003,10770.200394,0.0,10770.200394,16788.500504,
09/30/2001,16868.0,351.0,351.0,0.0,727.400024,,,157.899994,157.899994,0.0,0.0,0.0,51.200001,,,,,1287.5,8600.0,10208.900391,-1608.900024,0.0,6980.5,6503.299805,6503.299805,0.0,,,477.200195,15580.5,,160.399994,160.399994,,,,135.899994,,,,,,542.100037,,,542.100037,838.400024,4645.100098,,,,,525.200012,,,,525.200012,5170.30011,6008.700134,0.0,10605.0,,,0.0,,254.300003,10859.300003,0.0,10859.300003,16868.000137,
12/31/2001,17047.800781,853.400024,853.400024,0.0,602.900024,,,158.800003,158.800003,0.0,0.0,0.0,121.699997,,,,,1736.800049,8368.099609,10081.400391,-1713.300049,0.0,6942.899902,6466.700195,6466.700195,0.0,,,476.199707,15310.999512,,188.399994,188.399994,,,,484.399994,484.399994,0.0,0.0,,,401.700012,,,401.700012,1074.5,4539.399902,4539.399902,0.0,0.0,,523.599976,,,,523.599976,5062.999878,6137.499878,0.0,10614.900391,,,0.0,,295.399994,10910.300385,0.0,10910.300385,17047.800262,
03/31/2002,15304.400391,588.099976,588.099976,0.0,684.5,,,167.300003,167.300003,0.0,0.0,0.0,70.199997,,,,,1510.099976,8240.799805,10058.0,-1817.199951,0.0,5553.5,5103.0,5103.0,0.0,,,450.5,13794.299805,,155.0,155.0,,,,151.800003,,,,,,501.199997,,,501.199997,808.0,4444.899902,,,,,424.799988,,,,424.799988,4869.69989,5677.69989,0.0,10624.200195,,,0.0,,-997.5,9626.700195,0.0,9626.700195,15304.400085,
06/30/2002,15304.099609,755.900024,755.900024,0.0,591.5,,,169.300003,169.300003,0.0,0.0,0.0,61.700001,,,,,1578.400024,8114.799805,10045.400391,-1930.599976,0.0,5610.899902,5103.0,5103.0,0.0,,,507.899902,13725.699707,,133.300003,133.300003,,,,924.700012,,,,,,446.900009,,,446.900009,1504.900024,3702.600098,,,,,399.100006,,,,399.100006,4101.700104,5606.600128,0.0,10625.599609,,,0.0,,-928.099976,9697.499634,0.0,9697.499634,15304.099762,
09/30/2002,15510.099609,1021.799988,1021.799988,0.0,544.299988,,,164.0,164.0,0.0,0.0,0.0,53.799999,,,,,1783.900024,8097.200195,10150.200195,-2053.0,0.0,5629.0,5099.100098,5099.100098,0.0,,,529.899902,13726.200195,,128.100006,128.100006,,,,941.599976,,,,,,342.100067,,,342.100067,1411.800049,3780.800049,,,,,365.0,,,,365.0,4145.800049,5557.600098,0.0,10625.900391,,,0.0,,-673.400024,9952.500366,0.0,9952.500366,15510.100464,
12/31/2002,12665.099609,1214.198975,1214.198975,0.0,437.600006,,,155.800003,155.800003,0.0,0.0,0.0,104.099998,,,,,1911.698975,8029.800781,10198.0,-2168.198975,0.0,2723.600098,2218.199951,2218.199951,0.0,,,505.400146,10753.400879,,134.100006,134.100006,,,,1048.099976,1048.099976,0.0,0.0,,,321.700043,,,321.700043,1503.900024,3629.897949,3629.897949,0.0,0.0,,389.899994,,,,389.899994,4019.797943,5523.697968,0.0,10626.299805,,,0.0,,-3484.897949,7141.401855,0.0,7141.401855,12665.099823,
03/31/2003,12662.399414,1520.397949,1520.397949,0.0,417.299988,,,157.100006,157.100006,0.0,0.0,0.0,135.199997,,,,,2229.998047,7911.393066,10201.589844,-2290.197021,0.0,2521.008057,2190.600098,2190.600098,0.0,,,330.407959,10432.401123,,132.600006,132.600006,,,,1051.697998,,,,,,313.999969,,,313.999969,1498.297974,3568.100098,,,,,394.299988,,,,394.299988,3962.400085,5460.698059,0.0,10639.0,,,0.0,,-3437.299072,7201.700928,0.0,7201.700928,12662.398987,
06/30/2003,11705.799805,714.0,714.0,0.0,442.299988,,,160.0,160.0,0.0,0.0,0.0,110.699997,,,,,1427.0,7782.700195,10196.5,-2413.800049,0.0,2496.100098,2222.895996,2222.895996,0.0,,,273.204102,10278.800293,,140.0,140.0,,,,282.299988,,,,,,303.600037,,,303.600037,725.900024,3476.0,,,,,342.399994,,,,342.399994,3818.399994,4544.300018,0.0,10641.700195,,,0.0,-3450.698975,-29.500977,7161.500244,0.0,7161.500244,11705.800262,
09/30/2003,11717.700195,806.299988,806.299988,0.0,486.600006,,,156.399994,156.399994,0.0,0.0,0.0,93.199997,,,,,1542.5,7679.5,10214.900391,-2535.399902,0.0,2495.699951,2223.399902,2223.399902,0.0,,,272.300049,10175.199951,,147.199997,147.199997,,,,282.100006,,,,,,355.699997,,,355.699997,785.0,3419.300049,,,,,338.5,,,,338.5,3757.800049,4542.800049,0.0,10643.599609,,,0.0,-3439.699951,-29.0,7174.899658,0.0,7174.899658,11717.699707,
12/31/2003,11662.599609,474.0,474.0,0.0,435.299988,,,152.0,152.0,0.0,0.0,0.0,117.599998,,,,,1178.900024,8009.600098,10673.0,-2663.399902,0.0,2474.100098,2230.800049,2230.800049,0.0,,,243.300049,10483.700195,,146.100006,146.100006,,,,45.799999,45.799999,0.0,0.0,,,319.200001,,,319.200001,511.100006,3612.300049,3612.300049,0.0,0.0,,346.600006,,,,346.600006,3958.900055,4470.000061,0.0,10647.0,,,0.0,-3434.199951,-20.199951,7192.600098,0.0,7192.600098,11662.600159,
03/31/2004,11442.400391,397.899994,397.899994,0.0,418.700012,442.0,,151.800003,151.800003,0.0,0.0,0.0,113.400002,,,,,1081.800049,7878.600098,10644.200195,-2765.600098,0.0,2482.0,2230.800049,2230.800049,0.0,,,251.199951,10360.600098,,144.600006,144.600006,,,,47.200001,,,,,,333.299969,,,333.299969,525.099976,3199.199951,,,,,362.5,,,,362.5,3561.699951,4086.799927,0.0,10665.900391,,,0.0,-3411.5,-20.300049,7234.100342,121.5,7355.600342,11442.400269,
06/30/2004,11335.700195,322.100006,322.100006,0.0,512.099976,,,151.899994,151.899994,0.0,0.0,0.0,86.400002,,,,,1072.5,7778.799805,10642.299805,-2863.5,0.0,2484.399902,2232.0,2232.0,0.0,,,252.399902,10263.199707,,157.300003,157.300003,,,,398.899994,,,,,,315.599991,,,315.599991,871.799988,2678.0,,,,,379.299988,,,,379.299988,3057.299988,3929.099976,0.0,10669.299805,,,0.0,-3363.5,-20.0,7285.799805,120.800003,7406.599808,11335.699784,
09/30/2004,11704.0,775.799988,775.799988,0.0,503.600006,,,150.100006,150.100006,0.0,0.0,0.0,77.300003,,,,,1506.800049,7683.399902,10672.299805,-2988.899902,0.0,2513.800049,2257.100098,2257.100098,0.0,,,256.699951,10197.199951,,180.199997,180.199997,,,,386.700012,,,,,,344.099991,,,344.099991,911.0,2674.699951,,,,,406.0,,,,406.0,3080.699951,3991.699951,0.0,10677.099609,,,0.0,-3208.600098,-19.899902,7448.599609,263.700012,7712.299621,11703.999572,
12/31/2004,10758.3,451.3,451.3,0.0,426.5,426.5,,144.7,144.7,0.0,0.0,0.0,86.6,,,,,1109.1,7005.2,9732.9,-2727.7,0.0,2644.0,2251.9,2251.9,0.0,,,392.1,9649.2,,180.8,180.8,,,,19.4,19.4,0.0,0.0,,,230.1,,,230.1,430.3,2462.1,2462.1,0.0,0.0,,469.3,,,,469.3,2931.4,3361.7,0.0,10699.0,,,0.0,-3282.0,-24.4,7392.6,4.0,7396.6,10758.3,
03/31/2005,10691.5,420.7,420.7,0.0,484.5,484.5,,148.5,148.5,0.0,0.0,0.0,49.2,,,,,1102.9,6923.6,9740.7,-2817.1,0.0,2665.0,2251.9,2251.9,0.0,,110.7,302.4,9588.6,,165.6,165.6,,,,7.9,7.9,0.0,0.0,,,258.8,,,258.8,432.3,2196.3,2196.3,0.0,0.0,,497.2,,,,497.2,2693.5,3125.8,0.0,10774.5,,,0.0,-3190.2,-22.8,7561.5,4.2,7565.7,10691.5,
06/30/2005,11159.2,942.5,942.5,0.0,564.2,564.2,,153.1,153.1,0.0,0.0,0.0,62.2,,,,,1722.0,6883.4,9779.5,-2896.1,0.0,2553.8,2251.9,2251.9,0.0,,4.6,297.3,9437.2,,208.0,208.0,,,,400.0,400.0,0.0,0.0,,,312.1,,,312.1,920.1,1793.5,1793.5,0.0,0.0,,477.8,,,,477.8,2271.3,3191.4,0.0,10875.0,,,0.0,-2888.4,-22.9,7963.7,4.1,7967.8,11159.2,
09/30/2005,10772.6,596.8,596.8,0.0,596.5,596.5,,155.2,155.2,0.0,0.0,0.0,56.2,,,,,1404.7,6819.0,9802.6,-2983.6,0.0,2548.9,2254.9,2254.9,0.0,,6.4,287.6,9367.9,,200.8,200.8,,,,400.0,400.0,0.0,0.0,,,304.7,,,304.7,905.5,1197.7,1197.7,0.0,0.0,,467.6,,,,467.6,1665.3,2570.8,0.0,10938.7,,,0.0,-2718.0,-23.0,8197.7,4.1,8201.8,10772.6,
12/31/2005,10457.2,445.4,445.4,,582.5,582.5,,156.2,156.2,,,,95.0,,,,,1279.1,6748.2,9791.0,-3042.8,,2429.9,2208.9,2208.9,0.0,,,221.0,9178.1,,254.0,254.0,,,,400.0,400.0,0.0,0.0,,,269.6,,,269.6,923.6,1197.1,1197.1,0.0,0.0,,351.2,,,,351.2,1548.3,2471.9,,10568.5,,,,-2566.4,-20.4,7981.7,3.6,7985.3,10457.2,
03/31/2006,10589.7,461.9,461.9,0.0,670.9,670.9,,160.3,160.3,0.0,0.0,0.0,60.5,,,,,1353.6,6800.8,9911.5,-3110.7,0.0,2435.3,2208.9,2208.9,0.0,,7.6,218.8,9236.1,,264.9,264.9,,,,400.0,400.0,0.0,0.0,,,281.1,,,281.1,946.0,1196.6,1196.6,0.0,0.0,,408.7,,,,408.7,1605.3,2551.3,0.0,10415.7,,,0.0,-2360.7,-20.4,8034.6,3.8,8038.4,10589.7,
06/30/2006,10555.0,282.2,282.2,0.0,703.6,703.6,,164.2,164.2,0.0,0.0,0.0,99.3,,,,,1249.3,6818.9,10018.5,-3199.6,0.0,2486.8,2208.9,2208.9,0.0,,11.0,266.9,9305.7,,337.4,337.4,,,,95.4,95.4,0.0,0.0,,,278.6,,,278.6,711.4,1500.6,1500.6,0.0,0.0,,435.6,,,,435.6,1936.2,2647.6,0.0,10035.3,,,0.0,-2111.2,-20.5,7903.6,3.8,7907.4,10555.0,
09/30/2006,11178.3,407.1,407.1,0.0,872.2,872.2,,161.0,161.0,0.0,0.0,0.0,106.4,,,,,1546.7,7132.9,10270.9,-3138.0,0.0,2498.7,2209.0,2209.0,0.0,,11.6,278.1,9631.6,,351.2,351.2,,,,95.4,95.4,0.0,0.0,,,424.7,,,424.7,871.3,3400.0,3400.0,0.0,0.0,,437.1,,,,437.1,3837.1,4708.4,0.0,8288.9,,,0.0,-1802.2,-20.6,6466.1,3.8,6469.9,11178.3,
