Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,555.000999,-330.89801,224.102989,0.508,92.834,24.952,342.396989,-30.266001,312.130988,-224.177994,87.953003,0.0,87.953003,-23.488001,64.464996,0.0,0.0,64.464996,0.0,,64.464996,,,64.465002,,0.265,0.265,242.367996,0.265,0.265,0.265,242.367996,
06/30/1990,543.146004,-319.592987,223.553017,1.414,97.517998,25.330999,347.816014,-29.531,318.285014,-228.494995,89.790001,0.0,89.790001,-22.221001,67.569,0.0,0.0,67.569,0.0,,67.569,,,67.569,,0.28,0.28,242.160004,0.28,0.28,0.28,242.160004,
09/30/1990,541.032982,-318.713013,222.319969,2.256,98.995003,27.049999,350.620971,-33.338001,317.28297,-228.563004,88.720001,0.0,88.720001,-23.636999,65.083,0.0,0.0,65.083,0.0,,65.083,,,65.083002,,0.27,0.27,242.132004,0.27,0.27,0.27,242.132004,
12/31/1990,541.605003,-313.429993,228.17501,4.83,174.123993,-48.182999,358.946004,-74.908997,284.037007,-239.897003,44.139999,0.0,44.139999,-7.716,36.424,0.0,0.0,36.424,0.0,,36.424,,,36.423999,0.15,0.15,0.15,241.182008,0.15,0.15,0.15,241.182008,
03/31/1991,533.316986,-303.376007,229.940979,8.255,112.75,14.934,365.879979,-55.834999,310.04498,-241.268997,68.776001,0.0,68.776001,-17.392,51.383999,0.0,0.0,51.383999,0.0,,51.383999,,,51.384001,,0.2125,0.2125,242.020004,0.2125,0.2125,0.2125,242.020004,
06/30/1991,629.646011,-344.425995,285.220016,6.175,134.403,22.459,448.257016,-55.761002,392.496015,-305.807007,86.689003,0.0,86.689003,-21.143999,65.544998,0.0,0.0,65.544998,0.0,,65.544998,,,65.545004,,0.2025,0.2025,308.627991,0.2025,0.2025,0.2025,308.627991,
09/30/1991,610.199013,-323.692993,286.50602,14.038,135.498001,23.684999,459.72702,-57.445,402.282021,-310.143005,92.139,0.0,92.139,-22.254999,69.884003,0.0,0.0,69.884003,-4.534,,65.350003,,,65.350001,,0.2125,0.2125,309.631989,0.2125,0.2125,0.2125,309.631989,
12/31/1991,701.875007,-372.27301,329.601997,1.652,201.231995,0.624,533.109992,-82.035004,451.074988,-371.397003,79.678001,-13.1,66.578001,-16.586,49.992001,0.0,0.0,49.992001,-3.999,,45.993001,,,45.993001,0.1475,0.1475,0.1475,309.575988,0.1475,0.1475,0.1475,309.575988,
03/31/1992,538.480988,-254.718994,283.761993,7.546,147.983002,31.219,470.509995,-41.816002,428.693993,-315.196014,113.498001,0.0,113.498001,-31.393,82.105003,0.0,0.0,82.105003,-4.0,,78.105003,,,78.105001,,0.25,0.25,312.696014,0.25,0.25,0.25,312.696014,
06/30/1992,516.171005,-228.376007,287.794998,8.564,152.145004,23.201,471.705003,-38.582001,433.123002,-322.365997,110.757004,0.0,110.757004,-25.612,85.144997,0.0,0.0,85.144997,-4.0,,81.144997,,,81.145004,,0.255,0.255,317.992004,0.255,0.255,0.255,317.992004,
09/30/1992,494.143013,-205.276993,288.86602,6.553,155.317001,23.997999,474.734021,-27.791,446.94302,-328.56601,118.376999,0.0,118.376999,-28.754,89.623001,0.0,0.0,89.623001,-4.0,,85.623001,,,85.622999,,0.27,0.27,316.712006,0.27,0.27,0.27,316.712006,
12/31/1992,483.531014,-191.209,292.322014,20.65,200.837006,-26.656,487.15302,-21.172001,465.981019,-331.720001,134.261002,-12.6,121.661002,-31.611,90.050003,0.0,0.0,90.050003,-4.0,,86.050003,,,86.050002,0.2725,0.2725,0.2725,316.681792,0.2725,0.2725,0.2725,316.681792,
03/31/1993,467.716003,-173.716003,294.0,2.509,163.195999,24.834,484.538999,-25.382,459.156999,-324.871002,134.285995,0.0,134.285995,-38.964001,95.321999,0.0,0.0,95.321999,-4.0,,91.321999,,,91.321995,,0.2825,0.2825,323.380005,0.2825,0.2825,0.2825,323.380005,
06/30/1993,467.137985,-170.095001,297.042984,3.195,174.580002,25.983999,500.801985,-23.896,476.905985,-332.468994,144.436996,0.0,144.436996,-41.983002,102.454002,0.0,0.0,102.454002,-4.0,,98.454002,,,98.453995,,0.305,0.305,322.248505,0.305,0.305,0.305,322.248505,
09/30/1993,469.155991,-167.651993,301.503998,2.851,169.498993,27.462,501.315991,-23.861,477.454991,-330.885986,146.569,0.0,146.569,-43.893002,102.676003,0.0,0.0,102.676003,-4.0,,98.676003,,,98.675999,,0.305,0.305,320.218201,0.305,0.305,0.305,320.218201,
