Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,,,,,
03/31/1990,1151.687503,-4.433,0.0,0.0,195.0,1342.254503,,,1.165468,0.145278,,,,1.668875,1166.031241,1356.598241,12.140288,,
06/30/1990,1576.73703,-6.831,0.0,0.0,195.0,1764.90603,,,1.119341,0.110487,,,,1.991013,1541.804981,1729.973981,15.297657,,
09/30/1990,960.000038,-4.995,0.0,0.0,195.0,1150.005038,,,1.197922,0.169564,,,,1.257851,972.049999,1162.054999,9.982682,,
12/31/1990,1081.099278,-5.139,0.0,0.0,200.0,1275.960279,5.706824,8.458084,1.180243,0.156745,6.16263,,10.079073,1.369485,1084.178453,1279.039454,11.113959,,
03/31/1991,1355.6407,-2.897,0.0,0.0,198.615005,1551.358706,6.708665,10.952012,1.144373,0.128026,7.575881,,12.560388,1.632202,1363.104908,1558.822914,13.494066,,
06/30/1991,1178.955005,-2.487,0.0,0.0,198.639999,1375.108004,5.724941,9.234234,1.166379,0.144454,5.93343,,10.711649,1.388614,1188.856462,1385.009461,11.955382,,
09/30/1991,1615.446053,-3.29,0.0,0.0,198.666,1810.822053,7.204901,12.068966,1.120942,0.10971,7.225514,,13.49738,1.764139,1626.659981,1822.035981,15.693194,,
12/31/1991,1860.327,-4.427,0.0,0.0,198.692001,2054.592001,7.637633,12.935657,1.104425,0.096706,7.881452,,14.199958,1.932212,1879.627048,2073.892049,17.762838,,
03/31/1992,1961.84247,-8.095,0.0,0.0,198.716995,2152.464465,7.63177,11.949878,1.097165,0.092321,7.52481,,13.479103,1.839009,1938.969043,2129.591038,17.874643,,
06/30/1992,2176.690979,-11.221,0.0,0.0,198.742996,2364.212975,7.914372,12.558005,1.08615,0.084063,7.367445,,13.862205,1.944248,2201.696826,2389.218822,19.595957,,
09/30/1992,2296.244991,-8.651,0.0,0.0,198.768005,2486.361997,7.927995,12.694877,1.082795,0.079943,7.797734,,13.804609,1.971968,2325.599957,2515.716962,20.5731,,
12/31/1992,2659.443563,-11.226,0.0,0.0,298.571014,2946.788577,8.986495,13.744589,1.108047,0.101321,8.655315,,15.615682,2.132063,2677.541,2964.886014,23.453662,,
03/31/1993,2846.541731,-20.816,0.0,0.0,298.597992,3124.323723,8.854086,13.739879,1.097586,0.095572,7.91465,,14.322234,2.154194,2878.57874,3156.360732,24.832878,,
06/30/1993,2764.905508,-24.98,0.0,0.0,298.625,3038.550508,7.985573,12.523764,1.098971,0.098279,7.336481,,12.983039,2.017351,2796.196033,3069.841033,24.131568,,
09/30/1993,3209.964824,-14.191,0.0,0.0,298.652008,3494.425832,8.556171,13.937044,1.088618,0.085465,7.523826,,14.250108,2.242134,3248.152324,3532.613332,27.714403,,
12/31/1993,2629.055187,-2.492,0.0,0.0,791.69397,3418.257157,7.968374,10.840517,1.300185,0.231607,7.259573,,13.196223,2.141285,2664.705438,3453.907408,27.249703,,
03/31/1994,2276.660805,-6.22,0.0,0.0,992.278015,3262.71882,7.444167,9.180672,1.433116,0.304126,7.163395,,12.940981,1.942633,2302.71682,3288.774835,26.094652,,
06/30/1994,2392.02124,-12.272,0.0,0.0,1563.667969,3943.417209,8.973896,9.578464,1.648571,0.396526,9.445809,,15.572288,2.332209,2413.995807,3965.391776,31.528923,,
09/30/1994,2487.256875,-11.865,0.0,0.0,1813.176025,4288.5679,9.76401,9.742647,1.724216,0.422793,11.33043,,16.59258,2.501817,2510.510625,4311.82165,34.268791,,
12/31/1994,2335.698056,-7.94,0.0,0.0,1824.922974,4152.68103,9.447875,9.096434,1.777919,0.439457,11.031543,,15.959022,2.435996,2357.530681,4174.513655,33.261894,,
03/31/1995,2618.555085,-9.706,0.0,0.0,2425.961914,5034.810998,11.424862,10.206981,1.922744,0.481838,13.167311,,19.329419,2.689671,2644.648267,5060.904181,40.297509,,
06/30/1995,2775.377541,-7.374,0.0,0.0,2502.878952,5270.882493,11.856723,10.743134,1.899159,0.47485,11.307243,,20.054342,2.626307,2803.63999,5299.144942,42.098019,,
09/30/1995,2948.944399,-12.821,0.0,0.0,2705.210938,5641.334336,12.445968,11.226115,1.913001,0.479534,14.62266,,21.079881,2.698836,2978.977575,5671.367513,44.955529,,
12/31/1995,3150.30015,-23.257999,0.0,0.0,3034.38507,6161.427221,13.330017,11.811024,1.955822,0.492481,17.549774,17.799363,22.700796,2.757696,3181.349925,6192.476996,48.895557,,
03/31/1996,3214.199925,-5.744,0.0,0.0,3137.874023,6346.329948,13.176528,11.432927,1.974466,0.494439,17.999892,18.268603,22.422183,2.830689,3220.200075,6352.330098,49.361662,,
06/30/1996,3349.014458,-11.652,0.0,0.0,3459.217918,6796.580376,13.519318,11.502954,2.029427,0.508964,22.35732,22.755468,23.002763,2.994925,3372.299067,6819.864985,52.680543,,
09/30/1996,3703.456679,-9.135,0.0,0.0,3454.18808,7148.509759,13.641543,12.2851,1.930226,0.483204,19.132796,19.42113,23.137705,3.026246,3725.58013,7170.633209,55.172304,,
12/31/1996,4383.51737,-7.356,0.0,0.0,3879.390015,8255.551385,15.13289,14.023546,1.883317,0.469913,18.493121,18.884205,25.625386,3.329258,4419.461074,8291.495089,63.561938,,
03/31/1997,4154.64725,-21.063999,0.0,0.0,3861.570068,7995.153319,13.574691,12.921159,1.924388,0.482989,18.182415,18.604672,23.418795,3.235926,4597.110471,8437.61654,61.500233,,
06/30/1997,4897.190625,-34.002998,0.0,0.0,3951.445068,8814.632695,14.007333,14.80479,1.799937,0.448282,20.598738,21.32507,24.610124,3.361681,5409.585,9327.02707,67.685116,,
09/30/1997,5604.296801,-8.416,0.0,0.0,4052.839966,9648.720767,14.094365,15.999681,1.721665,0.420039,19.463151,20.07486,25.298033,3.318875,6229.853552,10274.277518,71.987111,,
12/31/1997,6588.180338,-26.296,0.0,0.0,4266.328003,10828.212342,14.941401,16.537748,1.643582,0.394001,22.458788,23.219616,27.235715,3.221233,6041.119352,10281.151355,73.207866,,
03/31/1998,7562.217733,-28.749001,0.0,0.0,4686.525025,12219.993757,15.757039,18.995098,1.615927,0.383513,24.612323,25.480988,30.336265,3.564877,7754.33566,12412.111684,83.489575,,
06/30/1998,7335.877975,-44.094002,0.0,0.0,4588.120117,11879.90409,14.403236,17.494159,1.619425,0.386209,23.365263,24.10822,27.930502,3.329099,7503.454739,12047.480854,80.836297,,
09/30/1998,,,,,,,,,,,,,,,,,,,
12/31/1998,6526.609718,-20.757,,,4174.053,10679.905718,,,1.636363,0.390832,,,,2.81627,6566.242053,10719.538053,71.52272,,
03/31/1999,5784.234672,-34.527,0.0,0.0,4300.852,10050.559672,,,1.737578,0.427922,,,,2.719307,5826.976902,10093.301902,67.186354,,
06/30/1999,6469.275841,-66.029,0.0,0.0,4632.441,11035.687841,,,1.705861,0.419769,,,,3.111134,6513.370073,11079.782073,73.63635,,
09/30/1999,4642.32802,-74.019,0.0,0.0,4707.518,9275.82702,9.814475,16.066855,1.998098,0.507504,13.647083,14.900616,31.234475,2.618991,4685.130936,9318.629936,62.107551,,
12/31/1999,5249.509797,-93.558998,0.0,0.0,5559.537231,10715.48803,11.110799,17.146915,2.041236,0.518832,19.172941,22.127003,33.430531,3.050151,5285.157993,10751.136226,71.868515,,
03/31/2000,5146.097664,-56.453,0.0,0.0,5205.061,10294.705664,10.490575,12.051505,2.000488,0.505606,15.715956,17.669978,23.216079,2.80766,5189.383989,10337.991989,69.433598,,
06/30/2000,4734.06601,-70.182,0.0,0.0,5221.63,9885.51401,9.813649,9.504438,2.088166,0.52821,13.739384,15.182486,19.156859,2.659653,4767.304639,9918.752639,67.082321,,
09/30/2000,6992.805018,-80.716,0.0,0.0,5372.683,12284.772018,11.926546,13.757253,1.756773,0.437345,19.775682,21.083801,23.654858,3.154985,7032.060043,12324.027043,83.300326,,
12/31/2000,7306.05183,-93.962,0.0,0.0,5728.8,12940.88983,12.23778,13.881086,1.771256,0.44269,,,24.479728,3.064083,7336.521875,12971.359875,87.529579,,
03/31/2001,11955.053966,-95.262,,,5574.894,17434.685966,16.393009,16.532787,1.458353,0.319759,,,34.022617,3.958599,12023.083261,17502.715261,78.439934,,
06/30/2001,8263.365012,-71.633,,,6058.87,14250.602012,13.089173,16.670658,1.724552,0.425166,,,27.089464,3.193887,8312.905123,14300.142123,96.023051,,
09/30/2001,7420.20395,-120.076,0.0,0.0,6530.034,13830.16195,12.372895,14.326647,1.863852,0.472159,,,25.152014,2.906135,7476.66585,13886.62385,93.1926,,
12/31/2001,7960.515728,-115.040001,0.0,0.0,7463.427246,15308.902973,13.42008,14.897222,1.923104,0.487522,14.987085,15.105373,26.853437,3.200933,8007.012355,15355.3996,103.13609,,
03/31/2002,8085.541327,-113.029,0.0,0.0,6717.574,14690.086327,12.435125,13.371638,1.816834,0.457286,14.814947,15.038206,24.227274,3.068846,8161.180769,14765.725769,99.362651,,
06/30/2002,8323.800834,-100.807,0.0,0.0,6811.605,15034.598834,12.832459,13.821516,1.806218,0.453062,13.160101,13.437186,24.812599,2.959892,8409.481433,15120.279433,102.105503,,
09/30/2002,5816.851915,-175.695999,,,7393.483032,13034.638948,10.974819,9.603365,2.240841,0.567218,11.149026,11.478994,21.22418,2.377837,5885.791992,13103.579025,89.521589,,
12/31/2002,6349.779789,-83.218,0.0,0.0,8263.632,14530.193789,9.922136,11.047859,2.288299,0.568721,14.075253,,25.091556,2.645051,6358.83837,14539.25237,100.364788,,
03/31/2003,5558.756969,-288.177,0.0,0.0,8327.933,13598.512969,8.308291,8.702703,2.446323,0.612415,11.80816,,20.919759,2.400629,5616.611675,13656.367675,94.525906,,
06/30/2003,7016.203253,-127.004,,,10067.442,16956.641252,9.244354,9.789157,2.416783,0.593717,15.696553,,23.378829,2.792291,7050.646249,16991.084249,117.818175,,
09/30/2003,7919.638182,-153.173004,0.0,0.0,18744.838867,26511.304045,13.508759,10.611969,3.34754,0.707051,20.513584,,35.20996,4.355984,7977.192969,26568.858832,184.014263,,
12/31/2003,,,,,,,,,,,,,,,,,,,
03/31/2004,9068.991106,-265.614014,0.0,0.0,18121.695312,26925.072404,,,2.968916,0.673042,,,,4.108544,9194.77571,27050.857008,186.15103,,
06/30/2004,8212.827708,-274.171997,0.0,0.0,18057.706543,25996.362253,,,3.165336,0.694624,,,,4.127476,8356.054783,26139.589329,180.804014,,
09/30/2004,8345.334704,-241.100006,0.0,0.0,18888.992188,26993.226885,,,3.234529,0.699768,,,,4.132893,8389.540232,27037.432413,188.281931,,
12/31/2004,8820.683167,-366.235992,0.0,0.0,20213.052734,28667.499908,14.395066,24.152671,3.250032,0.705086,32.523189,32.848902,34.004668,4.370847,8981.092405,28827.909147,205.662006,,
03/31/2005,7131.645021,-544.484009,0.0,0.0,21704.986328,28292.147341,13.718156,12.507177,3.967128,0.767174,30.045417,30.315786,33.393467,4.395913,7342.318998,28502.821318,207.401442,,
06/30/2005,7949.617877,-512.341003,0.0,0.0,22563.214844,30000.491718,14.317502,14.087886,3.773828,0.752095,33.518567,33.811333,37.382532,4.554156,8118.717804,30169.591644,223.825748,,
09/30/2005,8126.777176,-311.485992,0.0,0.0,22490.299805,30305.590988,14.820078,13.471111,3.729103,0.742117,36.982798,37.359147,39.818146,4.666148,8233.549442,30412.363254,226.058238,,
12/31/2005,8004.12262,-233.046,0.0,0.0,21758.0,29529.07662,12.820112,13.339246,3.689233,0.736833,37.607507,38.035239,41.532571,4.479774,8174.013498,29698.967498,221.944282,,
03/31/2006,8100.603572,-222.936005,0.0,0.0,23080.578125,30958.245692,13.142365,13.215385,3.821721,0.745539,44.081478,44.594415,44.4054,4.689604,8210.596184,31068.238305,229.800076,,
06/30/2006,7889.579444,-221.501999,0.0,0.0,22851.511719,30519.589164,12.184315,12.537473,3.868342,0.748749,42.229429,42.802191,40.973536,4.577069,7999.943192,30629.952912,226.491407,,
09/30/2006,8282.220938,-341.329987,0.0,0.0,24305.234375,32246.125326,11.55159,10.46678,3.893415,0.753741,36.837054,37.309597,39.275497,4.569538,8401.26892,32365.173309,239.211433,,
12/31/2006,9851.075347,-269.277,0.0,0.0,26888.465,36470.263347,13.446468,12.574871,3.702161,0.737271,54.967728,55.883874,44.514583,5.062323,10012.311388,36631.499388,270.479856,,
