Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1981,,,,,,,,,,,,10.125,,
03/31/1982,,,,,,,,,,,,11.0625,,
06/30/1982,,,,,,,,,,,,10.1875,,
09/30/1982,,,,,,,,,,,,9.8125,,
12/31/1982,,,,,,,,,,,,10.75,,
03/31/1983,,,,,,,,,,,,11.3125,,
06/30/1983,,,,,,,,,,,,11.1875,,
09/30/1983,,,,,,,,,,,,11.625,,
12/31/1983,,,,,,,,,,,,11.0,,
03/31/1984,,,,,,,,,,,,10.8125,,
06/30/1984,,,,,,,,,,,,10.0,,
09/30/1984,,,,,,,,,,,,11.5625,,
12/31/1984,,,,,,,,,,,,12.6875,,
03/31/1985,,,,,,,,,,,,13.5,,
06/30/1985,,,,,,,,,,,,15.0625,,
09/30/1985,,,,,,,,,,,,12.875,,
12/31/1985,,,,,,,,,,,,15.0625,,
03/31/1986,,,,,,,,,,,,17.8125,,
06/30/1986,,,,,,,,,,,,17.0625,,
09/30/1986,,,,,,,,,,,,19.4375,,
12/31/1986,,,,,,,,,,,,19.3125,,
03/31/1987,,,,,,,,,,,,19.9375,,
06/30/1987,,,,,,,,,,,,18.625,,
09/30/1987,,,,,,,,,,,,17.75,,
12/31/1987,,,,,,,,,,,,16.75,,
03/31/1988,,,,,,,,,,,,17.0,,
06/30/1988,,,,,,,,,,,,17.125,,
09/30/1988,,,,,,,,,,,,17.875,,
12/31/1988,,,,,,,,,,,,18.6875,,
03/31/1989,,,,,,,,,,,,18.0,,
06/30/1989,,,,,,,,,,,,20.25,,
09/30/1989,,,,,,,,,,,,22.0,,
12/31/1989,,,,,,,,,,,,23.1875,,
03/31/1990,,7095.142109,7095.142109,7095.142109,1.495729,,,,,,,22.0625,6972.783705,
06/30/1990,,7109.225402,7252.206832,6997.057862,1.515636,,,,,,,21.75,6955.623798,
09/30/1990,,6985.267832,7226.546177,6703.321158,1.424596,,,,,,,20.3125,6538.992798,
