Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,14.833333,,15.791667,16.25,14.666667,,,
12/31/1980,16.791667,13.202247,14.791667,18.0,14.708333,,,
03/31/1981,20.708333,23.325062,16.708333,21.0,15.208333,,,
06/30/1981,19.166667,-7.444668,20.875,21.083333,18.708333,,,
09/30/1981,16.083333,-16.086957,19.166667,19.166667,15.416667,,,
12/31/1981,16.541667,2.849741,16.166667,17.166667,14.875,,,
03/31/1982,15.5,-6.297229,16.458333,16.625,14.583333,,,
06/30/1982,15.208333,-1.88172,15.5,16.833333,14.0,,,
09/30/1982,17.125,12.60274,15.25,18.583333,14.083333,,,
12/31/1982,20.083333,17.274939,17.125,22.0,17.0,,,
03/31/1983,23.791667,18.46473,20.083333,25.0,20.0,,,
06/30/1983,25.5,7.180385,23.583333,27.166667,23.083333,,,
09/30/1983,23.833333,-6.535948,25.666667,26.166667,22.333333,,,
12/31/1983,27.5,15.384615,23.75,28.916667,23.333333,,,
03/31/1984,25.041667,-8.939394,27.416667,28.166667,23.041667,,,
06/30/1984,22.916667,-8.485857,25.041667,26.416667,20.583333,,,
09/30/1984,21.833333,-4.727273,23.166667,27.5,21.166667,,,
12/31/1984,23.583333,8.015267,21.666667,26.333333,21.083333,,,
03/31/1985,22.833333,-3.180212,23.666667,26.0,22.166667,,,
06/30/1985,24.75,8.394161,22.75,25.416667,22.25,,,
09/30/1985,24.333333,-1.683502,24.583333,27.833333,24.0,,,
12/31/1985,26.5,8.90411,24.333333,28.416667,22.5,,,
03/31/1986,32.5,22.641509,26.5,33.5,25.583333,,,
06/30/1986,34.083333,4.871795,32.5,36.333333,30.333333,,,
09/30/1986,34.0,-0.244499,34.0,37.833333,28.833333,,,
12/31/1986,34.0,0.0,34.166667,38.833333,34.0,,,
03/31/1987,44.166667,29.901961,34.333333,47.333333,34.25,,,
06/30/1987,41.5,-6.037736,44.0,48.166667,37.0,,,
09/30/1987,44.5,7.228916,41.125,46.0,38.75,,,
12/31/1987,36.25,-18.539326,44.25,47.625,26.0,,,
03/31/1988,33.375,-7.931034,36.25,38.25,31.5,,,
06/30/1988,37.5,12.359551,33.625,38.375,32.25,,71.751999,
09/30/1988,33.125,-11.666667,37.75,37.75,31.125,,71.751999,
12/31/1988,34.375,3.773585,33.375,35.5,31.0,,71.751999,
03/31/1989,35.25,2.545455,34.75,37.75,33.5,,68.806999,
06/30/1989,35.125,-0.35461,35.375,38.625,34.875,,68.806999,
09/30/1989,39.0,11.032028,35.125,41.375,35.125,,68.806999,
12/31/1989,36.875,-5.448718,38.875,39.125,34.125,,68.806999,
03/31/1990,35.25,-4.40678,36.875,39.625,33.25,2429.817741,68.874001,
06/30/1990,35.25,0.0,35.0,38.375,34.875,2429.993895,68.931,
09/30/1990,32.125,-8.865248,35.625,39.75,30.5,2193.141535,68.935997,
12/31/1990,35.75,11.284047,32.0,38.0,31.125,2410.264929,68.268997,
03/31/1991,41.375,15.734266,35.875,44.125,34.625,2866.832436,67.419998,
06/30/1991,44.5,7.55287,41.375,47.625,40.625,3086.520027,69.289001,
09/30/1991,45.5,2.247191,44.625,47.5,41.0,3156.83535,69.360001,
12/31/1991,49.75,9.340659,45.375,51.5,43.125,3455.6847,69.380997,
03/31/1992,51.5,3.517588,50.0,55.125,49.0,3583.678925,69.460999,
06/30/1992,46.5,-9.708738,51.25,54.875,44.5,3237.423077,69.585999,
09/30/1992,45.25,-2.688172,46.75,48.0,41.25,3150.53125,69.622002,
12/31/1992,46.125,1.933702,45.25,48.25,40.125,3213.252046,69.625,
03/31/1993,42.75,-7.317073,46.125,49.125,41.125,2979.803375,69.664001,
06/30/1993,42.5,-0.584795,42.75,46.375,41.5,2963.482342,69.703003,
09/30/1993,42.375,-0.294118,42.5,46.375,41.125,2957.096855,69.728996,
12/31/1993,47.625,12.389381,42.375,48.5,38.75,3325.796625,69.783997,
03/31/1994,44.25,-7.086614,47.75,50.75,43.875,3094.181385,69.783997,
06/30/1994,45.375,2.542373,44.0,48.375,42.25,3173.663661,69.925003,
09/30/1994,49.125,8.264463,45.375,50.875,45.0,3438.897294,69.943001,
12/31/1994,47.125,-4.071247,49.125,50.0,44.375,3299.315547,70.002998,
03/31/1995,51.875,10.079576,47.25,52.375,46.625,3632.391415,70.002998,
06/30/1995,57.875,11.566265,51.875,58.25,47.875,4059.468151,70.022003,
09/30/1995,57.625,-0.431965,57.875,61.25,54.625,4046.25479,70.141998,
12/31/1995,47.625,-17.353579,57.625,58.5,45.75,3289.839893,70.217003,
03/31/1996,49.625,4.199475,47.375,52.375,44.875,3431.122067,69.078003,
06/30/1996,48.75,-1.763224,49.75,55.375,48.75,3343.713598,69.140999,
09/30/1996,48.875,0.25641,49.0,51.5,46.25,3403.65497,68.588997,
12/31/1996,47.75,-2.30179,49.0,50.625,46.875,3306.448893,69.639999,
03/31/1997,47.125,-1.308901,47.5,52.25,46.875,3263.594646,69.245003,
06/30/1997,50.0,6.100796,47.0,54.875,45.125,3467.250061,69.253998,
09/30/1997,61.6875,23.375,50.25,63.125,50.25,4299.618562,69.345001,
12/31/1997,53.6875,-12.968592,61.5,64.5625,49.75,3718.610997,69.699997,
03/31/1998,59.75,11.2922,53.75,63.25,50.375,4139.718796,69.264,
06/30/1998,49.625,-16.945607,59.8125,64.4375,49.125,3440.699732,69.283997,
09/30/1998,39.375,-20.654912,49.5,49.75,34.0,2724.119925,69.334,
12/31/1998,67.125,70.47619,38.375,68.0,38.375,4664.113578,69.183998,
03/31/1999,67.125,0.0,67.5,70.25,61.5,,69.484001,
