Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
10/01/2010,,,,,,26.960792,2953.080989,3458.053444,2577.631662,3.119765,13.105896,16.741013,20.65,3343.91695,
12/31/2010,,,,,,39.771162,4041.120117,4969.800735,3208.518972,4.191601,16.6337,20.762606,28.63,4869.93158,
04/01/2011,,,,,,38.628946,5627.698075,6431.763216,4924.502605,4.29844,16.456906,20.316014,31.45,5369.5428,
07/01/2011,,,,,,21.133053,4426.816197,5355.407745,3561.864141,3.067586,11.614969,14.412566,23.44,4079.54876,
09/30/2011,,,,,,12.410323,3787.070117,4743.150788,2960.826709,2.088052,7.936223,10.032312,17.96,2962.78256,
12/30/2011,,,,,,9.793396,2978.847719,3787.897031,2247.385417,1.772294,6.896272,8.938859,16.22,2618.63874,
03/30/2012,,,,,,15.178244,4078.910559,4970.613139,2723.415861,3.2528,13.482094,18.362974,27.65,4933.94755,
06/29/2012,,,,,,18.043335,4670.204793,5079.625695,4111.155493,3.145259,13.471401,18.859045,27.32,4874.38412,
09/28/2012,,,,,,22.815764,5005.236348,5623.324487,4096.596459,2.692624,11.788628,16.525887,23.56,4223.488,
12/28/2012,,,,,,15.439377,3890.359862,4288.351362,3475.368688,2.111078,9.225746,12.866359,19.88,3437.89124,
03/29/2013,,,,,,16.313989,3850.092024,4416.292412,3542.767047,2.220354,9.467754,12.838677,22.025,3750.1775,
06/28/2013,,,,,,14.945345,3786.751963,4120.282053,3409.669476,2.136083,8.869775,11.795334,21.89,3708.453,
09/27/2013,,,,,,12.363686,4183.19777,4542.851356,3611.893927,2.312044,9.237866,12.005746,24.77,4143.183,
12/27/2013,,,,,,13.082251,4395.72418,4845.530884,3940.176819,2.498885,9.627367,12.300921,27.85,4606.695,
03/28/2014,,,,,,14.815033,5515.289413,6770.692797,4513.963708,3.263642,12.045542,15.177855,36.94,6198.636,
06/27/2014,,,,,,15.205577,7153.307581,8367.094015,5809.274947,3.814873,13.410926,16.549412,46.06,7821.252,
10/03/2014,,,,,,18.33885,9203.610538,10258.424263,7892.409323,4.210308,14.024568,17.069179,55.25,9647.5,
01/02/2015,,,,,,19.213579,11087.878328,13395.988563,7783.529429,4.992691,15.485347,18.591316,73.32,12939.556,
04/03/2015,,,,,,29.509173,15337.223256,18423.267733,12263.442668,6.049572,17.878006,21.368757,96.51,17379.21,
07/03/2015,,,,,,33.095311,18334.425668,20142.436656,16568.743897,6.111619,17.155091,20.485437,104.85,18920.35,
10/02/2015,,,,,,28.270497,16233.281382,18762.502643,13975.650562,4.589068,12.267633,14.615402,84.06,14953.018,
01/01/2016,,,,,,27.43146,14441.972566,15782.464646,13452.938439,3.990718,10.230925,12.185967,76.83,13487.428,
04/01/2016,,,,,,25.695251,11783.407045,13688.184628,9471.479916,4.035823,9.986388,11.962551,78.18,13692.336,
07/01/2016,,,,,,21.681911,11708.263173,13692.130901,9858.213844,3.228107,7.884413,9.572928,62.6,10763.8,
09/30/2016,,,,,,15.793794,12177.124275,13467.24679,10216.106728,3.950893,9.50932,11.615702,76.14,12994.486,
12/30/2016,,,,,,12.790357,13291.485071,13944.009468,12253.923111,3.798769,9.139865,11.212204,74.66,12446.668,
03/31/2017,,,,,,15.900634,15556.360295,16976.75769,12505.643945,4.971641,12.026845,14.705725,97.98,16670.41,
06/30/2017,,,,,,14.089149,17519.232995,19077.17045,16261.130477,4.620529,11.156933,13.48726,95.95,16182.015,
09/29/2017,,,,,,16.287195,17636.354582,18684.731899,16148.570502,4.667002,11.295963,13.591554,101.9,17041.09,
12/29/2017,,,,,,16.773827,17517.094412,19757.690021,15619.508523,4.127047,9.925344,11.887928,94.95,15637.38,
03/30/2018,,,,,,15.180531,17315.630973,19333.213375,15595.966675,4.252745,10.283877,12.372353,100.26,16376.046,
06/29/2018,,,,,,16.437741,15823.877433,16817.767274,13923.368282,4.089071,9.788408,11.862656,96.65,15719.205,
09/28/2018,,,,,,19.713267,15175.270711,17010.210849,13451.872952,3.888768,9.293639,11.401314,90.71,15041.754,
12/28/2018,,,,,,13.02612,12749.278522,15496.643835,10095.258646,2.798554,6.710471,8.435746,67.22,10601.202,
03/29/2019,,,,,,21.563828,12384.757326,13879.946319,9677.942736,3.596374,8.559155,10.99925,82.48,13252.996,
06/28/2019,,,,,,18.566192,12710.929382,15194.730351,10515.273369,3.454222,8.650265,11.613525,77.27,12289.432,
09/27/2019,,,,,,13.905871,12748.899415,14183.76182,11541.907375,3.581926,9.138295,12.705301,77.47,12095.447,
12/27/2019,,,,,,25.043876,15542.523918,19766.798372,11869.367398,5.992925,15.205261,21.7768,122.29,19782.045,
03/27/2020,,,,,,15.478604,17270.739221,20772.012784,10485.13679,4.192156,10.801626,15.686746,87.09,13652.175,
06/26/2020,,,,,,20.826108,17449.668183,21780.976552,12680.494526,6.213407,16.02174,23.20712,125.85,20046.935,
09/13/2020,27.8089476996667,5.43961935254938,7.76552683896049,7.15961946904877,17.072020807426,22.5305877598322,,,,6.74416168021634,17.3903321350001,25.1894944568062,136.15,21759.36324505,
09/30/2020,21.1052549992249,5.55193084043551,,6.57273049391222,14.6350639578631,,,,,6.28874606509794,13.7932649408757,18.494006054117,,,
12/31/2020,19.7806189161703,5.24723474775504,,6.32295529550453,14.2118997912317,,,,,6.04976276925152,13.078523030303,17.3983877595642,,,
