Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,263.519989,269.322006,269.322006,,3.130082,1.418376,0.263625,0.208333,0.208333,,0.208333,0.208333,0.208333,0.058333,2.402329,,25.144203,4.826958,,
06/30/1990,262.877998,273.935989,273.935989,,3.259886,1.547807,0.277437,0.466667,0.466667,,0.466667,0.466667,0.466667,0.058333,-0.376,,13.744018,5.241975,,
09/30/1990,264.372002,271.866005,271.866005,,3.093436,1.463956,0.261158,0.198333,0.198333,,0.198333,0.198333,0.198333,0.058333,1.655227,,10.715961,5.382567,,
12/31/1990,263.784006,264.078,264.078,,3.127864,1.556358,-0.374889,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,0.058333,0.458198,,13.048555,4.905529,,
03/31/1991,264.095993,273.318008,273.318008,,2.916017,1.551306,0.274406,0.208333,0.208333,,0.208333,0.208333,0.208333,0.058333,0.647597,,9.496547,5.058767,,
06/30/1991,299.213997,292.494003,292.494003,,2.656465,1.473534,0.263253,0.2,0.2,,0.2,0.2,0.2,0.058333,0.601722,,8.879932,5.116739,,
09/30/1991,304.259995,315.797997,315.797997,,2.495266,1.488293,0.243827,0.183333,0.183333,,0.183333,0.183333,0.183333,0.058333,0.550985,,11.204233,5.23894,,
12/31/1991,306.87,305.565012,305.565012,,2.582102,1.626495,0.258537,0.196667,0.196667,0.196667,0.196667,0.196667,0.196667,0.058333,0.343626,,9.091798,5.370352,,
03/31/1992,311.538002,326.400009,326.400009,,2.401961,1.608456,0.300245,0.226667,0.226667,,0.226667,0.226667,0.226667,0.058333,0.652574,,8.775815,5.543465,,
06/30/1992,316.44001,331.841995,331.841995,,2.148613,1.467566,0.313402,0.235,0.235,,0.235,0.235,0.235,0.058333,0.054243,,10.178865,5.742005,,
09/30/1992,323.664001,338.166,338.166,,2.279945,1.712177,0.558897,0.428333,0.428333,,0.428333,0.428333,0.428333,0.058333,-0.461312,,8.70656,6.114365,,
12/31/1992,329.772012,326.717994,326.717994,,2.154763,1.637498,0.419322,0.285,0.285,0.285,0.285,0.285,0.285,0.058333,0.523387,,9.837099,6.337712,,
03/31/1993,363.288002,213.419998,561.701981,,1.296061,0.721023,0.503826,0.078333,0.078333,,0.078333,0.078333,0.078333,0.063333,0.854546,,12.422651,6.504481,,
06/30/1993,380.028008,573.449982,573.449982,,1.199756,0.64173,0.362717,0.188333,0.188333,,0.188333,0.188333,0.188333,0.063333,0.233673,,11.520204,6.80213,,
09/30/1993,384.048019,590.400009,590.400009,,1.593835,1.302507,0.370935,0.208333,0.208333,,0.208333,0.208333,0.208333,0.063333,0.477642,,9.511831,9.074386,,
12/31/1993,573.918,580.949982,580.949982,,1.346071,0.755659,0.383854,0.21,0.21,0.21,0.21,0.21,0.21,0.063333,0.96566,,6.331915,6.178583,,
03/31/1994,574.812012,594.167999,594.167999,,1.615705,1.354836,0.429172,0.24,0.24,,0.24,0.24,0.24,0.093333,0.193548,,5.72535,6.323807,,
06/30/1994,576.048019,596.417999,596.417999,,1.607933,1.314514,0.429229,0.243333,0.243333,,0.243333,0.243333,0.243333,0.093333,0.442643,,4.926673,6.450851,,
09/30/1994,587.742004,596.994003,596.994003,,1.636532,1.273045,0.425465,0.105,0.105,,0.105,0.105,0.105,0.093333,0.507543,,5.456476,6.286772,,
12/31/1994,588.659972,628.57202,628.57202,,1.687953,1.282272,0.079545,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.1125,0.424772,,5.261102,6.263378,,
03/31/1995,585.94397,595.064026,595.064026,,1.819972,1.322547,0.457094,0.27,0.27,,0.27,0.27,0.27,0.1125,-0.396596,-0.426845,5.196743,6.408463,,
06/30/1995,569.411987,592.219971,592.219971,,1.877681,1.335652,0.4576,0.2725,0.2725,,0.2725,0.2725,0.2725,0.125,-0.330958,-0.366418,5.294936,6.397828,,
09/30/1995,565.236023,575.875977,575.875977,,1.995221,1.413499,0.482743,0.2875,0.2875,,0.2875,0.2875,0.2875,0.125,0.25179,0.215324,6.724624,6.533554,,
12/31/1995,548.747984,566.74402,566.74402,,2.064424,1.468035,0.47817,0.295,0.295,0.295,0.295,0.295,0.295,0.1375,0.95634,0.883997,5.68567,6.542165,,
03/31/1996,529.771973,546.023987,536.47998,,2.193931,1.61609,0.525649,0.315,0.315,0.315,0.31,0.31,0.31,0.1375,-0.089472,-0.141664,7.793919,6.387654,,
06/30/1996,520.276001,532.916016,528.119995,,2.179429,1.601909,0.532076,0.32,0.32,0.32,0.315,0.315,0.315,0.15,1.109596,1.049004,7.430671,6.404293,,
09/30/1996,517.659973,526.392029,513.400024,,2.271134,1.651733,0.559018,0.335,0.335,0.335,0.33,0.33,0.33,0.15,0.890144,0.83171,8.101843,6.566086,,
12/31/1996,514.588013,526.09198,516.419983,,2.430193,1.795051,0.557686,0.345,0.345,0.345,0.335,0.335,0.335,0.151668,0.327253,0.259479,7.238801,6.716052,,
03/31/1997,515.323975,526.40802,516.02002,,2.331305,1.755746,0.618193,0.35,0.35,0.35,0.345,0.345,0.345,0.15,0.238363,0.178288,7.230403,6.797665,,
06/30/1997,503.197998,518.950012,509.015991,,2.40464,1.787763,0.62277,0.365,0.365,0.365,0.355,0.355,0.355,0.165,-0.033398,-0.096264,9.115696,6.711076,,
09/30/1997,509.156006,520.612,510.161987,,2.577613,1.962122,0.639013,0.375,0.375,0.375,0.365,0.365,0.365,0.165,0.791905,0.748782,7.390662,7.041064,,
12/31/1997,507.571991,518.859985,507.772003,,2.656704,2.018623,0.476592,0.38,0.38,0.325,0.375,0.375,0.32,0.165,0.013786,-0.037418,9.035172,7.195038,,
03/31/1998,520.419983,526.271973,515.427979,,2.700668,2.062364,0.682928,0.4,0.4,0.4,0.39,0.39,0.39,0.165,-0.023282,-0.091186,8.610353,7.851351,4.165866,
06/30/1998,521.416016,531.695984,520.98999,,2.756291,2.080654,0.671798,0.41,0.41,0.41,0.405,0.405,0.405,0.18,0.408837,0.360851,7.230311,8.120196,3.985301,
09/30/1998,522.280029,531.547974,522.156006,,2.773118,2.081753,0.685619,0.42,0.42,0.42,0.41,0.41,0.41,0.18,0.308337,0.231732,7.327487,8.344183,4.294631,
12/31/1998,523.846008,531.495972,523.08197,,2.873355,2.187038,0.619406,0.425,0.425,0.38,0.42,0.42,0.375,0.18,0.495142,0.433966,7.108959,8.630399,4.214979,
03/31/1999,521.064,531.288,523.448,,2.865614,2.174046,0.693479,0.49,0.54,0.44,0.48,0.53,0.43,0.18,1.753756,1.67925,7.500038,8.640014,4.272028,
06/30/1999,514.211,525.712,518.273,,2.830555,2.178389,0.715839,0.45,0.45,0.45,0.45,0.45,0.45,0.2,1.171197,1.078582,8.197024,8.36816,4.017806,
