Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2004,732.487999,747.0,742.722599,,13.396657,1.161941,0.69,0.66,0.89,0.68,0.66,0.88,0.0,3.029395,3.029395,5.530466,31.159555,30.295377,
03/31/2005,733.131331,739.573439,733.997727,,13.974158,1.813357,1.34,1.09,1.12,1.33,1.08,1.11,0.0,2.256138,,5.353747,31.424111,,
06/30/2005,733.889584,743.135547,736.516503,,14.874073,2.173746,3.05,1.36,1.18,3.02,1.35,1.17,0.0,2.665249,,18.543661,35.524418,,
09/30/2005,757.056777,768.699279,759.837955,,15.777048,1.591129,0.98,0.91,1.02,0.97,0.9,1.12,0.0,1.601657,,9.180289,35.211362,29.182752,
12/31/2005,757.537064,769.0,760.674,,15.149722,1.339601,0.89,0.72,1.05,0.88,0.71,1.04,0.52,4.184447,,5.304031,35.64314,29.310777,
03/31/2006,758.157941,768.804635,762.043823,,15.132988,1.684942,0.94,0.91,1.34,0.93,0.91,1.33,0.0,3.086437,,6.784866,34.909613,28.582435,
06/30/2006,759.183472,769.907239,763.063769,,14.875559,1.415347,0.81,0.73,1.29,0.8,0.73,1.28,0.0,2.196409,2.196409,5.434786,33.695412,27.223986,
09/30/2006,759.982765,773.703037,762.404666,,16.432218,2.122233,1.31,1.21,1.26,1.29,1.2,1.24,0.0,2.42391,2.42391,7.794914,38.829828,32.36126,
12/31/2006,751.984799,773.1,773.1,,16.677015,1.694477,4.95,0.998577,,4.95,0.99579,4.95,0.59,0.936489,,9.450989,42.152448,35.640348,
03/31/2007,741.114799,769.107631,752.658844,,17.155183,2.363621,1.31,1.32,1.44,1.28,1.29,1.41,0.0,2.936257,,8.83129,43.136367,36.528754,
06/30/2007,742.788593,763.55631,744.49194,,17.753046,2.620579,1.52,1.51,1.76,1.48,1.47,1.72,0.0,2.593715,2.593715,8.756193,42.347177,35.745029,
09/30/2007,740.286838,762.693073,743.958113,,15.69712,2.12512,1.32,1.22,1.5,1.29,1.19,1.46,0.0,3.738114,3.738114,11.653591,44.099123,37.467909,
12/31/2007,729.22344,753.698982,735.505159,,12.713711,2.163139,1.47,1.44,1.58,1.44,1.4,1.54,0.74,4.051637,4.051637,13.659736,45.361954,38.760411,
03/31/2008,709.434506,732.722142,720.392991,,16.135637,1.554707,0.85,0.82,1.48,0.84,0.81,1.46,0.0,4.918149,4.918149,15.327701,43.554408,36.374041,
06/30/2008,709.749252,726.534514,712.837796,,16.902864,2.090237,1.28,1.19,1.24,1.26,1.18,1.22,0.0,2.630332,2.630332,19.464621,42.889795,35.618213,
09/30/2008,707.312251,726.934052,718.114168,,18.591751,2.567837,0.84,1.43,0.85,0.83,1.42,0.84,0.0,2.205777,2.205777,28.57154,36.381386,29.261475,
12/31/2008,793.62907,793.6,790.0,,17.673418,2.101266,1.21,1.15,0.17,1.2,1.14,0.17,0.74,13.546835,13.546835,30.501655,27.259586,20.949333,
03/31/2009,818.08627,809.101944,809.101944,,12.623873,-0.873808,-0.71,-0.76,-1.315471,-0.71,-0.76,-1.320313,0.0,-1.217399,-1.217399,23.743217,25.681888,15.406688,
06/30/2009,818.586271,829.174792,822.407969,,10.049757,-1.966177,-1.74,-1.74366,0.51576,-1.74,-1.74366,0.497321,0.0,-0.294258,-0.294258,16.141243,30.776231,24.624161,
09/30/2009,818.753139,821.76449,821.76449,,12.458557,-1.084252,-0.79,-0.79,-1.443347,-0.79,-0.79,-1.443347,0.0,4.800645,4.800645,19.00695,39.28901,33.141858,
12/31/2009,818.83381,828.0,821.9,,15.015209,0.545078,0.35,0.35,0.32364,0.35,0.35,0.32364,0.74,1.320112,1.320112,12.34927,37.884366,31.720722,
03/31/2010,819.393009,828.621389,822.654945,,15.924052,1.890221,0.98,0.97,1.085449,0.97,0.96,1.04,0.0,3.48992,3.48992,11.230264,41.14143,34.979552,
06/30/2010,820.397071,830.472873,822.905671,,17.180584,3.319943,1.85,1.84,3.155465,1.84,1.83,1.1,0.0,1.284473,1.284473,13.044903,45.435316,39.295606,
09/30/2010,906.909597,883.100164,875.782191,,14.087978,0.892916,0.33,0.33,0.739282,0.32,0.32,0.739282,0.0,1.444423,1.444423,16.051214,48.863746,43.388007,
12/31/2010,985.837817,1014.9,1007.3,,12.598034,0.391145,0.05,0.031768,1.098431,0.05,0.031279,1.098431,0.74,2.786657,2.786657,13.143135,47.193361,35.24312,
03/31/2011,1056.082512,1069.523536,1058.517978,,15.028559,1.606019,0.66,0.7,1.138479,0.66,0.7,1.133932,0.0,3.305565,3.305565,10.124209,45.182076,33.87046,
06/30/2011,1057.391108,1070.975905,1059.751486,,16.179265,1.821182,1.01,0.98,1.199055,1.0,0.97,1.187278,0.0,3.103558,3.103558,9.105429,48.429573,37.046841,
09/30/2011,1057.560479,1066.200699,1060.199513,,19.291652,5.225432,3.23,3.22,6.061548,3.21,3.2,6.021654,0.0,2.118469,2.118469,9.45667,55.077701,43.725159,
12/31/2011,1057.957028,1066.3,1060.4,,15.78178,1.550358,0.9,0.8808,1.428198,0.9,0.876554,1.420924,0.74,1.168427,1.168427,9.887925,52.383035,41.101858,
03/31/2012,1060.86402,1064.252898,1064.252898,,14.955092,-0.047921,-0.16,-0.17,1.419259,-0.16,-0.17,1.37,0.0,5.410368,5.410368,17.596035,53.320689,42.100589,
06/30/2012,1062.186569,1069.979618,1064.688383,,17.280174,3.45641,2.13,2.13,1.401396,2.12,2.12,1.401341,0.0,5.958551,5.958551,15.096218,56.775337,45.644524,
09/30/2012,1062.646827,1065.041874,1065.041874,,15.495165,-0.642228,-0.92,-0.92,1.382763,-0.92,-0.92,1.382763,0.0,2.991432,2.991432,15.950737,58.296885,48.863836,
12/31/2012,1091.686736,1097.5,1091.0,,15.887259,-0.134739,0.09,0.059578,1.56989,0.09,0.059578,1.560945,0.74,1.715857,1.715857,14.416224,57.116202,47.999118,
03/31/2013,1094.218884,1103.885405,1096.925583,,16.12051,1.42945,0.87,0.87,1.545638,0.87,0.87,1.48,0.185,2.491509,2.491509,9.123403,56.981287,48.120171,
06/30/2013,1096.601549,1106.680318,1097.889347,,14.319294,0.80336,0.43,0.43,1.466814,0.43,0.43,1.461373,0.275,4.172552,4.172552,8.374965,52.802223,44.187426,
09/30/2013,1120.845362,1117.296838,1104.892638,,14.786052,1.170249,0.85,0.85,1.523768,0.84,0.84,1.34,0.275,2.416524,2.416524,10.149482,52.484493,44.000717,
12/31/2013,1122.030137,1138.1,1123.7,,16.426092,1.415858,0.77,0.779568,1.320993,0.77,0.769121,1.320993,0.275,5.448073,5.448073,6.760068,52.98699,43.591521,
03/31/2014,1124.800229,1140.466038,1126.922641,,15.160757,1.897202,1.15,1.15,1.771106,1.14,1.14,1.37,0.275,2.204233,2.204233,7.621798,56.594939,47.319514,
06/30/2014,1126.571341,1142.262115,1127.986031,,16.193463,2.005344,1.18,1.18,1.718727,1.17,1.17,1.698513,0.35,3.933559,3.933559,6.56239,59.908323,50.650143,
09/30/2014,1119.087159,1141.046731,1125.165772,,16.749532,2.885797,1.83,1.83,2.144884,1.81,1.81,2.116166,0.35,3.580806,3.580806,7.848361,61.393788,52.264919,
12/31/2014,1131.927894,1147.3,1146.153846,,16.681007,2.070403,1.3,1.3,1.552715,1.3,1.3,1.552462,0.35,4.734094,4.734094,9.548311,61.799873,53.078469,
03/31/2015,1114.347885,1135.761118,1125.703588,,16.620716,2.982135,1.89,1.89,1.430172,1.87,1.87,1.413874,0.35,2.386063,2.386063,7.293055,64.315642,55.595744,
06/30/2015,1116.754686,1128.391778,1117.807514,,14.46224,1.271239,0.93,0.93,1.642769,0.92,0.92,1.623922,0.375,3.759145,3.759145,7.229878,60.243311,51.607574,
09/30/2015,1114.764365,1129.941081,1118.856041,,16.115567,2.203143,1.07,1.07,1.905634,1.06,1.06,1.887592,0.375,2.358659,2.358659,9.164269,61.36095,52.797705,
12/31/2015,1098.028525,1119.106023,1108.832857,,33.707515,-0.382384,0.764768,-0.42928,-3.045301,0.757748,-0.42928,-3.045301,0.375,-1.125508,-1.125508,11.613542,59.970209,51.339286,
03/31/2016,1098.526527,1108.6,1100.836608,,16.744538,2.937766,1.99,1.99,1.306052,1.98,1.98,1.296931,0.375,1.784098,1.784098,12.098024,67.067111,58.210702,
06/30/2016,1098.794277,1109.128438,1100.328049,,13.85405,0.18449,0.06,0.06,0.858608,0.06,0.06,0.854092,0.4,3.946096,3.946096,15.53248,70.148709,61.182517,
09/30/2016,1098.985931,1109.3,1100.5,,14.387097,1.307587,0.52,0.928669,0.98478,0.51,0.916563,0.972228,0.4,2.613358,2.613358,14.452414,69.323908,60.595862,
12/31/2016,1095.519005,1108.8,1108.8,,11.572872,-0.864899,-1.878608,-0.656566,0.711084,-1.878608,-0.656566,0.711084,0.375,5.089286,5.089286,11.547951,59.726029,51.309927,
03/31/2017,1081.321114,1098.7,1090.4,,13.723404,1.242663,0.8,0.87,0.646047,0.79,0.859173,0.642052,0.4,1.924065,1.924065,16.1016,60.878308,52.231478,
06/30/2017,1063.465987,1082.1,1074.0,,14.276536,1.212291,0.81,0.76,0.229786,0.8,0.75,0.229786,0.4,3.166667,3.166667,16.285429,63.335359,54.510441,
09/30/2017,1054.28662,1071.5,1062.3,,15.22263,0.723901,-0.09,0.819919,1.006542,-0.09,0.813406,0.998427,0.4,4.456368,4.456368,12.352428,51.801853,42.737904,
12/31/2017,1043.588396,1061.7,1052.1,,12.061591,1.397206,2.220321,2.23743,2.152077,2.200245,2.217199,2.132618,0.4,1.948484,1.948484,12.170507,54.212945,45.023498,
03/31/2018,1024.117183,1044.4,1035.9,,14.29192,1.874698,1.19,1.2,1.080239,1.19,1.2,1.077461,0.4,1.251086,1.251086,13.59903,52.44517,42.941375,
06/30/2018,1000.153999,1023.8,1015.6,,20.85959,1.388342,0.83,0.83,0.800952,0.83,0.83,0.79918,0.42,5.521859,5.521859,16.309488,51.525065,42.027528,
09/30/2018,986.644069,1000.7,992.7,,16.408784,1.355898,0.89,0.89,0.808706,0.88,0.88,0.802857,0.42,3.558981,3.558981,12.659074,50.195406,40.62762,
12/31/2018,958.613542,987.6,985.294118,,15.895761,2.771761,2.04,2.04,1.361015,2.04,2.04,1.361015,0.42,1.320418,1.320418,16.504044,51.465995,41.637217,
03/31/2019,950.181456,963.3,956.5,,17.043387,2.067956,1.41,1.41,1.357007,1.4,1.4,1.347033,0.42,2.166231,2.166231,15.266558,57.993133,48.081342,
06/30/2019,935.921796,952.9,946.2,,18.491862,2.717185,1.78,1.78,2.665778,1.77,1.77,2.649798,0.44,2.522722,2.522722,19.697159,64.541717,54.489595,
09/30/2019,919.601779,936.4,929.6,,20.092513,3.242255,2.31,2.31,1.097551,2.3,2.3,1.091418,0.44,4.459983,4.459983,21.152634,70.642534,60.553384,
12/31/2019,915.338098,925.7,925.7,,18.518959,0.202009,0.58,0.58,1.476784,0.58,0.58,1.476784,0.44,5.596846,5.596846,18.13319,68.541886,58.372966,
03/31/2020,907.568876,920.0,914.1,,20.030631,6.416147,4.78,4.78,1.5841,4.75,4.75,1.578289,0.44,2.020567,2.020567,26.547847,72.519014,62.427218,
06/30/2020,907.62074,913.1,908.8,,15.513864,0.472051,0.07,0.07,0.506692,0.07,0.07,0.499835,0.46,2.975352,2.975352,26.761178,78.54382,68.357847,
09/30/2020,,,,,,,1.408,1.408,1.591,1.408,1.408,1.591,0.46,2.08,,,75.297,,
12/31/2020,,,,,,,1.298,1.298,1.461,1.298,1.298,1.461,0.467,1.83,,,76.425,,
