Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,3.000008,,2.266672,3.577787,2.266672,,,
12/31/1980,4.022232,34.074074,2.977785,4.4889,2.911118,,,
03/31/1981,3.822232,-4.972376,4.022232,4.355566,3.044452,,,
06/30/1981,3.933343,2.906977,3.80001,4.955568,3.577787,,,
09/30/1981,2.555562,-35.028249,3.933343,4.155566,2.177783,,,
12/31/1981,4.4889,75.652174,2.511117,4.933346,2.488895,,,
03/31/1982,3.000008,-33.168317,4.533345,4.533345,2.866674,,,
06/30/1982,2.73334,-8.888889,3.044452,3.666676,2.444451,,,
09/30/1982,4.088899,49.593496,2.73334,4.444456,2.53334,,,
12/31/1982,9.362963,128.984935,4.088899,9.955556,3.955565,,,
03/31/1983,11.259259,20.253165,9.362963,11.851852,8.414815,,,
06/30/1983,13.244444,17.631579,11.2,13.481481,10.666667,,,
09/30/1983,9.185185,-30.64877,13.303704,14.548148,9.007407,,,
12/31/1983,8.296296,-9.677419,9.244444,9.62963,7.2,,,
03/31/1984,6.992593,-15.714286,8.355556,9.214815,5.6,,,
06/30/1984,7.22963,3.389831,7.051852,8.592593,6.162963,,,
09/30/1984,6.962963,-3.688525,7.2,8.888889,5.925926,,,
12/31/1984,6.518519,-6.382979,7.022222,7.881481,6.281481,,,
03/31/1985,9.333333,43.181818,6.548148,10.222222,6.281481,,,
06/30/1985,8.325926,-10.793651,9.274074,9.540741,7.97037,,,
09/30/1985,6.874074,-17.437722,8.296296,8.711111,6.637037,,,
12/31/1985,8.296296,20.689655,6.814815,8.859259,5.985185,,,
03/31/1986,10.133333,22.142857,8.296296,10.607407,7.822222,,,
06/30/1986,8.088889,-20.175439,10.192593,10.192593,7.851852,,,
09/30/1986,9.222222,14.010989,8.148148,9.703704,7.525926,,,
12/31/1986,9.333333,1.204819,9.185185,11.592593,9.037037,,,
03/31/1987,10.555556,13.095238,9.407407,11.592593,9.407407,,,
06/30/1987,9.222222,-12.631579,10.296296,11.111111,8.074074,,,
09/30/1987,9.592593,4.016064,9.296296,10.666667,8.666667,,,
12/31/1987,4.259259,-55.598456,9.555556,10.259259,3.888889,,,
03/31/1988,4.814815,13.043478,4.259259,5.518519,4.259259,,,
06/30/1988,5.074074,5.384615,4.814815,5.259259,4.296296,,,
09/30/1988,5.222222,2.919708,5.111111,5.62963,4.592593,,,
12/31/1988,4.777778,-8.510638,5.259259,5.407407,4.555556,,,
03/31/1989,5.185185,8.527132,4.777778,5.888889,4.777778,,,
06/30/1989,5.444444,5.0,5.185185,5.740741,5.111111,,,
09/30/1989,5.814815,6.802721,5.444444,7.0,5.444444,,,
12/31/1989,5.0,-14.012739,5.814815,6.259259,4.62963,,,
03/31/1990,5.185185,3.703704,4.962963,5.555556,4.740741,435.403523,,
