Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,150.450994,101.419994,175.005993,142.582993,32.423,-73.585999,49.030999,0.113,,,,48.917999,0.0,-14.025,136.425994,-72.640999,0.0,72.640999,63.785,0.0,0.0,63.785,-20.568001,43.216999,0.0,,,43.216999,0.0,43.216999,0.0,,43.216999,43.216999,,302.317308,0.142222,0.142222,,302.317308,0.142222,0.142222,0.142222,
12/31/1992,160.186996,106.008995,177.189995,144.759995,32.43,-71.181,54.178001,0.076,,,,54.102001,0.0,-18.733,141.453996,-76.577003,0.0,76.577003,64.876999,0.0,0.0,64.876999,-20.618999,44.257999,0.0,,,44.258,0.0,44.257999,0.0,,44.257999,44.257999,,302.681818,0.146173,0.146173,0.146173,302.681818,0.146173,0.146173,0.146173,
03/31/1993,114.913002,114.913002,198.796005,198.796005,,-83.883003,0.0,,,,,,0.0,-13.97,100.943002,,0.0,,65.214996,0.0,0.0,65.214996,-17.642,47.573002,0.0,,,47.572996,0.0,47.573002,0.0,,47.573002,47.573002,,316.892253,0.150123,0.150123,,316.892253,0.150123,0.150123,0.150123,
06/30/1993,118.490997,118.490997,204.253998,204.253998,,-85.763,0.0,,,,,,0.0,-15.88,102.610997,,0.0,,75.553001,0.0,0.0,75.553001,-25.118,50.435001,0.0,,,50.435001,0.0,50.435001,0.0,,50.435001,50.435001,,315.216559,0.16,0.16,,315.216559,0.16,0.16,0.16,
09/30/1993,118.499992,118.499992,203.442993,203.442993,,-84.943001,0.0,,,,,,0.0,-10.369,108.130992,,0.0,,81.791,0.0,0.0,81.791,-27.632,54.159,0.0,,,54.159,0.0,54.159,0.0,,54.159,54.159,,318.816009,0.169877,0.169877,,318.816009,0.169877,0.169877,0.169877,
12/31/1993,121.611007,121.611007,206.421005,206.421005,,-84.809998,0.0,,,,,,0.0,-7.818,113.793007,,0.0,,81.348999,0.0,0.0,81.348999,-27.281,54.068001,0.0,,,54.067999,0.0,54.068001,0.0,,54.068001,54.068001,,318.27937,0.169877,0.169877,0.169877,318.27937,0.169877,0.169877,0.169877,
03/31/1994,191.919995,127.798996,213.585999,172.462997,41.123001,-85.787003,64.120999,0.299,,,,63.821999,0.0,-11.296,180.623995,-93.376999,0.0,93.376999,87.247002,0.0,0.0,87.247002,-29.365999,57.881001,0.0,,,57.881002,0.0,57.881001,0.0,,57.881001,57.881001,,324.921371,0.177778,0.177778,,324.921371,0.177778,0.177778,0.177778,
06/30/1994,189.714995,127.345993,223.064995,179.190994,43.874001,-95.719002,62.369002,0.004,,,,62.365002,0.0,-7.842,181.872995,-92.709999,0.0,92.709999,89.163002,0.0,0.0,89.163002,-30.082001,59.081001,0.0,,,59.081001,0.0,59.081001,0.0,,59.081001,59.081001,,325.123876,0.181728,0.181728,,325.123876,0.181728,0.181728,0.181728,
09/30/1994,194.70401,131.172009,236.911007,188.973007,47.938,-105.738998,63.532001,0.0,,,,63.532001,0.0,-7.263,187.44101,-95.019997,0.0,95.019997,92.420998,0.0,0.0,92.420998,-29.577,62.844002,0.0,,,62.843998,0.0,62.844002,0.0,,62.844002,62.844002,,326.647701,0.19358,0.19358,,326.647701,0.19358,0.19358,0.19358,
12/31/1994,196.321995,130.435997,248.738998,195.921997,52.817001,-118.303001,65.885998,0.09,,,,65.795998,0.0,-9.379,186.942995,-90.438004,0.0,90.438004,96.504997,0.0,0.0,96.504997,-31.851999,64.653,0.0,,,64.652998,0.0,64.653,0.0,,64.653,64.653,,327.108365,0.197531,0.197531,0.197531,327.108365,0.197531,0.197531,0.197531,
03/31/1995,204.084993,133.724995,269.151997,209.548996,59.603001,-135.427002,70.359998,0.009,,,,70.350998,0.0,-9.574,194.510992,-95.191002,0.0,95.191002,99.32,0.0,0.0,99.32,-33.202,66.117996,0.0,,,66.118,0.0,66.117996,0.0,,66.117996,66.117996,,329.437112,0.201481,0.201481,,329.437112,0.201481,0.201481,0.201481,
06/30/1995,208.160999,135.669998,287.955994,221.020996,66.934998,-152.285995,72.491001,0.02,,,,72.471001,0.0,-8.207,199.953999,-97.151001,0.0,97.151001,102.803001,0.0,0.0,102.803001,-34.289001,68.514,0.0,,,68.514,0.0,68.514,0.0,,68.514,68.514,,330.110441,0.207407,0.207407,,330.110441,0.207407,0.207407,0.207407,
09/30/1995,223.167006,142.849007,302.741005,228.389008,74.351997,-159.891998,80.317999,4.081,,,,76.237,0.0,-10.698,212.469006,-99.587997,0.0,99.587997,112.880997,0.0,0.0,112.880997,-37.692001,75.189003,0.0,,,75.188995,0.0,75.189003,0.0,,75.189003,75.189003,,336.418327,0.22321,0.22321,,336.418327,0.22321,0.22321,0.22321,
12/31/1995,233.733993,151.187996,313.316002,240.602005,72.713997,-162.128006,82.545997,0.679,,,,81.866997,0.0,-14.483,219.250993,-103.686996,0.0,103.686996,115.564003,0.0,0.0,115.564003,-37.700001,77.863998,0.0,,,77.864002,0.0,77.863998,0.0,,77.863998,77.863998,,338.777432,0.231111,0.231111,0.231111,338.777432,0.231111,0.231111,0.231111,
03/31/1996,245.295996,161.627998,323.049995,239.826996,83.223,-161.421997,83.667997,0.205,,,,83.462997,0.0,-9.75,235.545996,-117.238998,0.0,117.238998,118.306999,0.0,0.0,118.306999,-39.167,79.139999,0.0,,,79.139999,0.0,79.139999,0.0,,79.139999,79.139999,,340.132496,0.235556,0.235556,0.235556,340.132496,0.226667,0.226667,0.226667,
06/30/1996,263.279999,171.528999,343.631004,249.160004,94.471001,-172.102005,91.751,0.167,,,,91.584,0.0,-18.048,245.231999,-120.387001,0.0,120.387001,124.845001,0.0,0.0,124.845001,-41.596001,83.249001,0.0,,,83.249001,0.0,83.249001,0.0,,83.249001,83.249001,,349.268623,0.235556,0.235556,0.235556,349.268623,0.231111,0.231111,0.231111,
09/30/1996,272.449,177.098999,359.029999,254.266998,104.763,-181.931,95.350001,0.018,,,,95.332001,0.0,-16.431,256.018,-121.051003,0.0,121.051003,134.966995,-16.612,16.612,118.354996,-39.299999,79.055,0.0,,,79.054996,0.0,79.055,0.0,,79.055,79.055,,357.03788,0.222222,0.222222,0.248889,357.03788,0.222222,0.222222,0.248889,
12/31/1996,276.633999,178.987999,359.402,250.671997,108.730003,-180.414001,97.646,4.173,,,,93.473,0.0,-19.785,256.848999,-118.041,0.0,118.041,138.807999,0.0,0.0,138.807999,-45.193001,93.614998,0.0,,,93.614998,0.0,93.614998,0.0,,93.614998,93.614998,,357.351764,0.260741,0.260741,0.260741,357.351764,0.260741,0.260741,0.260741,
03/31/1997,335.718005,221.951004,466.57901,331.061005,135.518005,-244.628006,113.767001,0.172,,,,113.595001,0.0,-19.348,316.370006,-150.561005,0.0,150.561005,165.809006,0.0,0.0,165.809006,-54.841,110.968002,0.0,,,110.968006,0.0,110.968002,0.0,,110.968002,110.968002,,394.226995,0.28,0.28,0.28,407.082364,0.273481,0.273481,0.273481,
06/30/1997,346.963011,225.331009,474.590012,339.436005,135.154007,-249.259003,121.632002,0.135,,,,121.497002,0.0,-21.013,325.95001,-158.167999,0.0,158.167999,167.781998,0.0,0.0,167.781998,-56.509998,111.272003,0.0,,,111.271999,0.0,111.272003,0.0,,111.272003,111.272003,,391.469616,0.286815,0.286815,0.286815,397.176747,0.28,0.28,0.28,
09/30/1997,357.479997,228.380997,484.360001,352.796997,131.563004,-255.979004,129.099001,2.031,,,,127.068001,0.0,-18.929001,338.550997,-160.416,0.0,160.416,178.134995,0.0,0.0,178.134995,-59.528999,118.606003,0.0,,,118.605995,0.0,118.606003,0.0,,118.606003,118.606003,,392.420242,0.3,0.3,0.3,399.244503,0.3,0.3,0.3,
12/31/1997,373.857998,236.586991,493.554001,358.669006,134.884995,-256.96701,137.271007,3.464,,,,133.807007,0.0,-30.805,343.052998,-161.363007,0.0,161.363007,181.690002,0.0,0.0,181.690002,-61.678001,120.012001,0.0,,,120.012001,0.0,120.012001,0.0,,120.012001,120.012001,,393.423741,0.306667,0.306667,0.306667,400.889259,0.3,0.3,0.3,
03/31/1998,489.296983,306.799988,645.299988,645.299988,,-338.5,182.496995,4.155,,,,178.341995,0.0,-29.200001,460.096982,-243.897003,0.0,243.897003,216.199997,0.0,0.0,216.199997,-71.900002,144.300003,0.0,,,144.299995,0.0,144.300003,0.0,,144.300003,144.300003,,450.937511,0.32,0.32,0.32,460.531906,0.313333,0.313333,0.313333,
06/30/1998,491.699982,314.699982,652.599976,652.599976,,-337.899994,177.0,0.0,,,,177.0,0.0,-30.4,461.299982,-234.300003,0.0,234.300003,227.0,-138.0,138.0,89.0,-35.700001,53.299999,0.0,,,53.299999,0.0,53.299999,0.0,,53.299999,53.299999,,451.5,0.12,0.12,0.333333,462.0,0.12,0.12,0.333333,
09/30/1998,417.732,250.395,502.095,368.823,133.272,-251.7,167.337,2.236,,,,129.689,35.412,-15.234,402.498,-181.493,,181.493,221.005,0.0,0.0,221.005,-76.932,144.073,0.0,,,144.073,0.0,144.073,0.0,0.0,144.073,144.073,,400.26,0.36,0.36,0.36,408.192,0.353333,0.353333,0.353333,
12/31/1998,542.009014,329.046021,641.747009,641.747009,,-312.700989,212.962993,3.395,,,,209.567993,0.0,-30.097,511.912014,-244.561005,0.0,244.561005,267.351013,0.0,0.0,267.351013,-89.554001,177.796997,0.0,,,177.797012,0.0,177.796997,0.0,,177.796997,177.796997,,454.158005,0.393333,0.393333,0.393333,465.990005,0.38,0.38,0.38,
03/31/1999,545.689022,339.095016,640.806015,453.834015,186.972,-301.710999,206.594006,1.632,,,,204.962006,0.0,-25.391001,520.298021,-254.311005,0.0,254.311005,265.987,0.0,0.0,265.987,-89.644997,176.341995,0.0,,,176.342003,0.0,176.341995,0.0,,176.341995,176.341995,,454.726501,0.386667,0.386667,0.386667,468.257996,0.38,0.38,0.38,
06/30/1999,467.825,280.473,521.801,368.37,153.431,-241.328,187.352,0.66,,,,145.811,40.881,-27.661,440.164,-195.394,,195.394,244.77,0.0,0.0,244.77,-83.214,161.556,,,,161.556,,161.556,0.0,0.0,161.556,161.556,,404.0505,0.4,0.4,0.4,412.1835,0.393333,0.393333,0.393333,
09/30/1999,579.346014,357.287018,702.822021,702.822021,,-345.535004,222.058996,-3.003,,,,225.061996,0.0,-29.648001,549.698014,-256.502014,0.0,256.502014,293.196014,0.0,0.0,293.196014,-97.748001,195.447998,0.0,,,195.448013,0.0,195.447998,0.0,,195.447998,195.447998,,461.017502,0.426667,0.426667,0.426667,473.597992,0.42,0.42,0.42,
12/31/1999,583.432,356.297,725.776,508.298,217.478,-369.479,227.135,1.383,,,,225.752,0.0,-17.69,565.742,-262.945,0.0,262.945,302.797,-108.0,108.0,194.797,-78.759,116.038,0.0,,,116.038,0.0,116.038,0.0,,116.038,116.038,83.8,463.605,0.246667,0.246667,0.426667,474.8685,0.246667,0.246667,0.426667,
03/31/2000,603.607,363.444,767.18,510.342,256.838,-403.736,240.163,0.522,,,,239.641,0.0,-21.352,582.255,-273.9,0.0,273.9,308.355,0.0,0.0,308.355,-101.986,206.369,0.0,,,206.369,0.0,206.369,0.0,0.0,206.369,206.369,,463.7805,0.446667,0.446667,0.446667,474.6225,0.44,0.44,0.44,
06/30/2000,612.782001,364.721008,817.916016,530.796021,287.119995,-453.195007,248.060993,-0.16,,,,248.220993,0.0,-26.339001,586.443001,-269.703003,0.0,269.703003,316.739014,-33.548,33.548,283.191013,-91.102997,192.087997,0.0,,,192.088017,0.0,192.087997,0.0,,192.087997,192.087997,,464.740494,0.413333,0.413333,0.46,476.311478,0.413333,0.413333,0.46,
09/30/2000,625.371994,370.993988,842.259979,558.346985,283.912994,-471.265991,254.378006,0.416,,,,253.962006,0.0,-18.235001,607.136993,-269.216003,0.0,269.216003,337.92099,0.0,0.0,337.92099,-109.894997,228.026001,0.0,,,228.025993,0.0,228.026001,0.0,0.0,228.026001,228.026001,,464.085999,0.49,0.49,0.49,476.125,0.48,0.48,0.48,
12/31/2000,641.239,370.841,835.644,554.515,281.129,-464.803,270.398,2.222,,,,268.176,0.0,-23.074,618.165,-272.181,0.0,272.181,345.985,-0.569,0.569,345.416,-109.016,236.4,0.0,,,236.4,0.0,236.4,0.0,,236.4,236.4,,465.0,0.51,0.51,0.51,473.0,0.5,0.5,0.5,
03/31/2001,1001.584,588.404,1259.19,941.983,317.207,-670.786,413.18,4.319,,,,408.861,,-65.939,935.645,-485.379,0.0,485.379,450.266,0.0,0.0,450.266,-143.866,306.4,6.781,,,299.619,0.0,299.619,-0.185,0.0,299.434,299.434,,571.182,0.52,0.536108,0.52,586.852,0.51,0.521555,0.51,
06/30/2001,1032.539,607.717,1228.416,923.589,304.827,-620.699,424.822,2.788,,,,422.034,0.0,-25.618,1006.921,-513.093,0.0,513.093,493.828,-254.666,254.666,239.162,-110.274,128.888,0.0,,,128.888,0.0,128.888,-0.37,0.0,128.518,128.518,,574.545,0.22,0.22,0.51,590.234,0.22,0.22,0.5,
09/30/2001,1030.609,607.955,1155.503,822.087,333.416,-547.548,422.654,3.232,,,,419.422,0.0,-47.509,983.1,-489.805,0.0,489.805,493.295,-129.366,129.366,406.629,-127.027,279.602,0.0,,,279.602,0.0,279.602,-0.185,0.0,279.417,279.417,,577.252,0.48,0.48,0.58,593.762,0.47,0.47,0.57,
12/31/2001,1123.137,628.982,1065.716,742.285,323.431,-436.734,494.155,17.867,,,,476.288,0.0,-61.574,1061.563,-504.538,0.0,504.538,557.025,0.0,0.0,557.025,-168.873,388.152,0.0,,,388.152,-2.49,385.662,-0.185,0.0,385.477,385.477,,577.939,0.67,0.67,0.67,593.932,0.65,0.65,0.65,
03/31/2002,1142.442,646.167,1017.712,700.792,316.92,-371.545,496.275,-27.395,,,,523.67,0.0,-54.962,1087.48,-507.868,0.0,507.868,579.612,0.0,0.0,579.612,-180.029,399.583,0.0,,,399.583,-9.429,390.154,-0.185,0.0,389.969,389.969,,582.583,0.67,0.67,0.67,594.982,0.66,0.66,0.66,
06/30/2002,1184.888,678.016,1047.301,703.765,343.536,-369.285,506.872,35.855,,,,471.017,0.0,-64.04,1120.848,-519.875,0.0,519.875,600.973,0.0,0.0,600.973,-187.282,413.691,0.0,,,413.691,-9.429,404.262,-0.37,0.0,403.892,403.892,,581.814,0.69,0.69,0.69,594.257,0.68,0.68,0.68,
09/30/2002,1285.33,677.673,1036.547,704.229,332.318,-358.874,607.657,89.347,,,,518.31,0.0,-55.524,1229.806,-619.162,0.0,619.162,610.644,0.0,0.0,610.644,-184.483,426.161,0.0,,,426.161,-9.422,416.739,-0.185,0.0,416.554,416.554,,580.504,0.72,0.72,0.72,592.024,0.7,0.7,0.7,
12/31/2002,1281.34,698.144,1027.44,707.214,320.226,-329.296,583.196,49.193,,,,534.003,,-71.474,1209.866,-569.095,,569.095,640.771,0.0,0.0,640.771,-207.206,433.565,0.0,,,433.565,-9.72,423.845,-0.26,0.0,423.585,423.585,,576.407,0.734871,0.734871,0.734871,586.817,0.721835,0.721835,0.721835,
03/31/2003,1294.434,706.395,1000.298,676.83,323.468,-293.903,588.039,25.924,,,,562.115,0.0,-84.817,1209.617,-579.785,0.0,579.785,629.832,0.0,0.0,629.832,-200.599,429.233,0.0,,,429.233,-10.229,419.004,-0.185,0.0,418.819,418.819,,574.366,0.73,0.73,0.73,582.769,0.72,0.72,0.72,
06/30/2003,1360.355,739.466,1019.918,691.188,328.73,-280.452,620.889,40.653,,,,580.236,0.0,-108.877,1251.478,-596.13,0.0,596.13,655.348,0.0,0.0,655.348,-207.446,447.902,0.0,,,447.902,-10.229,437.673,-0.37,0.0,437.303,437.303,,573.888,0.76,0.76,0.76,581.663,0.75,0.75,0.75,
09/30/2003,1408.17,725.046,982.978,677.516,305.462,-257.932,683.124,15.308,,,,602.007,65.809,-112.082,1296.088,-634.87,,634.87,661.218,,,661.218,-213.073,448.145,10.762,,,437.383,,437.383,-0.555,0.0,436.828,436.828,,570.088,0.77,0.77,0.77,578.777,0.76,0.76,0.76,
12/31/2003,1325.041,734.093,987.806,668.466,319.34,-253.713,590.948,2.115,,,,530.642,58.191,-93.224,1231.817,-631.215,,631.215,600.602,0.0,0.0,600.602,-183.882,416.72,-43.762,,,460.482,0.458,460.94,-0.1,0.0,460.84,460.84,,569.658,0.809345,0.732524,0.732524,576.791,0.799336,0.799336,0.799336,
03/31/2004,1376.148,749.743,990.125,669.845,320.28,-240.382,626.405,25.59,,,,549.163,51.652,-83.24,1292.908,-652.068,,652.068,640.84,,,640.84,-210.524,430.316,,,,430.316,,430.316,-0.185,,430.131,430.131,,563.583,0.76,0.76,0.76,571.612,0.75,0.75,0.75,
06/30/2004,1363.087,761.961,1000.13,683.31,316.82,-238.169,601.126,0.111,,,,557.493,43.522,-87.922,1275.165,-665.563,0.0,665.563,609.602,69.9,-69.9,679.502,-231.792,447.71,0.0,,,447.71,0.0,447.71,-0.185,0.0,447.525,447.525,,560.976,0.8,0.8,0.74,568.716,0.79,0.79,0.73,
09/30/2004,1359.0,757.0,1043.0,722.0,321.0,-286.0,602.0,16.0,,,,423.0,163.0,-30.0,1329.0,-644.0,0.0,644.0,685.0,9.0,-9.0,694.0,-223.0,471.0,0.0,,,471.0,0.0,471.0,-0.185,0.0,470.815,470.815,,560.335,0.84,0.84,0.83,566.543,0.83,0.83,0.82,
12/31/2004,2444.0,1486.0,2162.0,1550.0,612.0,-676.0,958.0,-156.0,,,,810.0,304.0,-130.0,2314.0,-1870.0,,1870.0,444.0,0.0,0.0,444.0,-92.0,352.0,,,,352.0,,352.0,,0.0,352.0,352.0,,560.0,0.62,0.62,0.62,560.0,0.62,0.62,0.62,
03/31/2005,1358.0,751.0,1145.0,868.0,277.0,-394.0,607.0,14.0,,,,519.0,74.0,-67.0,1291.0,-698.0,0.0,698.0,593.0,-7.0,7.0,586.0,-181.0,405.0,0.0,,,405.0,0.0,405.0,-0.185,0.0,404.815,404.815,,556.0,0.73,0.73,0.74,562.0,0.72,0.72,0.73,
06/30/2005,1385.0,750.0,1215.0,937.0,278.0,-465.0,635.0,15.0,,,,552.0,68.0,-60.0,1325.0,-728.0,,728.0,597.0,,,597.0,-180.0,417.0,,,,417.0,,417.0,-0.185,,416.815,416.815,,554.0,0.75,0.75,0.75,558.0,0.75,0.75,0.75,
09/30/2005,1359.0,737.0,1283.0,1018.0,265.0,-546.0,622.0,8.0,,,,491.0,123.0,-69.0,1290.0,-732.0,0.0,732.0,558.0,0.0,0.0,558.0,-163.0,395.0,0.0,,,395.0,0.0,395.0,-0.185,0.0,394.815,394.815,,554.0,0.71,0.71,0.71,558.0,0.71,0.71,0.71,
12/31/2005,1364.0,728.0,1352.0,1098.0,254.0,-624.0,636.0,1.0,,,,558.0,77.0,-134.0,1230.0,-763.0,0.0,763.0,467.0,0.0,0.0,467.0,-135.0,332.0,0.0,,,332.0,0.0,332.0,-0.185,0.0,331.815,331.815,,553.591,0.6,0.6,0.6,556.322,0.6,0.6,0.6,
03/31/2006,1328.0,711.0,1398.0,1148.0,250.0,-687.0,617.0,1.0,,,,536.0,80.0,-78.0,1250.0,-731.0,,731.0,519.0,,,519.0,-160.0,359.0,-4.0,,,363.0,,363.0,-0.185,,362.815,362.815,,554.0,0.66,0.66,0.66,557.0,0.65,0.66,0.66,
06/30/2006,1365.0,710.0,1477.0,1230.0,247.0,-767.0,655.0,14.0,,,,565.0,76.0,-71.0,1294.0,-759.0,,759.0,535.0,,,535.0,-153.0,382.0,,,,382.0,,382.0,-0.185,,381.815,381.815,,555.0,0.69,0.69,0.69,557.0,0.69,0.69,0.69,
09/30/2006,1375.0,713.0,1534.0,1296.0,238.0,-821.0,662.0,19.0,,,,556.0,87.0,-87.0,1288.0,-767.0,,767.0,521.0,0.0,0.0,521.0,-144.0,377.0,,,,377.0,0.0,377.0,-0.63,0.0,376.37,376.37,,556.0,0.68,0.68,0.68,558.0,0.68,0.68,0.68,
12/31/2006,957.0,738.0,1545.0,1332.0,213.0,-807.0,219.0,-395.0,,,,556.0,58.0,-107.0,850.0,-798.0,0.0,798.0,52.0,0.0,0.0,52.0,14.0,66.0,0.0,,,66.0,0.0,66.0,-0.185,0.0,65.815,65.815,,554.97847,0.12,0.12,0.12,557.65412,0.12,0.12,0.12,
03/31/2007,1344.0,736.0,1460.0,1317.0,143.0,-724.0,608.0,0.0,,,,530.0,78.0,-84.0,1260.0,-753.0,0.0,753.0,507.0,0.0,0.0,507.0,-148.0,359.0,0.0,,,359.0,0.0,359.0,-0.185,0.0,358.815,358.815,,551.0,0.65,0.65,0.65,554.0,0.65,0.65,0.65,
06/30/2007,1446.0,739.0,1489.0,1346.0,143.0,-750.0,707.0,,,,,611.0,96.0,-121.0,1325.0,-803.0,,803.0,522.0,0.0,0.0,522.0,-146.0,376.0,,,,376.0,,376.0,-0.185,,375.815,375.815,,540.0,0.69,0.69,0.69,543.0,0.69,0.69,0.69,
09/30/2007,1476.0,754.0,1529.0,1382.0,147.0,-775.0,722.0,13.0,,,,616.0,93.0,-139.0,1337.0,-894.0,,894.0,443.0,,,443.0,-118.0,325.0,,,,325.0,,325.0,-0.185,,324.815,324.815,,530.0,0.61,0.61,0.61,532.0,0.61,0.61,0.61,
12/31/2007,1355.0,779.0,1550.0,1393.0,157.0,-771.0,576.0,13.0,,,,654.0,-91.0,-284.0,1071.0,-728.0,0.0,728.0,343.0,-257.0,257.0,86.0,-48.0,38.0,0.0,,,38.0,0.0,38.0,-0.185,0.0,37.815,37.815,221.3,529.12,0.07,0.07,0.49,530.939,0.07,0.07,0.49,
03/31/2008,1684.0,820.0,1447.0,1295.0,152.0,-627.0,864.0,27.0,,,,657.0,180.0,-544.0,1140.0,-980.0,0.0,980.0,160.0,265.0,-265.0,425.0,-139.0,286.0,0.0,,,286.0,0.0,286.0,0.0,0.0,286.0,286.0,,528.0,0.54,0.54,0.2,530.0,0.54,0.54,0.2,
