Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,4781.299805,297.0,297.0,0.0,291.0,,,110.599998,,,,,55.700001,,,,,,,754.299988,3335.699951,4574.700195,-1239.0,0.0,,691.299988,,,,691.299988,4026.999939,,264.899994,264.899994,,,,155.800003,,,,,,385.200027,,,385.200027,805.900024,1704.199951,,,,,804.099976,,,,804.099976,2508.299927,3314.199951,250.0,838.0,,,0.0,,379.100006,1467.100006,0.0,1467.100006,4781.299957,
12/31/1992,4982.299805,212.300003,212.300003,0.0,391.600006,,,95.400002,,,,,43.900002,,,,,,,743.200012,3527.100098,4790.200195,-1263.100097,150.0,,562.0,,,,562.0,4239.100098,,401.600006,401.600006,,,,165.0,,,,,,411.49997,,,411.49997,978.099976,1683.199951,,,,,802.700012,,,,802.700012,2485.899963,3463.999939,250.0,847.700012,,,0.0,,420.600006,1518.300018,0.0,1518.300018,4982.299957,
03/31/1993,5198.200195,265.899994,265.899994,0.0,337.5,,,100.199997,,,,,268.600006,,,,,,,972.200012,3516.600098,4739.600098,-1223.0,,,709.400024,,,,709.400024,4226.000122,,315.0,315.0,,,,157.699997,,,,,,533.700027,,,533.700027,1006.400024,1662.800049,,,,,884.099976,,,,884.099976,2546.900024,3553.300049,250.0,871.700012,,,0.0,,523.200012,1644.900024,0.0,1644.900024,5198.200073,
06/30/1993,5018.600098,281.600006,281.600006,0.0,280.600006,,,113.900002,,,,,112.800003,,,,,,,788.900024,3528.600098,4786.700195,-1258.099976,,,701.099976,,,,701.099976,4229.700073,,293.0,293.0,,,,63.299999,,,,,,446.299976,,,446.299976,802.599976,1639.0,,,,,904.099976,,,,904.099976,2543.099976,3345.699951,100.0,1034.800049,,,0.0,,538.099976,1672.900024,0.0,1672.900024,5018.599976,
09/30/1993,4936.799805,149.300003,149.300003,0.0,303.0,,,93.800003,,,,,107.800003,,,,,,,653.900024,3578.699951,4886.700195,-1308.0,,,704.200012,,,,704.200012,4282.899963,,218.100006,218.100006,,,,53.900002,,,,,,389.29998,,,389.29998,661.299988,1627.599976,,,,,961.400024,,,,961.400024,2589.0,3250.299988,100.0,1053.099976,,,0.0,,533.400024,1686.5,0.0,1686.5,4936.799988,
12/31/1993,5020.399902,64.300003,64.300003,0.0,360.100006,,,108.199997,,,,,93.900002,,,,,,,626.5,3678.600098,5033.100098,-1354.5,150.0,,565.299988,,,,565.299988,4393.900086,,298.399994,298.399994,,,,54.0,,,,,,380.300018,,,380.300018,732.700012,1604.800049,,,,,958.900024,,,,958.900024,2563.700073,3296.400085,100.0,1062.199951,,,0.0,,561.799988,1723.999939,0.0,1723.999939,5020.400024,
03/31/1994,5054.799805,44.599998,44.599998,0.0,376.5,,,104.900002,,,,,99.0,,,,,,,625.0,3698.0,5104.899902,-1406.900024,,,731.799988,,,,731.799988,4429.799988,,259.399994,259.399994,,,,53.900002,,,,,,413.600029,,,413.600029,726.900024,1592.800049,,,,,972.200012,,,,972.200012,2565.000061,3291.900085,100.0,1072.800049,,,0.0,,590.099976,1762.900024,0.0,1762.900024,5054.80011,
06/30/1994,5012.899902,29.4,29.4,0.0,336.0,,,128.899994,,,,,96.400002,,,,,,,590.700012,3736.899902,5194.5,-1457.599976,,,685.299988,,,,685.299988,4422.19989,,320.100006,320.100006,,,,80.400002,,,,,,414.29998,,,414.29998,814.799988,1432.699951,,,,,948.700012,,,,948.700012,2381.399963,3196.199951,100.0,1088.099976,,,0.0,,628.599976,1816.699951,0.0,1816.699951,5012.899902,
09/30/1994,4907.299805,28.0,28.0,0.0,393.799988,,,123.800003,,,,,725.099976,,,,,,,1270.699951,3048.800049,4215.600098,-1166.800049,,,587.799988,,,,587.799988,3636.600037,,208.5,208.5,,,,167.5,,,,,,363.299988,,,363.299988,739.299988,1544.0,,,,,876.200012,,,,876.200012,2420.200012,3159.5,100.0,1093.699951,,,-106.199997,,660.299973,1747.799927,0.0,1747.799927,4907.299927,
12/31/1994,5226.100098,36.099998,36.099998,0.0,452.299988,,,112.300003,,,,,856.099976,,,,,,,1456.800049,3124.0,4311.100098,-1187.100098,150.0,,495.299988,,,,495.299988,3769.299988,,222.5,222.5,,,,890.0,,,,,,361.400024,,,361.400024,1473.900024,1307.800049,,,,,938.900024,,,,938.900024,2246.700073,3720.600097,100.0,1095.400024,,,-405.100006,,715.200012,1505.50003,0.0,1505.50003,5226.100127,
03/31/1995,10158.700195,615.0,615.0,0.0,589.700012,,,210.800003,,,,,762.700012,,,,,,,2178.199951,7042.0,8303.5,-1261.5,,,938.5,,,,938.5,7980.5,,411.799988,411.799988,,,,187.300003,,,,,,1634.299911,,,1634.299911,2233.399902,2848.199951,,,,,2178.800049,,,,2178.800049,5027.0,7260.399902,100.0,1098.5,,,-408.0,,1777.099976,2567.599976,330.700012,2898.299988,10158.69989,
06/30/1995,9880.599609,382.899994,382.899994,0.0,470.799988,,,186.300003,,,,,496.5,,,,,,,1536.5,7337.200195,8704.900391,-1367.699951,,,1006.900024,,,,1006.900024,8344.10022,,371.700012,371.700012,,,,185.899994,,,,,,1341.899994,,,1341.899994,1899.5,2841.699951,,,,,2025.900024,,,,2025.900024,4867.599976,6767.099976,242.5,1133.900024,,,-92.599998,,1829.699974,3113.5,0.0,3113.5,9880.599976,
09/30/1995,10099.0,63.599998,63.599998,0.0,495.600006,,,212.800003,,,,,490.299988,,,,,,,1262.300049,7814.700195,9258.900391,-1444.199951,,,1022.0,,,,1022.0,8836.700195,,348.799988,348.799988,,,,231.5,,,,,,1364.299988,,,1364.299988,1944.599976,2907.899902,,,,,2165.0,,,,2165.0,5072.899902,7017.499878,173.5,1134.400024,,,-92.599998,,1866.199974,3081.5,0.0,3081.5,10098.999878,
12/31/1995,10494.799805,90.400002,90.400002,0.0,525.0,,,189.0,,,,,539.400024,,,,,,,1343.800049,8014.700195,9478.700195,-1464.0,44.799999,,1091.5,,,,1091.5,9151.000194,,472.0,472.0,,,,319.899994,,,,,,1257.999908,,,1257.999908,2049.899902,2874.0,,,,,2383.800049,,,,2383.800049,5257.800049,7307.699951,173.5,1156.400024,,,-56.099998,,1913.299949,3187.099975,0.0,3187.099975,10494.799926,
03/31/1996,11513.400391,87.599998,87.599998,0.0,685.799988,,,206.899994,,,,,575.0,,,,,,,1555.300049,8987.099609,10624.299805,-1637.199951,,,971.0,,,,971.0,9958.099609,,487.299988,487.299988,,,,528.700012,,,,,,1126.800049,,,1126.800049,2142.800049,3694.899902,,,,,2393.199951,,,,2393.199951,6088.099854,8230.899902,162.300003,1183.199951,,,-42.599998,,1979.599998,3282.499954,0.0,3282.499954,11513.399857,
06/30/1996,11580.400391,65.5,65.5,0.0,631.400024,,,205.699997,,,,,558.700012,,,,,,,1461.300049,9059.900391,10793.099609,-1733.199951,,,1059.199951,,,,1059.199951,10119.100342,,439.5,439.5,,,,394.700012,,,,,,1090.499939,,,1090.499939,1924.699951,3884.199951,,,,,2434.899902,,,,2434.899902,6319.099854,8243.799805,161.100006,1192.699951,,,-39.099998,,2021.900047,3336.600006,0.0,3336.600006,11580.399811,
09/30/1996,11793.900391,40.5,40.5,0.0,641.900024,,,197.300003,,,,,565.0,,,,,,,1444.699951,9210.799805,11026.599609,-1815.800049,,,1138.400024,,,,1138.400024,10349.199829,,408.399994,408.399994,,,,354.399994,,,,,,1100.200012,,,1100.200012,1863.0,4137.299805,,,,,2449.5,,,,2449.5,6586.799805,8449.799805,161.100006,1198.599976,,,-70.400002,,2054.800026,3344.100006,0.0,3344.100006,11793.899811,
12/31/1996,12418.799805,115.300003,115.300003,0.0,952.900024,,,204.600006,,,,,617.299988,,,,,,,1890.099976,9386.299805,11212.299805,-1826.0,84.699997,,1057.699951,,,,1057.699951,10528.699753,,683.299988,683.299988,,,,329.100006,,,,,,1186.900055,,,1186.900055,2199.300049,4376.899902,,,,,2421.600098,,,,2421.600098,6798.5,8997.800049,161.0,1207.900024,,,-65.199997,,2117.300095,3421.000122,0.0,3421.000122,12418.800171,
03/31/1997,12107.799805,79.599998,79.599998,0.0,585.099976,,,246.899994,,,,,539.599976,,,,,,,1451.199951,9412.599609,11344.799805,-1932.199951,,,1244.0,,,,1244.0,10656.599609,,470.399994,470.399994,,,,293.5,,,,,,1143.100006,,,1143.100006,1907.0,4236.399902,,,,,2450.5,,,,2450.5,6686.899902,8593.899902,161.0,1238.300049,,,-64.5,,2179.100098,3513.900147,0.0,3513.900147,12107.800049,
06/30/1997,12748.400391,143.600006,143.600006,0.0,741.799988,,,271.5,,,,,547.200012,,,,,,,1704.099976,9589.900391,11626.599609,-2036.699951,,,1454.400024,,,,1454.400024,11044.300415,,475.799988,475.799988,,,,307.399994,,,,,,1137.100067,,,1137.100067,1920.300049,4656.100098,,,,,2499.100098,,,,2499.100098,7155.200196,9075.500245,161.0,1241.699951,,,-58.599998,,2243.200096,3587.300049,85.599998,3672.900047,12748.400292,
09/30/1997,13253.700195,94.0,94.0,0.0,884.5,,,285.799988,,,,,625.599976,,,,,,,1889.900024,9860.599609,12009.599609,-2149.0,,,1503.199951,,,,1503.199951,11363.79956,,675.0,675.0,,,,1197.400024,,,,,,1185.499878,,,1185.499878,3057.899902,4043.600098,,,,,2517.800049,,,,2517.800049,6561.400147,9619.300049,142.5,1253.5,,,-58.599998,,2191.099998,3528.5,105.900002,3634.400002,13253.700051,
12/31/1997,16277.599609,122.099998,122.099998,0.0,1714.900024,,,433.899994,177.800003,0.0,256.100006,,593.099976,,,,,,,2864.0,11536.799805,14605.099609,-3068.300049,122.699997,,1754.099976,600.599976,,,1153.5,13413.599777,,1288.5,1288.5,,,,773.299988,,,,,,1531.30011,,,1531.30011,3593.100098,5351.5,,,,,2955.600098,,,,2955.600098,8307.100098,11900.200195,142.199997,1473.099976,,,-311.899994,,2929.200043,4232.600021,144.800003,4377.400024,16277.60022,
03/31/1998,16413.3,173.2,173.2,0.0,1358.1,1358.1,,422.3,117.5,,263.2,41.6,735.5,,,,,,,2689.1,11750.0,14931.9,-3181.9,424.4,,1549.8,605.5,605.5,0.0,944.3,13724.2,,1004.8,1004.8,,,,947.2,,,,,,1521.2,,,1521.2,3473.2,5416.2,,,,,3003.9,,,,3003.9,8420.1,11893.3,119.5,1334.5,,,-48.2,2986.9,-46.1,4346.6,173.4,4520.0,16413.3,
06/30/1998,17572.0,135.5,135.5,0.0,1462.4,1462.4,,482.2,137.2,,264.2,80.8,1123.0,,,,,,,3203.1,12067.6,15377.9,-3310.3,689.5,,1611.8,598.8,598.8,0.0,1013.0,14368.9,,1048.9,1048.9,,,,1091.6,,,,,,1964.0,,,1964.0,4104.5,5843.0,,,,,3073.4,,,,3073.4,8916.4,13020.9,116.5,1355.4,,,-48.2,2982.4,-38.1,4368.0,183.1,4551.1,17572.0,
09/30/1998,17733.9,91.6,91.6,0.0,1650.7,1650.7,,434.9,134.2,,226.8,73.9,796.6,,,,,,,2973.8,12388.0,15829.9,-3441.9,690.7,,1681.4,588.8,588.8,0.0,1092.6,14760.1,,1051.3,1051.3,,,,942.7,,,,,,1710.8,,,1710.8,3704.8,6323.4,,,,,3099.5,,,,3099.5,9422.9,13127.7,102.2,1404.9,,,-48.2,2948.4,-85.7,4321.6,284.6,4606.2,17733.9,
12/31/1998,18647.300781,503.299988,503.299988,0.0,1724.599976,,,497.5,235.699997,0.0,261.799988,0.0,760.5,,,,,,,3485.899902,12585.299805,16206.299805,-3621.0,386.399994,,2189.699951,583.599976,,,1606.099976,15161.39975,,1158.199951,1158.199951,,,,1443.300049,,,,,,1837.700195,,,1837.700195,4439.200195,6366.399902,,,,,3076.0,,,,3076.0,9442.399902,13881.600098,102.199997,1414.699951,,,-17.200001,,2757.700001,4257.399948,508.299988,4765.699936,18647.300034,
03/31/1999,19172.2,330.1,330.1,,1579.9,1579.9,,533.9,154.4,,304.2,75.3,861.9,,,,,,,3305.8,12910.5,16614.7,-3704.2,1284.2,,1671.7,635.0,635.0,0.0,1036.7,15866.4,,978.3,978.3,,,,2375.6,,,,,,1578.8,,,1578.8,4932.7,6192.4,,,,,3212.1,,,,3212.1,9404.5,14337.2,79.7,1473.5,,,-45.1,2833.5,-11.1,4330.5,504.5,4835.0,19172.2,
06/30/1999,20012.5,200.1,200.1,0.0,1841.9,1841.9,,569.1,145.3,,330.0,93.8,952.5,,,,,,,3563.6,13438.9,17244.9,-3806.0,1341.0,,1669.0,558.4,558.4,0.0,1110.6,16448.9,,1214.2,1214.2,,,,2405.0,,,,,,1768.3,,,1768.3,5387.5,6189.7,,,,,3588.5,,,,3588.5,9778.2,15165.7,71.8,1526.9,,,-45.1,2784.7,-5.8,4332.5,514.3,4846.8,20012.5,
09/30/1999,21367.6,287.9,287.9,0.0,2344.1,2344.1,,655.7,50.4,0.0,416.6,188.7,969.2,,,,,,,4256.9,14102.8,18074.5,-3971.7,1280.7,,1727.2,548.9,548.9,0.0,1178.3,17110.7,,1664.8,1664.8,,,,1828.2,,,,,,1809.0,,,1809.0,5302.0,7772.8,,,,,3530.0,,,,3530.0,11302.8,16604.8,69.0,1542.4,,,-45.1,2734.1,-70.0,4230.4,532.4,4762.8,21367.6,
12/31/1999,24975.3,2516.4,1081.6,1434.8,1861.2,1861.2,,545.7,172.4,0.0,370.5,2.8,1641.1,,,,,,,6564.4,15053.7,19057.6,-4003.9,1059.9,,2297.3,0.0,0.0,0.0,2297.3,18410.9,,1972.4,1972.4,,,,1572.6,,,,,,1941.5,,,1941.5,5486.5,9230.0,,,,,3644.3,,,,3644.3,12874.3,18360.8,175.5,2801.2,,,-45.1,2807.2,21.9,5760.7,853.8,6614.5,24975.3,
06/30/2000,28397.1,459.9,427.4,32.5,2769.0,2769.0,,811.2,224.1,0.0,587.1,0.0,2830.0,,,,,,,6870.1,17022.2,21647.9,-4625.7,,,4504.8,410.0,410.0,0.0,4094.8,21527.0,,2454.4,2454.4,,,,1652.0,,,,,,3634.6,,,3634.6,7741.0,9339.1,,,,,4288.5,,,,4288.5,13627.6,21368.6,182.6,2867.4,,,-42.9,3126.1,41.8,6175.0,853.5,7028.5,28397.1,
09/30/2000,32228.3,1948.5,1027.5,921.0,3024.5,3024.5,,943.7,225.9,0.0,717.8,0.0,2951.5,,,,,,,8868.2,18261.5,23032.7,-4771.2,,,5098.6,393.9,393.9,0.0,4704.7,23360.1,,2705.4,2705.4,,,,3468.6,,,,,,3820.5,,,3820.5,9994.5,10013.7,,,,,4748.2,,,,4748.2,14761.9,24756.4,186.2,2908.0,,,-42.9,3180.7,149.6,6381.6,1090.3,7471.9,32228.3,
12/31/2000,34776.6,996.8,996.8,0.0,3357.3,,,848.4,194.5,0.0,651.3,2.6,8994.9,,,,,,,14197.4,14205.9,19028.8,-4822.9,210.3,,6163.0,42.5,42.5,0.0,6120.5,20579.2,,3088.0,3088.0,,,,3670.8,,,,,,8984.7,,,8984.7,15743.5,6830.5,,,,,5144.7,,,,5144.7,11975.2,27718.7,189.9,2921.8,,,-42.5,3065.7,-53.0,6081.9,976.0,7057.9,34776.6,
06/30/2001,33625.7,1014.6,1014.6,,3855.6,3855.6,,751.3,232.5,0.0,517.3,1.5,5621.5,,,,,,,11243.0,14813.2,19684.7,-4871.5,,,7569.5,,,,7569.5,22382.7,,3714.1,3714.1,,,,3138.2,,,,,,6154.6,,,6154.6,13006.9,6983.2,,,,,6659.6,,,,6659.6,13642.8,26649.7,0.0,4162.1,,,-39.7,1635.2,144.0,5901.6,1074.4,6976.0,33625.7,
09/30/2001,38213.1,721.8,413.9,307.9,4189.6,4189.6,,861.6,241.9,,470.7,149.0,6803.7,,,,,,,12576.7,17697.2,22754.7,-5057.5,1586.3,,6352.9,1142.4,1142.4,0.0,5210.5,25636.4,,3371.4,3371.4,,,,2456.4,,,,,,7670.5,,,7670.5,13498.3,8821.4,,,,,7363.4,,,,7363.4,16184.8,29683.1,,5419.5,,,-39.7,1763.8,311.4,7455.0,1075.0,8530.0,38213.1,
12/31/2001,38614.2,1258.5,1258.5,0.0,2762.4,,,543.5,148.1,0.0,395.4,0.0,8260.6,,,,,,,12825.0,14388.9,18435.3,-4046.4,406.6,,10993.7,1141.4,1141.4,0.0,9852.3,25789.2,,2571.0,2571.0,,,,2423.9,2423.9,0.0,0.0,,,8386.6,,,8386.6,13381.5,8692.7,8692.7,0.0,0.0,,9357.4,,,,9357.4,18050.1,31431.6,0.0,5604.0,,,-39.7,,479.7,6044.0,1138.6,7182.6,38614.2,
03/31/2002,40117.5,1703.0,1703.0,0.0,3232.5,,,908.299988,319.700012,0.0,586.599976,2.0,8148.0,,,,,,,13991.799805,17048.099609,22318.099609,-5270.0,343.100006,,8734.5,1164.300049,1164.300049,0.0,7570.199951,26125.699615,,2847.699951,2847.699951,,,,2617.0,,,,,,7979.000244,,,7979.000244,13443.700195,12233.5,,,,,7767.700195,,,,7767.700195,20001.200195,33444.900391,272.299988,5605.600098,,,-39.099998,,203.700005,6042.500092,630.099976,6672.600067,40117.500458,
06/30/2002,37565.6,773.3,773.3,0.0,3679.0,3679.0,,969.2,341.6,0.0,625.2,2.4,6952.3,,,,,,,12373.8,17456.5,22868.2,-5411.7,287.4,,7447.9,1106.8,1106.8,0.0,6341.1,25191.8,,3423.6,3423.6,,,,2347.5,,,,,,6721.7,,,6721.7,12492.8,11972.0,,,,,6609.8,,,,6609.8,18581.8,31074.6,272.3,5659.8,,,-38.6,-345.2,70.0,5618.3,872.7,6491.0,37565.6,
09/30/2002,35867.7,1292.7,1292.7,0.0,3437.5,3437.5,,820.2,426.4,0.0,391.0,2.8,7209.5,,,,,,,12759.9,15386.9,20443.6,-5056.7,277.0,,7443.9,1087.3,1087.3,0.0,6356.6,23107.8,,2745.5,2745.5,,,,2322.0,,,,,,6606.9,,,6606.9,11674.4,12293.6,,,,,6111.2,,,,6111.2,18404.8,30079.2,271.3,5688.7,,,-38.6,-653.2,100.8,5369.0,419.5,5788.5,35867.7,
12/31/2002,34988.5,1728.300049,1728.300049,0.0,2524.399902,,,443.100006,124.099998,0.0,319.0,0.0,8190.299805,,,,,,,12886.099609,14717.700195,19039.699219,-4322.0,284.899994,,7099.799805,1082.5,1082.5,0.0,6017.299805,22102.399994,,2027.5,2027.5,,,,2017.599976,,,,,,7263.400024,,,7263.400024,11308.5,11896.400391,,,,,6310.899902,,,,6310.899902,18207.300293,29515.800293,271.299988,5697.100098,,,-38.599998,,-880.800026,5049.000061,423.700012,5472.700073,34988.500366,
03/31/2003,35442.3,1501.1,1501.1,,2589.4,2589.4,,383.4,135.7,0.0,172.3,75.4,10138.5,,,,,,,14612.4,14677.1,19036.6,-4359.5,1511.0,,4641.8,1082.5,1082.5,0.0,3559.3,20829.9,,1927.3,1927.3,,,,3272.1,,,,,,9309.2,,,9309.2,14508.6,10491.1,,,,,5859.4,,,,5859.4,16350.5,30859.1,271.3,5707.4,,,-38.6,-1710.8,-76.4,4152.9,430.3,4583.2,35442.3,
06/30/2003,33853.0,3227.1,3227.1,0.0,1696.5,1696.5,,299.5,75.9,0.0,107.1,116.5,9060.2,,,,,,,14283.3,12188.8,15984.8,-3796.0,1424.9,,5956.0,1059.5,1059.5,0.0,4896.5,19569.7,,1434.4,1434.4,,,,1816.3,,,,,,8148.2,,,8148.2,11398.9,11209.7,,,,,7150.5,,,,7150.5,18360.2,29759.1,0.0,5711.9,,,-38.6,-1469.0,-202.8,4001.5,92.4,4093.9,33853.0,
09/30/2003,30301.7,3428.0,3428.0,0.0,1691.4,,,270.0,67.7,0.0,67.7,134.6,5940.6,,,,,,,11330.0,12125.3,16048.3,-3923.0,1389.0,,5457.4,1059.5,1059.5,0.0,4397.9,18971.7,,1397.9,1397.9,,,,1919.9,,,,,,4766.9,,,4766.9,8084.7,10990.1,,,,,6932.9,,,,6932.9,17923.0,26007.7,0.0,5714.0,,,-38.6,-1367.8,-112.2,4195.4,98.6,4294.0,30301.7,
12/31/2003,27021.800781,2315.699951,2315.699951,0.0,1638.400024,,,245.800003,64.900002,0.0,180.899994,0.0,4595.100098,,,,,,,8795.0,12079.099609,16105.5,-4026.399902,,,6147.700195,1014.5,1014.5,0.0,5133.200195,18226.799805,,1238.300049,1238.300049,,,,939.700012,,,,,,4092.100037,,,4092.100037,6270.100098,11039.799805,,,,,5525.700195,,,,5525.700195,16565.5,22835.600098,0.0,5716.5,,,-38.599998,-1426.800049,-148.999977,4102.099976,84.099998,4186.199974,27021.800072,
