Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2001,23.986486,3517.889297,3687.710913,2758.922974,4.583306,1.716136,16.395263,21.11111,2.613329,14.087819,20.825472,47.019743,3352.900928,
09/30/2001,27.517646,3438.069083,4263.829704,3117.418671,5.301962,2.296128,15.567052,18.529173,3.134376,15.577257,21.957304,61.960101,4127.973224,
12/31/2001,23.549999,4132.521236,4366.296295,3952.908746,4.967764,2.346077,14.575356,17.287785,3.014417,13.50021,17.406654,62.383941,4090.563739,
03/31/2002,21.666666,4396.353164,4811.009387,3825.352243,4.651833,2.443401,12.945975,14.872975,2.919407,11.927151,14.288156,65.43029,4186.429849,
06/30/2002,25.122137,4953.348994,5564.146957,4177.068797,5.566562,3.198207,16.575871,19.143906,3.530731,13.547944,15.65983,87.178577,5324.342154,
09/30/2002,23.41958,4991.449448,5351.584393,4212.779779,5.270287,3.130635,15.261968,17.742838,3.411923,13.065167,14.5563,88.714997,5356.71858,
12/31/2002,17.697531,4995.715337,5683.774323,4491.535383,4.947187,2.537321,12.287143,14.238142,2.740456,10.183216,11.048295,75.946819,4551.897399,
03/31/2003,14.972973,4268.342498,4626.615088,3889.259385,4.338934,2.316539,11.676542,13.671176,2.539244,9.017637,9.742969,73.377289,4481.765541,
06/30/2003,15.452261,4957.308124,5633.547852,4451.49917,4.484209,2.481983,11.025323,12.779866,2.648258,9.373106,10.048124,81.456738,4883.388111,
09/30/2003,14.783654,4661.056756,4941.327269,4340.956542,4.128127,2.420863,10.821921,12.489756,2.54862,8.950679,9.624195,81.456738,4860.218468,
12/31/2003,14.877729,5161.986126,5396.91254,4824.766369,4.072755,2.592265,10.56855,11.950402,2.672818,9.093934,9.738777,90.251417,5356.327148,
03/31/2004,14.88,5656.50707,5952.916368,5197.597517,4.332931,2.731267,10.282557,11.541555,2.787464,9.329833,9.978177,98.542785,5887.124359,
06/30/2004,14.515504,5766.86116,6020.778137,5475.120823,4.293104,2.717586,11.061559,12.320059,2.747226,9.140461,9.790113,99.205035,5923.018535,
09/30/2004,14.007491,5638.84837,6051.830261,5281.562021,4.372487,2.68093,12.023928,13.42476,2.713834,9.021443,9.697316,99.072585,5954.152322,
12/31/2004,15.834615,6053.914089,6749.480051,5122.387918,4.685024,2.941205,13.238399,14.710094,3.04602,10.593809,11.442036,109.059314,6716.474866,
03/31/2005,,6182.528955,6539.76069,5945.784737,4.094561,2.654378,28.788917,37.223791,2.84254,11.709569,12.86133,97.668615,6276.329121,
06/30/2005,,5818.843228,6333.075626,5365.988409,3.739916,2.358033,47.123503,73.845799,2.486959,10.856625,12.06555,86.675267,5526.022017,
09/30/2005,,5806.593818,6433.763409,5384.21806,4.819422,2.720846,37.485887,49.139928,2.922049,13.884426,15.624161,99.469935,6484.026761,
12/31/2005,,6270.516901,6491.18877,6103.981557,4.616273,2.70789,59.624429,87.911495,2.809954,15.222317,17.564212,97.854045,6165.038457,
03/31/2006,17.479592,5860.603973,6274.27102,5547.995557,3.928444,2.460917,22.649261,26.390401,2.621001,11.842647,13.339993,90.754726,5802.896883,
06/30/2006,16.377551,5803.569218,6044.41629,5410.477647,3.514783,2.242651,15.986043,18.500677,2.401267,11.123733,12.569044,85.032887,5417.257799,
09/30/2006,18.627451,5897.076302,6554.978375,5297.263195,4.023944,2.587164,32.075269,42.014085,2.782528,15.133276,17.627772,100.661985,6416.509132,
12/31/2006,17.727679,6646.806462,6975.661946,6343.196209,4.178639,2.633115,42.145006,67.275331,2.784636,14.636395,17.025236,105.191774,6571.741267,
03/31/2007,16.221311,6753.965847,7088.683093,6472.921174,4.89539,2.526015,28.827437,42.723796,2.700582,13.60376,15.72425,104.847404,6557.012386,
06/30/2007,17.484127,7263.295245,7608.389138,6941.903439,5.120304,2.681012,,,2.955122,,16.155536,116.714923,7334.613522,
09/30/2007,15.625954,6863.207698,7295.991821,6543.208778,4.50884,2.388238,,,2.692142,,12.131376,108.450044,6829.964867,
12/31/2007,14.01107,6645.98194,7096.496632,6286.481191,4.033601,2.138816,,,2.517944,,10.74712,100.582515,6491.260537,
03/31/2008,12.046595,5980.017605,6409.638486,5515.078889,3.173968,1.817783,,,2.250221,,10.080072,89.032877,5927.082285,
06/30/2008,12.44424,6145.340094,6474.015996,5701.077661,3.082301,1.671368,21.107749,115.227859,2.141506,9.622354,10.825148,83.099118,5715.678182,
09/30/2008,13.877794,5785.89379,6173.233126,5527.376815,3.258819,1.712993,29.181144,111.214368,2.169178,10.052655,11.440596,85.456727,5800.382055,
12/31/2008,12.109549,5076.614372,6642.245648,4154.43506,2.248743,1.300229,16.865384,29.592672,2.353354,11.353124,13.413166,65.90711,6652.930432,
03/31/2009,10.384564,6348.953794,6850.1559,5645.798544,1.814993,1.15151,11.531713,14.850988,2.100605,9.384602,11.292179,58.277991,6221.99081,
06/30/2009,10.769151,6814.987731,7309.757432,6121.947359,2.045762,1.348244,10.636946,12.804997,2.191812,8.747401,10.548737,68.15876,6761.740726,
09/30/2009,10.592306,6846.017155,7213.107424,6497.447166,2.204082,1.460505,12.16467,16.502191,2.22804,8.887402,11.007333,74.754769,7198.79571,
12/31/2009,9.470472,7026.804102,7218.38288,6642.788172,2.040955,1.355896,10.564501,13.703845,2.038395,7.752077,9.583979,69.88061,6651.281717,
03/31/2010,10.930149,7090.825089,7599.485402,6609.120331,2.256232,1.593308,13.024846,17.773401,2.284686,8.551402,10.472799,82.887198,7550.888153,
06/30/2010,10.432963,7651.367616,8153.89317,7282.044862,2.130364,1.527574,14.037419,19.643686,2.214158,8.287491,10.139316,79.602438,7351.004232,
09/30/2010,11.318399,7464.298859,7677.258089,7180.817727,2.128249,1.567012,13.897922,17.72714,2.240317,8.256672,9.954305,81.642168,7455.774744,
12/31/2010,12.343712,7757.60086,8112.838172,7448.611933,2.296356,1.763724,12.523903,15.210657,2.367308,8.797002,10.49098,91.734856,7899.708245,
03/31/2011,14.463316,8435.76635,9100.274994,7880.481985,2.63519,2.041271,16.832349,20.550071,2.70301,10.889545,13.190376,106.913624,9114.549498,
06/30/2011,14.414082,9168.870343,9445.394621,8982.633391,2.626509,2.047534,15.731948,19.423446,2.692475,11.23446,13.63711,108.900374,9245.960358,
09/30/2011,11.938795,8650.446342,9328.582543,7924.214827,2.215456,1.704936,11.787066,14.545728,2.317292,9.950554,12.115025,91.046116,8020.146337,
12/31/2011,13.673667,8428.921683,9102.569417,7884.362171,2.712305,1.937177,15.296687,20.48631,2.521515,11.878297,14.732304,102.781185,8706.791458,
03/31/2012,12.159263,8388.477135,8821.067329,7882.147202,2.270764,1.752321,12.26558,16.504699,2.3392,10.013976,12.094608,92.662006,8091.292601,
06/30/2012,12.729908,8194.513988,8515.904777,7976.312019,2.352112,1.84076,13.440465,18.398104,2.426781,10.070116,12.063766,96.661996,8348.126092,
09/30/2012,13.792243,8374.467714,8586.395208,7995.988944,2.383881,1.865716,13.42732,18.834475,2.432585,10.325708,12.4308,97.801065,8353.497806,
12/31/2012,12.90403,7990.232405,8440.438996,7677.527352,3.41679,1.669658,11.056437,14.994653,2.208082,,,88.820957,7684.126857,
03/31/2013,14.471207,8207.560834,8756.592517,7803.770268,3.680762,1.941947,13.609104,18.121406,2.49108,,,104.608994,8763.620388,
06/30/2013,14.821594,8851.641323,9210.983002,8544.734759,3.614517,1.98405,14.029073,18.703446,2.526332,,,108.026204,9008.900932,
09/30/2013,15.901443,9318.221877,9738.195286,8941.695925,3.794646,2.094545,13.043373,16.415933,2.609471,,,114.781153,9412.363564,
12/31/2013,16.690132,9622.393679,9817.527678,9130.441866,3.617469,2.152743,14.114611,17.654084,2.618521,11.629032,14.199841,118.701672,9570.69307,
03/31/2014,17.039268,9217.723381,9614.48058,8873.41459,3.238417,2.114655,14.822533,18.77261,2.573957,11.02571,13.249253,116.900353,9526.213209,
06/30/2014,18.807198,9213.82937,9530.75433,8956.095023,3.168602,2.061276,13.370582,16.697366,2.501618,11.129528,13.46417,114.701683,9371.062543,
09/30/2014,19.265922,9116.063079,9479.294854,8774.888564,3.251309,1.964257,15.50918,20.444302,2.395284,11.16909,13.656751,109.668584,9013.4555,
12/31/2014,20.170747,9168.760345,9697.957211,8719.992942,4.031286,2.102625,10.515168,14.129314,2.563152,10.815875,15.061984,118.701672,9745.103377,
03/31/2015,22.721753,9998.067749,10602.110747,9329.760965,3.764253,2.266698,12.430379,17.088346,2.775911,12.12702,17.143735,127.628801,10526.253196,
06/30/2015,19.940705,10509.33231,10803.312977,10016.962766,3.520139,2.217038,13.597343,19.547942,2.807275,12.812431,18.579146,124.238081,10608.692632,
09/30/2015,16.737301,10223.618914,10641.55956,9455.963235,3.075055,1.924147,12.365042,19.319637,2.51996,11.534943,17.036538,108.529514,9608.607401,
12/31/2015,19.208227,10317.559243,11671.009763,9612.591386,3.960142,2.280068,35.897049,101.071856,3.067421,19.640729,27.506219,128.661911,11745.155707,
03/31/2016,20.529621,18680.307459,20294.647968,11420.511851,1.472964,2.086772,21.928103,39.793054,3.936499,24.515671,42.582655,118.66,19588.021265,
06/30/2016,24.141916,20235.710527,21102.158333,18833.09311,1.55708,2.168863,18.864978,28.911079,3.374269,21.099724,41.254043,124.31,20255.734918,
09/30/2016,26.520262,20257.106661,21534.996149,19651.820244,1.692202,2.299355,20.938051,30.148891,3.089982,19.692958,46.077287,132.77,21425.93841,
12/31/2016,26.912942,20321.500652,21443.882663,19299.685485,1.656147,2.127185,18.272596,23.958167,2.514659,15.025089,35.99477,122.28,19833.118135,
03/31/2017,25.695238,20495.330265,21112.235937,19920.905594,1.725019,2.260969,20.12015,27.157124,2.647108,15.138265,33.71045,130.89,21102.741861,
06/30/2017,29.546898,22277.645928,23604.55553,20487.452702,1.90822,2.498033,24.531762,35.125117,2.895569,16.994159,41.914813,145.46,23095.062229,
09/30/2017,32.448222,23619.330206,24543.368719,23046.314227,2.058048,2.597195,25.272378,37.222138,3.010501,18.251162,46.254853,154.23,24237.542813,
12/31/2017,29.717468,24823.189494,25858.056521,23552.95691,1.966769,2.472693,23.419577,35.901771,2.873872,17.473314,45.681204,150.69,23571.501123,
03/31/2018,37.981024,24394.913257,25357.963293,23064.41261,1.888684,2.484826,25.89909,42.239488,2.929912,20.026784,64.04287,152.19,23952.033555,
06/30/2018,37.349294,23898.639742,24643.850503,23128.948138,1.938014,2.446613,21.396503,32.564415,2.889797,20.076996,63.114386,151.6,23731.009112,
09/30/2018,30.604448,23743.19806,25404.184633,22320.041002,1.82238,2.268698,17.506328,24.724917,2.701922,18.383357,53.000227,140.94,22207.095135,
12/31/2018,23.290493,23383.879752,24832.300686,21526.962346,1.98756,2.345479,15.430135,19.458326,2.733283,14.954009,28.761975,151.86,23268.43751,
03/31/2019,25.644054,25218.638153,27658.743992,22728.197608,2.249295,2.690001,18.796341,23.872772,3.244097,15.201472,30.453114,175.65,27681.880435,
06/30/2019,26.759619,28379.704616,29835.409391,27430.324119,2.448927,2.903201,20.862308,26.291862,3.446476,15.429219,28.971303,191.54,29608.671906,
09/30/2019,26.875184,30131.328601,31142.061718,29241.545301,2.509362,2.876516,21.045386,26.185908,3.561525,15.509351,27.931708,192.97,31060.05931,
