Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2005,,,,,,,,0.0,,,,,,,,,,,,
06/30/2006,325.666634,333.3333,333.3333,,7.566001,2.796,1.632,0.87,0.87,0.87,0.87,0.87,0.87,,,,0.079836,64.090078,-33.847496,
12/31/2006,325.666634,,,,,,,,,,,,,,,,0.156602,72.3562,-53.496423,
03/31/2007,325.666634,325.666634,325.666634,,11.824976,4.044013,1.808598,0.84,0.84,0.87,0.84,0.84,0.87,0.0,3.089048,0.878199,0.144319,73.114644,-55.529176,
06/30/2007,325.666634,325.733301,325.633301,,12.326749,4.434436,2.183438,0.84,0.84,0.84,0.84,0.84,0.84,0.0,3.678985,1.127035,0.214944,73.873088,-54.755379,
09/30/2007,325.666634,325.833301,325.633301,,12.286827,4.397585,2.103593,0.75,0.75,0.75,0.75,0.75,0.75,0.0,3.221415,0.568124,1.569089,74.923242,-53.597754,
12/31/2007,325.666634,325.799967,325.633301,,12.55707,4.80909,2.450609,0.99,0.99,0.99,0.99,0.99,0.99,0.0,4.02293,0.896714,0.712385,75.862853,-52.369504,
03/31/2008,325.666634,108.599989,108.533322,,38.329242,12.936119,5.878379,2.22,2.22,2.22,2.22,2.22,2.22,0.0,10.92752,3.132678,0.693961,76.756405,-51.288644,
06/30/2008,325.666634,108.666656,108.533322,,39.600741,14.502458,7.251229,2.55,2.55,3.12,2.55,2.55,3.12,0.0,12.429362,4.487101,11.818834,77.594685,-50.207784,
09/30/2008,325.666634,108.699989,108.566656,,39.975442,14.387475,7.331901,2.76,2.76,2.82,2.76,2.76,2.82,,12.241328,4.190974,9.48823,78.574215,-49.028664,
12/31/2008,325.666634,325.666634,325.666634,,13.51689,12.221086,2.738997,-25.080003,-25.080003,1.05,-25.080003,-25.080003,1.05,0.0,16.274311,5.459571,16.731834,52.704202,-29.244629,
03/31/2009,352.3,339.6,339.0,,12.873156,4.318584,2.112094,0.48,0.48,0.55,0.48,0.48,0.546107,30.81,3.365782,1.097345,1.124042,21.518592,-54.093102,
06/30/2009,352.4,353.7,352.3,,12.699404,4.669316,2.503548,0.9,0.9,0.922793,0.89,0.89,0.915728,0.0,4.059041,1.901788,1.498297,22.465948,-52.971056,
