Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2679.385816,-282.140015,0,9.909,111.255001,2518.409803,1590.27803,6.995947,0.044177,,,,,,,,26.499255,,
06/30/1990,2842.975941,-282.167999,0,4.121,97.466999,2662.39594,1574.075044,6.192017,0.036609,,,,,,,,27.897772,,
09/30/1990,2176.196946,-272.223999,0,4.096,109.633003,2017.70195,1629.846038,6.726586,0.054336,,,,,,,,21.044692,,
12/31/1990,2125.989126,-279.165985,0,4.266,93.977001,1945.066142,1635.91396,5.744618,0.048316,0.702292,8.30072,8.30072,7.221439,,,,20.300437,,
03/31/1991,2423.707384,-252.169998,0,4.388,96.112,2272.037385,1627.290954,5.906258,0.042302,0.847907,12.378505,12.378505,9.232257,,,,23.459828,,
06/30/1991,2595.623776,-266.208008,0,4.53,99.657997,2433.603765,1632.305032,6.105354,0.040951,0.928839,16.170877,16.170877,11.472078,,,,25.031668,,
09/30/1991,2342.173604,-261.467987,0,4.657,90.233002,2175.595619,1649.553973,5.470145,0.041475,0.854267,16.455357,16.455357,,,,,22.261744,,
12/31/1991,2071.922645,-267.493988,0,4.919,91.805,1901.152658,1681.50403,5.459696,0.048289,0.762817,9.295317,15.797521,,,,,19.450325,,
03/31/1992,2056.150178,-284.847992,0,5.165,99.521,1875.988186,1677.738002,5.931856,0.05305,0.764223,,15.787027,,,,,18.972756,,
06/30/1992,1637.329808,-322.096985,0,9.493,96.385002,1421.110825,1686.826061,5.713986,0.067824,0.582161,,12.574644,,,,,15.043303,,
09/30/1992,1526.730963,-309.816986,0,10.026,96.252998,1323.192975,1690.375953,5.694177,0.072743,0.53991,,11.752627,,,,,13.302833,,
