Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
04/01/1990,364,244,116.0,220.0,,,220.0,-216.0,,,-216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/1990,233,353,113.0,17.0,,,17.0,-250.0,,,-250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,599,314,121.0,100.0,,,100.0,64.0,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1990,461,232,124.0,-383.0,,,-383.0,488.0,,,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,,,
03/31/1991,298,418,128.0,64.0,,,64.0,-312.0,,,-312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,263,406,129.0,-68.0,,,-68.0,-204.0,,,-204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1991,523,363,121.0,15.0,,,15.0,24.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/1991,591,274,115.0,-33.0,,,-33.0,235.0,,,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,,,
03/29/1992,303,-143,144.0,684.0,,,684.0,-382.0,,,-382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/1992,338,1047,136.0,-628.0,,,-628.0,-217.0,,,-217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/27/1992,730,414,147.0,178.0,,,178.0,-9.0,,,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/1993,770,-288,133.0,353.0,,,353.0,572.0,,,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,,,
04/04/1993,283,503,158.0,-87.0,,,-87.0,-291.0,,,-291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/1993,511,495,158.0,-383.0,,,-383.0,241.0,,,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/1993,750,454,152.0,549.0,,,549.0,-405.0,,,-405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,624,335,149.0,-98.0,,,-98.0,238.0,,,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,,,
04/03/1994,555,544,175.0,45.0,,,45.0,-209.0,,,-209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,671,559,179.0,87.0,,,87.0,-154.0,,,-154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,1106,525,178.0,489.0,,,489.0,-86.0,,,-86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1995,643,378,192.0,-687.0,,,-687.0,760.0,,,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0,,,
04/02/1995,712,654,204.0,71.0,,,71.0,-217.0,,,-217.0,,,-218.0,,,,-218.0,,,,,,,,,,218.0,,,,,,,,,,,,,,,
07/02/1995,563,661,200.0,-30.0,,,-30.0,-268.0,,,-268.0,,,-254.0,,,,-254.0,,,,,,,,,,254.0,,,,,,,,,,,,,,,
10/01/1995,1159,623,200.0,376.0,,,376.0,-40.0,,,-40.0,,,-308.0,,,,-308.0,,,,,,,,,,308.0,,,,,,,,,,,,,,,
12/31/1995,948,465,253.0,-638.0,,,-638.0,868.0,,,868.0,,,-476.0,,,,-476.0,,,,,,,,,,476.0,,,,,,,,,,,,,,,
03/31/1996,913,790,244.0,238.0,,,238.0,-359.0,,,-359.0,,,-219.0,,,,-219.0,,,,,,,,,,219.0,,,,,,,,,,,,,,,
06/30/1996,730,791,248.0,-10.0,,,-10.0,-299.0,,,-299.0,,,-276.0,,,,-276.0,,,,,,,,,,276.0,,,,,,,,,,,,,,,
09/29/1996,1305,750,266.0,382.0,,,382.0,-93.0,,,-93.0,,,-306.0,,,,-306.0,,,,,,,,,,306.0,,,,,,,,,,,,,,,
12/31/1996,943,556,251.0,-309.0,,,-309.0,445.0,,,445.0,,-572.0,-572.0,,,,-572.0,,,,,,,,,,0.0,,,,,,,,,,,,371.0,,,
03/30/1997,1092,909,280.0,407.0,,,407.0,-504.0,,,-504.0,,-405.0,-194.0,6.0,,,-200.0,,,0.0,0.0,0.0,,,,,-211.0,-508.0,-254.0,-32.0,,,,-181.0,92.0,-273.0,-41.0,,179.0,,,
06/29/1997,864,909,268.0,-66.0,,,-66.0,-247.0,,,-247.0,,-327.0,-198.0,62.0,,,-260.0,,,0.0,0.0,0.0,,,,,-129.0,-490.0,-293.0,-153.0,,,,-32.0,51.0,-83.0,-12.0,,47.0,,,
09/28/1997,1294,855,320.0,195.0,,,195.0,-76.0,,,-76.0,,-230.0,-301.0,,,,-301.0,,,0.0,0.0,0.0,,,,,71.0,-307.0,-294.0,56.0,,,,-60.0,13.0,-73.0,-9.0,,757.0,,,
12/28/1997,1093,630,199.0,-409.0,,,-409.0,673.0,,,673.0,,-652.0,-630.0,0.0,,,-630.0,,,0.0,0.0,0.0,,,,,-22.0,-682.0,-296.0,-250.0,,,,-130.0,69.0,-199.0,-6.0,,-241.0,,,
03/29/1998,1199,919,,,,,,,,,,,-370.0,-215.0,0.0,,,-215.0,,,0.0,0.0,0.0,,,,,-155.0,-689.0,-296.0,-148.0,,,,-236.0,111.0,-347.0,-9.0,,140.0,,,
06/28/1998,1003,1018,319.0,-13.0,,,-13.0,-321.0,,,-321.0,,-349.0,-312.0,0.0,,,-312.0,,,0.0,0.0,0.0,,,,,-37.0,-433.0,-336.0,5.0,,,,-99.0,60.0,-159.0,-3.0,,221.0,,,
09/27/1998,1327,964,,,,,,,,,,,-283.0,-321.0,0.0,,,-321.0,,,0.0,0.0,0.0,,,,,38.0,-416.0,-337.0,-18.0,,,,-95.0,52.0,-147.0,34.0,,628.0,,,
01/03/1999,1366,102,379.0,149.0,,,149.0,736.0,,,736.0,,-5063.0,-589.0,108.0,,,-697.0,,,0.0,0.0,0.0,,,,,-4474.0,1863.0,-336.0,2423.0,,,,-226.0,51.0,-277.0,2.0,,-1834.0,,,
04/04/1999,1145,1138,419.0,216.0,,,216.0,-628.0,,,-628.0,,-726.0,-332.0,2.0,,,-334.0,,,0.0,0.0,0.0,,,,,-394.0,-572.0,-336.0,-153.0,,,,-32.0,99.0,-131.0,-51.0,,-153.0,,,
07/04/1999,1274,1164,328.0,139.0,,,139.0,-357.0,,,-357.0,,-306.0,-345.0,3.0,,,-348.0,,,0.0,0.0,0.0,,,,,39.0,-689.0,-377.0,-61.0,,,,-228.0,43.0,-271.0,-23.0,,279.0,,,
10/03/1999,2070,1111,389.0,-401.0,,,-401.0,971.0,,,971.0,,-636.0,-406.0,13.0,,,-419.0,,,0.0,0.0,0.0,,,,,-230.0,-880.0,-377.0,-370.0,,,,-163.0,0.0,-163.0,30.0,,554.0,,,
01/02/2000,1308,754,345.0,9.0,,-7.0,16.0,200.0,50.0,-82.0,232.0,,-1345.0,-704.0,17.0,,,-721.0,,,0.0,0.0,0.0,,,,,-641.0,-284.0,-389.0,346.0,,,,-213.0,80.0,-293.0,-28.0,,-321.0,,,
04/02/2000,1776,1314,431.0,227.0,,,227.0,-196.0,-190.0,-6.0,0.0,,-335.0,-292.0,18.0,,,-310.0,,,,,,,,,,-43.0,-1141.0,-381.0,-592.0,,,,-148.0,60.0,-208.0,-20.0,,300.0,,,
07/02/2000,1534,1363,401.0,-100.0,,,-100.0,-130.0,,,-130.0,,-421.0,-367.0,13.0,,,-380.0,,,0.0,0.0,0.0,,,,,-54.0,-804.0,-445.0,-348.0,,,,-6.0,155.0,-161.0,-5.0,,309.0,,,
10/01/2000,2151,1323,407.0,444.0,,,444.0,-23.0,,,-23.0,,-795.0,-381.0,,,,-381.0,,,0.0,0.0,0.0,,,,,-414.0,-82.0,-453.0,630.0,,,,-211.0,41.0,-252.0,-48.0,,1274.0,,,
12/31/2000,1249,936,332.0,-70.0,,,-70.0,51.0,,,51.0,,-914.0,-467.0,135.0,,,-602.0,,,0.0,0.0,0.0,,,,,-447.0,-474.0,-445.0,195.0,,,,-250.0,102.0,-352.0,26.0,,-139.0,,,
04/01/2001,1660,1552,412.0,1.0,,,1.0,-305.0,,,-305.0,,-414.0,-242.0,29.0,,,-271.0,,,0.0,0.0,0.0,,,,,-172.0,-1184.0,-447.0,-544.0,,,,-161.0,96.0,-257.0,-32.0,,62.0,,,
07/01/2001,2266,1482,392.0,643.0,,,643.0,-251.0,,,-251.0,,-971.0,-276.0,24.0,,,-300.0,,,0.0,0.0,0.0,,,,,-695.0,-913.0,-503.0,-217.0,,,,-174.0,198.0,-372.0,-19.0,,382.0,,,
09/30/2001,2142,1529,437.0,228.0,,,228.0,-52.0,,,-52.0,,-702.0,-306.0,101.0,,,-407.0,,,0.0,0.0,0.0,,,,,-396.0,-1096.0,-548.0,-299.0,,,,-297.0,105.0,-402.0,48.0,,344.0,,,
12/30/2001,8864,5668,1605.0,615.0,,-106.0,721.0,976.0,-258.0,-167.0,1401.0,,-4093.0,-1568.0,163.0,,,-1731.0,,,0.0,0.0,0.0,,,,,-2525.0,-5291.0,-2047.0,-1148.0,,,,-2056.0,514.0,-2570.0,-40.0,,-520.0,2090.0,185.0,
03/31/2002,1935,1834,412.0,-44.0,,,-44.0,-267.0,,,-267.0,,-84.0,-332.0,18.0,,,-350.0,,,0.0,0.0,0.0,,,,,248.0,-2172.0,-549.0,121.0,,,,-1735.0,164.0,-1899.0,-9.0,,-321.0,,,
06/30/2002,1558,1654,420.0,-27.0,,,-27.0,-489.0,,,-489.0,,-453.0,-342.0,110.0,,,-452.0,,,0.0,0.0,0.0,,,,,-111.0,-1936.0,-614.0,1853.0,,,,-3293.0,63.0,-3356.0,118.0,,-831.0,,,
09/29/2002,2556,1725,442.0,414.0,,,414.0,-25.0,,,-25.0,,-303.0,-486.0,11.0,,,-497.0,,,0.0,0.0,0.0,,,,,183.0,-1698.0,-609.0,-195.0,,,,-870.0,56.0,-926.0,-24.0,,555.0,,,
12/29/2002,2127,1384,388.0,202.0,,,202.0,153.0,,,153.0,,-1357.0,-783.0,17.0,,,-800.0,,,0.0,0.0,0.0,,,,,-574.0,-1037.0,-609.0,-203.0,,,,-250.0,107.0,-357.0,25.0,,-267.0,,141.0,
03/30/2003,2036,2070,446.0,661.0,,-47.0,708.0,-1141.0,-366.0,-181.0,-594.0,,-897.0,-405.0,3.0,,,-408.0,,,,,,,,,,-492.0,-972.0,-609.0,-151.0,,,,-249.0,90.0,-339.0,37.0,,167.0,,,
06/29/2003,1887,1210,422.0,650.0,,,650.0,-395.0,,,-395.0,,-2849.0,-176.0,330.0,,,-506.0,,,0.0,0.0,0.0,,,,,-2673.0,869.0,-712.0,1892.0,,,,-398.0,105.0,-503.0,87.0,,-93.0,0.0,0.0,
09/28/2003,3350,2072,479.0,767.0,,,767.0,32.0,,,32.0,,-668.0,-557.0,1.0,,,-558.0,,,0.0,0.0,0.0,,,,,-111.0,-1800.0,-712.0,-1054.0,,,,-54.0,45.0,-99.0,20.0,,882.0,0.0,0.0,
12/28/2003,3552,1845,522.0,-1050.0,,,-1050.0,2235.0,,,2235.0,,-112.0,-789.0,1.0,,,-790.0,,,0.0,0.0,0.0,,,,,677.0,-1913.0,-713.0,-1162.0,,,,-171.0,71.0,-242.0,133.0,,1527.0,3146.0,206.0,
03/28/2004,2655,2493,502.0,1243.0,,-191.0,1434.0,-1583.0,-271.0,38.0,-1350.0,,-850.0,-243.0,49.0,,,-292.0,,,,,,,,,,-607.0,-1545.0,-713.0,-508.0,,,,-282.0,125.0,-407.0,-42.0,,260.0,,,
06/27/2004,2126,2458,525.0,-693.0,,-47.0,-646.0,-164.0,-82.0,-53.0,-29.0,,-1014.0,-238.0,184.0,,,-422.0,,,,,,,,,,-776.0,-1068.0,-846.0,-56.0,,,,-167.0,186.0,-353.0,1.0,,44.0,,,
09/26/2004,3889,2341,479.0,652.0,,243.0,409.0,417.0,525.0,-99.0,-9.0,,-1077.0,-426.0,2.0,,,-428.0,,,,,,,,,,-651.0,-1145.0,-845.0,-222.0,,,,-102.0,123.0,-225.0,24.0,,1667.0,,,
01/02/2005,2461,1217,618.0,-139.0,,-74.0,-65.0,765.0,341.0,102.0,322.0,,594.0,-1031.0,2.0,,,-1033.0,,,0.0,0.0,0.0,,,,,1625.0,-1200.0,-847.0,-370.0,,,,-191.0,208.0,-399.0,208.0,,1855.0,,,
04/03/2005,2635,2839,515.0,210.0,135.0,53.0,22.0,-929.0,-639.0,-140.0,-150.0,,-2014.0,-320.0,77.0,,,-397.0,,,0.0,0.0,0.0,,,,,-1694.0,-1285.0,-847.0,16.0,,,,-369.0,285.0,-654.0,-85.0,,-664.0,,,
07/03/2005,2014,2588,548.0,185.0,,-265.0,450.0,-1307.0,-237.0,-240.0,-830.0,,2854.0,-477.0,0.0,,,-477.0,,,0.0,0.0,0.0,,,,,3331.0,-1251.0,-982.0,5.0,,,,-164.0,170.0,-334.0,-110.0,,3617.0,,,
10/02/2005,3987,2538,523.0,-213.0,,-340.0,127.0,1139.0,230.0,-53.0,962.0,,9.0,-541.0,75.0,,,-616.0,,,0.0,0.0,0.0,,,,,550.0,-1327.0,-981.0,-278.0,,,,-39.0,137.0,-176.0,-29.0,,2669.0,,,
01/01/2006,3163,2095,507.0,454.0,,,454.0,107.0,,,107.0,,-1128.0,-1140.0,2.0,,,-1142.0,,,0.0,0.0,0.0,,,,,12.0,-805.0,-983.0,550.0,,,,-371.0,182.0,-553.0,-1.0,,1230.0,,,
04/02/2006,3474,3305,521.0,33.0,153.0,-153.0,33.0,-385.0,-568.0,-219.0,402.0,,-1577.0,-445.0,1.0,,,-446.0,,,0.0,0.0,0.0,,,,,-1132.0,-1130.0,-982.0,83.0,,,,-265.0,136.0,-401.0,34.0,,767.0,,,
07/02/2006,2356,2820,546.0,-202.0,,-475.0,273.0,-808.0,-381.0,-10.0,-417.0,,-785.0,-588.0,0.0,,,-588.0,,,0.0,0.0,0.0,,,,,-197.0,-3746.0,-1107.0,-316.0,,,,-2371.0,196.0,-2567.0,48.0,,-2175.0,,,
10/01/2006,4135,2760,539.0,222.0,,-53.0,275.0,614.0,235.0,-110.0,489.0,,-872.0,-572.0,1.0,,,-573.0,,,0.0,0.0,0.0,,,,,-300.0,-3419.0,-1093.0,-318.0,,,,-2043.0,360.0,-2403.0,35.0,,-156.0,,,
12/31/2006,4283,2168,571.0,-17.0,,,-17.0,1561.0,,,1561.0,,-17057.0,-550.0,509.0,,,-1059.0,,,0.0,0.0,0.0,,,,,-16507.0,2366.0,-1085.0,4296.0,,,,-908.0,443.0,-1351.0,63.0,,-10408.0,,,
04/01/2007,3837,2573,622.0,969.0,,-5.0,974.0,-327.0,-562.0,-120.0,355.0,,-1686.0,-232.0,214.0,,,-446.0,,,0.0,0.0,0.0,,,,,-1454.0,-1059.0,-1085.0,61.0,,,,-61.0,234.0,-295.0,26.0,,1092.0,,,
07/01/2007,2897,3081,683.0,-206.0,,-400.0,194.0,-661.0,-97.0,-70.0,-494.0,,-1025.0,-599.0,0.0,,,-599.0,,,0.0,0.0,0.0,,,,,-426.0,-1476.0,-1202.0,-219.0,,,,-114.0,330.0,-444.0,59.0,,396.0,,,
09/30/2007,4191,2548,597.0,-306.0,,-495.0,189.0,1352.0,252.0,-119.0,1219.0,,-2027.0,-659.0,0.0,,,-659.0,,,0.0,0.0,0.0,,,,,-1368.0,-1095.0,-1199.0,1414.0,,,,-1445.0,397.0,-1842.0,135.0,,1069.0,,,
12/30/2007,4097,2374,875.0,-1028.0,,-862.0,-166.0,1876.0,-9.0,323.0,1562.0,,-1174.0,-995.0,243.0,,,-1238.0,,,0.0,0.0,0.0,,,,,-179.0,-1793.0,-1184.0,1761.0,,,,-2425.0,601.0,-3026.0,55.0,,1130.0,4099.0,314.0,
03/30/2008,3236,3598,666.0,148.0,163.0,-27.0,12.0,-1176.0,-517.0,-259.0,-400.0,,452.0,-445.0,34.0,,,-479.0,,,,,,,,,,897.0,-919.0,-1174.0,1587.0,,,,-1523.0,256.0,-1779.0,191.0,,2769.0,,,
06/29/2008,2842,3327,683.0,-59.0,356.0,-295.0,-120.0,-1109.0,-215.0,-120.0,-774.0,,-564.0,-674.0,13.0,,,-687.0,,,0.0,0.0,0.0,,,,,110.0,-171.0,-1292.0,2588.0,,,,-1484.0,354.0,-1838.0,17.0,,2107.0,,,
09/28/2008,4893,3310,768.0,771.0,5.0,-32.0,798.0,44.0,-58.0,31.0,71.0,,-1561.0,-763.0,9.0,,,-772.0,,,0.0,0.0,0.0,,,,,-798.0,-1960.0,-1284.0,994.0,,,,-1406.0,750.0,-2156.0,-264.0,,1372.0,,,
12/28/2008,4001,2714,715.0,-560.0,,376.0,-936.0,1132.0,54.0,247.0,831.0,,-2514.0,-399.0,729.0,,,-1128.0,,,0.0,0.0,0.0,,,,,-2115.0,-4737.0,-1274.0,-2441.0,,,,-752.0,126.0,-878.0,-270.0,,-3250.0,4068.0,525.0,
03/29/2009,2827,3507,676.0,1393.0,159.0,1212.0,22.0,-2749.0,-86.0,-336.0,-2327.0,0.0,-1076.0,-429.0,6.0,6.0,0.0,-435.0,-435.0,0.0,0.0,0.0,0.0,-1291.0,0.0,-1291.0,0.0,644.0,132.0,-1273.0,2212.0,2219.0,2.0,-9.0,-807.0,27.0,-834.0,0.0,-62.0,1821.0,,,
06/28/2009,3363,3208,679.0,-355.0,182.0,-567.0,30.0,-169.0,-139.0,-3.0,-27.0,0.0,-2303.0,-561.0,6.0,6.0,0.0,-567.0,-567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1742.0,-2060.0,-1350.0,-468.0,-468.0,7.0,-7.0,-242.0,47.0,-289.0,0.0,97.0,-903.0,,,
09/27/2009,5094,3345,675.0,41.0,158.0,-104.0,-13.0,1033.0,164.0,89.0,780.0,0.0,-1855.0,-519.0,0.0,0.0,0.0,-519.0,-519.0,0.0,0.0,0.0,0.0,-1046.0,0.0,-1046.0,0.0,-290.0,-3242.0,-1351.0,-2068.0,-1860.0,0.0,-208.0,177.0,226.0,-49.0,0.0,173.0,170.0,,,
01/03/2010,5287,2206,744.0,411.0,129.0,-977.0,1259.0,1926.0,514.0,345.0,1067.0,0.0,-2364.0,-811.0,142.0,142.0,0.0,-953.0,-844.0,-109.0,0.0,0.0,0.0,-133.0,0.0,-133.0,0.0,-1420.0,1078.0,-1353.0,2807.0,,,,-376.0,582.0,-958.0,0.0,-47.0,3954.0,,,
04/04/2010,3690,4526,734.0,803.0,157.0,960.0,-314.0,-2373.0,-529.0,-193.0,-1651.0,0.0,-1882.0,-295.0,102.0,102.0,0.0,-397.0,-397.0,0.0,0.0,0.0,0.0,-772.0,0.0,-772.0,0.0,-815.0,-3822.0,-1350.0,-2336.0,-2328.0,0.0,-8.0,-136.0,247.0,-383.0,0.0,-53.0,-2067.0,,,
07/04/2010,3837,3449,711.0,-334.0,148.0,-356.0,-126.0,11.0,-26.0,105.0,-68.0,0.0,-2693.0,-493.0,7.0,7.0,0.0,-500.0,-500.0,0.0,0.0,0.0,0.0,-99.0,0.0,-99.0,0.0,-2101.0,-2065.0,-1489.0,-318.0,-314.0,0.0,-4.0,-258.0,139.0,-397.0,0.0,-109.0,-1030.0,,,
10/03/2010,5034,3417,725.0,864.0,169.0,40.0,655.0,28.0,-30.0,-109.0,167.0,0.0,-1875.0,-313.0,215.0,215.0,0.0,-528.0,-528.0,0.0,0.0,0.0,0.0,-398.0,0.0,-398.0,0.0,-1164.0,-1699.0,-1484.0,218.0,-852.0,1079.0,-9.0,-433.0,299.0,-732.0,0.0,165.0,1625.0,,,
01/02/2011,3824,1942,769.0,-838.0,140.0,-288.0,-690.0,1951.0,378.0,1.0,1572.0,0.0,-1404.0,-759.0,200.0,200.0,0.0,-959.0,-959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-645.0,2606.0,-1481.0,4831.0,4803.0,39.0,-11.0,-744.0,541.0,-1285.0,0.0,-9.0,5017.0,,,
04/03/2011,2316,3476,755.0,273.0,152.0,-4.0,125.0,-2188.0,-609.0,-452.0,-1127.0,0.0,1440.0,-315.0,121.0,121.0,0.0,-436.0,-436.0,0.0,0.0,0.0,0.0,-2049.0,0.0,-2049.0,0.0,3804.0,-825.0,-1480.0,905.0,900.0,8.0,-3.0,-250.0,185.0,-435.0,0.0,70.0,3001.0,,,
07/03/2011,3909,2776,777.0,-192.0,187.0,-500.0,121.0,548.0,33.0,-168.0,683.0,0.0,-10700.0,-596.0,22.0,22.0,0.0,-618.0,-618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10104.0,-639.0,-1563.0,886.0,-3508.0,4396.0,-2.0,38.0,532.0,-494.0,0.0,48.0,-7382.0,,,
10/02/2011,4622,3202,783.0,373.0,145.0,-345.0,573.0,264.0,87.0,-167.0,344.0,0.0,-1590.0,-133.0,578.0,578.0,0.0,-711.0,-711.0,0.0,0.0,0.0,0.0,-420.0,0.0,-420.0,0.0,-1037.0,-2232.0,-1558.0,-160.0,-220.0,67.0,-7.0,-514.0,229.0,-743.0,0.0,-157.0,643.0,,,
01/01/2012,3451,218,843.0,2151.0,137.0,13.0,2001.0,239.0,-426.0,72.0,593.0,0.0,6238.0,-507.0,621.0,621.0,0.0,-1128.0,-1128.0,0.0,0.0,0.0,0.0,-328.0,0.0,-328.0,0.0,7073.0,-756.0,-1555.0,1352.0,,,,-553.0,300.0,-853.0,0.0,-8.0,8925.0,,,
04/01/2012,2795,3910,773.0,107.0,173.0,557.0,-623.0,-1995.0,-215.0,-449.0,-1331.0,0.0,4056.0,-144.0,358.0,358.0,0.0,-502.0,-502.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4200.0,-1183.0,-1565.0,-271.0,-243.0,2.0,-30.0,813.0,880.0,-67.0,-160.0,57.0,5725.0,,,
07/01/2012,4245,1408,852.0,-446.0,196.0,-1068.0,426.0,2431.0,370.0,-169.0,2230.0,0.0,-4126.0,-266.0,332.0,332.0,0.0,-598.0,-598.0,0.0,0.0,,,-4324.0,0.0,-4324.0,0.0,464.0,-17403.0,-1676.0,-1995.0,,,,-13732.0,,,0.0,-89.0,-17373.0,,,
09/30/2012,4980,2968,1005.0,722.0,146.0,187.0,389.0,285.0,-61.0,25.0,321.0,0.0,-1937.0,-467.0,215.0,215.0,0.0,-682.0,-682.0,0.0,0.0,,,-99.0,0.0,-99.0,0.0,-1371.0,-1653.0,-1683.0,-688.0,88.0,10.0,-786.0,669.0,669.0,0.0,49.0,54.0,1444.0,,,
12/30/2012,3376,2567,1036.0,-2264.0,147.0,285.0,-2696.0,2037.0,-103.0,592.0,1548.0,0.0,-2503.0,-548.0,604.0,604.0,0.0,-1152.0,-1152.0,0.0,0.0,,,-63.0,0.0,-63.0,0.0,-1892.0,-1471.0,-1690.0,-712.0,-733.0,29.0,-8.0,903.0,903.0,0.0,28.0,23.0,-575.0,,,
03/31/2013,2277,3497,1036.0,-75.0,194.0,365.0,-634.0,-2181.0,-434.0,-288.0,-1459.0,0.0,-1403.0,-480.0,106.0,106.0,0.0,-586.0,-586.0,0.0,0.0,,,-168.0,0.0,-168.0,0.0,-755.0,-777.0,-1706.0,-224.0,-229.0,6.0,-1.0,1123.0,1123.0,0.0,30.0,-153.0,-56.0,,,
06/30/2013,5051,3833,990.0,-44.0,229.0,-273.0,0.0,272.0,-213.0,-259.0,744.0,0.0,-569.0,-730.0,41.0,41.0,0.0,-771.0,-771.0,0.0,0.0,,,-6.0,0.0,-6.0,0.0,167.0,-1977.0,-1856.0,-866.0,637.0,0.0,-1503.0,719.0,719.0,0.0,26.0,-53.0,2452.0,,,
09/29/2013,5947,2982,976.0,1261.0,161.0,-316.0,1416.0,728.0,-324.0,-252.0,1304.0,0.0,-1553.0,-764.0,45.0,45.0,0.0,-809.0,-809.0,0.0,0.0,,,-645.0,0.0,-645.0,0.0,-144.0,-4519.0,-1862.0,-36.0,-54.0,45.0,-27.0,-2621.0,429.0,-3050.0,0.0,22.0,-103.0,,,
