Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/2009,,,,,,,412.5,412.5,
03/31/2010,,,,,,,412.5,412.5,
06/30/2010,,,,,,,500.0,354.1313,
09/30/2010,,,,,,,500.0,354.1313,
12/31/2010,36.86,,33.0,36.98,33.0,55295.049746,1500.0,465.8718,
03/31/2011,31.03,-15.816603,37.32,39.48,30.2,48430.258339,1560.743042,526.5608,
06/30/2011,30.36,-2.159201,31.39,33.47,28.165,45565.635802,1560.786133,639.6906,
09/30/2011,20.18,-33.530962,30.35,32.08,19.77,31568.919461,1561.766113,694.1267,
12/31/2011,20.27,0.445986,20.13,26.55,19.0,31717.022148,1564.56189,696.4364,
03/31/2012,25.65,26.541687,20.83,27.68,20.75,40163.866743,1565.761963,697.2743,
06/30/2012,19.72,-23.118908,26.03,27.03,19.24,30880.357467,1565.855103,703.0867,
09/30/2012,22.75,15.365112,19.7,25.15,18.72,35626.042611,1565.954468,703.3309,
12/31/2012,28.83,26.725275,23.0,28.9,22.67,39392.548755,1566.019897,703.3734,
03/31/2013,27.82,-3.503295,29.41,30.68,26.19,38948.0,1366.443359,703.7051,
06/30/2013,33.31,19.734004,27.65,35.49,27.11,46634.0,1374.686157,844.7831,
09/30/2013,35.97,7.98559,33.52,37.97,33.41,50358.0,1384.137817,972.2896,
12/31/2013,40.87,13.622463,36.04,41.85,33.92,57218.0,1388.973755,1078.101,
03/31/2014,34.42,-15.781747,40.68,41.059875,33.573,55072.0,1589.78833,1278.929,
06/30/2014,36.3,5.461941,34.5,37.18,31.7,58080.0,1603.718384,1292.838,
09/30/2014,31.94,-12.011019,36.25,38.15,31.67,51104.0,1604.681885,1322.908,
12/31/2014,34.91,9.298685,31.97,35.45,28.82,55856.0,1606.696289,1361.602,
03/31/2015,37.5,7.419078,35.27,38.995,32.36,60000.0,1610.365967,1354.664,
06/30/2015,33.33,-11.12,37.27,37.45,33.06,53328.0,1607.207642,1424.764,
09/30/2015,30.02,-9.930993,33.61,33.61,24.62,48032.0,1583.997437,1401.751,
12/31/2015,34.01,13.291139,30.29,36.88,29.98,51015.0,1556.17688,1364.975,
03/31/2016,31.43,-7.586004,33.45,33.54,26.69,47145.0,1544.492554,1353.094,
06/30/2016,28.3,-9.958638,31.18,33.41,27.34,45280.0,1539.825317,1348.887,
09/30/2016,31.77,12.261484,28.69,32.87,27.52,47655.0,1561.921875,1370.999,
12/31/2016,34.84,9.663204,31.64,37.74,30.21,52260.0,1524.343994,1333.443,
03/31/2017,35.36,1.492537,34.98,38.55,33.790125,53040.0,1497.9646,1306.193,
06/30/2017,34.93,-1.216063,35.33,35.4,31.92,52395.0,1509.111353,1317.468994,
09/30/2017,40.38,15.602634,34.52,40.69,34.45,56532.0,1457.208264,1255.746582,
12/31/2017,40.99,1.510649,41.01,46.76,40.7,57386.0,1420.40756,1219.111328,
03/31/2018,36.34,-11.34423,41.24,45.52,34.5,50876.0,1400.524363,1248.483643,
06/30/2018,39.4,8.420473,36.1,45.0,35.23,55160.0,1409.441782,1257.489502,
09/30/2018,33.67,-14.543147,39.08,40.5,33.28,47138.0,1410.888316,1257.509277,
12/31/2018,33.45,-0.653401,34.3,39.61,30.56,46830.0,1411.403633,1256.956787,
03/31/2019,37.1,10.911809,32.85,41.5,32.2,51940.0,1409.478926,1234.641968,
06/30/2019,38.53,3.854447,37.4,40.45,33.08,53942.0,1418.392858,1243.599854,
09/30/2019,37.48,-2.725149,38.93,41.9,35.58,52472.0,1427.729248,1253.106567,
12/31/2019,36.6,-2.347919,37.47,38.955,33.71,51240.0,1428.784056,1254.236084,
03/31/2020,20.78,-43.224044,37.0,37.38,14.325,29092.0,1429.002063,1251.133423,
06/30/2020,25.3,21.751684,19.5,31.66,17.79,35420.0,1431.076476,1253.545288,
09/06/2020,30.0,,29.93,30.37,29.355,42932.89536,1431.097,1253.489,
