Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2005,,,,,,,,,,,,41.15,,
03/31/2006,,35671.298274,35671.298274,35671.298274,4.019579,,,,,,,38.8,35293.918797,
06/30/2006,,34830.212474,36733.472602,32951.167858,3.910537,,,,,,,35.84,32782.6989,
09/30/2006,,32678.812202,34089.092462,31215.307363,,,,,,,,37.18,,
12/31/2006,19.917476,35658.842147,35658.842147,35658.842147,3.968909,2.563472,10.980976,12.048995,3.102253,11.012748,12.790127,41.03,35408.18605,
03/31/2007,20.86802,35262.244203,36696.167214,33668.014858,3.915238,2.458318,11.094396,12.269081,3.003939,11.597186,13.666014,41.11,35338.944806,
06/30/2007,20.507389,36161.459036,37969.258779,34768.227354,3.930474,2.390761,17.676563,20.43281,2.930608,11.746404,13.51416,41.63,35470.616209,
09/30/2007,17.958525,33898.067433,36508.456833,32332.892617,3.638688,2.09646,10.638089,11.70587,2.587377,10.349265,11.835109,38.97,32965.513605,
12/31/2007,18.61017,34978.381328,36788.291573,33348.441772,3.982396,2.197301,16.58138,19.139566,2.580418,10.405782,11.79804,43.92,34636.686058,
03/31/2008,16.105691,33199.362737,35299.310067,31294.683726,3.582113,1.892481,17.324657,21.364025,2.3053,9.234228,10.406829,39.62,31863.628835,
06/30/2008,11.929688,31466.942321,34179.52897,26842.010614,2.719518,1.361941,20.597306,31.838945,1.869034,7.652764,8.594366,30.54,27087.723658,
09/30/2008,10.097561,26233.485596,28238.422831,23116.898063,2.13763,1.078701,12.220568,16.306461,1.609605,6.921292,7.782994,24.84,23549.003583,
12/31/2008,9.979058,19462.361779,24001.985027,15872.587841,1.673992,0.812724,5.747715,6.671876,1.300411,6.495393,7.538054,19.06,19018.511093,
03/31/2009,9.875,17296.933552,20112.03796,15588.467906,1.497859,0.743815,5.080353,5.649821,1.237421,6.385588,7.437426,17.38,17834.947897,
06/30/2009,14.09116,20005.303488,21671.673607,18249.756797,1.839321,1.001281,6.345467,6.798237,1.522432,8.207509,9.622856,22.7,21093.299369,
