Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2006,,0.0,29.955,1706.847,1819.326,-112.479,0.0,0.0,0.0,0.0,0.0,1736.802,22.261,71.518,0.0,327.494,28.144,2186.219,,88.698,39.208,19.822,19.386,1122.638,,,87.487,1338.031,166.75,138.416,590.925,-47.903,848.188,2186.219,
03/31/2007,,0.0,30.111,1813.872,1937.542,-123.67,0.0,0.0,0.0,0.0,0.0,1843.983,46.999,73.312,0.0,341.667,27.83,2333.791,,66.655,41.885,0.0,41.885,1271.988,386.737,885.251,101.047,1481.575,166.75,73.719,658.015,-46.268,852.216,2333.791,
06/30/2007,,0.0,30.327,1872.312,2014.334,-142.022,0.0,0.0,0.0,0.0,0.0,1902.639,48.014,82.0,0.0,328.218,32.605,2393.476,,70.591,44.512,0.0,44.512,1172.307,,,96.813,1384.223,341.75,72.763,652.673,-57.933,1009.253,2393.476,
09/30/2007,,0.0,9.591,2058.195,2222.295,-164.1,0.0,0.0,0.0,0.0,0.0,2067.786,49.182,87.639,0.0,332.796,38.716,2576.119,,129.619,20.574,0.0,20.574,1335.108,439.226,895.882,95.485,1580.786,,73.965,,921.368,995.333,2576.119,
12/31/2007,,0.0,8.521,2293.173,2481.272,-188.099,0.0,0.0,0.0,0.0,0.0,2301.694,31.352,108.079,0.0,327.037,41.302,2809.464,,176.143,50.184,27.839,22.345,1367.738,472.231,895.507,93.572,1687.637,341.75,77.911,801.877,-99.711,1121.827,2809.464,
03/31/2008,,0.0,8.37,2379.076,2593.796,-214.72,0.0,0.0,0.0,0.0,0.0,2387.446,34.367,119.083,0.0,316.692,37.448,2895.036,,163.406,0.0,0.0,,1190.691,287.259,903.432,90.197,1444.294,686.75,83.716,790.541,-110.265,1450.742,2895.036,
06/30/2008,,0.0,8.172,2566.122,2808.086,-241.964,0.0,0.0,0.0,0.0,0.0,2574.294,19.764,129.014,0.0,310.829,36.949,3070.85,,147.132,26.502,0.0,26.502,1361.172,460.343,900.829,88.995,1623.801,686.75,78.876,800.613,-119.19,1447.049,3070.85,
09/30/2008,,0.0,7.37,2627.889,2897.905,-270.016,0.0,0.0,0.0,0.0,0.0,2635.259,41.978,142.718,0.0,293.533,45.397,3158.885,,151.851,30.999,0.0,30.999,1283.718,241.469,1042.249,81.542,1548.11,686.75,83.4,1012.27,-171.645,1610.775,3158.885,
12/31/2008,,0.0,8.481,2739.739,3042.699,-302.96,0.0,0.0,0.0,0.0,0.0,2748.22,73.334,139.065,0.0,274.956,45.47,3281.045,,197.268,46.967,,46.967,1385.074,358.48,1026.594,76.66,1705.969,686.636375,71.155,1033.650625,-216.366,1575.076,3281.045,
03/31/2009,,0.0,8.597,2808.802,3146.465,-337.663,0.0,0.0,0.0,0.0,0.0,2817.399,78.936,148.836,0.0,275.208,31.234,3351.613,,139.606,54.168,,54.168,1439.688,499.881,939.807,72.075,1705.537,686.75,80.969,1118.829,-240.472,1646.076,3351.613,
06/30/2009,,0.0,8.338,2897.013,3275.536,-378.523,0.0,0.0,0.0,0.0,0.0,2905.351,69.316,163.018,0.0,276.347,30.676,3444.708,,127.279,56.719,,56.719,1519.506,545.902,973.604,69.84,1773.344,686.75,86.416,1122.154,-223.956,1671.364,3444.708,
09/30/2009,,0.0,8.354,2988.935,3407.729,-418.794,0.0,0.0,0.0,0.0,0.0,2997.289,41.152,179.862,0.0,277.302,36.813,3532.418,,153.072,58.818,,58.818,1599.27,664.064,935.206,67.099,1878.259,686.75,80.3,1125.176,-238.067,1654.159,3532.418,
12/31/2009,,0.0,6.392,3150.801,3610.322,-459.521,0.0,0.0,0.0,0.0,0.0,3157.193,72.32,191.636,0.0,286.1,37.81,3745.059,,188.233,68.27,,68.27,1784.444,720.781,1063.663,69.311,2110.258,686.636375,75.806,1132.176625,-259.818,1634.801,3745.059,
03/31/2010,,0.0,7.282,3494.1,3996.241,-502.141,0.0,0.0,0.0,0.0,0.0,3501.382,50.809,209.723,0.0,345.527,40.145,4147.586,,165.615,74.223,,74.223,2168.209,1124.848,1043.361,91.034,2499.081,686.636375,73.818,1190.246625,-302.196,1648.505,4147.586,
06/30/2010,,0.0,7.237,3541.405,4087.239,-545.834,0.0,0.0,0.0,0.0,0.0,3548.642,342.623,217.168,0.0,356.785,35.814,4501.032,,196.491,62.882,,62.882,2124.71,1101.455,1023.255,85.06,2469.143,686.611375,76.779,1621.576625,-353.078,2031.889,4501.032,
09/30/2010,,0.0,17.652,4331.813,4935.888,-604.075,0.0,0.0,0.0,0.0,0.0,4349.465,66.493,261.765,0.0,431.626,61.55,5170.899,,221.209,80.445,,80.445,2721.599,1660.436,1061.163,98.777,3122.03,582.932,89.4,1742.843,-366.306,2048.869,5170.899,
12/31/2010,,0.0,17.635,4566.842,5227.542,-660.7,0.0,0.0,0.0,0.0,0.0,4584.477,11.719,260.404,0.0,412.821,60.062,5329.483,,288.841,85.775,,85.775,2806.954,1763.766,1043.188,93.25,3274.82,686.637,92.145,1666.11,-390.229,2054.663,5329.483,
03/31/2011,,0.0,17.962,4716.742,5437.352,-720.61,0.0,0.0,0.0,0.0,0.0,4734.704,44.368,282.7,0.0,415.737,59.836,5537.345,,265.714,88.111,,88.111,3055.429,2004.207,1051.222,89.018,3498.272,519.682,95.278,1827.31,-403.197,2039.073,5537.345,
06/30/2011,,0.0,18.145,4834.365,5616.236,-781.871,0.0,0.0,0.0,0.0,0.0,4852.51,27.9,301.99,0.0,419.077,56.928,5658.405,,284.284,88.212,,88.212,3067.577,2132.092,935.485,84.518,3524.591,519.682,62.662,1982.307,-430.837,2133.814,5658.405,
09/30/2011,,0.0,18.423,4983.239,5821.273,-838.034,0.0,0.0,0.0,0.0,0.0,5001.662,38.732,322.472,0.0,408.316,55.23,5826.412,,289.56,84.208,,84.208,2797.04,1880.841,916.199,78.724,3249.532,636.312,60.537,2383.614,-503.583,2576.88,5826.412,
12/31/2011,,0.0,23.976,5218.539,6118.583,-900.044,0.0,0.0,0.0,0.0,0.0,5242.515,40.631,337.395,0.0,422.86,55.165,6098.566,,390.588,101.538,,101.538,2940.21,1993.078,947.132,85.819,3518.155,519.682,57.494,2547.807,-544.572,2580.411,6098.566,
03/31/2012,,0.0,27.661,5513.88,6484.049,-970.169,0.0,0.0,0.0,0.0,0.0,5541.541,26.243,352.329,0.0,454.138,43.81,6418.061,,313.968,90.991,,90.991,3271.848,2396.773,875.075,108.27,3785.077,877.585,68.281,2252.109,-564.991,2632.984,6418.061,
06/30/2012,,0.0,42.952,5752.846,6785.974,-1033.128,0.0,0.0,0.0,0.0,0.0,5795.798,47.777,376.58,0.0,461.636,35.322,6717.113,,372.974,92.852,,92.852,3400.212,2553.387,846.825,112.891,3978.929,589.755,50.22,2720.183,-621.974,2738.184,6717.113,
09/30/2012,,0.0,48.882,7265.228,8381.828,-1116.6,0.0,0.0,0.0,0.0,0.0,7314.11,76.115,447.56,0.0,631.596,43.217,8512.598,,616.042,136.051,,136.051,4080.073,3285.588,794.485,152.876,4985.042,590.085,48.113,3524.219,-634.861,3527.556,8512.598,
12/31/2012,,0.0,66.634,7536.502,8742.519,-1206.017,0.0,0.0,0.0,0.0,0.0,7603.136,56.281,490.001,0.0,625.746,44.05,8819.214,,739.861,154.171,,154.171,4278.565,3486.189,792.376,148.233,5320.83,590.085,30.079,3546.515,-668.295,3498.384,8819.214,
03/31/2013,,0.0,72.93,7650.063,8938.503,-1288.44,0.0,0.0,0.0,0.0,0.0,7722.993,42.13,518.704,0.0,643.736,43.929,8971.492,,613.537,152.626,,152.626,4682.124,3902.851,779.273,141.257,5589.544,593.413,36.321,3538.299,-786.085,3381.948,8971.492,
06/30/2013,,0.0,74.047,7884.464,9261.839,-1377.375,0.0,0.0,0.0,0.0,0.0,7958.511,24.26,520.435,0.0,642.676,38.977,9184.859,,617.766,148.278,,148.278,4698.248,3960.896,737.352,137.297,5601.589,593.413,36.159,3784.412,-830.714,3583.27,9184.859,
09/30/2013,,11.015,53.066,8064.346,9523.401,-1459.055,0.0,0.0,0.0,0.0,0.0,8128.427,55.118,561.694,0.0,638.345,42.457,9426.041,,652.72,178.73,,178.73,4780.397,4096.746,683.651,133.625,5745.472,593.413,37.087,3788.408,-738.339,3680.569,9426.041,
12/31/2013,,0.0,70.504,8313.582,9879.578,-1565.996,0.0,0.0,0.0,0.0,0.0,8384.086,56.808,515.752,0.0,629.822,40.362,9626.83,,765.196,122.961,,122.961,4961.892,4376.284,585.608,130.269,5980.318,720.0,35.996,3665.047,-774.531,3646.512,9626.83,
03/31/2014,,25.07,81.411,8360.289,10025.71,-1665.421,0.0,0.0,0.0,0.0,0.0,8466.77,70.242,596.948,0.0,628.592,42.842,9805.394,,614.645,180.886,,180.886,5007.381,4452.639,554.742,126.762,5929.674,1020.0,44.487,3655.065,-843.832,3875.72,9805.394,
06/30/2014,,0.0,92.619,8481.461,10260.229,-1778.768,0.0,0.0,0.0,0.0,0.0,8574.08,80.926,597.938,0.0,617.509,39.778,9910.231,,636.783,161.5,,161.5,4859.235,4306.539,552.696,118.432,5775.95,720.0,42.559,4285.386,-913.664,4134.281,9910.231,
09/30/2014,,0.0,94.497,8396.338,10236.717,-1840.379,0.0,0.0,0.0,0.0,0.0,8490.835,36.528,582.821,0.0,597.837,13.986,9722.007,,648.314,119.696,,119.696,4739.729,4322.687,417.042,110.708,5618.447,1048.131,41.452,3966.224,-952.247,4103.56,9722.007,
12/31/2014,,0.0,94.729,8108.558,9982.612,-1874.054,0.0,0.0,0.0,0.0,0.0,8203.287,41.321,583.574,0.0,687.047,11.555,9526.784,,720.942,108.478,,108.478,4673.127,4294.309,378.818,109.999,5612.546,1048.121,35.979,3971.787,-1141.649,3914.238,9526.784,
03/31/2015,,0.0,103.475,8054.525,10017.491,-1962.966,0.0,0.0,0.0,0.0,0.0,8158.0,37.329,568.829,0.0,632.334,11.934,9408.426,,523.948,108.244,,108.244,4817.911,4441.384,376.527,100.462,5550.565,1085.0,42.404,3932.317,-1201.86,3857.861,9408.426,
06/30/2015,,0.0,103.41,8107.837,10141.126,-2033.289,0.0,0.0,0.0,0.0,0.0,8211.247,59.152,593.996,0.0,712.22,9.394,9586.009,,516.232,109.005,,109.005,4968.826,4594.519,374.307,101.753,5695.816,1085.0,42.348,3938.87,-1176.025,3890.193,9586.009,
09/30/2015,,0.0,103.703,8039.563,10177.194,-2137.631,0.0,0.0,0.0,0.0,0.0,8143.266,22.998,633.79,0.0,688.459,12.5,9501.013,,513.555,107.704,,107.704,4748.579,4443.592,304.987,95.524,5465.362,1335.0,40.172,3934.1,-1273.621,4035.651,9501.013,
12/31/2015,,0.0,106.107,8664.105,10915.373,-2251.268,0.0,0.0,0.0,0.0,0.0,8770.212,57.053,580.725,0.0,1990.064,18.009,11416.063,,735.268,138.347,,138.347,5899.037,5596.107,302.93,106.909,6879.561,1335.0,36.37,4611.811,-1446.679,4536.502,11416.063,
03/31/2016,,0.0,106.008,8722.512,11102.912,-2380.4,0.0,0.0,0.0,0.0,0.0,8828.52,31.134,593.035,0.0,1949.687,19.599,11421.975,,570.652,147.934,,147.934,6156.73,5906.807,249.923,101.449,6976.765,1335.0,38.412,4616.078,-1544.28,4445.21,11421.975,
06/30/2016,,0.0,105.673,8539.496,10980.646,-2441.15,0.0,0.0,0.0,0.0,0.0,8645.169,33.241,574.06,0.0,2021.608,18.297,11292.375,,598.61,128.802,,128.802,6135.406,5886.695,248.711,103.915,6966.733,1335.0,35.822,4625.742,-1670.922,4325.642,11292.375,
09/30/2016,,0.0,105.819,8946.497,11511.865,-2565.368,0.0,0.0,0.0,0.0,0.0,9052.316,36.445,621.074,0.0,2577.515,11.685,12299.035,,823.905,163.787,,163.787,6024.987,5913.237,111.75,89.708,7102.387,1335.0,37.927,5438.88,-1615.159,5196.648,12299.035,
12/31/2016,,0.0,106.402,8889.96,11558.469,-2668.509,0.0,0.0,0.0,0.0,0.0,8996.362,10.528,616.207,0.0,2557.98,11.508,12192.585,,969.072,168.111,,168.111,5838.607,5835.367,3.24,84.498,7060.288,1047.5,36.282,5731.54,-1683.025,5132.297,12192.585,
03/31/2017,,0.0,112.856,9076.095,11869.005,-2792.91,0.0,0.0,0.0,0.0,0.0,9188.951,14.95,614.264,0.0,2500.936,10.447,12329.548,,804.371,171.692,,171.692,6201.329,6198.244,3.085,81.711,7259.103,1047.5,38.982,5736.136,-1752.173,5070.445,12329.548,
06/30/2017,,0.0,103.881,9252.715,12181.81,-2929.095,0.0,0.0,0.0,0.0,0.0,9356.596,22.383,652.638,0.0,2529.023,18.931,12579.571,,850.602,181.007,,181.007,6437.62,6434.693,2.927,79.048,7548.277,865.0,34.479,5965.134,-1833.319,5031.294,12579.571,
09/30/2017,,0.0,106.374,13354.026,16429.32,-3075.294,0.0,0.0,0.0,0.0,0.0,13460.4,192.578,678.838,0.0,6882.929,17.753,21232.498,,1024.394,223.536,,223.536,8484.244,8377.469,106.775,262.392,9994.566,1266.25,768.653,11235.347,-2032.318,11237.932,21232.498,
12/31/2017,,0.0,163.477,13677.709,16915.936,-3238.227,0.0,0.0,0.0,0.0,0.0,13841.186,0.051,706.373,0.0,6843.605,13.13,21404.345,,1179.979,217.898,,217.898,8648.618,8542.036,106.582,254.498,10300.993,1266.25,754.271,11246.815,-2163.984,11103.352,21404.345,
03/31/2018,,0.0,167.564,13922.362,17361.412,-3439.05,0.0,0.0,0.0,0.0,0.0,14089.926,22.37,752.215,0.0,6710.076,7.33,21581.917,,1012.49,207.859,,207.859,9147.712,9041.346,106.366,227.441,10595.502,1266.25,732.564,11268.844,-2281.243,10986.415,21581.917,
06/30/2018,,0.0,167.306,13967.18,17555.304,-3588.124,0.0,0.0,0.0,0.0,0.0,14134.486,17.589,728.053,0.0,6521.852,9.443,21411.423,,1031.794,207.292,,207.292,9106.084,8999.839,106.245,216.52,10561.69,1266.25,709.355,11295.489,-2421.361,10849.733,21411.423,
09/30/2018,,0.0,169.919,14055.778,17811.374,-3755.596,0.0,0.0,0.0,0.0,0.0,14225.697,46.242,763.121,0.0,6418.982,8.068,21462.11,,1059.355,233.667,,233.667,9179.871,9073.799,106.072,208.202,10681.095,1266.25,754.761,11318.394,-2558.39,10781.015,21462.11,
12/31/2018,,0.0,175.108,14904.618,18839.885,-3935.267,0.0,0.0,0.0,0.0,0.0,15079.726,126.7,762.869,0.0,7797.4,8.522,23766.695,,1381.75,209.311,,209.311,11101.479,10415.765,685.714,200.113,12892.653,1266.25,1015.398,11341.112,-2748.718,10874.042,23766.695,
03/31/2019,,0.0,930.326,15272.314,19396.316,-4124.002,0.0,0.0,0.0,0.0,0.0,16202.64,123.879,807.649,0.0,6207.899,10.13,23342.067,,922.571,221.526,,221.526,11005.126,10174.163,830.963,192.667,12341.89,1476.25,911.769,11471.565,-2859.407,11000.177,23342.067,
06/30/2019,,0.0,979.35,15498.435,19810.792,-4312.357,0.0,0.0,0.0,0.0,0.0,16477.785,33.536,812.424,0.0,6106.346,,23430.091,,984.812,213.549,,213.549,11556.834,11451.509,105.325,183.832,12939.027,1111.25,928.839,11501.87,-3050.895,10491.064,23430.091,
09/30/2019,,0.0,1035.861,14539.931,18838.56,-4298.629,0.0,0.0,0.0,0.0,0.0,15575.792,7.19,776.228,0.0,6813.555,,23172.765,,938.74,203.708,,203.708,11623.416,10818.882,804.534,176.956,12942.82,1361.25,792.655,11281.333,-3205.293,10229.945,23172.765,
12/31/2019,,0.0,1287.109,14859.256,19395.425,-4536.169,0.0,0.0,0.0,0.0,0.0,16146.365,89.817,784.245,0.0,6047.704,,23068.131,,1242.381,208.724,,208.724,10815.987,10017.514,798.473,151.474,12418.566,1611.25,770.253,11402.563,-3134.501,10649.565,23068.131,
03/31/2020,,0.0,1064.009,19489.514,24184.227,-4694.713,0.0,0.0,0.0,0.0,0.0,20553.523,246.48,1011.878,0.0,11301.419,,33113.3,,1732.318,336.583,,336.583,13682.624,12011.532,1671.092,145.208,15896.733,1456.25,756.331,18587.558,-3583.572,17216.567,33113.3,
06/30/2020,,0.0,1033.235,19962.701,24908.235,-4945.534,,,,,,20995.936,505.174,1039.434,0.0,11322.094,,33862.638,,1828.29,348.253,,348.253,13822.773,12132.795,1689.978,140.089,16139.405,1666.25,738.706,19063.151,-3744.874,17723.233,33862.638,
