Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Other ST Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/17/1989,2428.38501,2.303,2.303,,218.296005,,858.473999,,,,,52.674,1131.746948,1069.43396,1611.561035,-542.127014,50.994999,176.209,,,,176.209,1296.637959,,596.820007,596.820007,208.800003,,,,191.231003,191.231003,996.851013,571.86499,,,,49.751999,49.751999,621.616989,1618.468002,,82.446999,,,727.469971,809.916969,,809.916969,2428.384972,
09/09/1989,2496.166016,2.463,2.463,,224.261002,,869.541016,,,,,52.514999,1148.780029,1112.145996,1674.759033,-562.612976,51.789001,183.451004,,,,183.451004,1347.386002,,636.349976,636.349976,214.792999,,,,201.071991,201.071991,1052.214966,569.002991,,,,50.037998,50.037998,619.040989,1671.255955,,83.027,,,741.882996,824.909996,,824.909996,2496.165951,
12/02/1989,2678.417969,2.262,2.262,,236.841003,,1045.958984,,,,,51.473999,1336.536011,1107.57605,1693.498047,-585.921997,45.910999,188.395004,,,,188.395004,1341.882053,,699.502014,699.502014,272.674988,,,,238.905029,238.905029,1211.082031,563.783997,,,,52.137001,52.137001,615.920998,1827.003029,,83.260002,,,768.155029,851.415031,,851.415031,2678.41806,
02/24/1990,2428.923096,2.229,2.229,,210.539993,,833.189026,,,,,34.98,1080.937988,1113.427002,1725.379028,-611.952026,51.356998,183.201004,,,,183.201004,1347.985004,,528.765991,528.765991,208.042999,,,,214.24704,214.24704,951.05603,561.203003,,,,46.772999,46.772999,607.976002,1559.032032,,84.099998,,,785.791016,869.891014,,869.891014,2428.923046,
06/16/1990,2616.009033,2.415,2.415,,221.834,,941.744019,,,,,40.901001,1206.894043,1163.264038,1805.39502,-642.130981,67.373001,178.477997,,,,178.477997,1409.115036,,612.637024,612.637024,255.710999,,,,234.41394,234.41394,1102.761963,569.312012,,,,43.048,43.048,612.360012,1715.121975,,85.011002,,,815.875977,900.886979,,900.886979,2616.008954,
09/08/1990,2676.555908,2.535,2.535,,223.854004,,963.052979,,,,,36.990002,1226.432007,1194.025024,1859.328003,-665.302979,68.947998,187.151001,,,,187.151001,1450.124023,,629.851013,629.851013,287.682007,,,,208.583923,208.583923,1126.116943,570.427002,,,,62.132999,62.132999,632.560001,1758.676944,,85.843002,,,832.036011,917.879013,,917.879013,2676.555957,
12/01/1990,2874.055908,2.672,2.672,,234.395996,,1132.758057,,,,,33.433998,1403.26001,1221.140015,1911.233032,-690.093018,62.195999,187.460007,,,,187.460007,1470.796021,,669.098999,669.098999,449.992004,,,,183.825013,183.825013,1302.916016,570.708984,,,,56.869999,56.869999,627.578983,1930.494999,,85.936996,,,857.624023,943.561019,,943.561019,2874.056018,
02/23/1991,2401.356934,1.547,1.547,,192.509995,,666.16803,,,,,24.669001,884.893982,789.442993,1308.764038,-519.320984,53.088001,673.932007,,,,673.932007,1516.463001,,440.084991,440.084991,250.681,,,,117.138001,117.138001,807.903992,567.44397,,,,47.331001,47.331001,614.774971,1422.678963,,86.246002,,,892.432007,978.678009,,978.678009,2401.356972,
06/15/1991,2688.462891,2.554,2.554,,219.022995,,950.299988,,,,,31.021,1202.897949,1222.547974,1963.28894,-740.741028,56.637001,206.380005,,,,206.380005,1485.56498,,641.216003,641.216003,234.524002,,,,171.269028,171.269028,1047.009033,570.823975,,,,58.487,58.487,629.310975,1676.320008,,87.213997,,,924.929016,1012.143013,,1012.143013,2688.463021,
09/07/1991,2750.699951,3.829,3.829,0.0,210.632004,,960.486023,,,,,32.951,1207.897949,1253.279053,2016.005005,-762.726013,63.215,226.307999,,,,226.307999,1542.802052,,664.687988,664.687988,251.097,,,,156.213059,156.213059,1071.998047,585.521973,,,,63.146,63.146,648.667973,1720.66602,0.0,87.874001,,,942.159973,1030.033974,0.0,1030.033974,2750.699994,
