Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,47.051998,,,,,,,,,,,,,0.84,,,0.84,,,,,0.005267,0.005267,173.79815,0.005267,0.005267,0.005267,173.79815,
03/31/1990,51.132999,-24.754,26.379,-25.516001,0.863,-0.412,,-0.185,0.266,0.0,0.266,0.0,,0.266,0.0,,0.266,,,0.266,,0.001317,0.001317,170.532849,0.001317,0.001317,0.001317,170.532849,
06/30/1990,55.157001,-26.691999,28.465002,-25.684,2.781,-0.484,,-0.942,1.355,0.0,1.355,0.0,,1.355,0.0,,1.355,,,1.355,,0.007901,0.007901,170.434127,0.007901,0.007901,0.007901,170.434127,
09/30/1990,62.301998,-29.916,32.385998,-26.187,6.199,-0.466,,-2.351,3.382,0.0,3.382,0.0,,3.382,0.0,,3.382,,,3.382,,0.019753,0.019753,171.618753,0.019753,0.019753,0.019753,171.618753,
12/31/1990,62.903999,-29.820999,33.083,-28.336,4.747,-1.46,,4.55,7.837,-5.264,2.573,0.0,,2.573,0.0,,2.573,,,2.573,0.014486,0.014486,0.014486,168.941946,0.014486,0.014486,0.014486,168.941946,
03/31/1991,70.578003,-33.102001,37.476002,-30.046,7.43,-0.454,,-2.861,4.115,0.0,4.115,0.0,,4.115,0.0,,4.115,,,4.115,,0.022387,0.022387,182.082942,0.022387,0.022387,0.022387,182.082942,
06/30/1991,77.627998,-36.985001,40.642998,-30.816,9.827,-0.393,,-3.703,5.731,0.0,5.731,0.0,,5.731,0.0,,5.731,,,5.731,,0.030288,0.030288,186.829036,0.030288,0.030288,0.030288,186.829036,
09/30/1991,87.336998,-42.700001,44.636997,-32.493,12.144,-0.616,,0.0,11.528,-4.471,7.057,0.0,,7.057,0.0,,7.057,,,7.057,,0.036872,0.036872,189.494441,0.036872,0.036872,0.036872,189.494441,
12/31/1991,83.833,-40.731998,43.101002,-33.895,9.206,-1.354,,7.497,15.349,-9.484,5.865,0.0,,5.865,0.0,,5.865,,,5.865,0.030288,0.030288,0.030288,178.267078,0.030288,0.030288,0.030288,178.267078,
03/31/1992,89.042999,-43.250999,45.792,-36.277,9.515,-0.448,,-1.568,7.499,-2.008,5.491,-0.744,,4.747,0.0,,4.747,,,5.491,,0.028971,0.025021,188.537618,0.028971,0.028971,0.025021,188.537618,
06/30/1992,94.880997,-47.93,46.950996,-36.327999,10.623,-0.471,,0.0,10.152,-3.958,6.194,0.0,,6.194,0.0,,6.194,,,6.194,,0.032922,0.032922,190.231036,0.032922,0.032922,0.032922,190.231036,
09/30/1992,78.418999,-40.478001,37.940998,-37.027,0.914,-0.499,,-6.0,-5.585,2.178,-3.407,0.0,,-3.407,0.0,,-3.407,,,-3.407,,-0.018436,-0.018436,184.17881,-0.018436,-0.018436,-0.018436,184.17881,
12/31/1992,82.597,-41.908001,40.688999,-40.151001,0.538,-0.649,,-34.460999,-34.571999,10.788,-23.784,0.0,0.0,-23.784,0.0,,-23.784,,,-23.783999,-0.13037,-0.13037,-0.13037,179.895945,-0.13037,-0.13037,-0.13037,179.895945,
03/31/1993,83.719002,-44.022999,39.696003,-37.889,1.807,-0.531,,0.0,1.276,-0.549,0.727,0.0,,0.727,0.0,,0.727,,,0.727,,0.003951,0.003951,186.988504,0.003951,0.003951,0.003951,186.988504,
