Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,125.789001,18.382,7.349,7.712,1.201,160.432999,1.828,256.695007,,,51.494999,310.018006,470.450989,,4.699,0.0,5.292,9.991,100.0,20.535,120.535,130.526,0.0,54.778999,138.979996,146.166,339.924995,470.450995,
06/30/1990,,74.348999,51.426998,6.885,9.762,1.02,143.442993,1.81,326.03299,,,24.434,352.276989,495.720001,,5.746,0.958,9.164,15.868,103.975998,21.785,125.760998,141.628998,0.0,61.320999,141.136993,151.632996,354.090988,495.719986,
09/30/1990,,79.213997,32.657001,9.633,8.611,1.795,131.910004,1.785,341.765991,,,27.111,370.661991,502.571991,,11.065,1.208,9.971,22.243999,104.525002,18.014999,122.540001,144.784,0.0,62.058998,,295.729004,357.788002,502.572002,
12/31/1990,,92.82,6.912,11.614,7.519,1.251,120.115997,1.946,314.319,393.271003,-78.952003,12.806,329.071,449.187012,,12.949,1.87,13.661,28.48,111.390999,6.292,117.682999,146.162999,0.0,47.534,141.154999,114.334999,303.023998,449.186997,
03/31/1991,,57.926998,7.503,13.588,14.55,1.139,94.707001,0.634,340.787994,,,22.861,364.282994,458.98999,,13.492,1.881,13.839,29.212,116.356003,8.782,125.138002,154.350002,,45.391998,,259.247986,304.639984,458.989986,
06/30/1991,,53.373001,6.872,16.393999,14.499,1.42,92.557999,0.728,419.015015,,,19.006001,438.749015,531.307007,,13.146,1.904,11.422,26.472,124.647003,11.377,136.024003,162.496003,,43.165001,,325.645996,368.810997,531.307,
09/30/1991,,46.265999,4.903,6.908,24.521,1.542,84.139999,0.656,423.100006,,,20.348,444.104006,528.244019,,14.634,0.173,12.128,26.934999,132.841995,11.104,143.945995,170.880995,,41.09,,316.27301,357.36301,528.244005,
12/31/1991,,28.719999,,7.625,19.813999,1.788,57.946999,2.146,426.606995,532.956993,-106.349998,37.82,466.572995,524.52002,,15.381,2.516,13.98,31.877001,125.403,13.624,139.027,170.904001,0.0,39.054001,208.901001,105.661003,353.616005,524.520006,
03/31/1992,,30.955,0.0,9.606,22.076,1.302,63.938999,0.141,446.403015,,,40.395,486.939016,550.877991,,13.831,2.516,9.889,26.236,158.403,14.865,173.268,199.504,,38.742001,,312.631989,351.373989,550.877989,
06/30/1992,,25.459999,0.0,12.882,25.098,0.94,64.379997,0.142,459.208008,,,25.836,485.186008,549.565979,,14.778,2.439,13.947,31.164,163.462997,15.263,178.725997,209.889997,,35.714001,,303.962006,339.676006,549.566003,
09/30/1992,,22.677,0.0,14.691,25.013,1.738,64.119003,2.898,432.881012,,,36.450001,472.229013,536.348022,,14.242,2.439,14.57,31.250999,183.462997,21.348,204.810997,236.061996,,35.456001,,264.829987,300.285988,536.347984,
12/31/1992,,45.376999,,16.297001,22.945999,1.488,86.108002,5.201,457.243011,624.270004,-167.026993,28.931999,491.37601,577.484009,,18.878,16.818001,14.422,50.118,198.593002,22.858,221.451002,271.569002,0.0,36.136002,210.419006,59.360001,305.915009,577.484011,
03/31/1993,,41.612,0.0,29.309,22.563,1.244,94.727997,4.251,458.015015,,,33.153999,495.420014,590.14801,,15.931,17.818001,12.406,46.154999,215.048004,23.243999,238.292004,284.447002,0.0,38.528,,267.173004,305.701004,590.148006,
06/30/1993,,104.042999,0.0,32.141998,27.455,1.613,165.253006,26.500999,457.636993,,,8.107,492.244993,657.497986,,11.36,13.507,10.968,35.834999,185.682007,23.693001,209.375008,245.210007,0.0,37.513,,374.774994,412.287994,657.498001,
09/30/1993,,103.723999,0.0,35.030998,25.566,1.639,165.960007,27.108,456.572998,,,6.06,489.740998,655.700989,,9.345,13.507,12.648,35.5,185.682007,23.555,209.237007,244.737007,0.0,38.713001,,372.251007,410.964008,655.701015,
12/31/1993,,115.337997,0.0,37.348999,23.983999,3.949,180.619995,28.253,453.242004,644.448006,-191.246002,6.037,487.532004,668.151978,,13.171,13.941,13.16,40.271999,179.052994,24.607,203.659994,243.931993,110.579002,54.66,210.037994,48.943001,424.219997,668.15199,
03/31/1994,,103.661003,0.0,27.313,29.856001,6.098,166.927994,30.858,0.0,,,6.952,37.81,204.738007,,10.298,13.431,10.729,34.458,179.052994,25.009001,204.061995,238.519995,110.586998,57.422001,,259.591003,427.600002,666.119997,
06/30/1994,,93.247002,0.0,23.962999,29.524,3.844,150.578003,39.977001,0.0,,,5.913,45.890001,196.468002,,10.156,13.431,11.216,34.803001,172.287994,27.982,200.269995,235.072996,110.578003,61.377998,,265.471985,437.427986,672.500982,
09/30/1994,,78.167,0.0,24.299999,30.773001,2.906,136.145996,42.285,490.542999,,,5.593,538.420999,674.567017,,10.499,13.431,13.202,37.132,172.287994,29.25,201.537994,238.669994,110.578003,61.909,,263.410004,435.897007,674.567001,
12/31/1994,,76.463997,0.0,22.809999,32.778,7.014,139.065994,43.404999,491.401001,736.656998,-245.255997,5.897,540.703,679.768982,,14.527,13.427,14.365,42.319,165.602005,32.042999,197.645004,239.964004,110.578003,64.170998,214.828995,50.227001,439.804997,679.769001,
