Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/1997,20.175,8.48,6.426,0.0,0.086,5.183,,0.0,-143.285,18.317,0.0,0.0,0.0,0.0,0.246,-124.722,105.265,-9.539,-0.153,0.387,,,114.57,0.0,0.0,0.718,
09/30/1997,5.254,10.651,6.928,0.0,0.091,-12.416,,0.0,-137.626,0.0,0.0,0.0,0.0,0.0,1.574,-136.052,132.781,-11.433,-0.087,45.831,,,98.47,0.0,0.0,1.983,
12/31/1997,29.771,12.038,7.956,,0.155,9.622,,,-274.329987,-1.367,,,,,,-275.696991,245.285004,-9.995,-3.038,136.737997,,,121.580002,,,-0.641,
03/31/1998,25.194,12.979,9.867,0.0,0.154,2.194,,0.0,-122.555,0.0,0.0,0.0,0.0,0.0,1.576,-120.979,95.489,-14.928,-0.163,107.307,,,3.273,0.0,0.0,-0.296,
06/30/1998,47.99,18.242,14.637,0.0,0.429,14.682,,0.0,-165.558,0.0,0.0,0.0,0.0,0.0,13.257,-152.301,116.479,-16.062,-0.311,82.458,,,51.878,0.0,-1.484,12.168,
09/30/1998,48.666,31.54,24.152,0.0,0.371,-7.397,,56.665,-244.336,0.0,0.0,0.0,-24.0,0.0,-4.714,-216.385,162.117,-40.186,-0.533,202.799,,,4.143,0.0,-4.106,-5.602,
12/31/1998,70.345001,31.673,30.277,0.0,-2.85,11.245,,61.360001,-185.889008,0.0,0.0,0.0,0.0,0.733,-6.734,-130.529999,59.617001,-53.491001,,0.543,,,101.476997,0.0,9.566,-0.568,
03/31/1999,51.056,14.9,27.686,0.0,0.597,7.873,,12.991,-127.598,0.0,0.0,0.0,0.0,,-8.024,-122.631,81.275,-43.323,-0.195,118.162,119.0,-0.838,7.428,0.0,-0.797,9.7,
06/30/1999,62.819,62.922,26.954,0.0,-27.692,0.635,,104.17,-137.524,0.0,0.0,0.0,0.0,0.0,0.433,-32.921,-33.878,-42.688,-0.771,-7.363,,,17.294,0.0,-0.35,-3.98,
09/30/1999,57.989,34.28,28.675,0.0,2.785,-7.751,,47.894,-121.026,0.0,0.0,0.0,0.0,0.0,-34.263,-107.395,43.839,-42.493,-0.963,78.627,,,10.776,0.0,-2.108,-5.567,
12/31/1999,99.337997,74.233002,28.388,0.0,-34.375999,31.093,,90.563004,-130.113007,0.0,0.0,0.0,25.299999,0.0,-8.558,-22.808001,-77.952003,-16.049999,-10.346,-50.004996,,,17.777,0.0,-0.399,-1.422,
03/31/2000,61.029,47.172,30.667,0.0,-6.718,-10.092,,29.325,-73.114,0.0,0.0,0.0,0.0,0.0,-1.729,-45.518,-15.056,-44.139,-0.414,25.523,26.4,-0.877,3.974,0.0,0.0,0.455,
06/30/2000,62.412,50.657,31.791,0.0,-18.493,-1.543,,31.304,-114.827,0.0,0.0,0.0,0.0,0.0,-18.019,-101.542,32.726,-46.887,7.869,59.547,,,12.263,0.0,-0.066,-6.404,
09/30/2000,80.826,58.494,31.163,0.0,-4.28,-4.551,,59.789,-116.067,0.0,0.0,0.0,0.0,-0.349,-3.956,-60.583,-11.553,-47.16,17.033,10.714,,,9.276,0.0,-1.416,8.69,
12/31/2000,95.535004,54.280998,31.382999,0.0,-36.568001,46.438999,,22.999001,-132.919998,0.0,0.0,0.0,33.384998,0.0,15.636,-60.900002,12.237,-47.323002,0.0,53.162,,,10.69,0.0,-4.292,46.872002,
03/31/2001,64.109,51.599,31.563,0.0,-3.816,-15.237,,22.677,-101.919,0.0,0.0,0.0,0.0,-0.042,12.477,-66.807,3.115,-47.572,-0.415,42.22,,42.22,9.037,0.0,-0.155,0.417,
06/30/2001,108.379,48.518,32.989,0.0,1.162,25.71,,0.0,-109.526,-6.299,0.0,0.0,0.0,-0.786,5.369,-111.242,-40.619,-53.923,-0.441,116.697,,,12.2,-111.472,-3.68,-43.482,
09/30/2001,69.129,86.668,33.008,0.0,-38.015,-12.532,,152.58,-121.264,-9.777,0.0,0.0,0.0,-0.916,-61.885,-41.262,159.278,-50.903,-0.443,190.622,,,24.573,0.0,-4.571,187.145,
12/31/2001,73.369003,62.212002,34.624001,0.0,-15.99,-7.477,,63.287998,-141.033005,0.0,0.0,0.0,-33.272999,-2.235,66.831001,-46.422001,-155.354004,-50.816002,-5.021,3.306,,,5.102,-107.523003,-0.402,-128.406998,
03/31/2002,66.116,40.721,34.923,0.0,1.42,-10.948,,0.0,-125.234,-1.163,0.0,0.0,0.0,0.397,41.568,-84.432,-51.531,-49.007,0.0,-23.844,,-23.844,5.091,0.0,16.229,-69.847,
06/30/2002,89.717,37.346,36.376,0.0,1.669,14.326,,0.0,-246.639,-5.938,0.0,0.0,0.0,-0.165,-3.818,-256.56,173.196,-53.32,0.0,214.575,,,14.095,0.0,-2.154,6.353,
09/30/2002,64.319,28.709,37.756,0.0,1.601,-3.747,,0.0,-61.098,-2.112,0.0,0.0,0.0,0.013,-2.617,-65.814,-4.716,-52.755,0.0,108.548,,,14.747,-72.041,-3.215,-6.211,
12/31/2002,87.957001,66.842003,38.558998,0.0,-39.495998,22.052,,78.454002,-66.259003,-2.859,0.0,0.0,0.0,0.23,-9.191,0.375,-78.255997,-52.368,0.0,21.314999,,,2.76,-51.424,1.461,10.076,
03/31/2003,55.034,37.388,39.133,0.0,-12.3,-9.187,,46.422,-90.861,-1.665,0.0,0.0,0.0,0.422,0.511,-45.171,25.056,-51.61,-1.795,112.55,96.03,16.52,87.583,-121.57,-0.102,34.919,
06/30/2003,74.647,76.468,38.053,0.0,-52.29,12.416,,156.423,-109.577,0.0,0.0,0.0,0.0,0.456,-22.013,25.289,-126.321,-49.686,0.0,115.919,79.23,36.689,4.775,-82.031,-2.748,-26.385,
09/30/2003,34.859,57.386,40.304,0.0,-35.697,-27.134,,49.683,-77.789,-6.14,0.0,0.0,0.0,0.465,12.878,-20.903,-28.635,-49.458,1.795,-109.94,,,132.84,-0.295,-3.577,-14.679,
12/31/2003,75.275,100.283,38.556,0.0,-73.772,10.208,,150.59,-79.293,-4.062,0.0,0.0,0.0,0.232,7.253,74.72,-149.565,-51.662,-6.419,-99.602,,,3.768,0.0,4.35,0.43,
03/31/2004,50.717,25.277,39.571,0.0,-3.518,-10.613,,0.0,-51.895,-2.158,0.0,0.0,0.0,0.312,-1.266,-55.007,-2.529,-51.831,0.0,39.946,52.423,-12.477,12.955,0.0,-21.176,-6.819,
06/30/2004,85.192,35.034,40.174,0.0,-9.247,19.231,,40.909,-146.088,-4.335,0.0,0.0,0.0,0.301,1.796,-107.417,24.38,-52.202,0.0,108.6,102.8,5.8,15.643,0.0,9.862,2.155,
09/30/2004,59.715,45.365,46.241,0.0,-21.998,-9.893,,48.004,-113.594,-4.857,0.0,0.0,0.0,0.168,0.139,-70.14,41.501,-52.43,-3.656,86.41,,,9.176,-0.163,2.164,31.076,
12/31/2004,80.054,114.068,39.761,0.0,-85.029,11.254,,130.736,-172.599,-2.494,0.0,0.0,34.846,-5.178,-4.43,-19.119,-92.823,-52.632,-1.215,-53.537,,,16.257,-1.528,-0.168,-31.888,
03/31/2005,67.827,69.61,43.689,,-42.462,-3.01,,172.626,-136.646,-1.119,,,,-6.568,-0.968,27.325,-93.207,-52.954,-0.344,-45.852,-16.0,-29.852,6.333,-0.05,-0.34,1.945,
06/30/2005,76.942,56.911,41.982,0.0,-25.733,3.782,,59.665,-108.234,-7.787,0.0,0.0,0.0,-6.506,-1.163,-64.025,-13.511,-53.9,-0.334,26.769,,,14.918,0.0,-0.964,-0.594,
09/30/2005,67.628,99.128,41.145,0.0,-67.261,-5.384,,125.877,-61.504,-5.251,0.0,0.0,0.0,0.512,-43.342,16.292,-84.443,-54.181,-0.315,-39.904,,,9.961,0.0,-0.004,-0.523,
12/31/2005,94.242,96.729,40.344,0.0,-61.818,18.987,,111.569,-133.902,-4.933,0.0,0.0,0.0,-0.974,28.887,0.647,-91.132,-54.356,-0.315,-41.876,,,5.399,0.0,0.016,3.757,
03/31/2006,73.912,111.114,45.381,0.0,-77.387,-5.196,,179.022,-116.853,-2.097,0.0,0.0,0.0,0.657,24.404,85.133,-109.282,-54.454,-0.132,-67.196,-70.8,3.604,12.5,0.0,0.0,49.763,
06/30/2006,111.094,67.006,42.658,0.0,-30.691,32.121,,58.248,-191.472,-5.829,0.0,0.0,0.0,-9.542,11.439,-137.156,-17.027,-60.088,-0.128,40.651,,,3.151,-0.08,-0.533,-43.089,
09/30/2006,64.584,42.113,42.611,0.0,-0.007,-20.133,,3.395,-174.76,-6.987,0.0,0.0,0.0,1.961,10.337,-166.054,275.975,-60.144,-0.135,332.478,,,7.112,0.0,-3.336,174.505,
12/31/2006,102.07,46.313,43.574,0.0,-3.98,16.163,,31.558,-327.006,-7.333,0.0,0.0,0.0,1.553,7.934,-293.294,12.614,-60.272,-0.105,78.032,,,3.788,0.0,-8.829,-178.61,
03/31/2007,99.188,46.52,49.633,0.0,1.528,1.507,,5.129,-291.082,-0.923,0.0,0.0,0.0,1.998,-0.388,-285.266,533.946,-60.342,-0.265,-17.785,,-17.785,612.744,0.0,-0.406,347.868,
06/30/2007,102.078,51.051,43.771,0.0,2.15,5.106,,0.0,-283.995,-1.576,0.0,0.0,0.0,1.155,17.231,-267.185,-53.334,-69.785,-0.756,14.842,,,4.355,0.0,-1.99,-218.441,
09/30/2007,92.377,128.769,49.092,0.0,-76.511,-8.973,,116.564,-274.926,-6.354,0.0,0.0,0.0,-8.023,37.566,-135.173,-55.873,-69.856,-0.484,135.752,,,2.14,-121.684,-1.741,-98.669,
12/31/2007,455.825,358.16,196.078,0.0,-158.505,60.092,,261.089,-1126.431,-15.275,0.0,0.0,0.0,-15.127,86.497,-809.247,366.36,-268.966,-2.076,286.37,254.5,31.87,621.029,-264.78,-5.217,12.938,
03/31/2008,19.577,48.45,48.792,0.0,4.46,-82.125,,0.0,-208.132,-2.041,0.0,0.0,0.0,-2.792,56.02,-156.945,386.522,-67.76,-0.106,496.658,234.0,262.658,1.457,-42.159,-1.568,249.154,
06/30/2008,119.548,127.334,49.05,0.0,-71.75,14.914,,148.66,-210.947,-1.898,0.0,0.0,0.0,0.892,17.487,-45.806,-335.833,-70.86,-0.104,-263.156,,,2.013,0.0,-3.726,-262.091,
09/30/2008,147.434,233.581,109.722,0.0,-136.414,-59.455,,341.817,-414.777,-7.95,0.0,0.0,0.0,4.455,-69.304,-145.759,319.164,-138.552,-0.207,499.323,113.0,386.323,4.82,-42.159,-4.061,320.839,
12/31/2008,99.525,1.133,-11.928,0.0,1.71,107.621,,39.3,-47.647,-8.935,0.0,0.0,0.0,4.093,95.39,82.201,-444.964,-1.623,-1.736,-382.771,-148.05,-234.721,0.0,-58.698,-0.136,-263.238,
03/31/2009,90.821,47.425,50.073,,1.491,-8.168,,0.0,-148.333,-8.261,0.0,0.0,0.0,3.029,23.884,-129.681,63.489,-68.841,-0.025,132.32,134.427,-2.107,0.035,0.0,0.0,24.629,
06/30/2009,98.907,17.674,51.174,,24.552,5.507,,0.0,-157.074,0.0,0.0,0.0,0.0,-3.731,14.429,-146.376,172.922,-71.087,-0.014,250.873,-464.6,715.473,1.079,-0.202,-7.727,125.453,
09/30/2009,83.25,58.154,52.745,,-21.025,-6.624,,67.893,-133.315,-2.72,0.0,0.0,0.0,1.084,13.437,-53.621,308.946,-71.341,0.0,282.867,284.609,-1.742,101.328,0.0,-3.908,338.575,
12/31/2009,103.603,32.394,50.489,,1.647,19.073,,121.524,-115.263,-7.137,0.0,0.0,0.0,-14.269,11.264,-3.881,-549.642,-72.441,-0.22,-482.713,-447.0,-35.713,6.62,,-0.888,-449.92,
03/31/2010,68.883,72.523,56.095,,-45.75,-13.985,,81.335,-118.604,-1.834,0.0,0.0,0.0,1.244,1.768,-36.091,-15.186,-72.603,-0.014,-26.465,,-26.465,83.896,0.0,0.0,17.606,
06/30/2010,102.625,51.125,57.155,,-19.141,13.486,,106.252,-115.39,-9.742,0.0,0.0,0.0,1.537,19.456,2.113,145.47,-73.655,-0.113,-1.465,,-1.465,222.921,0.0,-2.218,250.208,
09/30/2010,62.655,24.656,56.569,,5.405,-23.975,,,-96.41,0.0,0.0,-24.0,0.0,-23.758,-0.201,-144.369,-62.896,-75.823,-0.079,-1.503,,-1.503,15.44,,-0.931,-144.61,
12/31/2010,97.727,27.027,50.744,,11.836,8.12,,7.951,-99.602,-6.992,0.0,0.0,0.0,-28.062,6.116,-120.589,100.177,-76.009,-0.077,120.53,160.424,-39.894,59.108,,-3.375,77.315,
03/31/2011,73.215,30.341,59.65,,5.168,-21.944,,0.0,-110.644,-5.956,0.0,0.0,0.0,1.225,-9.308,-124.683,36.842,-76.557,-0.069,-30.119,,-30.119,150.157,0.0,-6.57,-14.626,
06/30/2011,132.664,43.357,60.409,,-0.527,29.425,,22.371,-202.005,-9.557,0.0,0.0,0.0,1.233,19.613,-168.345,33.985,-77.825,-0.071,-1.844,,-1.844,113.977,0.0,-0.252,-1.696,
09/30/2011,89.133,44.839,65.012,,-0.117,-20.601,,33.108,-190.591,-7.236,0.0,0.0,0.0,-16.621,4.886,-176.454,488.048,-79.045,-0.074,-10.685,,-10.685,773.496,,-5.744,400.727,
12/31/2011,134.342,323.085,41.657,,-240.845,10.445,,254.749,-183.813,-27.383,0.0,-1.701,0.0,-16.771,1.26,26.341,-232.642,-84.804,0.0,-157.518,0.0,-157.518,12.205,,-2.525,-71.959,
03/31/2012,105.34,57.758,62.991,,3.464,-18.873,,0.0,-166.533,-2.893,0.0,0.0,0.0,-5.659,8.745,-166.34,-307.611,-84.926,-0.08,-231.438,-179.4,-52.038,8.956,0.0,-0.123,-368.611,
06/30/2012,117.128,156.909,61.146,,-88.929,-11.998,,182.225,-211.716,-4.301,0.0,0.0,0.0,7.847,-0.466,-26.411,19.304,-92.396,-0.093,-51.583,0.0,-51.583,166.726,,-3.35,110.021,
09/30/2012,152.705,86.845,59.551,,-6.784,13.093,,0.0,-295.522,-7.349,0.0,0.0,0.0,-10.194,23.084,-289.981,443.146,-93.544,-0.096,447.366,450.0,-2.634,150.971,,-61.551,305.87,
12/31/2012,165.646,122.357,59.992,,-44.279,27.576,,91.793,-237.347,-11.985,0.0,0.0,0.0,-12.108,28.993,-140.654,2044.493,-94.706,-0.059,44.641,48.399,-3.758,2103.537,,-8.92,2069.485,
03/31/2013,81.388,75.385,109.829,,-65.787,-38.039,,327.922,-970.549,-3.616,0.0,0.0,0.0,-2.978,-0.36,-649.581,-1717.969,-110.891,-0.088,-1607.243,-100.0,-1507.243,0.253,0.0,,-2286.162,
06/30/2013,185.823,36.218,199.032,,-36.473,-12.954,,104.458,-370.62,-1.091,0.0,0.0,0.0,0.817,31.667,-234.769,-287.363,-138.376,-0.087,-97.763,181.124,-278.887,2.352,0.0,-53.489,-336.309,
09/30/2013,202.712,-10.716,157.696,,70.389,-14.657,,0.0,-316.321,-13.106,0.0,0.0,0.0,18.949,-0.183,-310.661,109.712,-138.391,-0.087,286.817,361.296,-74.479,0.269,-33.327,-5.569,1.763,
12/31/2013,254.392,252.212,105.151,,-143.895,40.924,,487.302,-467.694,-8.802,0.0,0.0,0.0,-43.579,46.61,13.837,-99.784,-138.392,-0.087,42.77,278.79,-236.02,1.829,-3.862,-2.042,168.445,
03/31/2014,220.317,141.739,106.367,,-40.624,12.835,,52.147,-266.93,-23.009,0.0,0.0,0.0,-1.427,14.855,-224.364,108.696,-138.393,-0.091,246.168,0.0,246.168,7.234,-3.2,-3.022,104.649,
06/30/2014,189.394,158.086,110.395,,-48.904,-30.183,,134.504,-280.87,-2.795,0.0,0.0,0.0,53.727,8.282,-87.152,-62.505,-150.217,-0.096,-122.736,95.2,-217.936,210.936,,-0.392,39.737,
09/30/2014,231.718,241.104,111.836,,-127.619,6.397,,0.0,-313.666,-13.296,0.0,0.0,0.0,139.909,2.074,-184.979,-32.452,-152.022,-0.101,0.85,57.8,-56.95,125.121,,-6.3,14.287,
12/31/2014,218.941,142.642,117.657,0.0,-55.874,14.524,,110.815,-427.366,-13.725,0.0,21.748,0.0,-197.871,186.134,-320.265,138.185,-153.011,0.0,295.859,247.0,48.859,2.843,-3.1,-4.406,36.861,
03/31/2015,236.38,208.144,116.853,,-71.717,-16.9,,112.504,-578.632,-8.679,0.0,0.0,0.0,0.0,32.608,-442.199,-107.529,-153.095,-0.1,45.791,50.0,-4.209,1.973,-1.52,-0.578,-313.348,
06/30/2015,255.522,172.325,118.627,,-36.711,1.281,,23.337,-286.865,-43.337,0.0,0.0,0.0,-0.803,55.518,-252.15,-134.358,-165.145,-0.106,-59.951,524.066,-584.017,95.353,-0.81,-3.699,-130.986,
09/30/2015,302.37,206.142,111.929,,-58.877,43.268,,96.574,-393.561,0.0,0.0,0.0,0.0,-0.078,4.899,-292.166,243.227,-166.011,-0.096,-155.427,0.0,-155.427,577.305,-12.08,-0.464,253.431,
12/31/2015,280.395,155.427,145.835,,-35.282,14.323,,49.748,-310.268,-3.849,0.0,0.0,0.0,-5.701,57.068,-213.002,23.753,-170.997,-0.108,189.071,299.022,-109.951,9.477,-1.088,-2.602,91.146,
03/31/2016,277.782,237.931,127.216,,-74.507,-12.858,,68.709,-436.61,-14.882,0.0,0.0,0.0,-0.913,-1.031,-384.727,-196.021,-171.151,-0.114,-19.682,0.0,-19.682,1.102,0.0,-6.176,-302.966,
06/30/2016,275.396,197.446,132.469,,-49.819,-4.7,,48.232,-320.699,-13.733,0.0,0.0,0.0,-120.735,79.171,-327.764,137.133,-185.084,-0.109,336.968,474.838,-137.87,4.043,0.0,-18.685,84.765,
09/30/2016,307.549,356.392,131.729,,-204.41,23.838,,287.79,-505.949,-19.918,0.0,0.0,0.0,119.199,-35.222,-154.1,-269.856,-185.25,-0.11,-83.543,-80.0,-3.543,1.343,-1.4,-0.896,-116.407,
12/31/2016,299.545,242.233,155.102,,-105.493,7.703,,127.986,-331.084,-24.319,0.0,0.0,0.0,-7.301,68.957,-165.761,25.473,-185.264,-0.115,216.266,223.247,-6.981,0.476,-0.56,-5.33,159.257,
03/31/2017,299.895,235.875,140.621,,-87.645,11.044,,159.985,-259.573,-10.444,0.0,0.0,0.0,-5.774,6.926,-108.88,-152.272,-185.192,-0.115,-21.905,0.0,-21.905,56.817,-0.6,-1.277,38.743,
06/30/2017,275.761,165.225,141.439,,-11.183,-19.72,,110.496,-236.295,-18.305,0.0,0.0,0.0,-4.326,3.586,-144.844,-206.484,-195.531,-0.119,-26.427,1053.616,-1080.043,42.775,0.0,-27.182,-75.567,
09/30/2017,358.122,238.248,144.99,,-71.21,46.094,,66.061,-475.418,-18.368,0.0,0.0,0.0,-4.46,61.157,-371.028,-63.136,-195.962,-0.115,134.814,137.0,-2.186,0.065,-1.4,-0.538,-76.042,
12/31/2017,338.684,237.573,175.02,,-88.526,14.617,,166.497,-470.978,-26.873,0.0,0.0,0.0,-9.933,52.137,-289.15,1.347,-195.972,-0.111,202.521,206.21,-3.689,0.986,0.0,-6.077,50.881,
03/31/2018,315.913,141.643,159.059,,10.142,5.069,,0.603,-301.299,-16.975,0.0,4.862,0.0,-4.368,-2.103,-319.28,72.868,-195.999,-0.115,270.858,299.442,-28.584,0.0,-0.48,-1.396,69.501,
06/30/2018,309.384,254.662,156.684,,-92.758,-9.204,,298.623,-303.241,-22.002,0.0,-4.862,27.511,-2.734,9.304,2.599,-233.493,-203.071,-0.115,-30.73,0.0,-30.73,0.833,0.0,-0.41,78.49,
09/30/2018,638.09,192.486,156.539,,259.299,29.766,,166.961,-344.098,-23.115,0.0,0.0,23.418,-0.877,-1.064,-178.775,-244.791,-203.082,-0.124,-41.85,56.0,-97.85,0.391,-0.64,0.514,214.524,
12/31/2018,319.752,385.734,158.914,,-218.714,-6.182,,417.126,-529.936,-24.84,0.0,0.0,2.207,-3.038,37.286,-101.195,-282.284,-203.087,-0.114,-116.928,-314.579,197.651,40.481,0.0,-2.636,-63.727,
03/31/2019,361.786,170.366,162.057,,0.13,29.233,,71.455,-369.623,-20.557,0.0,0.978,0.0,-0.724,5.285,-313.186,-71.257,-203.499,-0.124,-1.668,0.0,-1.668,141.355,-0.48,-6.841,-22.657,
06/30/2019,276.214,168.281,162.692,,-2.642,-52.117,,96.579,-343.022,-31.671,0.0,0.0,0.978,-0.494,1.77,-276.838,135.461,-211.796,-0.126,313.818,449.803,-135.985,50.552,-0.92,-16.067,134.837,
09/30/2019,376.655,279.677,165.464,,-118.855,50.369,,253.701,-365.71,-44.82,0.0,-0.978,0.0,-0.035,-9.338,-167.18,-204.765,-212.172,-0.12,7.195,0.001,7.194,0.0,-0.079,0.411,4.71,
12/31/2019,306.882,167.65,196.986,,-19.505,-38.249,,0.306,-394.173,-43.844,0.0,0.978,1.801,-8.93,7.197,-436.665,-77.357,-212.179,-0.115,-66.861,0.0,-66.861,201.796,0.0,0.002,-207.14,
03/31/2020,341.704,167.971,177.911,,-6.738,2.56,,63.073,-245.789,-43.585,0.0,0.96,0.0,-9.799,99.073,-136.067,535.17,-213.671,-0.114,1397.768,1449.252,-51.484,0.125,-0.6,-648.338,740.807,
06/30/2020,287.213,170.828,176.249,,-24.651,-35.213,,69.809,-137.35,-22.734,0.0,1.278,0.0,-4.452,44.388,-49.061,-690.879,-223.655,-0.128,-158.039,-152.671,-5.368,1.488,0.0,-310.545,-452.727,
