Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1998,3013.782959,64.138,54.922001,9.216,452.184998,,,223.337997,113.117996,0.0,110.220001,,74.237999,,,,,,,813.898987,846.953003,1051.661011,-204.705002,0.0,1352.927979,,,,1352.927979,2199.880981,,500.303009,500.303009,,,,39.891998,,,,,,18.875977,,,18.875977,559.070984,893.077026,,,,,776.088989,,,,,,776.088989,1669.166016,2228.237,0.0,446.56601,,,0.0,,209.205002,655.771011,129.774994,785.546005,3013.783005,
03/31/1999,3081.2,76.012,67.901,8.111,447.749,447.749,,229.062,113.672,0.0,115.39,,46.553,,,,,,,799.376,893.845,,,0.0,1387.979,1385.545,,,2.434,2281.824,,504.296,504.296,,,,55.292,,,,,,9.629,,,9.629,569.217,923.73,,,,,779.084,,,,,,779.084,1702.814,2272.031,0.0,450.743,,,0.0,225.732,1.065,677.54,131.629,809.169,3081.2,
06/30/1999,3173.569092,65.950002,57.338001,8.612,428.557007,,,231.789001,127.987999,0.0,103.801003,,61.991001,,,,,,,788.286987,934.348999,,,0.0,1450.932983,1449.689941,,,1.243042,2385.281982,,484.192993,484.192993,,,,61.556999,,,,,,19.671028,,,19.671028,565.421021,975.629028,,,,,781.734009,,,,,,781.734009,1757.363037,2322.784058,0.0,451.264008,,,0.0,,256.165985,707.429993,143.354996,850.784988,3173.569046,
09/30/1999,2766.243,62.184,62.184,0.0,413.493,413.493,,208.765,114.585,0.0,94.18,0.0,50.498,,,,,,,734.94,743.282,,,0.0,1288.021,1286.865,,,1.156,2031.303,,520.049,520.049,,,,49.573,,,,,,33.949,,,33.949,603.571,573.13,,,,,760.738,,,,,,760.738,1333.868,1937.439,0.0,452.379,,,-66.706,288.327,1.198,675.198,153.606,828.804,2766.243,
12/31/1999,2658.922119,25.155001,25.155001,0.0,379.070007,,,182.320999,100.043999,0.0,82.277,0.0,52.861,,,,,,,639.406982,758.484985,995.353027,-236.867996,0.0,1261.030029,1311.553955,1207.755981,103.797974,-50.523926,2019.515015,,441.791992,441.791992,,,,22.671,6.82,15.851,15.851,,,14.654013,,,14.654013,479.117004,689.396973,689.396973,0.0,0.0,,764.685974,,,,,,764.685974,1454.082947,1933.199951,0.0,275.820007,,,0.0,,308.152008,583.972015,141.75,725.722015,2658.921967,
03/31/2000,3628.299,32.507,32.507,0.0,484.674,484.674,,190.419,108.776,0.0,81.643,0.0,47.168,,,,,,,754.768,969.607,,,0.0,1903.924,,,,1903.924,2873.531,,571.717,571.717,,,,24.277,,,,,,12.905,,,12.905,608.899,1236.745,,,,,690.114,,,,,,690.114,1926.859,2535.758,0.0,261.455,,,0.0,340.152,-0.816,600.791,491.75,1092.541,3628.299,
06/30/2000,3676.233887,69.304001,69.304001,0.0,476.352997,,,173.656006,96.172997,0.0,77.483002,0.0,48.325001,,,,,,,767.638,985.312988,,,0.0,1923.282959,,,,1923.282959,2908.595947,,557.583984,557.583984,,,,64.510002,,,,,,1.208992,,,1.208992,623.302979,1279.859985,,,,,671.815002,,,,,,671.815002,1951.674988,2574.977966,0.0,230.839996,,,0.0,,372.59201,603.432007,497.824005,1101.256012,3676.233978,
09/30/2000,3683.755,42.997,42.997,0.0,479.688,479.688,,181.484,95.368,,86.116,,76.086,,,,,,,780.255,975.627,,,0.0,1927.873,,,,1927.873,2903.5,,525.647,525.647,,,,91.494,,,,,,11.613,,,11.613,628.754,1866.412,,,,,115.911,,,,,,115.911,1982.323,2611.077,0.0,163.919,,,,404.874,-4.398,564.395,508.283,1072.678,3683.755,
12/31/2000,3780.478027,31.110001,31.110001,0.0,519.317993,,,186.712997,99.315002,0.0,87.398003,0.0,80.790001,,,,,,,817.93103,1003.768982,1293.547974,-289.778992,0.0,1958.777954,1958.777954,1673.363037,285.414917,0.0,2962.546936,,567.34198,567.34198,,,,128.223999,123.189999,5.034,5.034,,,4.342041,,,4.342041,699.90802,1225.045044,1225.045044,0.0,0.0,,741.848022,,,,,,741.848022,1966.893066,2666.801086,0.0,166.634003,,,0.0,,432.197998,598.832001,514.844971,1113.676971,3780.478058,
03/31/2001,3743.727,21.089,21.089,0.0,503.723,503.723,,188.18,99.167,0.0,89.013,0.0,77.952,,,,,,,790.944,1002.431,,,0.0,1950.352,1950.352,,,0.0,2952.783,,561.486,561.486,,,,135.94,,,,,,3.306,,,3.306,700.732,1163.338,,,,,755.165,,,,,,755.165,1918.503,2619.235,0.0,172.242,,,0.0,455.38,-15.707,611.915,512.577,1124.492,3743.727,
06/30/2001,3760.968018,22.938,22.938,0.0,500.815002,500.815002,,194.464996,94.853996,0.0,99.611,0.0,100.699997,,,,,,,818.91803,1006.372009,,,0.0,1935.677979,,,,1935.677979,2942.049988,,544.278015,544.278015,,,,136.011002,,,,,,8.781967,,,8.781967,689.070984,1135.562988,,,,,755.875977,,,,,,755.875977,1891.438965,2580.509949,0.0,182.427994,,,0.0,489.983002,-16.223999,656.186996,524.270996,1180.457993,3760.967941,
09/30/2001,3832.778,25.761,25.761,0.0,540.791,540.791,,209.616,106.461,0.0,103.155,0.0,118.286,,,,,,,894.454,1011.645,,,0.0,1926.679,1480.0,1480.0,0.0,446.679,2938.324,,543.076,543.076,,,,164.919,,,,,,11.012,,,11.012,719.007,1119.087,,,,,784.74,,,,,,784.74,1903.827,2622.834,0.0,199.874,,,0.0,519.405,-24.807,694.472,515.472,1209.944,3832.778,
12/31/2001,6691.896973,74.730003,74.730003,0.0,752.502991,,,425.912994,148.940002,0.0,276.972992,0.0,185.320999,,,,,,,1438.467041,1611.358032,1939.213989,-327.855988,0.0,3642.072021,3474.274902,2860.983887,613.291015,167.797119,5253.430053,,1035.32605,1035.32605,,,,96.972,,,,,,32.634933,,,32.634933,1164.932983,2971.524902,,,,,1079.55896,,,,,,1079.55896,4051.083862,5216.016845,0.0,962.583984,,,0.0,,513.296021,1475.880005,0.0,1475.880005,6691.89685,
03/31/2002,6597.677,22.736,22.736,0.0,777.026,777.026,,432.352,165.608,0.0,267.128,0.0,187.773,,,,,,,1419.887,1648.512,,,0.0,3529.278,3529.278,2978.081,551.197,0.0,5177.79,,993.133,993.133,,,,120.229,,,,,,4.64,,,4.64,1118.002,2808.417,,,,,1108.677,,,,,,1108.677,3917.094,5035.096,0.0,1040.607,,,0.0,551.182,-29.208,1562.581,0.0,1562.581,6597.677,
06/30/2002,6842.922852,67.349998,67.349998,0.0,725.103027,,,415.979004,163.341003,0.0,252.638,0.0,172.858994,,,,,,,1381.291016,1620.119019,,,0.0,3841.512939,3841.512939,3117.827881,723.685059,0.0,5461.631958,,988.197998,988.197998,,,,139.421997,,,,,,60.708984,,,60.708984,1188.328979,2886.912109,,,,,1117.666016,,,,,,1117.666016,4004.578125,5192.907104,0.0,1052.56897,,,0.0,,597.447021,1650.015991,0.0,1650.015991,6842.923096,
09/30/2002,6852.784,49.153,49.153,0.0,689.238,689.238,,435.7,158.97,0.0,276.73,0.0,191.031,,,,,,,1365.122,1633.701,,,0.0,3853.961,3853.961,3153.448,700.513,0.0,5487.662,,1022.703,1022.703,,,,161.955,,,,,,28.178,,,28.178,1212.836,2741.053,,,,,1161.486,,,,,,1161.486,3902.539,5115.375,0.0,1074.047,,,0.0,693.108,-29.746,1737.409,0.0,1737.409,6852.784,
12/31/2002,6582.266,45.896,45.896,0.0,656.938,,,400.347,151.179,0.0,249.168,0.0,207.965,,,,,,,1311.146,1628.424,2106.093,-477.669,0.0,3642.696,3642.696,3035.417,607.279,0.0,5271.12,,1056.213,1056.213,,,,173.442,172.058,1.384,1.384,,,38.488,,,38.488,1268.143,2554.482,2526.051,28.431,28.431,,1116.348,,,,,,1116.348,3670.83,4938.973,0.0,980.443,,,0.0,,662.85,1643.293,0.0,1643.293,6582.266,
03/31/2003,6571.013,26.78,26.78,0.0,629.425,629.425,,418.403,160.752,0.0,257.651,0.0,205.999,,,,,,,1280.607,1645.269,,,0.0,3645.137,3645.137,3038.804,606.333,0.0,5290.406,,952.644,952.644,,,,185.228,,,,,,42.718,,,42.718,1180.59,2618.113,,,,,1132.528,,,,,,1132.528,3750.641,4931.231,0.0,908.697,,,0.0,781.764,-50.679,1639.782,0.0,1639.782,6571.013,
06/30/2003,6653.354004,28.003,28.003,0.0,621.122009,621.122009,,423.800995,169.936996,0.0,253.863998,0.0,207.507004,,,,,,,1280.432983,1689.176025,,,0.0,3683.745117,3683.745117,3074.375977,609.369141,0.0,5372.921143,,925.179016,925.179016,,,,175.475006,,,,,,57.638947,,,57.638947,1158.292969,2603.030029,,,,,566.375977,,,,,,566.375977,3169.406006,4327.698975,0.0,1514.930054,,,0.0,865.552002,-54.827026,2325.655029,0.0,2325.655029,6653.354004,
09/30/2003,6747.464,19.98,19.98,0.0,678.22,678.22,,468.314,189.604,0.0,278.71,0.0,198.313,,,,,,,1364.827,1693.581,,,0.0,3689.056,3689.056,3081.154,607.902,0.0,5382.637,,988.685,988.685,,,,188.274,,,,,,72.021,,,72.021,1248.98,2443.515,,,,,577.816,,,,,,577.816,3021.331,4270.311,0.0,1529.621,,,0.0,987.715,-40.183,2477.153,0.0,2477.153,6747.464,
12/31/2003,6992.536,47.143,47.143,,742.934,742.934,,426.478,165.206,,261.272,,184.326,,,,,,,1400.881,1773.555,2411.825,-638.27,,3818.1,3707.295,3197.548,509.747,110.805,5591.655,,517.852,517.852,,,,180.158,,,,,,472.383,,,472.383,1170.393,2611.356,,,,,667.974,,,,,,667.974,3279.33,4449.723,,1499.575,,,0.0,1074.258,-31.02,2542.813,,2542.813,6992.536,
03/31/2004,7434.797,27.124,27.124,0.0,763.055,763.055,,494.009,187.185,0.0,306.824,0.0,197.043,,,,,,,1481.231,1817.986,,,0.0,4135.58,4028.17,3334.831,693.339,107.41,5953.566,,976.96,976.96,,,,180.63,180.63,0.0,0.0,,,39.945,,,39.945,1197.535,2858.687,2858.687,0.0,0.0,,703.992,,,,,,703.992,3562.679,4760.214,0.0,1564.692,,,0.0,1143.498,-33.607,2674.583,0.0,2674.583,7434.797,
06/30/2004,7632.62,29.617,29.617,0.0,860.89,860.89,,517.484,196.702,0.0,320.782,,197.491,,,,,,,1605.48,1875.43,,,0.0,4151.71,4151.71,3336.16,815.55,0.0,6027.14,,991.027,991.027,,,,300.02,,,,,,27.953,,,27.953,1319.0,2818.94,,,,,715.667,,,,,,715.667,3534.607,4853.607,0.0,1582.82,,,0.0,1220.57,-24.37,2779.02,0.0,2779.02,7632.627,
09/30/2004,7629.21,11.696,11.696,0.0,819.466,819.466,,543.008,215.63,0.0,327.378,0.0,221.718,,,,,,,1595.89,1895.55,,,0.0,4137.77,4062.1,3337.68,724.42,75.67,6033.32,,942.389,942.389,,,,134.658,,,,,,0.003,,,0.003,1077.05,3191.7,,,,,776.031,,,,,,776.031,3967.731,5044.781,0.0,1342.79,,,0.0,1260.76,-19.12,2584.43,0.0,2584.43,7629.211,
12/31/2004,7756.368,27.407,27.407,0.0,828.754,828.754,,365.403,159.366,0.0,206.037,0.0,215.518,,,,,,,1437.082,1813.284,2571.049,-757.765,0.0,4506.002,3701.716,3100.446,601.27,804.286,6319.286,,545.177,545.177,,,,141.012,,,,,,363.986,,,363.986,1050.175,3110.716,,,,,931.878,,,,,,931.878,4042.594,5092.769,0.0,1309.664,,,0.0,1359.632,-5.697,2663.599,0.0,2663.599,7756.368,
03/31/2005,7735.01,29.108,29.108,,841.373,841.373,,492.091,199.49,,292.601,,210.177,,,,,,,1572.749,1952.506,,,,4209.755,4133.881,3484.797,649.084,75.874,6162.261,,963.002,963.002,,,,145.67,145.67,0.0,0.0,,,37.013,,,37.013,1145.685,2958.844,2958.844,0.0,0.0,,886.779,,,,,,886.779,3845.623,4991.308,,1331.984,,,,1425.829,-14.111,2743.702,,2743.702,7735.01,
06/30/2005,7085.204,32.305,32.305,0.0,770.803,770.803,,376.585,150.957,,225.628,,204.569,,,,,,,1384.262,1850.192,,,0.0,3850.75,3775.876,3167.598,608.278,74.874,5700.942,,861.297,861.297,,,,55.702,,,,,,36.908,,,36.908,953.907,2930.887,,,,,833.718,,,,,,833.718,3764.605,4718.512,0.0,1369.751,,,0.0,1021.125,-24.184,2366.692,0.0,2366.692,7085.204,
09/30/2005,7034.026,32.381,32.381,,816.093,816.093,,383.753,160.724,,223.029,,199.593,,,,,,,1431.82,1846.764,,,,3755.442,3755.442,3083.248,672.194,0.0,5602.206,,918.245,918.245,,,,66.849,,,,,,74.693,,,74.693,1059.787,3025.944,,,,,820.847,,,,,,820.847,3846.791,4906.578,,1024.926,,,,1123.992,-21.47,2127.448,,2127.448,7034.026,
12/31/2005,7050.884,24.456,24.456,0.0,818.431,818.431,,355.004,151.442,0.0,203.562,0.0,203.302,,,,,,,1401.193,1776.801,2634.664,-857.863,0.0,3872.89,3493.892,2922.94,570.952,378.998,5649.691,,498.331,498.331,,,,65.326,,,,,,462.277,,,462.277,1025.934,3321.522,,,,,801.215,,,,,,801.215,4122.737,5148.671,0.0,924.133,,,0.0,1004.013,-25.933,1902.213,0.0,1902.213,7050.884,
03/31/2006,7015.158,28.341,28.341,,827.808,827.808,,369.43,162.832,,206.598,,190.593,,,,,,,1416.172,1881.118,,,,3717.868,3618.403,3025.879,592.524,99.465,5598.986,,846.334,846.334,,,,169.814,,,,,,0.0,,,0.0,1016.148,3304.915,,,,,704.504,,,,,,704.504,4009.419,5025.567,,946.285,,,0.0,1056.805,-13.499,1989.591,,1989.591,7015.158,
06/30/2006,6932.167,30.378,30.378,0.0,699.612,699.612,,358.243,156.758,,201.485,,196.333,,,,,,,1284.566,1780.35,,,0.0,3867.251,3501.354,2932.454,568.9,365.897,5647.601,,777.722,777.722,,,,182.15,,,,,,9.37,,,9.37,969.242,3194.039,,,,,840.169,,,,,,840.169,4034.208,5003.45,0.0,842.812,,,0.0,1085.673,0.232,1928.717,0.0,1928.717,6932.167,
09/30/2006,6763.208,43.07,43.07,0.0,757.272,757.272,,375.413,177.922,,197.491,,189.221,,,,,,,1364.976,1792.145,,,0.0,3606.087,3502.196,2934.999,567.197,103.891,5398.232,,835.753,835.753,,,,484.968,,,,,,29.055,,,29.055,1349.776,2691.405,,,,,726.05,,,,,,726.05,3417.455,4767.231,0.0,876.268,,,0.0,1156.466,-36.757,1995.977,0.0,1995.977,6763.208,
12/31/2006,6770.173,31.14,31.14,0.0,799.038,799.038,,360.754,173.208,0.0,187.546,0.0,188.358,,,,,,,1379.29,1786.907,2817.616,-1030.709,0.0,3603.976,3507.698,2943.139,564.559,96.278,5390.883,,463.965,463.965,,,,483.658,,,,,,388.933,,,388.933,1336.556,2872.193,,,,,752.025,,,,,,752.025,3624.218,4960.774,0.0,625.759,,,0.0,1229.427,-45.787,1809.399,0.0,1809.399,6770.173,
03/31/2007,6896.415,37.954,37.954,0.0,803.952,803.952,,380.137,170.38,0.0,209.757,0.0,192.262,,,,,,,1414.305,1785.656,,,0.0,3696.454,3614.125,3060.052,554.073,82.329,5482.11,,841.904,841.904,,,,478.275,,,,,,9.638,,,9.638,1329.817,2885.166,,,,,786.924,,,,,,786.924,3672.09,5001.907,0.0,657.602,,,0.0,1287.52,-50.614,1894.508,0.0,1894.508,6896.415,
06/30/2007,7071.973,37.426,37.426,0.0,859.339,859.339,,405.993,174.36,,231.633,0.0,238.8,,,,,,,1541.558,1778.843,,,0.0,3751.572,3614.904,3057.805,557.099,136.668,5530.415,,872.113,872.113,,,,280.023,,,,,,0.0,,,0.0,1152.136,5077.367,,,,,807.733,,,,,,807.733,5885.1,7037.236,0.0,25.911,,,0.0,28.416,-19.59,34.737,0.0,34.737,7071.973,
09/30/2007,7140.974,45.006,45.006,0.0,942.672,942.672,,418.734,185.758,0.0,232.976,0.0,237.215,,,,,,,1643.627,1788.19,,,0.0,3709.157,3610.344,3019.681,590.663,98.813,5497.347,,962.598,962.598,,,,26.666,,,,,,0.0,,,0.0,989.264,5339.44,,,,,801.451,,,,,,801.451,6140.891,7130.155,0.0,39.705,,,0.0,34.898,-63.784,10.819,0.0,10.819,7140.974,
12/31/2007,7033.356,32.555,32.555,0.0,913.074,913.074,,379.773,172.099,0.0,207.674,0.0,206.582,,,,,,,1531.984,1798.378,3014.906,-1216.528,0.0,3702.994,3606.154,3017.746,588.408,96.84,5501.372,,556.919,556.919,,,,25.246,,,,,,350.351,,,350.351,932.516,5247.105,,,,,802.468,,,,,,802.468,6049.573,6982.089,0.0,71.536,,,0.0,67.533,-87.802,51.267,0.0,51.267,7033.356,
03/31/2008,7014.081,40.976,40.976,,848.061,848.061,,389.786,170.428,0.0,219.358,0.0,202.956,,,,,,,1481.779,1807.868,,,,3724.434,3724.434,3048.899,675.535,0.0,5532.302,,956.904,956.904,,,,21.067,,,,,,0.0,,,0.0,977.971,4791.312,,,,,808.302,,,,,,808.302,5599.614,6577.585,0.0,485.491,,,0.0,98.305,-147.3,436.496,,436.496,7014.081,
06/30/2008,7010.251,38.848,38.848,0.0,835.228,835.228,,404.233,177.042,0.0,227.191,0.0,189.844,,,,,,,1468.153,1810.726,,,0.0,3731.372,3637.99,3050.141,587.849,93.382,5542.098,,942.279,942.279,,,,283.758,,,,,,0.0,,,0.0,1226.037,4440.702,,,,,778.799,,,,,,778.799,5219.501,6445.538,0.0,504.263,,,0.0,147.19,-86.74,564.713,0.0,564.713,7010.251,
09/30/2008,7075.867,24.72,24.72,0.0,894.302,894.302,0.0,427.203,186.574,0.0,240.629,0.0,179.307,,,,,,,1525.532,1821.8,,,0.0,3728.535,3639.4,3053.763,585.637,0.0,5550.335,,1034.801,1034.801,,,,336.282,0.0,,,,,0.0,,,0.0,1371.083,4299.145,,,,,786.845,,,,,,786.845,5085.99,6457.073,,524.286,,,0.0,184.942,-90.434,618.794,,618.794,7075.867,
12/31/2008,7040.192,35.979,35.979,0.0,854.992,854.992,,393.111,178.439,0.0,214.672,0.0,197.111,,,,,,,1481.193,1821.892,3215.466,-1393.574,0.0,3737.107,3653.566,3073.502,580.064,83.541,5558.999,,599.282,599.282,,,,315.526,,,,,,512.459,,,512.459,1427.267,4173.725,,,,,880.966,,,,,,880.966,5054.691,6481.958,0.0,533.96,,,0.0,251.303,-227.029,558.234,0.0,558.234,7040.192,
03/31/2009,6916.086,62.995,62.995,0.0,733.978,733.978,0.0,381.058,168.32,0.0,212.738,0.0,203.642,,,,,,80.217,1381.673,1812.44,,,0.0,3721.973,3653.973,3075.655,578.318,68.0,5534.413,,1014.719,,39.14,,975.579,713.865,0.0,,,,713.865,0.0,,91.221,0.0,1728.584,3654.043,3654.043,,,,868.304,,,,,471.01,306.073,4522.347,6250.931,0.0,542.681,1.545,541.136,0.0,327.549,-222.547,647.683,17.472,665.155,6916.086,
06/30/2009,6923.235,53.144,53.144,0.0,706.063,706.063,0.0,402.048,185.233,0.0,216.815,0.0,202.543,,,,,,86.101,1363.798,1826.735,,,0.0,3732.702,3660.239,3079.085,581.154,72.463,5559.437,,1004.407,,7.896,,996.511,254.772,0.0,,,,254.772,0.0,,60.332,0.0,1259.179,3593.597,3593.597,,,,860.544,,,,,486.752,313.46,4454.141,5713.32,0.0,1000.117,1.802,998.315,0.0,391.692,-199.953,1191.856,18.059,1209.915,6923.235,
09/30/2009,7629.974,38.563,38.563,0.0,802.89,802.89,,452.356,197.47,0.0,254.886,0.0,223.573,,,,,,92.579,1517.382,2030.694,,,,4081.898,4081.898,3265.315,816.583,0.0,6112.592,,1157.398,,,,1157.398,411.374,0.0,,,,411.374,0.0,,56.993,0.0,1568.772,3790.745,3790.745,,,,990.831,,,,,565.081,368.757,4781.576,6350.348,,1013.829,1.805,1012.024,0.0,441.345,-193.953,1261.221,18.405,1279.626,7629.974,
12/31/2009,7843.941,45.19,45.19,0.0,871.833,871.833,0.0,436.061,202.991,0.0,233.07,0.0,294.51,0.0,30.088,,19.434,,90.061,1647.594,2102.253,3587.173,-1484.92,0.0,4094.094,3989.615,3272.814,716.801,104.479,6196.347,,1219.617,699.04,0.0,0.0,520.577,253.752,0.0,5.4,5.4,,248.352,9.045,0.0,42.262,9.045,1482.414,3980.627,3978.609,2.018,2.018,,1013.668,0.0,0.0,0.0,0.0,620.093,351.313,4994.295,6476.709,0.0,1027.311,1.809,1025.502,0.0,491.611,-166.976,1351.946,15.286,1367.232,7843.941,
