Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/31/1990,418.949005,,-345.813995,,73.13501,,-50.159,,,22.976,5.454,,4.437,,,-9.891,28.43,-10.25,18.18,-3.05,,,21.23,-3.635,17.594999,0.0,,17.594999,17.594999,,72.724497,0.24,0.2,,72.724497,0.24,0.2,0.2,
04/30/1990,438.346985,,-359.026001,,79.320984,,-50.689999,,,28.631001,4.977,,4.675,,,-9.652,33.608001,-12.05,21.558001,0.0,,,21.558001,-3.936,17.622,0.0,,17.622,17.622,,72.674998,0.244444,0.244444,,72.674998,0.244444,0.244444,0.244444,
07/31/1990,425.497986,,-346.545013,,78.952972,,-53.551998,,,25.400999,6.434,,4.384,,,-10.818,31.834999,-10.55,21.285,0.0,,,21.284999,-4.036,17.249001,0.0,,17.249001,17.249001,,72.674998,0.235556,0.235556,,72.674998,0.235556,0.235556,0.235556,
10/31/1990,479.010986,,-386.714996,,92.29599,,-60.981998,,,31.313999,6.532,,4.914,,,-11.446,37.845999,-11.95,25.896,0.0,,,25.895999,-5.304,20.591999,0.0,,20.591999,20.591999,,71.741251,0.288889,0.288889,,71.741251,0.288889,0.288889,0.288889,
01/31/1991,374.393005,,-300.558014,,73.834991,,-52.099998,,,21.735001,6.181,,4.599,,,-10.78,27.916,-10.05,17.865999,0.0,,,17.866,-4.194,13.672,0.0,,13.672,13.672,,71.30475,0.191111,0.191111,,71.30475,0.191111,0.191111,0.191111,
04/30/1991,412.505005,,-330.936005,,81.569,,-54.301998,,,27.267,7.104,,4.766,,,-11.87,34.371,-12.35,22.021,0.0,,,22.021,-4.222,17.799,0.0,,17.799,17.799,,70.701751,0.253333,0.253333,,70.701751,0.253333,0.253333,0.253333,
07/31/1991,408.227997,,-330.290985,,77.937012,,-55.168999,,,22.768,5.566,,2.971,,,-8.537,28.333999,-10.2,18.134001,0.0,,,18.134,-3.622,14.512,0.0,,14.512,14.512,,69.32025,0.208889,0.208889,,69.32025,0.208889,0.208889,0.208889,
10/31/1991,388.988007,,-303.062012,,85.925995,,-56.137001,,,29.789,5.045,,3.602,,,-8.647,34.834,-12.55,22.284,0.0,,,22.284,-3.657,18.627001,0.0,,18.627001,18.627001,,68.548499,0.271111,0.271111,,68.548499,0.271111,0.271111,0.271111,
01/31/1992,325.984985,,-259.822998,,66.161987,,-49.651001,,,16.511,3.5,,2.928,,,-6.428,20.011,-7.2,12.811,0.0,,,12.811,-2.236,10.575,0.0,,10.575,10.575,,66.600001,0.16,0.16,,66.600001,0.16,0.16,0.16,
04/30/1992,367.872009,,-292.875,,74.997009,,-52.219002,,,22.778,1.8,,4.036,,,-5.836,24.578,-8.4,16.177999,0.0,,,16.178,-2.372,13.806,0.0,,13.806,13.806,,65.969999,0.208889,0.208889,,65.969999,0.208889,0.208889,0.208889,
07/31/1992,328.377014,,-252.966995,,75.410019,,-53.146,,,22.264,-1.122,,5.52,,,-4.398,21.142,-7.4,13.742,0.0,,,13.742,-2.137,11.605,0.0,,11.605,11.605,,65.5695,0.177778,0.177778,,65.5695,0.177778,0.177778,0.177778,
10/31/1992,353.609985,,-263.265991,,90.343994,,-55.421001,,,34.923,1.462,,7.024,,,-8.486,36.385,-12.75,23.635,0.0,,,23.635,-2.935,20.700001,0.0,,20.700001,20.700001,,63.90675,0.324444,0.324444,,63.90675,0.324444,0.324444,0.324444,
01/31/1993,233.779999,,-187.257996,,46.522003,,-44.451,,,2.071,-2.785,,4.888,,,-2.103,-0.714,1.1,0.386,-0.481,,,0.867,-0.128,0.739,0.0,,0.739,0.739,,62.923499,0.013333,0.004444,,62.923499,0.013333,0.004444,0.004444,
04/30/1993,259.042999,,-203.572998,,55.470001,,-47.832001,,,7.638,-3.685,,5.666,,,-1.981,3.953,-0.5,3.453,-0.775,,,4.228,-0.399,3.829,0.0,,3.829,3.829,,62.923499,0.062222,0.048889,,62.923499,0.062222,0.048889,0.048889,
07/31/1993,243.074005,,-191.136993,,51.937012,,-46.18,,,5.757,-78.362998,,6.013,,,72.349998,-72.605999,21.049999,-51.556,-1.192,,,-50.363999,5.422,-44.942001,0.0,,-44.942001,-44.942001,,57.161252,-0.786667,-0.808889,,57.161252,-0.786667,-0.808889,-0.808889,
10/31/1993,253.298004,,-195.352005,,57.945999,,-47.007999,,,10.938,-3.877,,5.229,,,-1.352,7.061,-1.05,6.011,-17.405001,,,23.416,-0.096,23.32,0.0,,23.32,23.32,,57.186001,0.408889,0.102222,,57.186001,0.408889,0.102222,0.102222,
