Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1998,,,,,,,14.152525,9.850503,,2.290005,2.290005,2.290005,,48.069201,,,
06/30/1998,,,,,,,82.214372,63.11436,,21.945605,0.610344,0.610344,,,,,
09/30/1998,,,,,,,82.495372,63.393748,,23.070076,22.925866,22.925866,,,,,
12/31/1998,,,,,,,80.994167,61.784465,,24.203584,24.203584,24.203584,,,,,
03/31/1999,,,2.146711,2.447027,,,95.497325,75.019865,-5.043999,35.911924,35.911924,35.911924,,,,,
06/30/1999,,,6.77328,6.9798,,,92.123849,72.852234,90.551255,34.823603,34.823603,34.823603,,,,,
09/30/1999,,,6.67833,6.956216,,,78.45302,59.554329,,22.05835,22.05835,22.05835,,,,,
12/31/1999,,,4.188773,4.466297,,,44.645441,27.933369,,-18.435588,-18.435588,-18.435588,,,,,
03/31/2000,,,2.463699,2.627311,,,90.539763,71.829103,,11.742809,4.624365,4.624365,,0.0,0.0,,
06/30/2000,,95.429104,1.196233,1.275359,,,70.302131,52.170941,,12.525428,12.525428,12.525428,,0.0,0.0,95.429104,
09/30/2000,,,0.760952,0.822508,,,53.30081,52.960791,,14.095172,14.095172,14.095172,,0.0,491.592588,,
12/31/2000,,,-6.378268,-7.47398,,,-81.255114,-98.130485,,-135.128032,-135.128031,-135.128031,,,,,
03/31/2001,,,-5.869249,-6.854369,,,90.87015,67.98043,-87.800627,22.21359,22.21359,22.21359,,5.997867,141.873901,,
06/30/2001,,,-5.891602,-6.774077,,,114.725397,68.860494,,16.232182,17.347288,17.347288,,13.50365,198.443829,,
09/30/2001,,,-5.733332,-6.726418,,,91.785456,69.81405,,18.837496,19.48215,19.48215,,5.03057,170.183194,,
12/31/2001,,,5.259063,6.626544,17.882592,,92.379425,75.48993,,38.59562,36.473798,36.473798,,0.0,74.059131,,
03/31/2002,,,5.757241,7.106766,17.978972,,92.588924,70.495651,,24.825596,27.346912,27.346912,,0.0,141.507155,,
06/30/2002,,,7.97429,9.784355,18.428573,,102.247117,56.641013,-471.854545,6.809712,58.367698,58.367698,,0.0,529.529631,,
09/30/2002,,,8.679771,11.057301,,,92.424375,70.220637,-55.699088,35.754936,37.414087,37.414087,,,100.463881,,
12/31/2002,,,7.151136,9.31092,,,94.259242,71.039762,-88.477983,17.84937,20.351256,20.351256,,0.0,202.535305,,
03/31/2003,,,10.204179,,,,92.143055,69.961492,25.581395,76.450439,79.331107,79.331107,,,,,
06/30/2003,,,9.510006,11.54367,,,90.332389,70.039154,297.677033,31.508247,33.590886,33.590886,,0.0,139.567139,,
09/30/2003,,,11.653652,,,,92.248167,72.593795,95.588513,60.300388,63.911433,63.911433,,,,,
12/31/2003,,,19.050713,24.094457,,,91.949811,71.822346,81.366584,30.101573,153.602872,153.602872,,0.0,141.921408,,
03/31/2004,,,15.777976,,,,90.471102,71.122206,78.622491,42.881884,42.881884,42.881884,,,,,
06/30/2004,,,16.89417,19.134247,,,91.075343,71.353757,76.725385,42.923352,42.923352,42.923352,,0.0,106.188119,,
09/30/2004,,,16.224082,,,,93.767752,70.709412,61.96484,40.971565,41.293134,41.293134,,,,,
12/31/2004,,111.6658,12.465299,14.221195,,,92.713657,71.299778,69.116179,42.615627,75.007232,75.007232,,0.0,103.601327,-4.021451,
03/31/2005,,89.228609,11.478068,12.90284,16.858043,,91.294158,69.910785,63.150319,43.080793,43.080793,43.080793,,0.0,110.530301,-9.396041,
06/30/2005,,32.266548,6.846745,7.299316,9.965719,,90.56196,66.726705,48.514982,36.167147,36.113779,36.113779,,0.0,117.628154,-5.687997,
09/30/2005,,33.160437,6.936224,,,,93.93952,63.567281,50.947478,29.936518,29.938603,29.938603,,,,,
12/31/2005,,31.559206,6.93474,7.519279,,,90.560817,62.775297,48.072179,42.52973,48.036174,48.036174,,0.0,86.623804,4.221421,
03/31/2006,,32.015622,6.890032,7.42864,,,92.584906,63.478643,51.30283,29.785102,29.785102,29.785102,,0.0,140.666043,-13.019487,
06/30/2006,,20.585125,5.082223,5.351154,,,93.458485,63.365241,51.799486,28.538497,30.245203,30.245203,,0.0,148.636867,-10.01196,
09/30/2006,,21.244524,5.04356,5.388896,9.717869,,90.646223,60.804913,36.542263,28.968381,30.172814,30.172814,,0.0,132.73887,-6.955217,
12/31/2006,,19.086655,4.460616,4.771636,9.576701,,92.274153,65.899499,84.923191,33.438185,35.647068,35.647068,,0.0,110.0104,-1.910651,
03/31/2007,,21.55506,4.956554,5.271463,9.845557,,94.670278,65.251199,74.095802,37.126651,38.415221,38.415221,,0.0,115.561393,-3.354268,
06/30/2007,,23.149904,7.151369,7.726108,,,70.301745,39.610873,15.468423,23.447636,93.68477,90.975786,,,141.583594,-9.626562,
09/30/2007,,23.195769,6.935367,7.569442,,,64.431836,32.646359,6.849272,12.484116,12.534677,12.534677,,,232.396882,-30.710474,
12/31/2007,,21.876118,6.294415,6.881453,,,62.209974,29.00352,,33.772181,13.370533,13.370533,,,86.238171,3.010554,
03/31/2008,,19.586066,6.005087,6.560753,,,63.985097,31.898964,,13.181763,13.62388,13.62388,,,235.615245,-26.561691,
06/30/2008,,8.221806,2.787405,3.080546,5.067537,,64.347621,39.705105,40.19238,18.276129,30.630351,30.630351,,,171.358077,-5.866922,
09/30/2008,,9.647571,3.389091,3.758653,5.399502,,-14.627787,39.043726,161.991573,26.901468,27.120504,27.120504,,,115.958572,-1.539615,
12/31/2008,,11.218919,3.890914,4.294943,5.386791,,140.781147,39.199322,217.716379,19.105798,25.132823,25.132823,,,167.314146,-7.551919,
03/31/2009,,12.858529,4.740844,5.235418,5.718293,,61.682627,39.8796,7906.034483,20.010135,32.427568,32.427568,,,162.736918,-8.067045,
06/30/2009,,12.723982,5.046048,5.542189,5.726885,,62.775435,41.64492,225.154895,20.224064,38.185455,38.185455,,,172.041238,-9.166514,
09/30/2009,,11.592791,4.750609,5.227192,5.626662,,60.994217,39.535112,,21.24601,21.226405,21.226405,,,162.67445,-7.265718,
12/31/2009,,11.521345,4.680416,5.144928,5.751881,,63.065373,41.16841,125.261804,22.714968,22.733043,22.733043,,,150.169101,-5.780155,
03/31/2010,,10.616197,4.362187,4.811706,6.228546,,61.949952,40.140231,45.118491,21.762396,21.843761,21.843761,,0.542602,161.357048,-6.513785,
06/30/2010,,8.738333,3.889648,4.286368,6.76609,,63.380322,42.755219,64.408493,21.828456,23.864458,23.864458,,0.764172,160.465163,-5.283647,
