Date,Level 1 Assets,Level 2 Assets,Total FV Assets,Level 2 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/28/2008,5.5,,5.5,39.8,39.8,0.246758,,0.246758,0.098729,,0.098729,
09/27/2008,4.9,3.1,8.0,39.2,39.2,0.218526,0.138251,0.356777,0.088915,0.056252,0.145167,
01/03/2009,6.2,8.9,15.1,71.8,71.8,0.338613,0.486073,0.824686,0.122673,0.176095,0.298767,
03/31/2009,2.1,7.7,9.8,50.8,50.8,0.126354,0.463297,0.589651,0.041075,0.150608,0.191683,
06/30/2009,42.2,,42.2,39.7,39.7,2.297474,,2.297474,0.794009,,0.794009,
09/30/2009,1.5,51.1,52.6,41.0,41.0,0.08003,2.726351,2.806381,0.028883,0.98396,1.012843,
12/12/2009,1.5,51.6,53.1,42.4,42.4,0.0,0.025903,0.025903,0.0,0.009818,0.009818,
